player_id,rank,point,player_name,search_guild_key,guild_name,DR数量,瑠璃乃,さやか,慈,缀理,吟子,梢,小铃,花帆,姬芽
G8M0NAAWE,461,172470000191697,かのひと,H0DV3JJGA,かほさやてぇてぇ,2,10,10,10,10,10,10,10,10,10
428BS936U,462,172259753178987,ふじさき,RFYKY8DCD,LA.LA.LA,3,10,10,10,10,10,10,10,10,10
7JNX2DBCM,463,172119169599453,おぎくぼ,11FB0EDDT,スクステ同好会,4,10,10,10,10,10,10,10,10,10
W5XCH27LY,464,171995565897883,クロ,D5A2EEG7F,わたくしは大丈部,0,10,10,10,10,10,10,10,10,10
XDYHQD918,465,171816404149377,いか,8P39YRA1L,慈と愉快な仲間達,3,10,10,10,10,10,10,10,10,10
EQCWYNLEG,466,171581209348299,サグ☆ナッツ,7R8NKPAB1,花帆推し倶楽部,0,10,8,10,9,10,10,9,10,10
KH8WDYG0W,467,171558928222622,大河,25PMPEMG7,星見製作,4,10,10,10,10,10,10,10,10,10
MTAZVZYZQ,468,171467265307769,あかば,8R49BTWW6,蓮女お嬢様クラブ,3,10,10,10,10,10,10,10,10,10
C9DT5IUUS,469,171288257571728,みしゃにー,NDFW9C99C,素鴨のピクセル,9,10,10,10,10,10,10,10,10,10
FB415YHRG,470,171213711922428,ゆさまこと,V26546K3D,乙宗気合筋肉,0,10,8,10,8,10,9,9,10,10
YZTKEETUC,471,171211606295573,イブ,005CDHF0W,Catlike,2,10,7,10,9,10,10,9,10,10
T8W3G9VWA,472,170962492438139,とれいん,GKR9TEBYC,毎日がホリデイ♪,5,10,10,10,10,10,10,10,10,10
W7IMTL1I7,473,170817307444123,さゆこ,CXG25026E,泥のみんなS,8,10,8,10,8,10,9,8,10,10
CS46LXDBO,474,170792779559923,ひらひら,RFYKY8DCD,LA.LA.LA,7,10,10,10,10,10,10,10,10,10
X53CRC1BL,475,170785080517552,おやつ,HBUK6F7CC,乙宗梢なりきり部,4,10,10,10,10,10,10,10,10,10
URT1M3CIM,476,170659290118048,おハル,1BME38BCD,さすさやクラブ,7,10,10,10,10,10,10,10,10,10
0TLDUDJ0J,477,170210090408598,石,25PMPEMG7,星見製作,2,10,10,10,10,10,10,10,10,10
IN27C39RY,478,170131200721373,スス,9YM3DBTB7,泥民館,8,10,10,10,10,10,10,10,10,10
2XIASO3ML,479,169962668421595,めぐ紅茶,V4A5MP41E,徒町チャレンジ！,0,10,10,10,10,10,10,10,10,10
XBC259K8X,480,169622238516555,メガネ,11FB0EDDT,スクステ同好会,5,10,10,10,10,10,10,10,10,10
DZ3B41G7E,481,169526178546924,お茶組織,CX967RTGY,おんゆあさーくる,2,10,10,10,10,10,10,10,10,10
DCU9XHY3U,482,169501428889528,ワンリキー,YE7CX8RNP,能京カバディ部,3,10,10,10,10,10,10,10,10,10
XL4KR3J0W,483,169225936998704,あつ,0TKFF5EG3,サークル名募集中,2,10,10,10,10,10,10,10,10,10
FZMYZZPRK,484,169124944759830,彩花,EYN9H9N16,蓮好好俱樂部,4,10,10,10,10,10,10,10,10,10
E1FUAMAEG,485,168972497263632,紫炎,9JTF508LB,スクスタ亡霊部,6,10,10,10,10,10,10,10,10,10
XPNWDGIMY,486,168765419145694,すさ,5W8RPRVUA,ド！ド！泥！,3,10,10,10,10,10,10,10,10,10
0AIT0SH3M,487,168623726084907,Pastel,M5LHG6R4T,乙宗動物園,8,10,10,10,10,10,10,10,10,10
NJTVVJ3AR,488,168537828007552,6skipman,EYN9H9N16,蓮好好俱樂部,8,10,10,10,10,10,10,10,10,10
84CN09DR5,489,168088715742410,むすび,0TKFF5EG3,サークル名募集中,4,10,10,10,10,10,10,10,10,10
GGFPWA50K,490,167576047339097,ゆ～仮,9YG7C0VM7,綴理と無言で昼寝,5,10,10,10,10,10,10,10,10,10
MX4E268DJ,491,167337735065227,もじゃらんど,48BTAPMBG,蓮ノ空魔術部,4,10,10,10,10,10,10,10,10,10
RSOOU0EWR,492,167123211426336,エスエフ,998H940YN,お嬢様筋トレ部,4,10,8,10,10,10,10,9,10,10
LEWSH3WFU,493,166938300506682,ぷりぷり,GKR9TEBYC,毎日がホリデイ♪,14,10,10,10,10,10,10,10,10,10
FV1BRF9X0,494,166582461612650,あべこーorz,8M6UDX260,ぽけもん好き,12,10,10,10,10,10,10,10,10,10
SSDM1G282,495,166543171887207,ポポノタン,9DKR4Y2CJ,蓮ノ空老人会,4,10,10,10,10,10,10,10,10,10
1A279T9WC,496,166450493233810,ねば,3BDTCERX6,打ち返した流れ星,4,10,10,10,10,10,10,10,10,10
MNV5KYXG7,497,166012783171909,六天,GXR6C85BT,花帆ちゃん親衛隊,5,10,10,10,10,10,10,10,10,10
ZCN6JNO6H,498,165846551335524,Celica,11FB0EDDT,スクステ同好会,4,10,10,10,10,10,10,10,9,10
4FC73IGQN,499,165772811082653,Suguya,0UT59MJ8U,かほすこ同好会,7,10,10,10,10,10,10,10,10,10
L76GX8WR4,500,165727598224637,SIU,EYN9H9N16,蓮好好俱樂部,10,10,10,10,10,10,10,10,10,10
FYG0EH5AJ,501,165698598760378,R’s八重歯,W26TRPM1R,めぐ党藤島派,14,10,10,10,10,10,10,10,10,10
EHT22K9PX,502,165673096063414,やまもと。,0TKFF5EG3,サークル名募集中,4,9,8,10,8,10,10,8,10,9
4N9BBW8FA,503,165654059851135,レベレンドX,PDMPF3VVV,r/LL,10,10,10,10,10,10,10,10,10,10
0KCH6B5TN,504,165651170735473,ぴょんた,49AMYCXCD,ルドベキア,1,10,10,10,10,10,10,10,10,10
92BAX6L8R,505,165638719691893,なかさん,EYN9H9N16,蓮好好俱樂部,7,10,10,10,10,10,10,10,10,10
A5PDNTPN2,506,165559446215854,ゴツゴツのアハン,GG56G6WKD,FF43企鵝冰屋,2,10,8,10,8,10,10,10,10,10
CK3Z00ZOB,507,165477961608783,vfk-yama,YD2XWWFA4,蓮好き好きクラブ,4,10,10,10,10,10,10,10,10,10
Y0VJYM1EX,508,165412252852422,大根おろし,AG9PKMMC3,ぱかぱか同好会,3,9,9,10,9,9,10,8,9,9
2OCVD96VE,509,165361794934974,おじょう,4XRHRYDW4,無言でエンジョイ,6,10,10,10,10,10,10,10,10,10
QVXRHXGXB,510,165212705887236,みなるい,6XX7GBM0K,ぷちぐる同好会,6,10,10,10,10,10,10,10,10,10
6FUPM12B3,511,165179707123591,かどあ,X7C21B7H7,泥,6,10,9,10,9,10,10,8,10,10
7L6LDY5MT,512,165103020712761,handaeun,YE7CX8RNP,能京カバディ部,14,10,10,10,10,10,10,10,10,10
DEVDG82YE,513,164706310930488,ジョーくんケツバ,N0EXH1CM1,ぱちぱち徒町,2,10,10,10,10,10,10,10,10,10
VE60S6VJV,514,164616978971103,ㅇㅇ(39.7),11FB0EDDT,スクステ同好会,5,10,10,10,10,10,10,10,10,10
8E10AX3J2,515,164581488314489,CAPM,79C17CHA2,蓮ノ空出張部,3,10,10,10,10,10,10,10,10,10
6B9EETA7A,516,164539096058379,かっぴ,11FB0EDDT,スクステ同好会,0,10,10,10,10,10,10,10,10,10
E1BW0SBYP,517,164255292644019,かすかべ,1DU9LCND7,蓮ノ空すこやか部,14,10,10,10,10,10,10,10,10,10
G35B741AK,518,164061194713594,矢澤,HBK6KCRPP,無言でおけ,0,10,10,10,10,10,10,10,10,10
QKB6JFPJ4,519,163801245309475,ふぁふま,WX1DYC9Y1,ラナンキュラス,6,10,9,10,9,10,10,8,10,10
U0L572GGD,520,163452483866596,ガリィ,F2CFWVMY9,藤島め組,3,10,10,10,10,10,10,10,10,10
E414UTOTC,521,163378789863070,コッシー,DKNHY5HH6,なす料理研究会,3,10,8,10,8,10,10,10,10,10
DE7022HYW,522,163365156986081,ルビー,RFYKY8DCD,LA.LA.LA,5,10,10,10,10,10,10,10,10,10
FUUC30B3H,523,163240898808782,かほめぐer,R181MKNX1,みらくらは人生！,2,10,10,10,10,10,10,10,10,10
371BE8VD3,524,163219509910236,シュリ,HBUK6F7CC,乙宗梢なりきり部,10,10,10,10,10,10,8,8,10,10
R1AFUW6D0,525,163159359131839,いまもん,0TKFF5EG3,サークル名募集中,12,10,10,10,10,10,10,10,10,10
X7RPCH2CD,526,162794836245517,アレックス,0TKFF5EG3,サークル名募集中,3,10,10,10,10,10,10,10,10,10
A24H959V1,527,162785715851345,やまう,7R8NKPAB1,花帆推し倶楽部,2,10,10,10,10,10,10,10,10,10
902WTV9GJ,528,162755210760281,captain,FH7G62PKW,月火水木金土日,2,10,9,10,9,10,10,10,10,10
G2TP9RT8M,529,162747965102034,わた,F2CFWVMY9,藤島め組,7,10,10,10,10,10,10,10,10,10
2AUU5PNBB,530,162433218738970,masaya,PBRDPWEY1,무라무라회,1,10,10,10,10,10,10,10,10,10
ECAEK0TJX,531,162353341690108,アカツキ,49AMYCXCD,ルドベキア,8,10,10,10,10,10,10,10,10,10
ISK5MIR6S,532,162190415839635,みぃ,R181MKNX1,みらくらは人生！,3,9,9,9,9,10,10,10,10,10
BYUQ1C0VJ,533,162041028230052,かわしゅん,PBRDPWEY1,무라무라회,4,10,10,10,10,10,10,10,10,10
L10RA8434,534,161973539646704,なこちぃ,K4TAHF9YA,はすっこ準備室,1,10,10,10,10,10,10,10,10,10
V0ZZGADWZ,535,161881062780724,でち,5W8RPRVUA,ド！ド！泥！,3,10,10,10,10,10,10,10,10,10
TD1VKW41K,536,161282445740028,ねぷ,V6DV6KETG,梢好き好きクラブ,2,10,10,10,10,10,10,10,10,10
KB5PKC03D,537,161210886943090,プレイメーカー,7U20138DB,LGP,10,10,10,10,10,10,10,10,10,10
BJC3OIEGV,538,160759992349772,まよせ,9JTF508LB,スクスタ亡霊部,4,10,10,10,10,10,10,10,10,10
L31NRD4ON,539,160502321913576,はる,JA2C658FW,さや綴理の村人,0,10,10,10,10,10,10,10,10,10
THT84VUB7,540,160417901492729,オム,8M6UDX260,ぽけもん好き,3,10,9,10,10,10,10,10,10,10
AEXWSLMBY,541,160393977191977,じゃが,M67ACEP3M,オーバーブースト,5,10,10,10,10,10,10,10,10,10
PQHU8G8OV,542,160326666835273,ミナミ,FVJFA973A,新蓮天愛好者協會,6,10,10,10,10,10,10,10,10,10
QZCRZT8AR,543,160287105628705,輝く流星,J7N4W6Y1K,こずミックラブ♡,2,10,10,10,10,10,10,10,10,10
VTF13V6H8,544,160186144931660,ゆう,V4A5MP41E,徒町チャレンジ！,2,10,10,10,10,10,10,10,10,10
G9KZQ5RPT,545,160114723230346,あずまき,CTW8DKV5P,まったり,1,10,8,10,9,10,10,9,10,10
6F9LWDMNT,546,160015454761344,ASH,LHXNEF3D5,まるまるサークル,0,9,9,10,9,9,9,9,9,9
WP2XGUKDR,547,159783909607579,はむはむ,B5V2LNN43,WMW,1,10,10,10,10,10,10,9,10,10
542A8BY8D,548,159746201200521,よしこぽけ,V6DV6KETG,梢好き好きクラブ,0,10,10,10,10,10,10,10,10,10
GUUN5GB0W,549,159666138289470,むうげ,BKUHCT7WF,蓮女お嬢様部,1,8,8,10,10,8,10,7,8,8
H5APQ3Y4V,550,159576512663256,sonoda,GXR6C85BT,花帆ちゃん親衛隊,5,10,10,10,10,10,10,10,10,10
P05O92106,551,159509445640466,キットモット,M5LHG6R4T,乙宗動物園,2,10,10,10,10,10,10,10,10,10
ODYS8N8GB,552,159238301327450,でこぽん,D5A2EEG7F,わたくしは大丈部,7,10,10,10,10,10,10,10,10,10
48C2DLNJY,553,159139076076417,鬼ヘッド,D5A2EEG7F,わたくしは大丈部,13,10,10,10,10,10,10,10,10,10
JKRUFH2CH,554,159064419851986,双方,FH7G62PKW,月火水木金土日,5,8,6,9,6,9,7,8,8,9
N9NJTPBZH,555,158922147317537,ニコ,W26TRPM1R,めぐ党藤島派,12,10,10,10,10,10,10,10,10,10
19KYGA4WX,556,158877672017475,幸福至上主義！,25PMPEMG7,星見製作,5,10,10,10,10,10,10,10,10,10
969Y977WP,557,158835421883309,k1みかん,2K5AM4RV0,とろぺりです,3,10,10,10,10,10,10,10,10,10
G9KY68ADP,558,158742830825292,よっしー,JE7V5MM31,蓮ノ沼に沈んだ泥,0,10,10,10,10,10,10,10,10,10
LWPHMPLJH,559,158635092917263,日向 みのり,KW0RM1LEP,はすっこくらぶ,8,10,10,10,10,10,10,10,10,10
WHNM1AT9N,560,158632234730387,チャッピー,W3YKKRWHG,ルリと愉快な一家,3,10,10,10,10,10,10,10,10,10
B0KUNBVED,561,158554877123814,みっくん,R1RM3X0WV,後方腕組みオタク,4,10,10,10,10,10,10,10,10,10
5KXTYUA3E,562,158542546145996,タコ,KXU941RFJ,私を祝えー！,0,10,10,10,10,10,10,10,10,10
8B1WWT6YA,563,158373404068195,まじまんじ,BH9YH1YL5,ラブライバーの森,1,10,10,10,10,10,10,10,10,10
D8MCKLGHY,564,158345652263741,じゃからか,M5LHG6R4T,乙宗動物園,0,10,10,10,10,10,10,10,10,10
S9K0MFOPI,565,158280947194000,あかつき,B5V2LNN43,WMW,11,10,10,10,10,10,10,10,10,10
EFRYPXCJ6,566,158255240534409,はる,JDAG79TG7,百合ノ空観察部,5,10,10,10,10,10,10,10,10,10
CHLCVOL10,567,158125353550811,れあす,PBRDPWEY1,무라무라회,0,10,8,9,8,8,9,7,8,8
LWRG7TEM3,568,158052499407763,噓特奇,25PMPEMG7,星見製作,1,10,10,10,10,10,10,10,10,10
0RB9J6BF4,569,158048287765763,ぺお,G0WRCNRWK,県立沢庵図書館,7,10,10,10,10,10,10,10,10,10
Y111EK3MP,570,158030634788114,ダイヤぁ,PBRDPWEY1,무라무라회,5,10,10,10,10,10,10,10,10,10
F81U86M87,571,158018892260883,八神はやて,H6JWBBGCG,蓮天・乙宗一心流,2,10,9,10,8,10,10,8,10,10
RK1U34LGB,572,157886903044429,亀タンク,JDAG79TG7,百合ノ空観察部,2,10,10,10,10,10,10,10,10,10
7H3AJT3DL,573,157865721093490,まろん,CX967RTGY,おんゆあさーくる,5,10,8,10,8,10,10,9,10,10
C930RLR4W,574,157854414967335,yunoji,BH244Y5H0,休暇建設協会,5,10,10,10,10,10,10,10,10,10
MNWAHFJ94,575,157690456392853,もとこ。,KW0RM1LEP,はすっこくらぶ,7,10,10,10,10,10,10,10,10,10
U9WAMY512,576,157565928059620,やこ,PBRDPWEY1,무라무라회,2,10,10,10,10,10,10,10,10,10
9L8A47NPK,577,157524649155877,大坪あなご,FG5VFFNRK,蓮ノ空おじさん,5,10,10,10,10,10,10,10,10,10
A2AFNK3F0,578,157434398070130,やっしゅん,W3YKKRWHG,ルリと愉快な一家,8,10,10,10,10,10,10,10,10,10
FD7RWBHMV,579,157368152731711,jun,RWARTHA1M,乙宗梢大好き部,4,10,10,10,10,10,10,10,10,10
PK3AW6240,580,157225976485352,わやちよ,R9T0YKDW8,かちまち応援隊,10,10,10,10,10,10,10,10,10,10
HV0CBWWHY,581,157115067775492,たまごやき,HBUK6F7CC,乙宗梢なりきり部,5,10,8,10,9,10,10,9,10,10
7CCT3RP0T,582,157009093415366,がお,N1DJVPGP8,いつでも咲けるよ,8,10,10,10,10,10,10,10,10,10
LCM66GHDC,583,156962501241709,amoamo,DH6C5B7WF,蓮ノ空FC,0,10,10,10,10,10,10,10,10,10
UGY5TTF7X,584,156931556891025,ふー,CX967RTGY,おんゆあさーくる,2,10,10,10,10,10,10,10,10,10
GHRKDWYUH,585,156911297474156,すわぼた,JTX1G19BP,さやかほ癒し会,4,10,10,10,10,10,10,10,10,10
96LVLF86T,586,156904973508075,リョウ,2ULM366U6,毎日がエブリデイ,6,10,10,10,10,10,10,10,10,10
BCZN6OFG9,587,156774873435483,あすまぺ,Y6JNPC60C,綴理メイト,7,10,10,10,10,10,10,10,10,10
ABXP5M67E,588,156624910881712,えいと,B5V2LNN43,WMW,8,10,10,10,10,10,10,10,10,10
GCX1WCK13,589,156610808764721,りんぴー,FC8NBAJBT,ラー麺二郎金沢店,4,10,10,10,10,10,10,10,10,10
V4BF6FLLT,590,156600944193757,あめたま,2K5AM4RV0,とろぺりです,4,10,9,10,9,10,10,8,10,10
TX3PNRFW0,591,156426320306766,shin,B5V2LNN43,WMW,2,10,9,10,10,10,10,9,10,10
UMVKT7BBJ,592,156362139243488,ゆ,RWARTHA1M,乙宗梢大好き部,4,10,10,10,10,10,10,10,10,10
R82X6FBJ5,593,156344111721579,ハッピー至上主義,GXR6C85BT,花帆ちゃん親衛隊,6,10,7,9,8,9,8,7,10,8
MAAQ0VBA5,594,156239652347555,モル,79C17CHA2,蓮ノ空出張部,4,10,10,10,10,10,10,10,10,10
39T0J8544,595,156084123140550,雪利,79C17CHA2,蓮ノ空出張部,2,10,10,10,10,10,10,10,10,10
6U65XRUYI,596,155841436133417,ねこ,MVMP6NNXD,空き時間らくがき,7,10,10,10,10,10,10,10,10,10
VJ89ASDAM,597,155818276951535,まぐろお,7U20138DB,LGP,3,10,10,10,10,10,10,10,10,10
1N4WI9PL2,598,155789688584562,風前の灯火,11XTEEEJT,リンクラ料理部,6,10,10,10,10,10,10,10,10,10
1FO8RWDNB,599,155699020426560,色違いスターミー,YE7CX8RNP,能京カバディ部,9,10,10,10,10,10,10,10,10,10
PI43ZYSVG,600,155636965470611,侑@蒼穹の彼方,GVT61ATX0,なのだけれど,0,10,10,10,10,10,10,10,10,10
ZR84BMV8Z,601,155486624330750,アヒル太郎,RWARTHA1M,乙宗梢大好き部,1,10,10,10,10,10,10,10,10,10
2KWBH4L96,602,155407688743283,ぽけ,KXU941RFJ,私を祝えー！,7,10,10,10,10,10,10,10,10,10
VV8RPP6PX,603,155388711964473,umeo,WN5B7VKPU,きんぴられんこん,8,10,10,10,10,10,10,10,10,10
NG3YLD3WC,604,155295929092051,たそーら,73CBYJYB0,"oNM,",4,10,10,10,10,10,10,10,10,10
P7DXEVYFE,605,155132384417632,Watitto,Y2HV0YEF7,蓮ノ空を応援し隊,9,10,10,10,10,10,10,10,10,10
JW6QPV8JC,606,154661252967530,あるそーやん,90U18712V,大野お台場公園,8,10,10,10,10,10,10,10,10,10
IUC2M7CPB,607,154422797981822,スニャイパー,0UT59MJ8U,かほすこ同好会,3,10,10,10,10,10,10,10,10,10
NC9GIFJB0,608,154354280637753,だむ,FVJFA973A,新蓮天愛好者協會,13,10,10,10,10,10,10,10,10,10
85NX5JDGB,609,154203136727751,いろはす,79C17CHA2,蓮ノ空出張部,10,10,10,10,10,10,10,10,10,10
LV8A14V4F,610,154167841850121,ゼンマイ,CTW8DKV5P,まったり,9,10,10,10,10,10,10,10,10,10
858VFPHL6,611,154156677780429,キラ,J8HXTJ8TB,流し素麺同好会,4,10,10,10,10,10,10,10,10,10
ISRNX35D4,612,154020183531299,KYB,RWARTHA1M,乙宗梢大好き部,7,10,10,10,10,10,10,10,10,10
1A89S5KW0,613,153683362061705,流布,11FB0EDDT,スクステ同好会,6,10,10,10,10,10,10,10,10,10
ZA8HHDJM4,614,153585608618114,中川夏紀,B2KV0EVPD,蓮ちゅきクラブ,13,10,10,10,10,10,10,10,10,10
43JYBJIVA,615,153503614131797,やこう,GXR6C85BT,花帆ちゃん親衛隊,3,10,10,10,10,10,10,10,10,10
KJWYM5BGB,616,153409857461759,りーか,N1JM7M3YC,丘側,4,10,10,10,10,10,10,10,10,10
TEH21JJRV,617,153112952004014,トキ,GXR6C85BT,花帆ちゃん親衛隊,12,10,7,9,9,7,8,10,10,9
1H1KKK4WJ,618,152639551601539,ぺるりん,6XX7GBM0K,ぷちぐる同好会,3,10,8,10,8,10,10,9,10,10
F5W4O51H7,619,152284333450127,あねもねちゃん,49AMYCXCD,ルドベキア,9,10,10,10,10,10,10,10,10,10
ABPVWLJ7K,620,152084970458207,まこさん,R181MKNX1,みらくらは人生！,2,10,9,10,10,10,10,8,10,10
O8A9ZD5IG,621,151989773793856,堅揚げポテト,YCTM6RYDP,金沢おでん同好会,12,10,10,10,10,10,10,10,10,10
G1BN34PKO,622,151893627451254,ぽんざしらふ,9YM3DBTB7,泥民館,3,10,9,10,10,10,10,10,10,10
OR2FS00BH,623,151879670072445,あぼます,494DMR1RJ,蓮ノ空推し活部,7,10,10,10,10,10,10,10,10,10
7F72YZWZM,624,151789870561511,K-GO,W3YKKRWHG,ルリと愉快な一家,13,10,10,10,10,10,10,10,10,10
TJ2EL63EH,625,151768016902276,まっちゃん,J7N4W6Y1K,こずミックラブ♡,4,10,10,10,10,10,10,10,10,10
19A9MUCBD,626,151731732109111,らゆ,V6DV6KETG,梢好き好きクラブ,12,10,10,10,10,10,10,10,10,10
T04LMQKYW,627,151691715682554,がぬ,1BME38BCD,さすさやクラブ,14,10,8,9,9,10,9,9,10,10
XK44KNPLR,628,151501398345251,C_T4KE,GXR6C85BT,花帆ちゃん親衛隊,9,10,10,10,10,10,10,10,10,10
951MHO8EI,629,151316116430512,もりょー,N2KCENRKH,猫＆旅大好き部,4,10,9,10,8,10,10,9,10,10
5388KLM1M,630,151239133453761,烏賊渝,25PMPEMG7,星見製作,0,10,8,9,7,10,10,7,10,10
OKGTPXFZ3,631,151114509130739,くのｗ,RFYKY8DCD,LA.LA.LA,3,9,7,9,8,9,9,8,10,10
MTC3Y7T16,632,151039608378487,こえたから,79C17CHA2,蓮ノ空出張部,11,10,10,10,10,10,10,10,10,10
BE9A0VUV4,633,151038983858755,覚醒クッキー,FVJFA973A,新蓮天愛好者協會,0,10,10,10,10,10,10,10,10,10
WNK2YLKKY,634,150891455803895,なす,Y6JNPC60C,綴理メイト,4,10,10,10,10,10,10,10,10,10
DP15KUDDM,635,150873614572188,やゆ,Y2HV0YEF7,蓮ノ空を応援し隊,2,10,10,10,10,10,10,10,10,10
PZPKKFNZ5,636,150845896142731,Asuha,0UT59MJ8U,かほすこ同好会,3,10,10,10,10,10,10,10,10,10
HY34E4YKX,637,150678096440821,風,7R8NKPAB1,花帆推し倶楽部,8,9,6,7,6,9,6,10,9,10
K1XEZQRVC,638,150631698685655,Kay,NC2YT2V28,蓮之愛同予者何人,11,10,10,10,10,10,10,10,10,10
3B3N2N19F,639,150520810868884,ゴリリン,0DT3GEJ6C,BBF 金沢支社,11,10,10,10,10,10,10,10,10,10
72CKW0EAA,640,150436850229875,にっぴー,PBRDPWEY1,무라무라회,1,10,10,10,10,10,10,10,10,10
WH6L0E1FH,641,150387504038120,えでおじ@こにゃ,0TKFF5EG3,サークル名募集中,2,10,10,10,10,10,10,10,10,10
2288GCGEH,642,150345713661856,ふへほはひさん,EYN9H9N16,蓮好好俱樂部,2,10,10,10,10,10,10,10,10,10
TWKTW5AVC,643,150226299598827,ライト,GXR6C85BT,花帆ちゃん親衛隊,4,10,10,10,10,10,10,10,10,10
Z5AGF2FTZ,644,150167071778097,とまと,M5LHG6R4T,乙宗動物園,7,10,10,10,10,10,10,10,10,10
22YY2M6K0,645,149948332395707,らもーる,6H800PBV7,新鮮館,1,10,10,10,10,10,10,10,10,10
2CX0L3FNW,646,149899123121742,ランダウ,VP0K6KF0K,蓮ノ空大好き!!,4,10,10,10,10,10,10,10,10,10
YS54DOFNV,647,149816953007997,ぬこぬこ,B5V2LNN43,WMW,11,10,10,10,10,10,10,10,10,10
XP37Y6W68,648,149679536295264,#るる,R181MKNX1,みらくらは人生！,0,10,10,10,10,10,10,10,10,10
5T6YJZCD4,649,149490975019682,まんだ,M5LHG6R4T,乙宗動物園,3,10,10,10,10,10,10,10,10,10
9IZXQRGW7,650,149454031115450,雲雀,0UT59MJ8U,かほすこ同好会,0,10,10,10,10,10,10,10,10,10
0XN7DUJUU,651,149356059509928,ながいくん,RFYKY8DCD,LA.LA.LA,4,9,9,10,10,10,10,10,10,10
I3Z8DKKMK,652,148887576520004,naru,YCTM6RYDP,金沢おでん同好会,14,10,10,10,10,10,10,10,10,10
D47ZTCSNE,653,148837241454098,与謝野ユキオ,HBUK6F7CC,乙宗梢なりきり部,0,10,9,10,9,10,10,9,10,10
KUX508348,654,148596065415255,すくたれもの,79C17CHA2,蓮ノ空出張部,4,7,6,10,10,8,8,6,10,10
UI5ZNYZLE,655,148584578905599,勝勝,FTY0R8KPH,泥の皆様,3,10,10,10,10,10,10,10,10,10
LYYGRG8W4,656,148285031911173,りぞん,PBRDPWEY1,무라무라회,2,10,9,10,9,10,10,9,10,10
UW6LOGHFD,657,148250497165886,両国出張中,KULVP7FDR,アニマル分室,5,10,9,10,9,10,10,10,10,10
C0H1DSB02,658,148247482896479,aoba,EYN9H9N16,蓮好好俱樂部,1,10,10,10,10,10,10,10,10,10
3TT85FWF7,659,148246015479782,のぞは,WFPA7YJE1,蓮ノ空文芸部,0,10,10,10,10,10,10,10,10,10
71Z6P5FC1,660,148054473646677,すつ,YCTM6RYDP,金沢おでん同好会,4,10,10,10,10,10,10,10,10,10
L7JJ2A0Y8,661,147964580260802,たっつん,KXU941RFJ,私を祝えー！,5,10,10,10,10,10,10,10,10,10
CPT5ULJL5,662,147678478261536,シュウ,FVJFA973A,新蓮天愛好者協會,3,10,10,10,10,10,10,10,10,10
2GFC7Z2GL,663,147549833357946,ぎわっしー,K4TAHF9YA,はすっこ準備室,8,10,10,10,10,10,10,10,10,10
LX2J0YDAZ,664,147532049433755,Judy,GMEF2K8DL,花咲く泥も好き²,7,10,10,10,10,10,10,10,10,10
7H13P2EPG,665,147419014373117,せとか,946GHDWF2,まったりハスら～,6,10,10,10,10,10,10,10,10,10
81GLQQIAH,666,147205457442870,ジンベイ,6XX7GBM0K,ぷちぐる同好会,3,10,10,10,10,10,10,10,10,10
I8TMVU8IM,667,147077451933653,薫,HBK6KCRPP,無言でおけ,7,10,10,10,10,10,10,10,10,10
K3MLW8XJE,668,146961122628984,あましょく,N1DJVPGP8,いつでも咲けるよ,1,10,10,10,10,10,10,10,10,10
I6WKWUIAK,669,146765253173663,おおべ,RFYKY8DCD,LA.LA.LA,3,10,9,10,10,10,10,10,10,10
AMV02DEFM,670,146475408628732,TX,FK5MUK0ET,くる♡すきクラブ,5,10,10,10,10,10,10,10,10,10
V3HW6H9CB,671,146440562416092,うま,0UT59MJ8U,かほすこ同好会,4,10,10,10,10,10,10,10,10,10
EVJGZ1771,672,146260011279288,まっつぁん,K8C99H42D,ルリと喜ド！愛楽,3,9,5,8,5,8,8,6,10,9
FG3GU6GA5,673,146084014142538,震,M5LHG6R4T,乙宗動物園,3,10,9,10,10,10,10,10,10,10
P34EPD352,674,145975234137384,ゆー,9JTF508LB,スクスタ亡霊部,8,10,10,10,10,10,10,10,10,10
XX2YW3264,675,145637730931542,あるて,RWARTHA1M,乙宗梢大好き部,7,10,10,10,10,10,10,10,10,10
HRGE6XY4D,676,145583036080092,おかだ,6XX7GBM0K,ぷちぐる同好会,1,10,10,10,10,10,10,10,10,10
KQU0HGLOS,677,145580741336253,擦擦者達 卵飯,VW65MCVF8,擦擦者達,6,10,10,10,10,10,10,10,10,10
G3D40UJXN,678,145520793485994,黒江真由,FVJFA973A,新蓮天愛好者協會,3,10,10,10,10,10,10,10,10,10
9DN39ABXR,679,145380593127200,じぐないん,RWARTHA1M,乙宗梢大好き部,6,10,10,10,10,10,10,10,10,10
NK48LNWT8,680,145271134329603,BaNおぢ,1BME38BCD,さすさやクラブ,5,10,10,10,10,10,10,10,10,10
CW1IJ4VQU,681,145240266211505,ALOMA,X34LWGL6R,サークル2,2,10,8,10,8,10,10,9,10,10
OJ8LRLQKO,682,144907460595562,抹茶あいす,1DU9LCND7,蓮ノ空すこやか部,9,10,10,10,10,10,10,10,10,10
YFB1IH1TD,683,144876799947354,はる,M5LHG6R4T,乙宗動物園,9,10,10,10,10,10,10,10,10,10
DXN1X5JYF,684,144758562539894,ここのん,W26TRPM1R,めぐ党藤島派,3,10,10,10,10,10,10,10,10,10
GNT04XPFX,685,144700881713085,ありま,FC8NBAJBT,ラー麺二郎金沢店,4,10,10,10,10,10,10,10,10,10
