player_id,rank,point,player_name,search_guild_key,guild_name,DR数量,梢,姬芽,慈,瑠璃乃,吟子,小铃,さやか,花帆,缀理,数量
ZAQC9O1L8,2363,59047198652155,ゆーふ,JE7V5MM31,蓮ノ沼に沈んだ泥,7,10,10,10,10,10,10,10,10,10,1
MN74ELNEJ,2364,58933939302776,せりかわ,T48KV9EP2,無言ぱーく,3,10,10,10,10,10,10,10,10,10,1
XFLC8K99W,2365,58893807774157,ヒト…侑ちゃん？,RHU8M5VUL,幼馴染同好会,12,4,10,7,5,9,7,5,4,7,1
0JFZAWH4T,2366,58866965281298,あつもり,L15B25270,蓮女マネージャー,5,10,9,8,9,10,7,8,9,7,1
A58D6TRJF,2367,58835804788594,ドド,PDMPF3VVV,r/LL,5,7,10,7,6,8,7,5,9,7,1
UU6R70LKT,2368,58817884533367,「げるまん」,TBX7N9RK5,つよつよなLH,1,9,9,8,9,10,5,6,9,6,1
3LWYT4DP5,2369,58785342719961,Spaicy,N7GLY2RUW,百生銀行,0,6,6,8,3,10,3,9,6,4,1
6L7MP3WJP,2370,58758318424226,ナギ,HBM31HMUY,YUKIZURI,4,8,10,9,10,10,8,7,7,10,1
8JDT6KXGY,2371,58723020766836,飛鳥II,F8MLHU2NV,乙宗梢様､､､,0,7,8,8,8,7,6,4,7,6,1
1R9Y77BVF,2372,58718485333133,n.k,EPWMMAXNY,蓮ちゃん初心者,2,10,8,9,9,10,9,10,9,8,1
29G2WBO7O,2373,58653511768119,はっち,V8XX999F6,卍蓮村幼稚園卍,7,10,10,10,10,9,9,9,10,9,1
MDIWO1XS0,2374,58618382739100,マッチださん,X7C21B7H7,泥,5,10,10,10,10,10,10,10,10,10,1
NMNWJ8GAQ,2375,58607549152724,ルソー,NMT63RUDV,泥村,5,10,10,10,10,10,10,10,10,10,1
Q511Y9BHJ,2376,58573544604251,ななみ,V33FGRFC4,1限目に遅刻ラブ,0,7,7,7,6,6,6,5,7,4,1
B329E2RM7,2377,58562451361937,はいと,FC8NBAJBT,ラー麺二郎金沢店,2,8,7,5,7,9,7,6,9,7,1
2PG7MU3A0,2378,58524486589743,りず,48BTAPMBG,蓮ノ空魔術部,2,5,10,9,10,6,4,2,5,1,1
3BU4KGTMM,2379,58520026583268,いもたん,1DU9LCND7,蓮ノ空すこやか部,0,8,9,10,9,8,6,6,9,7,1
I05B7B0OX,2380,58515384043410,ぷちだれ,HPTHY23VR,蓮ノ空文芸部,0,8,10,9,10,10,10,6,9,6,1
GG5LYRKPK,2381,58477905878063,yuki,8R49BTWW6,蓮女お嬢様クラブ,4,10,10,10,9,10,8,8,9,7,1
82UULA4JD,2382,58452430889419,コリラックマ,F2CFWVMY9,藤島め組,9,10,10,10,10,10,10,10,10,10,1
S72ELIAZO,2383,58448409545138,がさき,JTX1G19BP,さやかほ癒し会,3,7,10,8,5,8,6,7,7,6,1
RIKV6CEXN,2384,58440378930559,パズル,KFC62L0FV,ねるねる同好会,7,6,7,7,8,8,4,6,7,8,1
B7UHN1DBC,2385,58431446916112,Xavier,TDHKGHFPA,無言参加○！,4,7,10,9,8,8,8,7,7,6,1
XF07LRVMA,2386,58426010709737,AL,8FR866PRY,蓮っ子みらくラブ,4,7,10,8,7,10,8,6,6,6,1
ABKWHHU3E,2387,58412944436906,かたなし,714FK75HX,ぺんぎんあいす,2,8,8,9,6,8,7,4,9,5,1
77S4HCW1S,2388,58375819365084,おっとっと,RHU8M5VUL,幼馴染同好会,3,6,8,8,8,9,7,5,7,2,1
A61RP1SSI,2389,58316983405474,カイトチトメ,H6CCL64P9,NATTO,2,10,8,8,9,8,8,6,7,6,1
3X0Y8KUA4,2390,58311855257943,ものくろ,RXXUPMWB9,待機室跡地観測所,12,10,10,10,10,10,10,10,10,10,1
AK5J8DWZI,2391,58302400210083,mococo,FH7G62PKW,月火水木金土日,7,8,10,10,9,10,7,6,9,7,1
R0D34M3CD,2392,58298385119921,キンケドゥ,L10A3854K,ラベンジャー部,3,9,9,9,9,8,6,6,9,5,1
2FM79ACN8,2393,58288322306377,弟子,R9T0YKDW8,かちまち応援隊,3,9,10,8,6,10,8,7,9,6,1
Q8YX0Z3TC,2394,58275006103669,andr4043,17AEM7PUN,SIFcord,6,6,9,8,6,7,6,6,7,6,1
BURKV8S3X,2395,58200531872289,じゅうけん,4NFMU2WME,好きだかんな？,0,7,8,7,10,7,7,5,7,7,1
W4KHFCYGY,2396,58124047895451,超ヤサイ人,0XUV5025C,めぐめぐバブり隊,3,8,9,10,9,8,7,6,8,7,1
OQX4GEHB0,2397,58098823514701,ぎんいろ,11XTEEEJT,リンクラ料理部,9,8,8,10,9,10,7,10,10,7,1
AUM1ZV6P7,2398,58063891991435,らい,PPAHU1TNY,蓮ノ空のんびり部,4,10,9,10,9,10,7,4,10,4,1
UFW3PXIBU,2399,58042502640911,TeaCup,M8FM7P139,蓮ノ空ひとり旅部,7,10,10,10,10,10,10,10,10,10,1
KEUT2YHCJ,2400,58025522080903,はちしき,FH7G62PKW,月火水木金土日,0,9,7,10,7,10,7,9,8,7,1
51ACSS3DF,2401,58010555213463,にぼし,GPKTRBCTT,騎空団蓮ノ空支部,3,10,10,10,10,10,10,10,10,10,1
0K636THUY,2402,57999383059802,saikusu,BW38LDPRF,蓮浦の星空,4,9,9,9,9,9,8,7,9,7,1
7DWPR4HOS,2403,57972479192017,しらす（ねこ）,K4TAHF9YA,はすっこ準備室,2,9,10,10,10,9,10,8,10,8,1
RJ54379G0,2404,57946498379417,見仁,7XH3K4GBT,LLP,5,8,8,9,9,9,8,7,8,7,1
WQT5M1ISP,2405,57910764312860,kei,H0DV3JJGA,かほさやてぇてぇ,1,8,10,7,7,10,8,7,9,7,1
Z4OYJ1OKQ,2406,57738329458830,いがぐり,X34LWGL6R,サークル2,5,8,9,10,7,8,7,6,10,7,1
VB8HFK55S,2407,57695278285891,Bro通,BCJRMHE75,梢すきすきクラブ,7,7,9,8,9,7,8,6,7,5,1
M88RFAO10,2408,57695047541023,えぷそん,DH6C5B7WF,蓮ノ空FC,6,9,10,9,9,8,8,4,7,10,1
D2YRHXX88,2409,57684383517493,ユキ,YL2ELYC4U,さや…好きだよ…,0,5,6,4,4,8,6,4,8,5,1
0A76E8DGK,2410,57675177339071,星鎧亜イカロス,1XX6FWJRB,オートスキップ団,0,8,7,9,7,7,6,8,9,4,1
BAY7T6KUR,2411,57644164682822,「めそ,YC3DCPM7M,福井大学ラ研,1,10,10,10,10,10,10,10,10,10,1
79MB12KLX,2412,57599454761452,煌神,M6JPV9MVW,フォルテシモ,0,10,6,10,10,6,9,8,9,4,1
GDK24A9NC,2413,57590436945356,にゃおす,B5V2LNN43,WMW,4,8,10,10,10,8,8,10,10,9,1
I8IKENW22,2414,57580389569019,ねく,7NJM1VURM,らんるん部。,2,10,10,10,10,10,10,10,10,10,1
UG4AE6K33,2415,57529791777605,Eyk,Y6JNPC60C,綴理メイト,2,8,9,10,10,10,7,2,9,1,1
SUNQBR49F,2416,57481514259266,チャロニー,48BTAPMBG,蓮ノ空魔術部,3,9,8,9,9,9,7,7,10,7,1
2ORXMSDJC,2417,57442995268660,Neamior,919XF8V2V,蓮之空大三腳,2,8,7,7,7,6,6,5,8,6,1
JL7CVMN16,2418,57403320072208,たどＪ,L15B25270,蓮女マネージャー,0,10,7,10,7,10,7,3,9,9,1
DXHPR58P4,2419,57359710404696,ぎん,6H800PBV7,新鮮館,0,9,7,8,9,9,8,8,8,9,1
9JI8BMCH0,2420,57312974593461,haruno,CX967RTGY,おんゆあさーくる,0,10,8,10,10,8,7,6,7,7,1
NR2KWK6XD,2421,57265075595947,みお,VNEY6C9BE,スリーマーメイド,0,9,9,7,7,10,7,6,8,6,1
T8L7QQ4RA,2422,57235121595768,いしぽて,07JW71HWG,良いチケで観よう,5,8,10,8,1,9,7,10,9,7,1
1W1ALKYJR,2423,57229241419960,コン,DBHVM0X7P,ガンフィンガー村,12,10,10,10,10,10,9,9,10,9,1
KARXL77JJ,2424,57201524418769,∫ai9a,0TKFF5EG3,サークル名募集中,4,10,10,10,10,10,9,9,10,9,1
D5WJM3VXB,2425,57199823355767,sana,YDYH4VRRP,レンクウ,2,9,9,9,9,9,7,7,8,5,1
A9NQX7XAP,2426,57041528123992,テイル,RXXUPMWB9,待機室跡地観測所,4,10,9,10,9,10,8,6,10,7,1
RHP279359,2427,57032920252918,いんぐ,4RY75CKM4,LLすこ部　メ募,2,6,7,7,9,6,7,5,6,6,1
0V7D12WV8,2428,57021745610181,らんち,06A0GBYLL,ロータスNHK,4,10,10,10,10,10,10,10,10,10,1
LVY4MM87V,2429,57000139570535,ｼｬﾇｽ,RWG56GK19,e+本社ヲ爆破ス,5,7,8,8,8,8,7,7,8,7,1
5UAPM0PJ4,2430,56976501847229,ブロニー,CCACL2CMM,青い監獄,0,10,7,10,8,9,7,5,6,6,1
JW37MK191,2431,56949977067830,ぽぽろん,J8HXTJ8TB,流し素麺同好会,3,8,10,10,10,10,10,9,9,9,1
NH7989LD7,2432,56884661754515,やかん,TBX7N9RK5,つよつよなLH,0,9,8,9,8,9,7,4,9,5,1
MD4V14J7X,2433,56827329184464,レイジングハート,H6JWBBGCG,蓮天・乙宗一心流,0,4,5,5,6,8,6,6,6,5,1
5P07845LT,2434,56818891969171,しんのすけ,AE3L01V24,LOVEミラクラ,0,7,7,8,8,7,6,6,7,4,1
UE65SDL3C,2435,56763640548168,小日向,KW0RM1LEP,はすっこくらぶ,1,9,10,8,10,9,6,6,10,4,1
IQAD8UP5V,2436,56735894816552,ましゅ,K4TAHF9YA,はすっこ準備室,2,9,10,10,10,9,9,7,9,6,1
638EZ84CK,2437,56731805625826,ふれじゅ,6045Y2RW7,ポチっと！蓮ノ空,11,9,10,9,9,10,10,8,9,9,1
JRDCRMA1H,2438,56724739155587,しばいぬ,HPH027CBA,好き好き泥クラブ,2,10,10,10,10,10,10,10,10,8,1
KGMNM4FBR,2439,56713178081939,ラスカル,R9TC4WP0R,はんぺん同好会,0,7,3,5,3,8,3,6,6,6,1
IMNKC4SP6,2440,56705948722660,だみん,D7H8MN2U4,LLD,5,7,9,9,8,8,6,5,7,5,1
WQBR6SILT,2441,56611078712992,冴霧,Y7KJ3PM8P,蓮すきすき同好会,3,9,9,9,9,9,7,8,7,8,1
0Y8BAPELP,2442,56592748517602,キヨミズ,J7N4W6Y1K,こずミックラブ♡,0,10,10,10,10,10,10,10,10,10,1
BGHQZ7N7W,2443,56586055760792,の〜ヴぁ♪,GKR9TEBYC,毎日がホリデイ♪,6,10,10,10,10,10,10,10,10,10,1
NJIKFN9TC,2444,56564207488145,彩丸,T2XRMGEAE,蓮根無言会,2,5,7,7,6,9,6,5,8,4,1
A6L18JGCG,2445,56531526758955,Lynx,0CEA9XFKR,蓮ノ空の泥人会,3,8,9,10,8,9,5,6,7,6,1
N1NX17NP1,2446,56506774554153,toshi,V7768X8AC,せーので！,5,10,9,10,9,10,8,8,9,8,1
XPVK85R6U,2447,56499747936321,ナギ,CXG25026E,泥のみんなS,3,8,9,10,9,7,6,6,8,6,1
MW8KUNW0W,2448,56475498190874,ふじ,YVV9CMBLW,東京公演で沼落ち,2,9,10,9,9,10,9,7,9,7,1
K8B40K2E5,2449,56464672293909,雪月花,38KAJGDGU,異次元シャニP,0,8,6,9,7,9,7,6,7,4,1
BUUL63KDA,2450,56460494661860,krps,AXG81GPMP,蓮ノ空マタギ部,0,7,8,8,8,8,7,5,7,6,1
BLYK8JYVV,2451,56431601994674,ドルビー,38KAJGDGU,異次元シャニP,4,10,10,9,8,10,9,9,10,8,1
OTSV8JIJE,2452,56407777236283,オトメザ,W6JWRJGJH,ハロめぐ同盟,3,9,10,10,10,9,9,10,9,9,1
3KVRTPKJ9,2453,56393740531605,TK,UHF5Y8PEF,さやちゃん倶楽部,0,6,7,8,8,7,4,6,6,5,1
3M99306RL,2454,56390949876008,YouChan,G0WK9025W,ああああああああ,2,10,9,8,8,6,7,4,4,3,1
DM6C1TL84,2455,56384946881558,Lotus,UVM6NP6V7,リシアンサス,0,8,8,7,7,8,6,6,8,6,1
PKRV85NCR,2456,56334543239410,飴色,11KVGWXAK,藤島幼稚園蓮組,6,10,10,9,10,9,8,8,9,9,1
DMCFAYDVH,2457,56329443714080,Dg,A73H7ENN2,エロマンガ同好会,1,8,6,10,7,10,4,6,8,5,1
4XLYFRAA6,2458,56323687369160,ヨウ,DH6C5B7WF,蓮ノ空FC,0,7,9,9,9,8,6,6,7,4,1
2WK85ZVSD,2459,56305551004355,ゆゆき,1BME38BCD,さすさやクラブ,8,10,10,10,10,10,9,10,10,10,1
296T0TSAG,2460,56282045726602,R10,BKUHCT7WF,蓮女お嬢様部,5,8,10,9,8,7,9,5,10,7,1
HFX3R1P0U,2461,56230209862549,ふらわー！,JTX1G19BP,さやかほ癒し会,7,8,7,2,1,8,7,2,10,2,1
6L0JHA0WH,2462,56155492420573,がちっぽ,E7UBFLW56,同好会の同好会,2,9,9,10,9,8,8,8,10,8,1
W3671CVAG,2463,56127878172607,徐行,VXDPPJJL1,蓮ノ空リボ課金部,0,10,10,10,10,10,6,8,9,7,1
UFXL4JKYR,2464,56101353085386,そら。,JDAG79TG7,百合ノ空観察部,4,10,10,10,10,10,10,10,10,10,1
NSU3TCVRR,2465,56091691973062,ぬぬ,WTJV514G9,蓮ノ空のお弁当屋,2,10,10,10,9,10,6,8,10,9,1
CZB57Z2T0,2466,56068304800894,ベン,R083H7WRN,サークル無言,2,8,10,10,10,8,8,10,10,10,1
ROPNJW7BT,2467,56039999741841,とんぬら,W26TRPM1R,めぐ党藤島派,5,7,10,9,9,8,7,7,5,5,1
R18ES5Q3C,2468,55995811220324,nova,BYA3FA0X8,無言ぼっち同好会,3,9,7,7,9,7,6,4,10,8,1
7RWNNK31V,2469,55947768215090,おっくー,79C17CHA2,蓮ノ空出張部,0,9,9,9,9,9,7,7,8,7,1
GAFV9JV5V,2470,55947735451890,こやぎ,YVV9CMBLW,東京公演で沼落ち,0,7,8,7,8,7,6,6,9,7,1
HMXJ8QWX9,2471,55921812339806,Setsuna,79C17CHA2,蓮ノ空出張部,6,5,7,6,7,6,7,3,5,8,1
G738F120K,2472,55921347689403,もそか「じ」,51CF1LTGY,ラ研連合,0,7,8,7,7,8,4,6,7,4,1
8LAYXW88D,2473,55910406965662,にれい ちぃな,FG5VFFNRK,蓮ノ空おじさん,0,9,8,9,7,8,7,6,9,7,1
6U5TF6C0W,2474,55899026519529,タキホ,PH0YEPJD8,蓮ノ空北國金沢校,0,6,9,8,6,8,6,7,7,6,1
YJ7Y51DBA,2475,55864366413918,めぐ,HKETDDCK6,ぼっちざ蓮!!,0,10,9,10,9,10,9,8,9,7,1
GUNH4X689,2476,55863808447834,しじみ,J800VVPTN,Aqours,3,8,9,8,6,8,6,7,8,6,1
46H34H9CY,2477,55803900896732,琴,11KVGWXAK,藤島幼稚園蓮組,5,10,10,10,10,10,10,10,10,10,1
HWJC1S41M,2478,55797191301240,【天然】蟹味噌,1DU9LCND7,蓮ノ空すこやか部,12,10,10,10,10,10,10,9,9,9,1
DRMV9U370,2479,55794992285550,カリヤ,RAP9FVR3B,あばうといち,4,9,10,10,9,9,7,7,8,7,1
JXD4N9BAM,2480,55756465731810,マックリ,0MF6U6UPK,あなたなら大丈部,2,8,7,8,8,9,7,7,7,5,1
AYXJ0G79D,2481,55747672989494,咲,7XH3K4GBT,LLP,5,9,10,7,7,10,7,7,7,7,1
T6U80F9NB,2482,55730960253175,カズ,K0ATKT27L,中川左遷先,0,4,6,10,3,6,7,7,7,5,1
ULTS72PUN,2483,55723765829971,ほむたま5号,EE4BKR0AR,まったりプレイ,4,10,10,10,10,10,10,10,10,9,1
UMXFM53WN,2484,55697433308820,每日討厭林可拉,YFADYJVW4,FPS好きクラブ,0,9,9,9,8,8,7,7,9,6,1
XMA2W9E4E,2485,55577853459993,alv,2VJG66JTH,まったり,2,9,9,10,10,10,8,8,10,8,1
VY5H5Y1L7,2486,55527739199772,いちろく,CTW8DKV5P,まったり,2,8,10,10,10,10,8,10,9,7,1
MO6L772HM,2487,55506370752625,みみう,2ULM366U6,毎日がエブリデイ,4,10,10,10,10,10,10,10,10,10,1
KEA9AE70L,2488,55487702377863,Fesia,0XUV5025C,めぐめぐバブり隊,4,7,8,8,8,9,7,6,8,7,1
C20TJ5UD3,2489,55425833658668,マーロン,JA2C658FW,さや綴理の村人,0,10,10,10,10,10,10,8,10,10,1
PJ68GMD3M,2490,55425573584445,ルル山田,9EYH317R8,イカトンブライ部,3,7,10,10,10,7,8,7,7,7,1
0R0DJUFCH,2491,55405006788920,ニョレン,HMBW9DXY2,蓮好き皆あつまれ,11,10,10,10,8,10,10,9,8,10,1
A8UAN5PTG,2492,55390790386164,123,YAD615PCK,蓮を咲かせる泥達,0,6,7,8,8,6,4,6,7,4,1
E4MGTFKW1,2493,55389259956672,かの,K8C99H42D,ルリと喜ド！愛楽,2,10,10,10,10,10,10,10,10,10,1
YEH88046J,2494,55353217183417,うつ伏せ,4FR887RVF,わたし魚,0,9,9,9,8,10,7,6,7,5,1
BC5JFT6F4,2495,55303274727696,haro,36DAM7HBL,蓮隠れノ里,0,8,9,9,9,9,7,7,8,7,1
3XV06HQ92,2496,55300070503169,ベルク,E58FYF67C,ロータスランド,4,10,10,9,10,10,10,9,9,10,1
ZYB17OTGE,2497,55287948164922,鯛,PMKB2XTJD,ごはん派！！！,2,9,10,9,8,10,10,10,8,8,1
S1FZT5QOR,2498,55211136530377,くみ,CV62FGL1U,花咲かせ隊,5,8,8,9,9,8,8,8,8,8,1
NWU61EJBY,2499,55161110849547,りょりょ,5V9TDD4NF,みんはや蓮ノ空部,5,8,9,9,8,8,8,8,8,8,1
KW6GFYLNN,2500,55122748671222,Lilac,6H800PBV7,新鮮館,0,7,8,7,7,6,7,6,6,6,1
WN14Z53Q7,2501,55113960464972,さいせん,31A7JKC69,蓮好きの巣窟,6,10,10,10,8,10,10,10,10,8,1
VM5FHWG3T,2502,55111021644523,いてつ,8M6UDX260,ぽけもん好き,2,9,10,10,10,10,9,10,10,10,1
3FTABBR4D,2503,55107675455156,ライト,HBUK6F7CC,乙宗梢なりきり部,6,10,10,10,10,10,10,10,10,9,1
YCRY5G08V,2504,55087648807486,小吉,5WUDLMWEP,蓮ノ空は明日ノ空,4,10,10,10,10,10,10,10,10,10,1
OIMWFCL0H,2505,55075728383973,えこ,KXU941RFJ,私を祝えー！,10,10,10,10,10,10,10,10,10,10,1
CN58NYZ1W,2506,55057637161255,雪見だいふく,79C17CHA2,蓮ノ空出張部,7,9,10,10,9,10,10,9,8,8,1
A4CYMFS63,2507,55049889451291,黒澤金剛石,R181MKNX1,みらくらは人生！,7,9,10,10,10,10,9,10,10,9,1
L4GWK959D,2508,55042445690256,まいまい,3HDDYR4FU,旅人,0,7,9,9,9,9,6,4,6,7,1
U7O6241ZM,2509,55016088401181,わち,B5V2LNN43,WMW,2,10,8,8,7,10,6,4,10,6,1
JDNTGXUEK,2510,54960520713956,カエルの足,11FB0EDDT,スクステ同好会,7,9,10,9,10,9,8,8,10,7,1
193WBTUJY,2511,54939392075631,kopuniko,43HRXMXWA,無言OKクラブ,4,10,10,10,10,10,9,10,10,10,1
5O0HMLKPZ,2512,54925407928275,りあ,E76N52LMW,イベントのみ,0,9,10,10,9,9,8,8,8,7,1
D76DF0604,2513,54897685218702,夕立@みらぱ推し,W6JWRJGJH,ハロめぐ同盟,0,9,9,10,7,8,8,6,7,5,1
D3A8S0B4B,2514,54873632246711,ソウル,5W8RPRVUA,ド！ド！泥！,5,10,10,10,10,10,10,10,10,10,1
53V2U6TCB,2515,54859285080506,きゃみー,9U8KNU6U9,対抗戦用,3,10,10,10,10,10,10,10,10,10,1
7TU8DLKHN,2516,54841216717236,蓮音天,PMKB2XTJD,ごはん派！！！,0,10,10,10,10,10,9,9,9,8,1
NDA28I6HM,2517,54830093556663,MY-tanθ,HB2CV4C4U,アイスランド蓮,12,10,10,10,8,10,9,8,9,8,1
F1H42RBBA,2518,54765637356825,揚げ玉,RNJ306W6N,日曜日よりの使者,0,8,8,8,8,8,8,8,8,8,1
838L2DUK0,2519,54706008343688,肋骨番,AG9PKMMC3,ぱかぱか同好会,2,8,10,9,10,10,8,8,10,8,1
D1T17CR7L,2520,54703288949528,ふらぴく∬,11KVGWXAK,藤島幼稚園蓮組,12,10,10,10,10,10,10,10,10,10,1
P2MJB28G7,2521,54671856549228,Can,APD9U5CFA,立ノ空スクステ部,4,5,6,7,7,8,6,4,7,4,1
LXG272PLE,2522,54568007245817,Hakuto,Y2HV0YEF7,蓮ノ空を応援し隊,6,10,10,10,10,10,10,10,10,10,1
YRYBVERHB,2523,54521102002551,いるかす,VN1LXEHLR,綴理、愛,0,7,8,8,8,7,6,5,7,6,1
44NRA3FYG,2524,54491704330776,ティタ,FG5VFFNRK,蓮ノ空おじさん,0,6,9,7,7,7,7,9,7,7,1
85M61AF85,2525,54489085432546,なつ,4FR887RVF,わたし魚,0,8,9,10,6,7,8,5,7,5,1
EFR83B0RT,2526,54484752526666,ネオンチュ,8M6UDX260,ぽけもん好き,0,6,7,7,7,8,6,6,7,4,1
6PGPS88DW,2527,54458643483357,さやかぴょん,DFXN9DB2H,どんぐり共和国,6,9,10,10,10,10,7,8,8,9,1
64L1XE2WA,2528,54457352906960,hina*,0MF6U6UPK,あなたなら大丈部,0,6,5,6,6,6,2,3,7,2,1
GD85PGT7J,2529,54438831040354,すみん,BYA3FA0X8,無言ぼっち同好会,0,8,9,8,7,8,8,8,8,8,1
55RNEC0DG,2530,54406634688078,【求肥的松足】,CTW8DKV5P,まったり,0,10,9,10,8,10,6,4,10,4,1
NT48TEY6L,2531,54396694287340,ハーメルン,3A63DYH54,LLすこすこ部,0,10,9,10,9,8,7,6,7,5,1
W41S109F6,2532,54390372117395,TsengBW,J83JWJ028,大ㄇㄚˊ露營區,7,9,10,9,10,10,7,8,9,7,1
Z0M1QY50D,2533,54366334592182,ぺろすけ,0VP15L48C,ハスラー,4,10,10,10,10,10,10,9,10,9,1
BHDR9K01V,2534,54359777063290,nemu,AGJ215YND,蓮の空中國分校,2,3,6,4,4,3,5,4,3,1,1
56B5XGRLF,2535,54358888954564,けーえー,51CF1LTGY,ラ研連合,12,9,10,10,10,10,5,7,8,9,1
GWPS0AVEQ,2536,54293633344457,瀞川くぇ,YE7CX8RNP,能京カバディ部,5,10,10,10,10,10,10,10,10,10,1
6RK7I3SCY,2537,54265086028549,岸田さん,WHWT61ELR,【無言】ハスノソ,3,8,8,9,10,10,7,7,8,7,1
3HDDUL1DX,2538,54257648713279,シロくま,02XNKDH8X,せーはすの雑用係,2,10,9,9,9,10,7,6,9,7,1
TGEV2GFD6,2539,54227607100302,がお,31A7JKC69,蓮好きの巣窟,0,7,8,7,8,7,5,6,5,7,1
F30WG09WE,2540,54165165305513,しのぶ,HWMV33W7Y,フラワー泥民館,3,10,10,10,10,10,9,8,10,8,1
X4P0986XF,2541,54113102572129,女王陛下,646YTH7KK,KA,4,10,10,10,10,10,10,10,10,10,1
49W2LPMCN,2542,54105033174797,ヒスイみよし,X87KNX4N3,蓮ノ流星群,2,10,10,10,10,9,7,6,9,6,1
3FCUYWNGY,2543,54055844091423,観月しおり,Y6JNPC60C,綴理メイト,4,10,9,10,10,10,10,10,10,9,1
PBHMENECL,2544,54047147986084,銘名,G8F0M2PH2,アフターウォール,2,7,9,8,6,8,7,4,5,4,1
YXEK463WP,2545,54033931171877,もっちー,YDYH4VRRP,レンクウ,6,10,10,10,10,10,10,10,10,10,1
A8MNP4J0K,2546,53979752120547,こめかみ,L15B25270,蓮女マネージャー,0,7,7,8,8,8,7,6,6,5,1
7MPJD915F,2547,53958088687278,しゃけ,BKUHCT7WF,蓮女お嬢様部,0,10,7,9,8,8,6,7,8,6,1
E1J3F69YK,2548,53949239331375,ひろりん,K8C99H42D,ルリと喜ド！愛楽,0,7,9,7,5,8,8,7,9,5,1
KFBI2VLIM,2549,53857205511167,Jun,DH6C5B7WF,蓮ノ空FC,9,10,10,10,10,10,10,10,10,10,1
A8BANJXEE,2550,53831612584295,たけのこ,1DU9LCND7,蓮ノ空すこやか部,2,9,8,7,8,10,7,6,9,4,1
42K81VYYS,2551,53787286601178,ハイド。,0CBM28JP6,ほうき星,3,9,10,10,10,10,8,8,10,7,1
N3H7RX2A8,2552,53752144621478,銅鑼凡,N83DW3NYG,†極最強倶楽部†,0,7,10,10,8,8,5,7,7,2,1
UBA8NDEUF,2553,53728306029725,かでお,3BDTCERX6,打ち返した流れ星,0,9,10,10,10,8,9,9,9,9,1
LRGPYYNAV,2554,53675868193914,take,JRAC1HYUD,SPHS-MMT,4,6,6,10,8,5,6,3,7,5,1
L39M2A8N2,2555,53673167657663,田中,CTW8DKV5P,まったり,3,10,10,10,10,10,10,10,10,10,1
JNXVXDND0,2556,53661900609384,さくよし,D5A2EEG7F,わたくしは大丈部,5,10,10,10,10,10,10,10,10,10,1
B9DWARWMT,2557,53661064307229,あ,AKF49TD3T,なんか,0,7,8,7,8,7,6,6,7,4,1
X9735CYTG,2558,53653089702777,ミレイユ,9VVUHVLTK,はすのひよこ,4,7,8,7,8,8,8,10,6,5,1
P8YBHFTLP,2559,53624140205083,かんきゅー,FL7R6UULY,サークル無言ok,2,8,7,8,8,7,8,6,9,8,1
GTYD8T18U,2560,53608859072764,マッケン,3LPBPHL3V,壁の民の伝説,8,9,10,10,9,9,7,8,8,7,1
ANDHY0LMT,2561,53605966557421,こっしー,V6VCA0C4N,ドル家の『D』,2,8,10,5,7,9,5,4,8,3,1
HYMPX4WTX,2562,53604605344428,yuuki,R181MKNX1,みらくらは人生！,0,10,10,10,10,8,10,10,10,10,1
VK7NW1UJ9,2563,53553730560337,おかたい,GVT61ATX0,なのだけれど,0,10,8,8,2,10,6,6,10,8,1
5CL7KFCBV,2564,53543267592966,たかぽん,N7GLY2RUW,百生銀行,3,8,8,10,5,8,7,6,8,7,1
JOUPM059M,2565,53541280833672,りよ,AE3L01V24,LOVEミラクラ,2,8,9,10,9,8,7,8,8,8,1
BSVI4O7H3,2566,53540158025945,ばたく,8R49BTWW6,蓮女お嬢様クラブ,3,6,9,8,7,8,7,5,5,5,1
TN8WKBFHW,2567,53430003590234,チック先生,Y2P9LABR2,スクステ同好会③,0,5,6,4,4,7,6,4,6,4,1
6DKF15F81,2568,53423000955978,UH,JU476V6K9,ポチッ！,0,8,8,8,4,9,7,4,8,4,1
C23COYMFE,2569,53363652786756,えりりぃ,HWJ8XPW0T,箱推しなのだけど,0,7,6,7,6,9,7,4,7,4,1
ELMA5YEX1,2570,53351598690252,Z宗木肖,7U20138DB,LGP,4,10,10,8,9,10,10,9,10,9,1
FXH1VJ9XL,2571,53330024861427,ちなせい,8R49BTWW6,蓮女お嬢様クラブ,0,10,10,10,10,10,9,9,10,9,1
3BER8GKP0,2572,53309026094587,はこ,D7H8MN2U4,LLD,8,10,10,10,10,10,9,8,10,7,1
H72A59R4Z,2573,53286981002329,????????,N34LHVJKN,のんびり堂,0,7,7,7,6,6,6,4,5,5,1
9K8T3D22C,2574,53283906905919,カツオ,KBJ2P8T0Y,人見知りの集い,2,10,10,10,10,10,10,10,10,10,1
A3GWMGP35,2575,53272005323432,カ,FH7G62PKW,月火水木金土日,3,8,9,9,8,9,7,8,8,7,1
JG8PKBFN3,2576,53269630624260,ウメメメメ,N1DJVPGP8,いつでも咲けるよ,2,10,10,10,10,9,6,7,9,9,1
J58T7F4U5,2577,53264805007814,和,Y2HV0YEF7,蓮ノ空を応援し隊,1,9,8,4,4,9,5,6,8,4,1
UXS5629U1,2578,53248080598583,まう,GKR9TEBYC,毎日がホリデイ♪,4,9,10,10,10,10,8,7,10,8,1
