player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,姬芽,吟子,小铃,缀理,さやか,瑠璃乃,梢,花帆,慈
85M61AF85,なつ,4FR887RVF,わたし魚,0,2615,4515671251843737,10,10,10,10,10,10,10,10,10
WW84R5M3A,Josie,YFADYJVW4,FPS好きクラブ,6,2616,4512884965787093,10,10,10,10,10,10,10,10,10
TFLG9WJ4A,海苔夫,414CEUPEH,アフター見よう！,0,2617,4512816926228872,5,8,8,9,7,5,7,8,9
DPX74MYW3,KPP先輩,6WJW7R1TD,さやこずノ休日,0,2618,4512611467568944,7,9,6,10,5,6,10,6,10
DENK5IZRZ,Dyrea,PDMPF3VVV,r/LL,6,2619,4510411505906505,10,9,9,10,9,9,9,8,9
EJPNW2093,ＤＨ・ミヤ,E58EXVMJU,ボクがんばる。,0,2620,4508463745051668,4,10,10,10,10,7,10,10,7
PLJRBRNAY,かじん,AR9HR528A,いろいろ実況,15,2621,4505652961513183,10,10,10,10,10,10,10,10,10
111GQTNHR,しーぽん,J8HXTJ8TB,流し素麺同好会,12,2622,4504945717833072,10,10,10,10,10,10,10,10,10
WTMDS3XHS,リンシラベ,J0N1E3Y09,月火水木金土日,5,2623,4498688770917210,10,10,10,10,10,10,10,10,10
9SWQR4QN1,なつかわ,PDMPF3VVV,r/LL,4,2624,4496429676180368,10,10,10,10,10,10,10,10,10
T33Z9UYY6,トニー,UYCT3Y4JK,蓮っ子,15,2625,4496142954712603,10,10,10,10,10,10,10,10,10
0CC6QQWAO,ちゃーりー,B5V2LNN43,WMW,3,2626,4495101296859793,9,9,8,9,8,9,8,8,7
LE17614P2,たいやき,0VP15L48C,ハスラー,7,2627,4491261902693602,8,9,6,8,6,8,8,7,10
YCX2YR3VN,えすえす,KARUFA7TN,777,0,2628,4489312406323612,10,10,10,10,10,10,10,10,10
KX1YMBDAX,えぽすけ,C0NDBKMRB,すりぃずぶぅ家,12,2629,4481299151994966,10,10,10,9,8,9,10,9,10
ABC8GFVVJ,じゃが,48BTAPMBG,蓮ノ空魔術部,13,2630,4477842376866103,10,10,10,10,10,10,10,10,10
NK2PP70S4,イーグルス,PDMPF3VVV,r/LL,12,2631,4469802833460833,10,10,10,10,10,10,10,10,10
IQT7MAV4Z,croket,GN1798YEX,ド!ド!同好会,4,2632,4468420720955533,9,9,8,10,8,9,8,9,10
UYYHXRA6K,めぐみん,V4A5MP41E,徒町チャレンジ！,4,2633,4465145007346940,10,10,10,10,10,10,10,10,10
E09RNAVW7,tonkotu,YNR28303K,りんくらぶ,0,2634,4464778556967358,9,8,9,10,9,8,7,7,9
CX5BX990E,フツ奴,WN5B7VKPU,きんぴられんこん,4,2635,4464015327102920,9,9,9,10,10,9,10,9,10
XKOKX10FE,かいてんはくしゅ,MTBP3B4GM,ふらわーすきすき,5,2636,4463884977459287,8,9,10,9,7,6,9,8,10
V3WPA1H92,umi,4URND90YY,参加賞狙い,2,2637,4460863010269226,4,6,6,5,4,4,4,6,1
JBEYM9IPJ,むとー,W9G7A5E34,泥沼,12,2638,4458197981727445,10,10,10,10,10,10,10,10,10
0AR9W7U99,これはご飯,E7UBFLW56,同好会の同好会,0,2639,4457519911047736,8,10,9,10,9,9,10,10,10
78BDHKKK0,ビー玉,Y2R7E79U3,カワウソ同好会,3,2640,4454213903881136,10,10,10,10,9,9,8,9,10
67BY50B65,ほにほ,57HNJ07NK,みらぱ進路相談列,7,2641,4452696399482716,10,10,10,10,10,10,10,10,10
C73NJGKM8,学級委員長,W3UUXHMDV,水彩ブーケ,11,2642,4443009741836976,9,9,9,10,7,8,10,8,10
YB1CE9PC0,ちゅ〜でん,C9DAJ6YFV,のんびり,0,2643,4442615861998442,8,6,10,10,9,8,7,7,9
DHUHLBXCL,X-ゼルガード,Y6JNPC60C,綴理メイト,3,2644,4434518002095356,1,10,8,8,7,10,10,4,7
VKR2DFGE5,ふーとー,BT22M41DV,梢花帆吟子同好会,0,2645,4433029168520306,8,7,10,6,7,8,8,8,7
9EJ4KBL1A,tomoe,N2KCENRKH,猫＆旅大好き部,6,2646,4429927296204259,8,9,9,10,8,8,9,9,10
AADRR31X2,Let's,M206VENTF,蓮紺の会,0,2647,4424744817273757,10,10,10,10,10,10,10,10,10
2YRJ6J21P,ヒマザイン,K25DPPGT9,圧倒的にまったり,0,2648,4423470414267940,10,10,10,10,10,10,9,10,10
58F5S114K,ヤスク,5W8RPRVUA,ド！ド！泥！,7,2649,4423116245968983,10,10,10,10,10,10,10,10,10
WNGHAVX2A,焼き海苔さん太郎,9GDHWXGVG,ルリと花咲く毎日,8,2650,4418777783459861,9,10,9,10,9,10,10,9,10
CNW4CEET9,グゥ,MY7PHGEAX,かがやき号蓮女行,3,2651,4417220557917280,10,10,10,10,10,10,10,10,10
2ENXPB1UW,かれ,V4A5MP41E,徒町チャレンジ！,9,2652,4417064595353801,10,10,10,10,10,10,10,10,10
M3LTBJH1V,ネム,VD7N7A4WH,氷青色,6,2653,4415941438368106,10,10,10,10,10,10,10,10,10
W05AYP371,なっとう,FE282F3VH,天悶部,1,2654,4413859499268323,7,8,10,10,8,5,8,8,10
UNX64AUDG,閉扉,48N7HVJH8,KER,4,2655,4409328569612209,9,10,9,10,9,10,9,10,10
EOS4BD9ES,しんしゃー,J79LGCKKF,蓮ノ空コーラス部,2,2656,4405768189966175,8,9,8,10,6,8,9,9,10
V8F0YRMRD,高咲侑DD,J800VVPTN,Aqours,4,2657,4404877201681861,10,10,10,10,9,8,9,9,10
O017GBZ7N,アイプル,73CBYJYB0,"oNM,",4,2658,4401196179622073,10,10,10,10,10,10,10,10,10
C18P8PW7V,ズッキー,F8MLHU2NV,乙宗梢様､､､,5,2659,4399486301900823,10,10,10,10,10,10,10,10,10
04OJ29Z4I,たーしー,UEJMMVF33,さやかほ緩々会,12,2660,4398790965570585,6,8,8,9,8,9,9,7,8
5A5HAO3GF,ふあ,Y1TFAEJ7M,蓮みっこ,12,2661,4396716824160760,10,10,10,10,10,10,10,10,10
0GWYFP0AP,あお2,RF5215M2U,スクステ同好会②,6,2662,4396444858757904,9,10,9,10,10,9,9,9,10
I60Q140YD,ゆきじょるの,J8HXTJ8TB,流し素麺同好会,12,2663,4395056388865681,10,10,10,10,10,10,10,10,10
MMUCT4ZK8,うぐいす,D5A2EEG7F,わたくしは大丈部,3,2664,4392763002581547,10,10,10,10,10,10,10,10,10
T9MBX8KX0,ちょす,414CEUPEH,アフター見よう！,4,2665,4392363899982036,4,10,6,10,10,4,6,10,10
95EGRB5T5,天ぷら,V26546K3D,乙宗気合筋肉,0,2666,4391766852155988,7,9,7,10,7,9,8,7,10
4AJTV8XPH,あげ,FC8NBAJBT,ラー麺二郎金沢店,12,2667,4389918097221951,10,10,10,10,10,10,10,10,10
1B0D7OE6J,AN,N2KCENRKH,猫＆旅大好き部,8,2668,4389142108016522,8,9,10,10,8,7,10,8,10
M5KH7N8V6,三千院羽月,J800VVPTN,Aqours,11,2669,4388675832697378,10,9,9,10,9,9,9,9,10
R0XEIQFZX,美里,8JMW9G2XW,僕らのリンクラ！,12,2670,4387655242943486,10,10,10,10,10,10,10,10,10
15SG7U55F,るいん,TKVR3KU7L,ネギトロTKG,3,2671,4382050347099301,9,10,9,10,8,9,10,10,10
25757CMHL,カワ,6U5YRWNNY,あすて☆りずむ♪,2,2672,4380972958326314,10,10,10,10,10,10,10,10,10
7KWHMXO3X,shogun,MVMP6NNXD,空き時間らくがき,4,2673,4378322450728222,7,9,8,10,7,8,10,7,10
VG7CBJNPY,きせ,WLFW6UCX5,無敵級ビリーバー,4,2674,4376799166249140,10,10,10,10,10,10,10,10,10
0SRIPZOMK,k46,CM5THHYHB,「」ノ空だけれど,4,2675,4376279793211433,10,10,10,10,10,10,10,10,10
2PE3LW741,けんそ,WTJV514G9,蓮ノ空のお弁当屋,2,2676,4367531397138073,9,6,10,10,8,9,7,7,10
N6VKC2U4W,sin,1UBNNHVLG,蓮箱推し（仮）,6,2677,4365894895701240,8,10,10,9,8,5,6,5,9
PNLM1RI37,でみたす,B1KYU3XF8,LG lotus,4,2678,4361755545204630,10,10,10,10,10,10,10,10,10
GT2ESRPP4,京大ルビィ,6H800PBV7,新鮮館,1,2679,4356495257085334,6,6,8,7,9,7,6,7,8
UDW2JEGEN,シロ,R9T0YKDW8,もちまち応援隊,2,2680,4352696585379338,10,10,10,10,10,10,10,10,10
U96TQLLHN,ユウキ,31A7JKC69,蓮好きの巣窟,5,2681,4351800042063571,10,9,9,10,9,10,10,9,10
JU4RNMVNS,ゆず湯,D7H8MN2U4,LLD,6,2682,4351650199241715,8,9,8,10,8,8,10,9,10
VMR8XX4TB,つゆたく,4FXPC55PY,PPIHクラブ,1,2683,4350626715502509,10,10,10,10,10,10,10,10,10
XB4MQS2W5,Ispahan,NC2YT2V28,蓮之愛同予者何人,15,2684,4349641149285855,10,10,10,10,10,10,10,10,10
1LZ1ANSSD,ひしがた,MXNCA0703,◇,15,2685,4343469016886607,10,10,10,10,10,10,10,10,10
8LE4JJI1J,せいちゃん,7U20138DB,LGP,15,2686,4337378707044271,9,10,10,10,10,10,10,10,10
ZLTOVILYJ,ユキ,L1VGJTD5P,蓮ノ空お茶会部,6,2687,4336776677922061,7,8,7,9,8,8,6,5,8
6UML5MC6K,高山星司,6FWRD1K40,いちじょ海賊団,6,2688,4335580893272180,10,10,10,10,10,10,10,10,10
JR1IWRFMB,てら,P8W50773L,蓮ノ空見守り隊,4,2689,4335523205369026,10,10,10,10,10,10,6,10,10
U6WJPTGAF,demidar,PDMPF3VVV,r/LL,0,2690,4332828822698191,7,7,7,10,8,8,8,7,10
K8JJMK2OV,かへちゃん,Y2R7E79U3,カワウソ同好会,5,2691,4332550358504016,8,10,10,10,10,10,10,10,10
MP4D19D5H,る〜が,RF5215M2U,スクステ同好会②,2,2692,4332502312986558,10,10,10,10,10,10,10,10,10
PB41XUMNF,みわ,PUJ0ERCMW,蓮ノ空倶楽部,3,2693,4330728210318123,10,10,10,10,10,10,10,10,10
5TVDOOKTJ,ゆゆ,3HDDYR4FU,旅人,8,2694,4329755515630533,8,8,10,10,10,9,10,7,9
CMZHZ9KOZ,「nappa」,CM5THHYHB,「」ノ空だけれど,15,2695,4326452454947440,10,10,10,10,10,10,10,10,10
DKDK6P5R2,たし,48GTYR1VB,ハラショー！,1,2696,4325883680743139,4,6,6,10,7,7,10,7,10
LBX336NBX,バート,Y2P9LABR2,スクステ同好会③,3,2697,4325143621630838,10,10,10,10,10,10,10,10,10
PB0H6CTLB,ふむふむ,3LPBPHL3V,壁の民の伝説,11,2698,4321944406254529,9,10,8,10,9,9,10,10,10
IMNKC4SP6,だみん,D7H8MN2U4,LLD,11,2699,4320520354032312,9,10,10,10,9,8,10,8,10
YW4YL3JF0,イモト,VP0K6KF0K,蓮ノ空大好き!!,0,2700,4318234487794750,7,6,8,8,10,9,10,7,8
BGYBB4EPE,Glitter,JDAG79TG7,百合ノ空観察部,12,2701,4317302660926245,10,10,10,10,10,10,10,10,10
GE5TDGFGV,神糸くくり,VP0K6KF0K,蓮ノ空大好き!!,1,2702,4315787868122676,10,10,10,10,10,10,10,10,10
4OG9NTQN1,ちゃん,9FF5JBNDF,めぐすきクラブ,14,2703,4315683462987498,10,10,10,10,10,10,10,10,10
LNNWYE4NS,モーセス,Y2HV0YEF7,蓮ノ空を応援し隊,10,2704,4315464423914249,10,10,10,10,10,10,10,10,10
6D0PUHWWB,三日月,DMDVHGFUG,インドネシア仲間,3,2705,4315152090254071,8,8,8,9,8,8,7,8,9
L5PWKHTE5,まざ,D7H8MN2U4,LLD,9,2706,4313702450930381,10,10,10,10,10,10,10,10,10
JBP0FMBP0,RD-2,WRFLMWL4U,映り込み金魚,1,2707,4311757613307551,10,10,9,10,10,9,10,10,10
D909NU25N,アール,N2KCENRKH,猫＆旅大好き部,4,2708,4311569521644731,10,10,10,10,10,10,10,10,10
4RDJIJ4KM,ノラこま,G59NGM0XA,シュリーレン,12,2709,4311223463771757,10,10,10,10,10,10,10,10,10
5MJ62PP2F,あるか,EPWMMAXNY,蓮ちゃん初心者,2,2710,4308424489227329,8,8,7,10,6,8,10,7,10
0LTXY4ANY,たまも,R9T0YKDW8,もちまち応援隊,9,2711,4306851547431506,9,10,10,10,10,10,10,9,9
4HG5APMFG,こけ,G6EH0KHT7,なんもわからん,6,2712,4301787807188473,6,8,8,10,7,8,7,7,10
F4S1FCK8S,MIO,V7768X8AC,せーので！,2,2713,4300430076888133,6,10,7,10,7,10,10,10,10
X7DBAFS6A,ふろやん,1UBNNHVLG,蓮箱推し（仮）,0,2714,4297686731196051,10,10,10,10,10,10,10,10,10
ODWXELYOX,邑楽(おうら),4WWM4VVDK,蓮ノ空遊戯開発部,15,2715,4297445966549038,10,10,10,10,10,10,10,10,10
RW1CU41CB,だーしゅ,G0J2F9NAL,さやさやさーくる,2,2716,4293522964010185,8,7,8,6,6,7,5,6,9
P3LP9OU6G,ケイ,11KVGWXAK,藤島幼稚園蓮組,9,2717,4293510992606502,10,10,10,10,8,9,10,9,10
HKEXR26RP,ういれん,1D7T2UXC2,無言でのんびり,0,2718,4291386290636942,7,9,10,8,7,7,10,9,4
1C3XL8M6Q,ソラネ,N1JAJ83CA,蓮ノ空園芸部,2,2719,4288474278307628,10,10,10,10,10,10,10,10,10
RGB940BND,keisuke,UYCT3Y4JK,蓮っ子,7,2720,4287700026972237,7,10,7,10,8,8,10,10,10
N04KVX86U,きむきむ,13GY0NAD4,にこたまぱーく,15,2721,4287571388661897,10,10,10,10,10,10,10,10,10
F6D460XUF,空蝉,865UE9UC6,蓮ノ空うどん部,0,2722,4287549665366891,10,10,10,10,10,10,10,10,10
KMYG7T3FT,ぷらる,535L2H3JU,Lotus329,0,2723,4285718878726157,6,7,9,10,7,7,8,5,10
JNCTVTPG9,レイン,BKUHCT7WF,蓮女お嬢様部,12,2724,4284999222932134,6,8,7,10,6,6,9,7,10
MLOI79WFB,やずな,06DCWC1RE,とりあえず参戦用,0,2725,4284346724156828,4,10,9,10,10,8,10,10,10
VJCNDJH23,けいせん,UCF93JAPM,スワンプマン,5,2726,4282597013438681,10,10,10,10,10,10,10,10,10
R0GQJCQZ3,ねむい,KULVP7FDR,アニマル分室,2,2727,4281786567305624,5,8,4,5,6,6,9,7,10
AYXJ0G79D,咲,7XH3K4GBT,LLP,9,2728,4279176243289647,10,8,10,9,10,8,10,9,9
U5FJC0B5B,たまに,W71PEB8XY,戦慄のたまに衆,9,2729,4274715208542300,5,10,6,10,7,10,10,10,9
LXZB6F6RI,てーとく,0WW0K5XEX,くりあろーたす,0,2730,4274417604971115,10,10,10,10,10,10,10,10,10
9AKP2ML53,カナセ,7RBMBBY88,瑠璃色金魚,0,2731,4273175146714987,6,7,9,10,5,6,8,6,10
3HN712NDE,ほし,PULJ8VCHJ,蓮ノ空を推す会,2,2732,4269320686209087,8,9,8,9,9,10,10,7,10
VTN3U1GCG,ヒナンジュ,R181MKNX1,みらくらは人生！,3,2733,4269110960053673,10,10,10,10,10,10,10,10,10
NCURV0D7A,ベンジャ,ABALH0AL3,楽園計画,6,2734,4261483205237468,8,8,8,10,8,8,10,7,10
P44B6D54M,スイカ,9YG7C0VM7,綴理と無言で昼寝,2,2735,4256927249337258,10,10,10,10,10,10,10,10,10
3BUNFP8IH,あやっち,Y6JNPC60C,綴理メイト,5,2736,4255900238540219,9,9,9,10,10,9,9,10,10
Z0M1QY50D,ぺろすけ,0VP15L48C,ハスラー,5,2737,4250822687148108,10,10,10,10,10,10,10,10,10
UYVYBTMLE,ひよこ羊,KT4C59NXG,めぐ島,9,2738,4249926201951940,10,10,10,10,10,10,10,10,10
X57WNC7AV,narrow,V7768X8AC,せーので！,3,2739,4246231944168112,9,9,8,10,9,9,10,8,10
GMBG3NEIB,ふぶ,W26TRPM1R,めぐ党藤島派,8,2740,4246103283174293,9,9,7,10,8,8,9,7,10
6RU1YRW8Y,オゼノ,FG5VFFNRK,蓮ノ空おじさん,2,2741,4243752617966219,9,10,10,10,9,8,10,7,10
BXVWFVNW5,春日影,919XF8V2V,蓮之空大三腳,5,2742,4239710818679128,7,10,7,10,7,10,8,7,10
LYLCI69VJ,さいは,85D411XNB,蓮っ子の集い,10,2743,4239202740839666,10,10,10,10,10,10,10,10,10
WW9CJKV4V,花家愛菜,RHU8M5VUL,幼馴染同好会,10,2744,4237951415995656,10,10,10,10,10,10,10,10,10
TXULLMP3J,ねこみや,8R49BTWW6,蓮女お嬢様クラブ,10,2745,4237005462726604,10,10,10,10,10,10,10,10,10
JIYW4OT55,スト,GN1798YEX,ド!ド!同好会,12,2746,4235332410834818,10,10,10,10,10,10,10,10,10
B5DAV76E6,マウエ,5L9GNT78V,叶え！私達の◯◯,0,2747,4235164563087093,8,10,5,4,7,9,8,8,7
1BELD3S5I,星野優花,YM72HRVCF,ワンニャン部,3,2748,4234959599257567,10,10,10,10,10,10,10,10,10
8CAL4FIWC,toshiki,VXF8P7NDC,どんぐり。,13,2749,4233169174717087,10,10,10,10,10,10,10,10,10
U5500U9EW,ミルティー,MTBP3B4GM,ふらわーすきすき,0,2750,4232970618412680,6,10,6,10,7,8,8,8,10
GXJKYEDEI,そそぎ,YD2XWWFA4,蓮好き好きクラブ,10,2751,4229993192267231,10,10,10,10,10,10,10,10,10
OD2J57BRJ,ケルン,GR65FP8VN,蓮好き,0,2752,4228884204919646,10,10,10,10,10,10,10,10,10
3ETKWPKTC,Kaho,H1G4CDT6C,無言自由,10,2753,4227758398463252,10,10,10,7,3,10,7,5,7
TG7P5G630,はいぼ,TK9E1BB1P,無言で自由,2,2754,4227729199484137,10,10,10,10,10,10,10,10,10
9G2HB79M1,μ'6Hoshi,18YYNRFGA,LotusSky,6,2755,4224816078581899,10,10,10,10,10,10,10,10,10
UNEP0FBMF,GaRy,DFXEH0E0B,香港の初心者♪,1,2756,4221503292737697,4,10,10,10,5,6,9,10,10
2TG40QXIT,トゥモ,8R49BTWW6,蓮女お嬢様クラブ,8,2757,4220132111202810,10,10,10,10,10,10,10,10,10
ZXSEHBX6O,てろてろ,9FF5JBNDF,めぐすきクラブ,15,2758,4216520757233383,10,10,10,10,10,10,10,10,10
HKZDREDZB,リオウ,5W8RPRVUA,ド！ド！泥！,2,2759,4214271420838333,10,10,10,10,9,9,9,8,10
UBDNAYCNL,ドヤ,26JDLMBLN,徒町は強く生きる,1,2760,4213430769848390,10,10,10,10,10,10,10,10,10
PX25B6CAT,なとりうむ,G0J2F9NAL,さやさやさーくる,1,2761,4209907107778403,10,10,10,10,10,10,10,10,10
W26EE22R0,キリサキ,B5V2LNN43,WMW,7,2762,4206257466922085,9,10,10,10,10,9,10,8,10
A9PBDJNKL,旅人,YC3DCPM7M,福井大学ラ研,8,2763,4205037118354289,10,10,10,10,10,10,10,10,10
LBSJ6H271,ゆきだるま,1U4JN5CXB,LLユーカー部!,4,2764,4204824337544990,9,9,10,10,7,7,9,6,9
213G1AGIB,Tsutcho,XR2P2LDY3,まったり綴理推し,15,2765,4202754664215878,10,10,10,10,10,10,10,10,10
H8ZVMUF5J,simaW,W26TRPM1R,めぐ党藤島派,8,2766,4202447451198299,6,8,8,10,7,7,10,7,10
U7T1KGYSQ,らてぃ,6XX7GBM0K,ぷちぐる同好会,5,2767,4202289889517415,8,8,10,9,7,4,8,7,10
9MA0T8B65,たな,KB51KEGNM,アフター視聴,0,2768,4201798019893632,10,10,10,10,10,10,10,10,10
NCHJV4NEB,きん,P8W50773L,蓮ノ空見守り隊,13,2769,4201452462091656,10,10,10,10,10,10,10,10,10
BDW11259W,カナリダ,G59NGM0XA,シュリーレン,8,2770,4201040876377732,10,10,10,10,10,10,10,10,10
3EBADRT8X,ねこみみ,FK5MUK0ET,くる♡すきクラブ,12,2771,4195060742840196,10,10,10,10,10,10,9,10,10
VWZ7PP7PZ,さつき,2ULM366U6,毎日がエブリデイ,12,2772,4194979969636214,9,10,10,10,9,7,10,6,10
28P4D7GB0,あら,3A63DYH54,LLすこすこ部,0,2773,4194809005880997,9,8,8,10,9,8,8,8,7
QOEYKHGZA,らいじゅ,RHU8M5VUL,幼馴染同好会,3,2774,4192697702366152,9,8,9,10,10,9,10,8,10
7R1SZ5PEX,Yuuki,NC2YT2V28,蓮之愛同予者何人,10,2775,4192338681330085,10,10,10,10,9,10,8,10,10
B2GHW0MHE,み,3L3TAA862,チーム用務員,7,2776,4191181734374606,10,10,10,10,10,10,10,10,10
MVVF7414H,やまかず,AXG81GPMP,蓮ノ空マタギ部,5,2777,4190656588629326,10,9,10,10,9,9,9,7,10
5R45M9EEL,紗月,0B8RTHY4D,のんびり屋さん,3,2778,4190464668737159,8,7,8,9,8,6,7,7,6
01CXA93FD,ゼロ,N7GLY2RUW,百生銀行,2,2779,4190110961397272,7,10,7,10,9,9,10,10,10
TP5UA0YF1,テヴァ,J9T0UFKXG,光を目指す者たち,3,2780,4190015887402842,9,10,10,10,10,10,10,10,10
91GN71K59,はばねろ,4URND90YY,参加賞狙い,4,2781,4188805411652665,10,10,10,10,10,10,10,10,10
GGU78Z4C2,ホルティの栄光イ,73N4AB3LR,かほ子のイオン,5,2782,4186251747000953,10,10,10,10,10,10,10,10,10
HP0H7A898,けいアリーナ,1DU9LCND7,蓮ノ空すこやか部,2,2783,4185885317877357,5,9,8,10,8,9,10,9,10
KAEXJYF1Y,ぐらたん,424NLTEE8,無言な異次元部屋,0,2784,4185421724985685,6,6,7,9,6,7,9,5,9
LEH4EK924,Array,BT22M41DV,梢花帆吟子同好会,2,2785,4185054341863174,5,10,1,5,3,2,6,10,10
80BU4H1DL,あわき,V6DV6KETG,梢好き好きクラブ,2,2786,4184082691886629,10,10,10,10,10,10,10,10,10
ULXJ0U2HV,きりはろりーた,GVY1F8C9D,花咲くラブライ部,13,2787,4182388564454857,10,10,10,10,10,10,10,10,10
KQRH4IGJW,ハッピィー,8JMW9G2XW,僕らのリンクラ！,12,2788,4174870525912771,8,7,9,10,9,8,10,9,9
FGCH49YXV,たけとら,GN1798YEX,ド!ド!同好会,0,2789,4171907349092920,6,8,7,10,7,6,10,7,9
33H0H9UB9,ゆうめ,0B8RTHY4D,のんびり屋さん,6,2790,4171178110466056,10,10,10,10,9,9,10,8,10
25W9YGSKT,ぶん,W3F0URUJC,梢先輩応援団,12,2791,4170299420442566,10,10,10,10,10,8,10,9,10
E5P9L1HRJ,ちゃ,V33FGRFC4,1限目に遅刻ラブ,0,2792,4167766067878942,3,10,5,10,7,9,10,10,8
T8G9751YG,あやた,RXXUPMWB9,待機室跡地観測所,3,2793,4165059144342621,8,8,8,10,9,8,8,9,9
CJB5HYVP1,you,GR65FP8VN,蓮好き,0,2794,4163008733308975,10,9,10,10,10,9,10,8,10
6DKF15F81,UH,JU476V6K9,ポチッ！,2,2795,4159846859129148,10,10,10,10,10,10,10,10,10
EL7DU08BP,ずらかね,9UKKACGDU,蓮っ子CLUB,10,2796,4158314433984357,6,10,9,9,6,6,8,6,8
K8B40K2E5,雪月花,38KAJGDGU,異次元シャニP,0,2797,4157379464344442,9,10,10,10,10,10,10,10,10
AW1YKJ8HD,泥田坊,V4A5MP41E,徒町チャレンジ！,11,2798,4155788431625020,10,10,10,10,10,10,10,10,10
L0K2NCHYN,カンガルー2号,ATB27G5P2,おこめ茶寮,2,2799,4155759160316518,7,8,7,10,7,7,8,7,10
ESBNCNW5F,おだんご,8R49BTWW6,蓮女お嬢様クラブ,9,2800,4148605797751317,10,10,10,10,10,10,10,10,10
LCM66GHDC,amoamo,DH6C5B7WF,蓮ノ空FC,0,2801,4144865378790469,10,10,10,10,10,10,10,10,10
67M7IXJIY,諏訪花雨,NC2YT2V28,蓮之愛同予者何人,2,2802,4144536077792671,7,7,8,10,8,7,10,3,9
3JGXE5B5W,まもりんちゅ,5THY0BH4B,黎明の瑞蓮花,10,2803,4140746505291287,8,8,8,10,7,8,10,7,10
ENE3AW5F5,りお,9RYR14H9L,ソロマターリ,7,2804,4136864834445162,7,8,9,10,7,7,7,7,10
WEF340F6V,カラフル,VLY5JDKCV,新規なのだけれど,0,2805,4136827439278556,7,7,6,10,7,7,10,8,10
TEF8ARDKV,麦茶,UYCT3Y4JK,蓮っ子,3,2806,4136577075922112,9,8,10,10,8,7,10,8,9
FXJVPAJ8K,ペンギン,4XRHRYDW4,無言でエンジョイ,2,2807,4134277581663122,7,8,9,10,7,7,7,7,10
VMTS35YA0,zw_ei,57HNJ07NK,みらぱ進路相談列,2,2808,4134078427278933,7,8,7,10,6,7,7,7,10
X8ZPV2MEG,ネプ子,6H800PBV7,新鮮館,5,2809,4132878814635902,10,10,10,10,10,10,10,10,10
N5U0UYUA9,EVI,38KAJGDGU,異次元シャニP,6,2810,4132014009890440,10,10,10,10,10,10,10,10,10
MFPXKQJDR,Stig,HBUK6F7CC,乙宗梢なりきり部,0,2811,4131693453314140,6,8,8,9,7,7,10,8,9
G7WZRMXGG,まさとらん,8KVDGWLUD,廊下閑散,3,2812,4130354721172403,7,9,9,8,4,5,6,5,9
9W6N02K59,だんご,0B8RTHY4D,のんびり屋さん,0,2813,4128616240662753,2,10,7,6,4,1,7,7,8
0KN47LBKK,堕天使ことり,BT22M41DV,梢花帆吟子同好会,15,2814,4125764530123888,6,7,7,7,6,4,8,5,10
8LCHU4WA2,そーじ,0UT59MJ8U,かほすこ同好会,9,2815,4124767712145447,10,10,10,10,10,10,10,10,10
9EN208AJR,ギャオギャ,9JTF508LB,スクスタ亡霊部,5,2816,4123150290802155,10,10,9,10,9,9,10,10,10
2095QHQJ4,ことぶき,LFB48H6MU,超初心者の会,9,2817,4122265655879664,7,8,7,10,7,7,9,7,10
6PM61RAEU,もにゃ,2DYYAPFVN,蓮っ子村,0,2818,4121520211960202,8,9,10,10,10,8,10,8,10
KV8OEFAVO,ほののん,MWHJ339TF,UOは合法同好会,4,2819,4121090735451131,6,8,9,10,8,7,10,6,10
GKM2AYI6Z,まよ,GPKTRBCTT,騎空団蓮ノ空支部,7,2820,4119450617166059,7,9,9,10,7,7,9,5,9
5JCR7J9TF,糸色句,VA6X5YNNF,スリーズ分家,4,2821,4119288315975980,9,8,8,10,7,8,8,7,10
4NYA99EHN,でぃぷめ,JE7V5MM31,蓮ノ沼に沈んだ泥,12,2822,4115300730345433,10,10,10,10,10,10,10,10,10
K2GOP8GO8,反骨の赤メッシュ,MTBP3B4GM,ふらわーすきすき,4,2823,4114955435976442,8,9,9,7,10,9,9,9,10
EAPGDKNV9,ちょもろー,HBM31HMUY,YUKIZURI,5,2824,4112070722573017,8,10,8,10,8,8,9,8,8
5FVD8TFC5,あべかわもち,1EL57CDR0,なんもわからん,1,2825,4111812639157319,10,10,10,10,10,10,10,10,10
8D21HH11H,よつぎ,85G1K4U8U,ゴーイングメリー,4,2826,4109086607788536,10,10,10,10,10,10,10,10,10
L39ED33GF,ナレク,V5WNV1A43,異次元ビリーバー,11,2827,4108327746720268,10,10,10,10,10,10,10,10,10
N3H7RX2A8,銅鑼凡,N83DW3NYG,†極最強倶楽部†,0,2828,4106615443712824,8,10,10,10,10,8,10,10,10
V2AU5HAB1,三日月,NJBBTCY3A,かにかに！,13,2829,4104939371487862,10,10,10,10,10,10,10,10,10
I05B7B0OX,ぷちだれ,HPTHY23VR,蓮ノ空文芸部,2,2830,4102390318366571,10,10,10,10,10,10,10,10,10
UPW5X4M8M,ハロめぐ~,L1VGJTD5P,蓮ノ空お茶会部,2,2831,4100677546487741,7,9,7,10,8,8,10,8,10
NWU61EJBY,りょりょ,5V9TDD4NF,みんはや蓮ノ空部,6,2832,4099689532905444,10,10,10,10,10,10,10,10,10
FECOD3SNX,ぎんこ,FG9A9ARX1,忙しい人あつまれ,2,2833,4099534474300723,7,7,7,10,7,5,7,7,10
