player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,慈,缀理,姬芽,梢,さやか,小铃,花帆,瑠璃乃,吟子
BFN5RBZ11,Mez,KGDNX3EF3,ENcircle,3,3676,1140407915862649,10,7,7,7,4,8,7,5,8
GAB8OG02M,kon,2UKNVBMBU,梢ちゃん同好会,15,3677,1140141278052269,10,10,10,10,10,10,10,10,10
USVF7A3GV,ねりまき,G59NGM0XA,シュリーレン,4,3678,1139607004132584,9,7,4,7,6,5,1,5,8
7LZR2T26G,ぬまんちゅ,ABU58EVJ2,Quatuor,2,3679,1139084085935520,9,7,2,7,10,4,6,10,6
AT95JYVEU,Lin,X33HHA9F8,アルストロメリア,1,3680,1138787550794351,10,9,4,8,10,10,6,6,6
KTKJ81E5V,ミヤモッティ,9YM3DBTB7,泥民館,0,3681,1138671047695915,10,8,8,8,7,8,7,7,8
55NOFQECS,双葉,L1VGJTD5P,蓮ノ空お茶会部,3,3682,1138518867405523,10,10,10,10,10,10,10,10,10
JSA85T3QZ,うたたね,VF517JBVB,無言でいいよ。,7,3683,1137869228616183,10,10,6,8,8,9,7,8,6
52GKPH9F8,ユッケ,LX25CP0TG,深夜の芋煮処,5,3684,1136876610929523,9,10,9,3,8,4,10,7,9
YMP22H3WM,あずき,6XX7GBM0K,ぷちぐる同好会,7,3685,1136691100223197,9,7,7,6,6,7,7,6,6
GTXC3A731,rit10-,5YXVKDEKV,サークル(仮),3,3686,1135961132031952,10,10,10,10,10,10,10,10,10
76D281WLD,なのは,LT9K2FP23,いな民リンクラ部,4,3687,1135915609368543,9,8,6,7,6,10,6,8,10
39FN90H9W,やが,9WJB6YPPN,温室花畑,9,3688,1135877519444197,10,10,8,10,10,10,8,8,9
RL0JBFD1M,こちら,5XMCT8EV9,サークル,2,3689,1135343183004718,10,7,7,7,7,6,6,7,6
94L7MCC47,矢崎,ABALH0AL3,楽園計画,3,3690,1134241295114292,10,9,6,10,4,6,8,8,8
FVL8TMV0U,むなくぅ,9YM3DBTB7,泥民館,9,3691,1134224334983497,10,7,8,7,7,8,7,8,9
5HG6RMM1K,ちゃうさ,1D7T2UXC2,無言でのんびり,1,3692,1131804216231622,10,9,8,7,9,10,7,7,9
B5I2KGDSF,にゅん,2U4GLJXLJ,泥の中の養分,5,3693,1129691330798592,10,1,2,5,4,6,6,3,6
7UW4WUV8W,ゆうき,A8BJ5V3ET,はすのそら,0,3694,1129619960945519,10,2,4,10,10,10,10,10,5
WQBR6SILT,冴霧,Y7KJ3PM8P,蓮すきすき同好会,5,3695,1129195818785214,6,6,8,6,5,8,5,4,8
1AAATY0UG,コニー,38KAJGDGU,異次元シャニP,4,3696,1128432322155175,7,9,8,10,8,9,9,6,9
BPU3K21M8,zero21,EPWMMAXNY,蓮ちゃん初心者,5,3697,1127642212869888,10,10,10,9,10,10,9,9,8
F0X4VXMU5,近江遥,1EBG7YUTL,菅！CAN！叶！,1,3698,1127435001476871,10,10,5,10,10,10,10,8,10
MU8H960IW,全裸の変質者,AND13836G,乙宗梢親衛隊,1,3699,1125963183256737,10,9,6,7,9,8,7,9,8
KRVL27LVH,zuzu,M08GKL70U,ららマジ難民の会,6,3700,1125251388590696,8,8,7,7,6,7,6,8,7
5P07845LT,しんのすけ,AE3L01V24,LOVEミラクラ,4,3701,1124459753370952,9,7,7,7,7,8,7,7,6
K9LJ8MBBA,りすこん,9VVUHVLTK,はすのひよこ,3,3702,1121965687362909,10,8,8,8,8,9,7,8,7
KP0UUPORZ,エンジャ,UNY76JJDE,ラブライ部,6,3703,1121546299435161,7,9,9,8,8,10,5,8,9
DZI854CGZ,誾月,WX1DYC9Y1,ラナンキュラス,4,3704,1119964703943856,9,8,6,10,8,9,5,7,6
VMR8XX4TB,つゆたく,4FXPC55PY,PPIHクラブ,1,3705,1119894325218072,10,9,9,10,9,10,9,9,10
FD9TC5S7T,陰気な学院生,TXNCTRR1U,瑠璃乃推し隊,12,3706,1119218273396127,10,10,10,10,10,10,10,8,10
2GBDHP07W,さるさく,M44P06CH5,つづさや見守り隊,1,3707,1119040333079098,9,8,5,7,7,7,7,7,8
F2WDPD8J8,花若欣,J800VVPTN,Aqours,1,3708,1118893387140345,9,7,7,7,7,7,5,7,6
C3H8JWVF3,みつ,RA1676TKK,蓮の空好き好き部,2,3709,1117596347913362,5,6,5,4,7,4,4,7,10
UYB36NK20,冷麺,ULGVU4B0G,約束のBAR7,6,3710,1116946010710282,10,10,10,10,10,10,10,10,10
C7P08HU1V,マイケル,48BTAPMBG,蓮ノ空魔術部,0,3711,1116828660757986,10,9,6,7,7,8,10,8,10
H7MVU0A93,ぽて,LY0XPW7NL,元カノ概念強火派,2,3712,1116229606344855,10,10,5,10,10,10,9,10,10
YFVSHEQZI,いお,PLBBEX019,相談室目指し隊,5,3713,1116079333826297,10,7,10,7,10,10,10,10,10
HCROHBDK4,めんつゆ,8YDE8BXJT,ずんだシェイク！,2,3714,1115823672985550,9,9,6,10,5,6,8,1,8
JBOCD3MG8,りす,L1VGJTD5P,蓮ノ空お茶会部,7,3715,1114766868936615,10,8,7,8,10,10,8,10,10
UF89MCNVB,だめたろう,R1RM3X0WV,後方腕組みオタク,4,3716,1114539129223948,9,8,10,7,9,10,7,6,7
4EF25AJWC,あねーら,KWX0HVHCT,梢と綴る刻,3,3717,1113385001294171,9,10,6,8,9,9,8,9,8
77S4HCW1S,おっとっと,RHU8M5VUL,幼馴染同好会,3,3718,1113146850545827,9,8,6,8,10,10,8,7,9
XIR8A6UYH,しゅういち,EEP20F2M8,綴理の綴り,7,3719,1109804262067257,9,10,8,10,10,10,10,8,10
PGGWYA7GP,カラン,07JW71HWG,良いチケで観よう,12,3720,1108341742148265,10,10,9,9,10,10,9,9,9
YB8HXJTGD,杉花粉君,KC1W74B9B,蓮六園,4,3721,1108049880705600,10,10,10,10,10,10,10,10,10
ZUMETXLUS,タト,V26546K3D,乙宗気合筋肉,4,3722,1107294345309474,10,9,7,10,5,7,6,5,6
LA0Y8C5TM,まっちゃ！,6H800PBV7,新鮮館,2,3723,1106582270256608,10,5,9,9,3,6,4,4,8
NNGDLRV0S,かるば〜と,Y2P9LABR2,スクステ同好会③,2,3724,1106272972966251,9,6,5,6,2,1,6,5,6
8071A0HW1,にょっく,G0J2F9NAL,さやさやさーくる,8,3725,1105195314558288,7,4,7,4,8,7,4,7,10
UXS5629U1,まう,GKR9TEBYC,毎日がホリデイ♪,4,3726,1105058736525408,10,8,10,8,7,9,8,8,9
LITMEQZOE,Renaria,279NUYU7C,れんこん,11,3727,1104793827541986,10,9,8,10,7,9,7,8,9
C0IYYJ053,カリカリ梅,RF5215M2U,スクステ同好会②,6,3728,1103299950325234,10,9,9,8,9,9,9,9,10
TH6YBMAER,肉プルーン,G0J2F9NAL,さやさやさーくる,14,3729,1103087648086325,10,10,10,10,10,10,10,10,10
33ENHEREB,すまない,KGDNX3EF3,ENcircle,2,3730,1102461746998255,10,9,6,10,5,7,10,5,9
0FJEW5DWV,鐘楼守,FH7G62PKW,月火水木金土日,12,3731,1102341239613181,9,8,8,9,8,10,5,7,6
MC3RVCA0L,Kazuz,AAHB7C276,HaCordVN,0,3732,1102168330355966,10,7,6,10,5,9,7,8,10
6DYBCZGXP,たかしゅん,JRAC1HYUD,SPHS-MMT,3,3733,1101515596276280,10,8,8,7,7,9,7,8,8
5J7UUYLAD,ばーらむ,946GHDWF2,まったりハスら～,0,3734,1099112031630053,7,5,7,8,4,5,7,5,7
V4J7TFUY9,U,JH5FX56N2,のんびり,2,3735,1098664875072322,7,6,6,7,7,4,5,6,7
Y09U3DYJV,boomx,XHJLF3R8H,ゆったりプレイ,4,3736,1098025356907394,9,4,7,5,6,7,5,4,8
JCTD0V0JM,なわし,3HDDYR4FU,旅人,3,3737,1097695639207613,10,10,10,10,10,10,10,10,10
3UDP4V35N,花目,43HRXMXWA,無言OKクラブ,0,3738,1097527723405629,10,2,10,5,5,10,10,3,10
RUQ7CS2R1,知的な学院生*゜,494DMR1RJ,蓮ノ空推し活部,5,3739,1097412756408012,8,10,9,10,8,10,9,10,10
K4LK2A8JP,しょうゆ,72J5PWU5K,ライグラ待機室,8,3740,1097219055422760,10,10,8,9,8,9,9,7,9
UAFTR920R,maho,YNR28303K,りんくらぶ,0,3741,1096116806506929,9,5,6,6,5,9,6,5,7
JH3EAKFDR,わらし,NG47YWRR1,繚乱！蓮ノ空,4,3742,1095844270708874,10,8,9,9,9,9,9,9,9
96C14P93Y,Blue,R181MKNX1,みらくらは人生！,6,3743,1095553312138070,10,8,4,7,4,6,7,7,6
G1YBWSV87,トゥリー,GW4CH70HK,TKG同好会,1,3744,1094336261630197,10,10,10,10,10,10,6,6,7
NSU3TCVRR,ぬぬ,WTJV514G9,蓮ノ空のお弁当屋,2,3745,1093694989189856,9,9,8,8,8,10,8,7,10
FT7V0M8BB,ベガ,GKR9TEBYC,毎日がホリデイ♪,4,3746,1093530177501515,10,9,7,10,7,9,10,7,10
QHJPVEPC4,やきそーば,J62DRC7J5,蓮ノ空好き好き会,7,3747,1092936437447288,10,9,6,10,6,8,5,5,7
8BFMY6MHF,みはと,NMT63RUDV,泥村,12,3748,1092705535059879,10,9,9,8,9,9,8,10,9
S9K67HE46,るな,PDMPF3VVV,r/LL,7,3749,1092060176028030,10,7,8,7,7,7,7,7,8
ISZ26BAHV,リップ,RNJ306W6N,日曜日よりの使者,5,3750,1091937509265204,10,9,9,9,9,10,9,8,9
ER71YPJXY,Hajime,K4LJNWYG5,KNS,0,3751,1091877979314333,10,8,9,10,9,9,7,9,9
BNLR2PWN4,かいいぬ,GN1798YEX,ド!ド!同好会,5,3752,1091292682849886,9,9,10,8,10,10,8,10,10
HF086UDM7,かじちゃん,AVX749PPB,姫芽ちゃん親衛隊,1,3753,1087495566001139,10,10,10,10,10,10,10,10,10
F6IEEOKBJ,まっつん,HPTHY23VR,蓮ノ空文芸部,4,3754,1087195520781476,10,10,10,10,10,10,10,10,10
5DVDF9KU3,サンちゃん好き,YFADYJVW4,FPS好きクラブ,2,3755,1087068970942044,10,8,6,7,7,10,6,7,7
L1PS0BO14,ダイ大将,CP3KWKH07,まったり社会人部,11,3756,1086761731908937,10,9,10,9,9,10,8,8,8
GY819LBN4,ぽちゃ,V6VCA0C4N,ドル家の『D』,0,3757,1086663250097929,10,10,8,9,10,9,10,10,10
F0CMKTLA3,なの,88DJ300PJ,めぐ党,2,3758,1085600010682713,10,9,10,8,9,9,9,10,8
QWXQJVSUJ,くあ,FVJABCVP3,瑞蓮ラボ,12,3759,1085144624273786,10,7,10,8,10,10,10,10,10
BADHL3YFV,マーシー,JDAG79TG7,百合ノ空観察部,4,3760,1085122175880639,10,10,10,10,10,10,10,10,10
DQIBFX8WY,꧁Novice꧂,XLBU65J86,花の壁飾りクラブ,5,3761,1085026646804470,9,7,6,7,7,7,6,8,7
MK1UPG0J6,Cooper,DHKUGEWBJ,めぐ党虹ヶ咲支部,2,3762,1084619960907133,10,8,6,8,8,6,6,8,7
DOEFYHPS5,青いバラ,RF5215M2U,スクステ同好会②,9,3763,1082511549541824,10,8,7,8,7,7,7,7,8
0JXYR6AAH,う,4WWM4VVDK,蓮ノ空遊戯開発部,0,3764,1082070333397216,9,3,2,10,9,9,9,2,6
15929XP5Z,とかまく,L1VGJTD5P,蓮ノ空お茶会部,8,3765,1081698364534771,10,8,7,10,8,8,6,7,10
8AGBKMS6H,もっぴぃ,J7N4W6Y1K,こずミックラブ♡,12,3766,1081184001450570,10,10,10,10,10,10,10,10,10
KSJVEOC07,ライズ,HBK6KCRPP,無言でおけ,4,3767,1081109175419179,9,7,8,10,8,8,7,8,8
GXT60BF8F,まつたけ,TBX7N9RK5,つよつよなLH,3,3768,1081053840995734,10,8,9,7,8,7,8,7,7
FB957P8CR,くーもも,LHXNEF3D5,まるまるサークル,3,3769,1080606079927993,10,8,8,8,8,8,7,8,7
PUEDT14GX,とんぷ,6045Y2RW7,ポチっと！蓮ノ空,12,3770,1080546293418894,10,9,8,9,9,9,9,8,9
M22X6LCXW,あき,CE30LX9L0,nobaman,0,3771,1078742416913481,9,6,4,5,10,8,4,2,8
00XE0WB5M,カフェモカ,N94LEWF2D,無言よわよわの会,4,3772,1078554574695483,10,10,10,10,10,10,10,10,10
FTW9VSAA8,ぽんすけ,AG9PKMMC3,ぱかぱか同好会,5,3773,1078276330484395,10,10,10,10,10,10,10,10,10
47IXNA1JH,とっと,L1VGJTD5P,蓮ノ空お茶会部,4,3774,1077385448559236,8,8,9,9,9,9,8,8,8
TDCAVHYEH,み,2VJG66JTH,まったり,6,3775,1075842174151661,7,10,9,5,7,8,7,10,10
R665C74A1,マナブ,7R8NKPAB1,花帆推し倶楽部,1,3776,1075838784881361,9,7,7,5,7,6,6,7,7
FXRAFHXEE,2262z,919XF8V2V,蓮之空大三腳,3,3777,1075749775447785,10,9,6,8,6,8,7,7,8
RKLTWRT1K,かくかく,26JDLMBLN,徒町は強く生きる,3,3778,1075445542132214,10,8,7,8,7,7,7,7,7
B2W4CLPYL,クロサキ,43HRXMXWA,無言OKクラブ,0,3779,1075325165945809,7,6,10,10,10,8,10,8,9
M9CYN1PH9,角,XEENRBXCG,蓮ノ空休日クラブ,0,3780,1075067244884570,10,9,1,9,8,7,6,5,6
KVJV6TM91,うさみゆっきー,L9P7RH1K7,蓮ノ空モブAB部,3,3781,1074756987714157,4,6,6,10,9,7,4,9,5
NLMEFX79M,sky,R083H7WRN,サークル無言,8,3782,1074149780865589,8,7,4,7,5,10,7,10,9
2T11VTVES,terarati,4WWM4VVDK,蓮ノ空遊戯開発部,15,3783,1073656911755829,10,10,10,10,10,10,10,10,10
LJ2BD0GN8,Hengry,RBDLWNFFM,ドルスリズパーク,0,3784,1073548777997050,10,8,7,9,9,10,7,7,6
A2R50JDM1,麦,R083H7WRN,サークル無言,0,3785,1072581557260362,9,8,6,8,6,6,7,6,7
76XHC8PDW,レモネ,Y2HV0YEF7,蓮ノ空を応援し隊,6,3786,1072502434608197,10,7,5,10,6,8,9,7,8
A0LGULATJ,あきらーた,573J1JVVK,かほかほ,0,3787,1072436543338033,10,8,5,7,7,8,6,7,8
7MPJD915F,しゃけ,BKUHCT7WF,蓮女お嬢様部,2,3788,1070679333703366,10,10,4,10,10,10,7,4,7
B9DWARWMT,あ,AKF49TD3T,なんか,3,3789,1070669714969019,10,7,8,7,8,8,7,7,7
MRW5T3JVN,ルイ,HMBW9DXY2,蓮好き皆あつまれ,12,3790,1069053830682825,10,10,7,7,4,5,2,7,7
0RG0HFRDS,はわわ,WLBYGHXPD,大天使村野さやか,12,3791,1068577796757015,10,9,10,10,10,10,10,10,10
KEY06B19Q,kince,919XF8V2V,蓮之空大三腳,8,3792,1068447363555132,10,7,1,10,9,5,10,7,7
V8A857TJ1,⏰,Y6JNPC60C,綴理メイト,10,3793,1067511803229287,10,10,8,10,10,10,9,8,9
707HTAY43,オタワ,VNEY6C9BE,スリーマーメイド,2,3794,1065538883639228,10,8,8,8,8,10,8,10,8
BZQJDUUH4,ポケダ,J80MEYHBC,Nymphaea,12,3795,1065294029051212,9,8,7,10,8,10,10,7,10
D5CC1372L,あーのん,F08AHUJJ0,綴理のお世話係,0,3796,1064806189842319,9,6,7,7,8,6,7,7,6
7RBKF4QTD,fatzhi,PUJ0ERCMW,蓮ノ空倶楽部,3,3797,1063427905438679,10,7,10,10,8,8,8,9,8
6A3X2JX37,ku-,R181MKNX1,みらくらは人生！,4,3798,1063160082561190,9,1,7,5,2,2,7,7,6
L0PV7RXF7,ほんだ,UCF93JAPM,スワンプマン,5,3799,1061702792255383,8,10,8,9,8,10,8,8,10
T12C5H4EH,お_,Y2R7E79U3,カワウソ同好会,2,3800,1061177480277743,9,10,7,10,10,10,8,10,9
BGNPR0YM2,マッキー,6045Y2RW7,ポチっと！蓮ノ空,3,3801,1060766362687775,9,10,5,8,7,5,6,6,7
S19ANJ1G5,マッギョピー,J7N4W6Y1K,こずミックラブ♡,4,3802,1060640257755013,10,8,8,9,10,10,7,10,8
01TBH0U21,ジエンド,BY5NV4UU8,トライファイター,5,3803,1060170042494163,10,10,9,9,9,10,9,9,10
5B8LBDLBV,Schw,GU24PVDA6,Wei,2,3804,1060092873942006,10,10,10,10,10,10,10,10,10
RUPPM0KC6,ティーガ,L1VGJTD5P,蓮ノ空お茶会部,0,3805,1059243428725338,10,10,9,10,10,10,7,8,8
LEU68HE0L,UUU,PUJ0ERCMW,蓮ノ空倶楽部,0,3806,1058718969983112,10,10,7,10,10,8,10,8,10
RNW2S4UHR,ゆづき,WHWT61ELR,【無言】ハスノソ,12,3807,1058590154043480,10,10,9,9,10,9,10,10,10
GDIJ8GEAN,あーつ,FMKP92LRL,目が霞む人達,5,3808,1056958865051564,9,9,6,7,6,10,5,7,7
NKMMF0AL8,しゅん,58EPXVKXX,金沢総合車両所,2,3809,1053963080620082,10,9,8,10,9,9,7,9,8
XUPXY03IA,Doby,KA652DGYV,ゆるリンクラ,3,3810,1053698133679211,10,7,7,7,7,9,5,8,7
KYT4WV5UC,D,EP27EEH81,毎日がホリデイ,15,3811,1052824970509364,10,10,10,10,10,10,10,10,10
PG06760H0,KiLlerMI,MTBP3B4GM,ふらわーすきすき,2,3812,1052746373199399,10,9,8,10,9,10,7,8,7
7UAC8080T,hide,FK5MUK0ET,くる♡すきクラブ,0,3813,1052416803987674,10,8,9,10,8,9,9,9,10
QOB3T3IGG,もやし,W3YKKRWHG,ルリと愉快な一家,3,3814,1052143532176936,10,9,10,8,8,10,8,9,9
RIKV6CEXN,パズル,KFC62L0FV,ねるねる同好会,12,3815,1052056790658666,10,10,10,10,10,10,10,10,10
VN8KJ0H7M,N²,E7R11MYE8,ゆったり蓮ノ空,4,3816,1051667123332200,10,7,1,9,5,1,6,4,5
EN5UNTDGP,ぬるま湯,GW4CH70HK,TKG同好会,2,3817,1051430202262431,10,4,2,7,4,6,7,7,6
X4P0986XF,女王陛下,646YTH7KK,KA,4,3818,1051139090077681,10,9,9,10,9,9,9,9,8
W57NVLWY6,ノイマ,F8MLHU2NV,乙宗梢様､､､,2,3819,1051003042597101,9,7,6,5,5,6,5,6,7
H5NL9RHWC,よっしー,U1X8XUL9G,イベント用？,6,3820,1050505656936911,7,4,10,6,2,10,6,10,9
YAGTT9WDD,夕立@みらぱ推し,6045Y2RW7,ポチっと！蓮ノ空,5,3821,1050479045238022,10,10,10,10,10,10,6,7,10
FB2UK012N,3rdeye,CTW8DKV5P,まったり,7,3822,1050184521870600,10,10,10,10,9,10,9,10,10
6DEKA1EL1,EI,2DYYAPFVN,蓮っ子村,0,3823,1049310319419352,10,8,5,7,8,8,7,7,8
NNT9KCD19,なぎさ,3LUL3WR8Y,零組,0,3824,1049294324943037,7,7,7,6,6,9,7,7,7
A17OYN8R4,セッちゃん,NJBBTCY3A,かにかに！,10,3825,1049008071334631,9,7,8,7,7,7,7,8,7
HJ3JGPM8X,ルーシャ,PRY4573W6,報酬用,2,3826,1048653772182914,1,7,4,10,6,3,7,7,4
4D37T6DYP,どんちゃん,AM03TM30D,Lotus,0,3827,1048085508754445,10,10,10,10,10,10,10,10,10
8ZON7K0AT,アルトリウス,V6VCA0C4N,ドル家の『D』,2,3828,1046263444526742,10,10,8,10,10,10,10,8,10
9NT7YU06E,青葉,NLTAB4BLF,蓮ノ空ゆる活動部,0,3829,1046180360910634,10,10,10,10,10,10,10,10,10
M7R461AQ4,みりおん,R1RM3X0WV,後方腕組みオタク,10,3830,1045822052541391,10,10,10,10,10,10,10,10,10
RR4L71LVA,縹（はなだ）,Y2HV0YEF7,蓮ノ空を応援し隊,12,3831,1045727886412111,10,9,9,10,10,10,10,7,10
34H7XGK84,はすがに,KND3T7056,ぽかぽかモガの村,9,3832,1045596734610006,10,10,10,9,10,10,8,10,10
CJN2VVJL0,Tsumuji,WHWT61ELR,【無言】ハスノソ,1,3833,1044682819017292,8,8,7,7,7,7,6,7,6
2057KHZ4F,ミカ,8R49BTWW6,蓮女お嬢様クラブ,12,3834,1044427827629941,5,8,6,9,8,9,9,5,8
5TWMV7M1F,のあ,RHU8M5VUL,幼馴染同好会,0,3835,1043277268200530,10,10,7,7,10,10,10,7,8
CG0NV1U29,Nuriさん,DMDVHGFUG,インドネシア仲間,0,3836,1042975785740645,8,7,7,7,7,7,7,7,7
YMJG9H7PA,湯屋,TX92H9GBV,アフターが見たい,0,3837,1042875016275376,10,8,8,7,8,9,9,9,8
ZH8M683B6,ブドー,B3F5XPDHH,仮宿(仮),5,3838,1041054432931844,10,10,8,7,10,10,7,7,7
M8F6UWJKD,Oupas,BEMED3RY1,無言無課金ok,4,3839,1040584833080282,1,5,1,6,3,1,6,3,5
MTEALG8VB,りんご,0CEA9XFKR,蓮ノ空の泥人会,4,3840,1040281325201674,10,10,8,5,7,10,8,6,7
B3BSB19EC,端子,8XR91CRG2,道立一限遅刻学院,3,3841,1040059953879884,9,7,7,9,4,7,5,7,6
UPYMGTVDG,つきよの,4YJYLLDHH,めぐ党同好会,9,3842,1037843872439192,10,10,10,10,10,10,10,10,10
7E4912M27,かっこー,W2HEPMM2A,無言。ぼっち。,1,3843,1037784432733445,8,7,6,6,6,10,7,10,7
A4OD0AEQ6,ROUVIS,8YNHW7530,虹ヶ咲、蓮ノ空,4,3844,1037623665315638,10,9,5,7,8,7,7,7,8
9HYL765TV,オルカ,WCUAMVY9X,ゔんゔん會,9,3845,1036447239302853,8,5,7,5,6,10,5,4,10
97GJJTFX1,Salu556,WLFW6UCX5,無敵級ビリーバー,0,3846,1034152634787994,10,5,5,8,7,10,8,8,5
0CSC6RF3X,alod,946GHDWF2,まったりハスら～,0,3847,1032339708178560,10,10,8,8,8,9,7,8,9
J6K83E5J5,さけはる,D7H8MN2U4,LLD,4,3848,1032331125233511,10,10,8,7,10,10,7,8,6
1V0X0X6VC,りっく,RF5215M2U,スクステ同好会②,2,3849,1032284098024274,8,6,7,5,5,5,5,6,5
KD7XXMRT1,ろーるぱん,Y6JNPC60C,綴理メイト,0,3850,1032269199241155,9,7,7,7,7,7,6,7,7
7AM4LUE7U,ひまちゃ,N7GLY2RUW,百生銀行,0,3851,1032259854247691,10,9,4,10,4,1,8,4,8
T1CWAIKC7,Dave,TFGKYEY98,LLP JR,6,3852,1032246919269075,10,3,10,10,8,8,8,4,10
FR1MRWKHH,弾丸,KBJ2P8T0Y,人見知りの集い,10,3853,1031596206001149,10,10,10,10,10,10,10,10,10
FBR3CMIMZ,アスク,0CT8JTRT0,センチメンタル,0,3854,1031458615364707,9,8,1,7,4,5,6,7,5
LSJP2Y0X9,ナンド,VP0K6KF0K,蓮ノ空大好き!!,6,3855,1031349684615768,10,8,10,9,9,8,9,10,7
5RPGFMVKV,seema,FVJABCVP3,瑞蓮ラボ,11,3856,1030838726488619,10,10,10,10,10,10,10,10,10
DR2J5TUTL,はづき,W0L71MBKT,百合ノ花園同好会,2,3857,1029946618364027,10,10,10,10,10,10,10,10,10
01U8LDAEW,HYMN,1EBG7YUTL,菅！CAN！叶！,0,3858,1029896471581936,6,10,6,9,8,9,8,6,9
VFERXMA41,あんず,W26TRPM1R,めぐ党藤島派,2,3859,1029849145028071,10,10,10,10,10,10,10,10,10
JBG94K5GK,ショザイ,JTX1G19BP,さやかほ癒し会,12,3860,1029845278379843,10,7,9,7,8,8,6,7,9
VAMOR4S1E,齋藤,4FXPC55PY,PPIHクラブ,11,3861,1028664920202467,10,7,10,10,10,10,10,10,10
JVJ0NE0YL,空,KGDNX3EF3,ENcircle,2,3862,1028049977799977,9,7,9,7,6,5,7,7,6
K2J3W0TF4,あさり,1G89KTD5X,サークルひとり,2,3863,1027875411990588,10,4,1,9,9,1,10,1,6
JUV6TGWYJ,うっつぁん,HB2CV4C4U,アイスランド蓮,12,3864,1027447152813644,10,10,10,10,10,10,10,10,10
ZGN9IBUUW,エネロ,R1RM3X0WV,後方腕組みオタク,0,3865,1027104969705312,10,10,6,8,10,10,7,7,7
0RRNRVGHK,MS09,PRY4573W6,報酬用,7,3866,1027059551068423,10,8,8,8,10,9,6,7,9
WCTJ6LX3M,Nore,7XH3K4GBT,LLP,1,3867,1026828441290081,10,8,10,10,9,10,10,9,8
68NUMPMT7,G,YAD615PCK,蓮を咲かせる泥達,0,3868,1024940508867883,10,7,5,6,4,5,7,4,6
8S4KJM7JG,白水かなた,RF5215M2U,スクステ同好会②,5,3869,1024928354372670,10,10,10,10,10,10,10,10,10
NBS5ZIBJL,無害声豚,NC2YT2V28,蓮之愛同予者何人,12,3870,1024030324436427,10,7,8,8,6,5,10,7,9
87RMT6NX5,かっきい,JVUNVCT8P,梢先輩のASMR,6,3871,1022737896544150,10,10,10,10,10,10,10,10,10
O09FKXO4F,リボン,639NXLKJ5,Lotusky,3,3872,1022623988255976,10,10,10,10,10,10,10,10,10
EGJ7V5MKO,Rcsjk,BWD9U1EJ2,蓮之空中国同好会,13,3873,1022150383794188,10,10,10,10,10,10,10,10,10
DHN36R7GK,あるふ,HUYTHRVUX,らっこ,0,3874,1022110899078564,7,6,4,9,6,3,7,7,4
UTVJU5JDW,けんた,E52PX91V8,かほつづ,15,3875,1021442229080480,10,7,1,7,4,10,10,6,6
IJFIDA2MT,ちゃぴ,LW7MG1ERX,まったりプレイ,15,3876,1020937654499125,10,9,8,7,9,10,7,8,8
DWAL7RY6U,Ecemtucr,D7UA5ER1E,UR報酬欲しい！,2,3877,1020913791333533,10,9,8,8,9,9,8,8,9
4UVXDTM30,ゴン,KGY709ULG,蓮の花束,0,3878,1020843121536383,10,10,10,10,10,10,10,10,10
W413KCJ21,花宮ももこ,W3F0URUJC,梢先輩応援団,4,3879,1020652994691514,10,4,6,10,6,9,8,6,8
Z9B32KUV6,キャンパス,3FF3NB77X,せーはす愛好会,15,3880,1020504595665858,10,10,10,10,10,10,10,10,10
U8MTGFGI0,安芸,GMEF2K8DL,花咲く泥も好き²,8,3881,1020456909958927,10,10,10,10,10,10,10,10,10
LWSYKL0X0,おじ,YCTM6RYDP,金沢おでん同好会,4,3882,1020420222514285,10,8,8,8,9,10,9,8,8
ER7QBUUBF,みんも,FNHT9JFY4,リンクラ楽しむ隊,4,3883,1019068767581482,6,8,4,10,9,9,9,9,9
6SHZ8O7IE,ミム,11KVGWXAK,藤島幼稚園蓮組,3,3884,1018978468242833,10,8,5,6,6,7,5,8,8
EU6AA5CWB,Tell_Inc,R083H7WRN,サークル無言,3,3885,1015694534603651,7,10,7,9,10,4,7,7,9
7DWPR4HOS,しらす（ねこ）,K4TAHF9YA,はすっこ準備室,3,3886,1015262729965651,10,10,10,10,10,10,10,10,10
EKO581YPV,とらふぐ,573J1JVVK,かほかほ,1,3887,1014979112687115,10,10,2,9,7,6,6,7,8
9YUM1YG0J,七海,CM5THHYHB,「」ノ空だけれど,5,3888,1014605939250433,10,7,9,7,8,9,7,8,9
UI4395BTN,からくさ,G0WK9025W,ああああああああ,9,3889,1013742771709595,10,8,9,8,9,8,7,8,8
6MJNQHNG4,とよ(ジーザス),4FXPC55PY,PPIHクラブ,2,3890,1013120518058128,8,6,8,6,4,4,7,8,8
43FKJTULR,みいめぐ,02XNKDH8X,せーはすの雑用係,5,3891,1012971649013197,10,5,5,5,7,7,7,8,6
2PTVHGACF,吟子の兄,95031TR10,ひめぎん文化会館,6,3892,1012298186655411,4,9,6,6,8,8,7,8,9
X9735CYTG,ミレイユ,9VVUHVLTK,はすのひよこ,4,3893,1011934530498846,9,9,8,10,8,9,4,8,10
EUCNULW3Y,Ksb,MTBP3B4GM,ふらわーすきすき,1,3894,1011781504787204,10,4,8,8,10,10,7,5,10
H8UPEN12L,ばんゆーあおりん,UX96YX4T1,『位置について』,2,3895,1010590126605973,10,10,7,10,7,7,10,10,7
