player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,さやか,花帆,慈,小铃,吟子,瑠璃乃,梢,姬芽,缀理
TWPWK3GBL,リュカ,WHWT61ELR,【無言】ハスノソ,3,7811,165886814690102,2,4,5,7,2,7,8,3,9
OOARXM0UW,ロッシー,72J5PWU5K,ライグラ待機室,12,7812,165685261077895,8,8,10,10,7,9,10,9,10
VR9GDXFI0,からす,NMT63RUDV,泥村,7,7813,165087955228616,8,9,10,10,9,9,10,8,8
3GMJXL237,Jjp,VE9CH1HMG,hmm,0,7814,164987525115682,7,4,7,6,7,7,7,7,7
E374TZC25,ばいおれっと,M851LEV3N,なっす父兄,1,7815,164735493381054,10,8,10,10,8,9,8,9,10
JVAW467KM,NEKO,X1X2GPPA1,個人,0,7816,164503855813954,6,5,8,5,4,7,5,8,9
MNEL38CU8,蒼葉,UEJMMVF33,さやかほ緩々会,0,7817,164449438322619,4,5,4,4,5,1,1,3,5
LDXW39W4W,ハーレイ,RN24L196L,るりーーー,4,7818,164408658388096,2,10,10,10,10,10,4,10,10
VUJLGLPG6,アクト,5YXVKDEKV,サークル(仮),1,7819,164366142101523,2,4,2,6,6,1,4,5,4
GXHT3BUVE,jpapw,573J1JVVK,かほかほ,0,7820,163711633214768,8,2,9,1,3,2,4,8,5
DHG68YVXE,ゆうだい,9VDEWVP01,瑠璃乃の集い,0,7821,163461503099818,6,4,10,6,4,6,7,6,10
NCVB7VCJP,つきみ,YDYH4VRRP,レンクウ,1,7822,163418364948539,8,7,10,6,2,8,4,1,7
VRAAR2616,ALgiZ,EE4BKR0AR,まったりプレイ,0,7823,163382812391460,7,7,9,7,7,7,7,6,9
8JJN2A7PE,クロ,WTVG86R4P,おしご党,0,7824,163322913940671,5,4,9,3,3,7,7,7,8
WNTKTE12A,ヨコ,M8LEKM6U4,ルリめぐ,0,7825,163145279013059,6,6,9,7,7,6,6,5,10
4LV68ATB7,たう,0CEA9XFKR,蓮ノ空の泥人会,1,7826,162804135876002,8,6,10,7,8,4,9,5,10
VPE9PBX72,μ,6BFC4G5YG,蓮ノ空足湯同好会,3,7827,162655870704086,6,5,8,10,10,5,6,10,8
J1HUWQBLB,しょう犬,3LUL3WR8Y,零組,13,7828,162379342616486,10,10,10,10,10,10,10,10,10
3WAXG9KNG,高海,UX96YX4T1,『位置について』,2,7829,161968745870841,4,4,9,6,6,7,6,5,9
R8HUHPJED,chihiro,5WUDLMWEP,蓮ノ空は明日ノ空,2,7830,161626772057929,10,10,10,10,10,10,10,10,10
B6WJVC6CQ,自堕落,FM9RNU8L0,蓮ノ空APOP部,5,7831,161489019303750,8,10,10,7,10,10,8,8,8
4LUCVCFM9,CaZ,F31A07X4V,蓮ノ空福井分校,1,7832,161420232068708,2,5,4,5,10,3,5,1,1
48TBWPLQE,かたこと,58FD7UF8J,としとしサークル,1,7833,161412911674751,9,4,9,8,5,5,4,4,10
KGBDYPDR2,加速するグミ,KW0RM1LEP,はすっこくらぶ,0,7834,161406581841449,3,2,4,10,6,5,7,5,8
MHC9N5DC7,かげとら,ATB27G5P2,おこめ茶寮,3,7835,161314488399767,2,4,8,10,6,1,4,6,10
XB2WRTDGT,おにぎりせんべい,XPRA8TRVE,蓮ノ空ロボット部,10,7836,161125762992951,9,8,10,10,10,9,8,10,10
6F07LU3TK,パサパサママ,NRK4MV1C1,茅バール,0,7837,161043318746752,8,8,10,10,10,10,10,8,10
WR71BGXFX,なみへい,8F7629VKU,アークス兼任,1,7838,161037550529093,2,1,7,7,7,1,4,6,4
D23JRKA03,u.c.c,C0PGP6F0P,歌唱？舞踏？,2,7839,160548751209343,7,8,10,8,4,4,3,4,10
PTCGMG2VB,かるた,YADX9DY49,ﾊｽﾉｿﾗｰ,1,7840,160511367361936,2,4,10,10,6,9,4,5,3
6E0E1RF6N,かず,9DHBCLPXH,circle,0,7841,160398387645256,4,4,9,7,4,5,6,6,10
HK3KEESRW,るり@瑠璃乃推し,8FR866PRY,蓮っ子みらくラブ,4,7842,160374362764847,8,8,10,8,8,9,7,8,9
HX75CXJGQ,どらい,7CP6HECWA,そろ,6,7843,160362017736314,10,9,9,10,9,8,8,9,10
E4DWMKHBU,あおかぜ,XPRA8TRVE,蓮ノ空ロボット部,2,7844,160259601442560,3,1,5,3,4,7,3,4,10
85XEVFFY9,海蘊,95TAREFPT,ご自由にどうぞ,2,7845,160248393038151,4,1,10,3,4,2,1,1,10
PLA28Y51K,うい様(°▽°),M2DG95X9J,箱推し,6,7846,160131870656778,8,9,10,8,5,8,7,4,7
1QF9NENI8,テス,72J5PWU5K,ライグラ待機室,7,7847,160078901019865,10,10,10,10,10,10,10,10,10
YJIZEENLF,よこぴ,AE3L01V24,LOVEミラクラ,11,7848,159996846540568,5,3,10,8,7,10,6,6,8
IN5GCNNWW,かえで,VNGFF4PY9,ねずみね！,1,7849,159844935505680,10,7,9,10,7,4,7,4,10
YXJIU926B,マコリカ,WLLWJ8ADP,乙宗筋肉サークル,0,7850,159776893947667,6,6,10,8,7,6,10,8,10
ED288KWAA,みおや,5YXVKDEKV,サークル(仮),0,7851,159764199882963,6,5,9,9,7,4,7,4,10
BYN0RB3L9,よしの,B08JAPP33,対抗戦したい,3,7852,159680301166156,5,5,4,4,4,7,6,6,5
OF66ZMGIM,網焼き,N6T2MVATD,まったりサークル,3,7853,159639107939259,9,8,10,9,9,9,8,9,10
WL1IB1KUP,ポール,X4G2LXJB4,運命の人5万人,2,7854,159528423106778,8,8,10,8,8,8,7,7,7
EWP4UN41C,ぴーなつ@めぐ党,N94LEWF2D,無言よわよわの会,6,7855,159452880275536,5,5,10,6,7,7,10,7,10
32TPUTDWM,いそじん,0B8RTHY4D,のんびり屋さん,9,7856,159407585173203,9,10,8,10,10,10,10,10,8
2OCF8J22U,潤さんの葱豆腐,X8YD59KBX,16代目いぶき組,9,7857,159394228648179,6,4,10,10,9,5,10,8,9
LHRXVJXOE,たか,YN8B5JGWA,我思う故に我あり,0,7858,159356020895459,6,5,9,5,6,5,4,7,10
MJWJXYTL5,夏乃,DALU6BL7L,東方星蓮船,0,7859,159341567054697,3,4,10,10,5,2,4,3,8
UWR7N6DP5,タモ,GVNKNN878,Aqours,0,7860,159023145685603,7,5,10,5,7,7,7,5,10
CVR8P1JCX,権,L3NN1RWMY,アポロベイ海賊団,3,7861,158925411143719,6,5,10,5,7,7,6,4,10
RT6Y5YEDU,反応なし,V830CTTX3,日野下後輩,0,7862,158895300968614,6,6,9,8,8,5,7,7,10
H4YH2C9P4,よっくん,V7768X8AC,せーので！,12,7863,158833182985708,6,8,10,8,9,4,10,7,10
J8FCRHPAN,エリー千歌,6C9R15BLY,スクスタ避難民,0,7864,158680459424216,5,7,10,7,7,7,6,6,10
KH9G9JY4K,いぬい,Y6JNPC60C,綴理メイト,1,7865,158552531194688,1,1,1,1,3,1,1,1,1
FNVYHXA39,るおさん,2U4GLJXLJ,泥の中の養分,3,7866,158427702106844,8,7,10,8,8,5,4,10,9
7AM8REEGC,Dendro,JD1PFYJWE,瑞蓮隊(無言OK,0,7867,158241205746832,6,9,10,9,8,5,8,9,8
9G5XKQESN,そら,R1RM3X0WV,後方腕組みオタク,0,7868,157859836069850,2,2,1,3,6,2,4,2,2
7ULWY3GMP,もちこ,GVY1F8C9D,花咲くラブライ部,3,7869,157773974798487,4,2,10,2,7,10,1,7,10
03PGMFBPW,R4mN3,3BDTCERX6,打ち返した流れ星,2,7870,157568491548398,6,7,10,6,7,7,4,4,9
YZTDBN459,コユト,XCRHL4A94,こんにちわ〜,2,7871,157564589315678,8,5,9,8,6,7,7,6,10
LCFK5NLDM,きりさめ,2L8R7GAV6,大賀美組,12,7872,157502432831050,6,4,8,10,8,7,4,5,8
KWYFJ2VXL,baran,KC1W74B9B,蓮六園,0,7873,157446930854062,4,4,7,7,5,7,6,4,9
NLVAJ6RMR,星海月,7MPNTWKTN,Dreamers,1,7874,157416823924924,4,3,7,10,5,4,3,3,10
R0A8ZBPBH,IN_,WLFW6UCX5,無敵級ビリーバー,0,7875,157405982689871,7,4,7,7,6,7,6,6,7
AP63X775K,バイラス,LP3LP6FF9,よろよろドンドン,1,7876,157381278728490,2,7,10,10,7,7,7,4,10
AA9JNU5YG,mafuyu,J0N1E3Y09,月火水木金土日,4,7877,157149364190522,6,4,10,10,9,9,7,7,10
309EGH4CY,深月,MG1G6F487,蓮ノ空無微課金部,6,7878,156966183260959,10,5,9,10,6,7,8,5,10
MF1EMOWIC,桃羽ひめる,9UKKACGDU,蓮っ子CLUB,0,7879,156937909502483,6,5,9,7,8,8,5,6,9
03BRG5W78,icona,E12PR824F,ゆるっと蓮ノ空,0,7880,156207699824480,10,8,10,10,10,10,7,10,10
22XJHAPN2,くらげ,BVEEDJGKH,さやかの首のあざ,0,7881,156070090337567,5,1,9,2,5,7,1,4,7
GNK589N7E,タルヲ,YNR28303K,りんくらぶ,1,7882,156068223694186,2,4,9,4,8,8,7,5,9
AJ4WNH7CV,QAM,K01MGDRKV,はらぺこあくあ,0,7883,155922621298191,6,8,9,10,6,7,10,2,9
3U9VMHELT,ベち,38KAJGDGU,異次元シャニP,5,7884,155911355559851,10,9,9,10,9,10,4,9,8
710SNPLE3,宮永ハル,AG9PKMMC3,ぱかぱか同好会,2,7885,155753302161924,6,7,10,7,6,7,7,6,9
3X4D83UJP,おしるこ太朗,LL1WXGV5L,鉄花団,2,7886,155607062066719,7,5,10,6,7,6,5,8,8
1KPW0PTFC,tamatin,9YM3DBTB7,泥民館,4,7887,155580664568390,4,7,8,7,3,10,7,6,10
IC1V0D9ZZ,じーく,EPWMMAXNY,蓮ちゃん初心者,3,7888,155534360285039,7,5,10,8,6,7,8,7,10
4JXUNTBN2,CodyHo,KANLFTMVJ,蓮ノ空中文同好會,2,7889,155218209369132,4,4,1,6,3,1,4,3,3
DH9LKPP0C,せいﾌﾗﾜ-⤴⤴,BCJRMHE75,梢すきすきクラブ,8,7890,154913062873025,8,7,9,8,6,6,8,8,9
8TJ5IPA58,アカシマ・ユウ,L1VGJTD5P,蓮ノ空お茶会部,4,7891,154855909764721,8,7,10,8,9,8,8,8,10
K95EA4G7B,Momogi,DMDVHGFUG,インドネシア仲間,4,7892,154816426000225,6,7,10,6,7,7,7,7,10
0T75620R6,りっくん,A3X92L6YU,お試し用サークル,8,7893,154693167976077,6,6,9,10,7,5,7,10,10
KNY83TMGC,蓮ボー,1UBNNHVLG,蓮箱推し（仮）,1,7894,154619617035940,2,4,10,6,7,2,10,2,9
IQTW8SJSO,なすお党,0JY7F3EKU,さやか愛でる会,3,7895,154559530465334,7,8,10,8,9,8,8,8,9
NXJB9FHJA,おっぴっぽ,F31A07X4V,蓮ノ空福井分校,2,7896,154225366420018,8,7,7,3,10,10,5,2,10
XRWXNXGBX,Takuto,KGDNX3EF3,ENcircle,4,7897,154054029695399,7,4,4,10,6,6,6,10,5
9XDJXR024,シャチ天,GN9EEL045,きらくに,0,7898,153826145001134,7,7,10,6,8,8,3,7,10
LURTWRY61,拉不来不,1G89KTD5X,サークルひとり,0,7899,153772423575974,3,3,4,1,4,1,1,4,1
VCVEGH336,ハヤト,K5TN1RT6D,キンカンナマナマ,2,7900,153765324256744,8,8,10,8,8,8,10,8,10
1EN52HBAF,むとたこ,N1DJVPGP8,いつでも咲けるよ,0,7901,153700859710292,2,2,10,3,6,2,10,3,10
1H1Q1K9Z2,sin,DF7FA982P,蓮ノ空百合部,6,7902,153604176535081,5,4,8,8,4,5,6,8,10
1E59323EA,Rim♡,TDHKGHFPA,無言参加○！,2,7903,153271533801168,7,6,10,5,6,5,10,1,10
AJJYUN340,ゆいにゃん,8BAYBXUXC,スリブ大好き♪,1,7904,153043687160068,7,7,9,10,7,7,8,7,9
LA6LA6WCE,白亜,U98UKD6RY,異次元フェスP,0,7905,152886513518117,6,6,10,6,6,6,6,5,5
M4K0FU2U2,ねーむれす,X33HHA9F8,アルストロメリア,10,7906,152813897394171,4,1,8,5,5,2,1,1,9
1MR6U97BM,グラッズ,M08GKL70U,ららマジ難民の会,2,7907,152482755690379,4,8,9,1,7,4,6,4,4
ARAUAV3CV,楓,9E910GGD2,蓮ノ空給湯室,2,7908,152370759012074,3,3,9,3,4,1,10,9,3
J29JRJDK6,きょうそ,3LM0DRLRJ,〼研スクステ部,0,7909,152292721573633,2,4,9,5,2,4,5,2,7
13PTZF0SB,くま,8JMW9G2XW,僕らのリンクラ！,0,7910,152003554245271,7,6,9,4,5,7,7,4,8
WVZDSZ0AF,ともね,DFXN9DB2H,どんぐり共和国,5,7911,151779429817771,9,6,10,10,8,7,10,7,10
9TNTAO7ZP,ういっす,J8HXTJ8TB,流し素麺同好会,2,7912,151759777946046,7,7,10,7,7,7,8,7,10
293VJ2L8K,アーサン,T2XRMGEAE,蓮根無言会,4,7913,151524878083450,8,6,10,10,8,8,9,9,10
8C6TB9T8K,ケシズミ,AE3L01V24,LOVEミラクラ,0,7914,151512531815738,8,5,10,4,2,10,1,5,5
21LG6JEDA,myu*,PN4VA24XF,みーかるぱーく！,2,7915,151188325432096,4,1,1,5,5,1,1,1,5
7RI6QLW8P,リンク,HWGKA410A,蓮沼,0,7916,151063124341229,4,10,10,10,7,2,10,3,10
EAMN3EVXH,甘井 綿,VNEJ2RNW0,まったりんくら,8,7917,151018787225813,5,5,5,5,5,5,10,6,5
P8CUH7UB8,エミリー ☆,T56X6LP0L,光の海,0,7918,150947956969663,6,6,10,6,7,6,10,6,10
LKAEJRRW1,リバー,U82BH95YE,蓮ノ休日党紅茶会,8,7919,150828212358057,8,6,9,7,8,5,9,6,10
8PECGBXG6,めがてん,2DYYAPFVN,蓮っ子村,0,7920,150354722222155,6,6,10,5,6,6,8,6,10
1KF25J19H,まっきー,0NLHKATWL,生きてるだけ偉い,0,7921,150317995296701,6,7,10,10,8,7,10,8,10
XJD539JBT,裾漏らし,MG3X118W7,大室家,2,7922,150140434974940,9,6,6,9,5,3,7,4,8
01LJCOCMM,田中マリア,DE09E45EE,田中団,0,7923,149968463678082,8,4,8,9,9,4,5,4,10
4GNME50RQ,yu〜sa,95TAREFPT,ご自由にどうぞ,4,7924,149941224848968,6,5,10,7,3,7,5,5,7
EELGJBHDB,みっきゅん,RM7N1JDB5,無言推奨不干渉会,3,7925,149898065182292,9,5,7,9,7,8,6,7,7
4CLUK7BRJ,てふぅ,KB51KEGNM,アフター視聴,4,7926,149626312998792,10,10,10,10,10,10,10,10,10
8UM8D4M1L,サクヤ,L0FARL5TT,JazzPark,2,7927,149340814794207,7,5,10,8,7,6,7,7,7
F6SSOO979,Kn5（けんご）,3LPBPHL3V,壁の民の伝説,4,7928,149257799283649,9,10,10,10,10,8,10,10,10
P2WNZJ98O,你是谁7,2VJG66JTH,まったり,0,7929,149242382308846,7,7,10,5,8,5,5,4,8
E1XVH0K8V,キルア,LHU88R0LV,リンクラまったり,0,7930,149131225294729,1,2,9,4,6,1,1,4,9
W147IP0BS,するめ,NA8FEYN0M,蓮ノ空飲酒クラブ,0,7931,148695428349756,7,5,5,7,7,5,5,5,10
WGP9J786X,リンクラベリー,6JT4698RG,ぶたばこ,2,7932,148664277311185,4,1,3,4,5,4,1,4,1
M2CUYK3JA,けいと,YVV9CMBLW,東京公演で沼落ち,0,7933,148597974516739,6,5,9,5,6,7,9,7,4
K31XF0XJU,ユウ,LT9K2FP23,いな民リンクラ部,6,7934,148544096801542,2,2,10,3,10,1,2,3,10
7J7M80XTB,のり,TK9E1BB1P,無言で自由,2,7935,148438565973273,3,7,1,7,8,7,9,7,7
409J15OS4,出る,GPKTRBCTT,騎空団蓮ノ空支部,11,7936,147977526318762,6,7,10,10,7,7,10,9,10
G2I1A5CU5,ミナリンスキー,FG4170141,♪さやか愛好会♪,1,7937,147406719930711,5,6,10,10,9,7,10,5,9
DHXEORM59,ナタリタ,W1DKTPT4H,儚無水木,2,7938,147293402112627,9,5,7,7,7,6,7,7,9
AM86GFYUL,曜ちゃん,2B97MH4YA,同じ話し何回も…,0,7939,147271538189457,2,1,1,1,5,2,1,1,1
NJDM7A084,ガンズ,UHF5Y8PEF,さやちゃん倶楽部,0,7940,147195612822221,8,7,9,8,5,7,5,8,9
SNRV55GP6,カカオ,TD87P23DJ,黄昏の旅団,0,7941,147177078641188,4,7,10,1,4,6,1,8,5
R3X3XA9YT,ユーラシア,FH7G62PKW,月火水木金土日,3,7942,146754606022526,7,7,9,7,7,7,5,8,9
XEBW1RYDW,あすたれ,1JB7FM8YY,アラキドン酸Na,0,7943,146591905756069,6,6,8,6,6,7,5,5,9
SFVUCCL73,夏川,7U20138DB,LGP,2,7944,146546611335333,7,7,5,6,6,6,6,5,6
R7YCD3REH,やすお,0DT3GEJ6C,BBF 金沢支社,3,7945,146541156933930,10,10,10,10,10,10,8,10,10
6UUGOEVRF,クッタン,6LJMPLM0V,蓮が大好きクラブ,2,7946,146469576991450,3,1,10,8,7,4,1,9,7
RT0Y2CC5U,さくらいゆうだい,HAW490WUF,エブホリ,0,7947,146166942719551,5,5,7,7,5,5,7,3,7
3Q9GYJL9D,さま,4202AY8EJ,倶楽部賭郎,4,7948,146045488508260,5,1,6,8,9,10,4,9,9
ESLB59BL1,くらうず,5KK3DFY18,MUGEN∞,0,7949,146000922683809,4,5,8,10,2,5,7,7,8
M300GWLT2,塩味ドスマッカォ,F90XW14UP,のんびりプレイ,0,7950,145964540652139,3,4,7,3,6,2,10,4,7
O28DTC414,加賀,1KYR01H5V,きんかんなまなま,4,7951,145709203732386,7,7,10,7,7,9,9,8,10
A17C0DI7B,パクリオ,H4U8CMEKU,ドルケランド,0,7952,145705859814378,4,5,10,3,4,1,7,3,10
K7U638T6V,むつき,WLFW6UCX5,無敵級ビリーバー,9,7953,144975488496561,10,10,10,10,10,10,10,10,10
LNG7XLHHE,香凪(かなぎ),TN2M8YT07,まかないしお,8,7954,144945988927632,8,1,8,10,7,4,6,8,9
53R2Z3OK7,TJ,EE4BKR0AR,まったりプレイ,0,7955,144527048652972,7,4,10,8,7,10,7,10,10
9AKRX9C07,まろやか苺,WN3LHKX0L,レンコンおいしい,0,7956,144445996790493,8,8,9,2,8,1,7,4,7
NA8B7TY3R,ユウ,976BY5JWK,ハルカカナタ,2,7957,144380296827854,10,6,8,10,7,7,8,7,10
FR4IIGCUB,八神みさき,31JLYR280,蓮ノ空泥の会,2,7958,144197370898185,7,7,9,9,8,8,7,6,10
UJU4N843X,みき,WNMCNJ62M,チームまったり,4,7959,144118698976876,4,7,7,8,6,8,4,5,9
6HPLYGVPY,meafke,PUNBJGRBF,初心者向け,0,7960,143960219256550,7,7,10,5,7,7,8,5,9
JR3KEH0M0,星雨,7MPNTWKTN,Dreamers,2,7961,143855821091152,5,2,4,2,7,8,4,3,4
GNFK62CPD,紅鮭,ETAMCYHME,蓮ノ空お昼寝部,0,7962,143843158803346,6,4,10,7,7,5,7,7,9
ER78W6H1G,たころう,5TWR9PV56,アラフィフ,1,7963,143762900261918,9,8,8,9,6,7,5,7,9
YCC6WN5PA,さいく,PXDL7Y3VM,ビギナーズ改,0,7964,143734785705699,9,8,10,10,10,10,8,10,10
2VK9GD7KC,いちごえしやま,2WF4HKKRJ,迫真謡舞踊部,8,7965,143728967889023,5,7,9,10,7,8,6,8,9
G9X5JFXPK,たむたむ,JRAC1HYUD,SPHS-MMT,0,7966,143394754093247,6,7,10,9,5,4,6,8,5
KWHHL1989,Yuichi,GVT61ATX0,なのだけれど,4,7967,143277577961682,6,8,5,1,9,5,7,3,5
6U71PYRHE,珀,DYTW8H2KA,めろんおいしい,3,7968,143241449350999,7,6,9,10,6,6,6,6,10
B42A0J1ZC,謎煙,3FF3NB77X,せーはす愛好会,3,7969,143194975000626,7,5,9,10,10,8,6,7,10
T5FCEVV1C,おぐ,6N3F238R0,イベント参加用,0,7970,143018146086405,6,6,10,8,9,8,9,6,10
LROZ7VR99,まるまる,KXB93FVTR,フラワーガーデン,4,7971,142980540006083,8,7,10,9,7,9,7,8,9
KY1VX4AQD,sakura,J5CJ60JTY,Jサポx蓮ノ空,0,7972,142899493185117,4,4,10,10,8,5,4,8,10
HD3XX4L9Y,ナルちゃん,F8MLHU2NV,乙宗梢様､､､,0,7973,142828880689192,5,6,6,6,7,5,7,3,9
4TQFVZC95,ほげ,CM5THHYHB,「」ノ空だけれど,2,7974,142794710674704,7,6,10,5,4,7,4,7,9
RNDXOM2N1,あかりんご,BCJRMHE75,梢すきすきクラブ,0,7975,142378692357997,7,5,7,5,6,7,4,6,7
9SJHR7GOC,はるちか,YL9PDN1EC,ふくふくわんこ,0,7976,142302620282600,2,4,7,5,9,1,1,1,9
GX6RCKV75,もんしな,RN5BT2ECF,泥,0,7977,142287152021727,2,1,9,5,4,4,4,8,10
MNIGJHOVT,ふじ,LHXNEF3D5,まるまるサークル,6,7978,142183555686895,10,10,10,9,8,7,7,8,10
QWNLIUJ31,こいのぼり,V7768X8AC,せーので！,12,7979,141664859592716,9,7,10,9,8,8,8,8,10
UYCB7B92H,キャベツ,KT4C59NXG,めぐ島,11,7980,141329796501082,5,5,10,10,9,10,5,5,10
86DR3C36V,蛟のん,F4NM3PE3X,学級委員,0,7981,141317406575947,2,1,1,1,3,3,1,1,3
G25MC1FCT,rooos,KJU0BU77M,無言交流なし,14,7982,141309356926409,10,10,10,10,10,10,10,10,10
VJ1PFCM20,ホットドッグ,K169NG9RE,桜色世界,0,7983,141228416791561,4,4,1,5,6,1,4,5,4
YUN9K3JMN,灯里,6C9R15BLY,スクスタ避難民,10,7984,141193505760805,10,10,10,10,10,10,10,10,10
EMPEHRE0B,チャッキーニョ,BWD9U1EJ2,蓮之空中国同好会,8,7985,140732770538913,2,1,4,5,6,7,4,1,10
TXKPVK2H4,さやか,WBXF9XXW7,さやつづ愛でる会,2,7986,140656204681541,3,1,2,1,5,4,2,2,1
UKNMUM4VU,ひろ,V7768X8AC,せーので！,0,7987,140605381830357,2,5,7,4,5,5,5,5,1
UH1N8E8CR,スイッチ,3JDDUYURT,無言,3,7988,140552364813782,2,4,9,3,5,1,4,1,9
S60C8RNFN,きゃろ,K4TAHF9YA,はすっこ準備室,5,7989,140520372533680,2,1,10,4,2,5,9,7,10
J59A0TC4D,迷いながら〜,FG9A9ARX1,忙しい人あつまれ,0,7990,140489755822092,7,5,10,8,6,7,10,7,10
AVHCRJNN6,なお,LX25CP0TG,深夜の芋煮処,0,7991,140471885788256,6,5,9,6,7,7,7,7,9
E4TV61E7W,さやおいしい,0MF6U6UPK,あなたなら大丈部,1,7992,140315903192946,5,5,5,4,5,1,4,5,5
C8L5PCUQK,ナオ,5L5TJF7YV,蓮ノ空女学院寮,2,7993,140172258870195,2,2,9,9,8,6,3,8,8
0ED8UJT9T,calsonse,6MWHCNJE8,蓮之空小賣部,0,7994,139277867942980,2,1,10,5,4,9,2,4,4
KGUTEV0YR,ピンハネ,GPKTRBCTT,騎空団蓮ノ空支部,2,7995,139248109734837,9,7,9,9,9,7,8,8,10
C1XE53G4J,ぶちお,W6JWRJGJH,ハロめぐ同盟,2,7996,138791981776893,2,4,9,8,4,9,10,7,10
VIO6Y4MKX,みな,8FR866PRY,蓮っ子みらくラブ,8,7997,138780266565847,5,5,6,5,7,9,5,7,9
N34M3G2YW,ちゅら,R7VEXFUBP,蓮ノ空応援クラブ,2,7998,138746090131077,6,4,10,8,6,5,7,7,8
T7U45Y5RG,さかな,GR750NEY3,魚肉セーソージ,0,7999,138357072478710,4,1,10,7,3,4,10,2,4
7R3D66MM9,さや,PMDDGR6AH,うぇるかむ,0,8000,138266015194422,2,6,6,4,10,3,7,1,7
MLB8XWLM4,ほたて,LMC8CUT41,ほたて,0,8001,138251405742007,2,5,9,9,6,4,7,10,9
KPFT8CLXV,宇治抹茶,XW29YGPFB,せーおた,0,8002,138076610146065,7,5,10,9,5,6,10,7,10
D7ES66HNI,ナマズ☆レイブン,UYCT3Y4JK,蓮っ子,0,8003,137965939458301,5,8,10,9,9,5,8,7,10
YPN3XNM6Y,YAMA23,LLDLG20UU,UR取り隊,0,8004,137726810151588,7,8,9,9,7,7,7,7,9
B329E2RM7,はいと,FC8NBAJBT,ラー麺二郎金沢店,2,8005,137528595240796,6,1,1,8,2,1,1,4,7
HAB8VC5Y5,こころちゃん♪,F6T4HCV89,蓮ノ空♪山百合会,4,8006,137478969587451,9,9,10,10,8,8,8,8,10
34LWJQPTW,鹿のジン,B4ADNM80X,山本組,2,8007,137440894078162,9,6,8,8,7,7,6,5,10
PGEVXGYE1,鳴神,GBTRU6RV0,まったり,0,8008,137411087654186,8,8,10,8,8,9,10,8,9
OBCAGAJ7Z,てつじんFX,0JY7F3EKU,さやか愛でる会,2,8009,137155514739820,3,7,7,3,5,4,4,9,9
OJ9YBIQN2,Jasonqe,73N4AB3LR,かほ子のイオン,2,8010,137025542751860,2,1,10,10,8,4,5,9,10
R0GM27UGC,アレク,VAR94KPUT,日進月歩,2,8011,136806830246866,9,7,10,9,10,8,8,9,10
QMSEE6IHB,橙叶,WHWT61ELR,【無言】ハスノソ,10,8012,136622914287557,8,8,10,9,8,9,7,8,10
KAMTT0WNJ,40℃の熱々冷麺,GLP0WPDRM,イベント用の泥,2,8013,136561817061046,2,1,4,3,2,1,2,3,2
FLP2690L9,叫ぶチーズ,DH6C5B7WF,蓮ノ空FC,2,8014,136534563569725,8,1,8,8,3,8,7,8,7
YBKTE0MUJ,おもち,26JDLMBLN,徒町は強く生きる,0,8015,136405743783189,3,1,1,4,4,2,2,3,4
C9Y2JCXGT,まーさ,9EY08NNF4,お茶にしましょう,9,8016,136261694107405,5,5,8,8,7,7,8,7,6
9FU09JLJR,PKC,HB9AU9DJJ,聖心党,4,8017,136183707236161,9,7,9,10,10,9,7,9,7
8GUCXR1Y5,あいうえお,2ULM366U6,毎日がエブリデイ,6,8018,136156707635586,8,7,10,9,9,8,7,7,10
V683T3X0G,クラトス,LYPVAETHY,金沢の泥,5,8019,135924642227471,7,7,10,9,8,7,7,9,10
N5BVFTJER,まー,B10PM2856,のんきな学院生達,1,8020,135726661211038,7,5,9,4,5,5,6,4,9
1D920MRTA,白鳥,4YJYLLDHH,めぐ党同好会,2,8021,135715257647181,2,1,10,1,3,1,9,1,10
C7XVTH8RM,にゃんた,Y2P9LABR2,スクステ同好会③,2,8022,135437555643039,8,5,9,8,6,7,7,7,9
5YR039DPJ,nanao,TKVR3KU7L,ネギトロTKG,2,8023,135432885338634,6,7,9,8,7,9,5,5,10
7A7T4RKAP,草色,424NLTEE8,無言な異次元部屋,2,8024,135371406948219,7,7,9,7,7,6,5,7,9
UYVPJJ842,ちろまる,XXMU9WLKB,梢の機械さん,0,8025,135243734772343,4,6,10,5,4,4,8,3,10
FD6HELHBA,zarala,AD9A9J96E,LLEspaña,3,8026,134772609475454,7,6,10,7,7,8,7,7,10
0FDYE6D3L,なんだ！？,E7UBFLW56,同好会の同好会,2,8027,134487802522499,8,3,10,7,7,1,10,4,2
4M7NBKFMB,ｷｭﾍﾞﾚｲ,MTBP3B4GM,ふらわーすきすき,3,8028,134299037785605,9,8,10,10,9,9,7,10,10
ERRPEMRB9,MasashiX,HMBW9DXY2,蓮好き皆あつまれ,7,8029,133758246769410,8,9,10,8,8,7,7,7,10
C2H8D3M3L,ゆき,BBNEWB1UA,蓮ノ空紅茶部,1,8030,133728051650484,2,1,10,1,10,1,9,2,10
GL3V1KSH1,真面目な学院生,KBJ2P8T0Y,人見知りの集い,4,8031,133554859010303,8,8,10,8,10,9,8,9,9
C879898BB,eum,UKRWDX25J,ーーーー,0,8032,133502957416683,6,6,10,8,7,7,9,6,10
O81VN67R6,くしーた,CY3GGDH7H,㍿キモ・オタク,2,8033,133249813208179,2,6,9,1,5,4,5,4,7
