player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,吟子,瑠璃乃,さやか,慈,小铃,姬芽,梢,缀理,花帆
GYOTXMQBW,榊,2JVBK752G,卍愛蓮説卍,3,4056,244167272255940,8,5,7,7,6,7,7,6,7
8T6LCIGVN,あき,8P39YRA1L,慈と愉快な仲間達,2,4057,243852481773505,8,8,8,10,8,9,10,10,8
T9MBX8KX0,ちょす,414CEUPEH,アフター見よう！,4,4058,243364669025497,9,4,10,10,6,4,5,8,8
6V4C7PHJN,ReoNa,HBD61R6WC,梢先輩すきすき部,5,4059,242982742157678,10,10,10,10,10,10,10,10,10
6H4PE9GCM,いっちゃんNPC,89K9Y7MX7,初心者歓迎,0,4060,242971687833656,8,10,6,10,5,6,10,7,8
2YRJ6J21P,ヒマザイン,K25DPPGT9,圧倒的にまったり,0,4061,242818410274904,10,8,10,7,10,9,9,10,9
PCCKUKYT9,ざくろ,RHU8M5VUL,幼馴染同好会,3,4062,242804497520331,8,5,7,8,8,2,8,10,8
7N7R85W85,マツイ,BT3GEWM5L,ささやか村の集い,7,4063,242115151935052,10,8,10,7,10,9,7,9,9
EC68UZX5T,HAPPUI,J80MEYHBC,Nymphaea,5,4064,242114800396185,5,7,8,6,8,7,6,9,6
I12FV29D8,YNG,0MF6U6UPK,あなたなら大丈部,12,4065,242008663800506,10,5,7,7,10,10,7,5,5
XBJKA63GC,bell,N2KCENRKH,猫＆旅大好き部,1,4066,241987284795423,7,5,7,5,7,4,7,8,5
67P5PGFHE,か,TBHVUNGK6,ヨーロッパ軒,0,4067,241643702300974,8,7,7,9,7,10,8,10,10
A4OD0AEQ6,ROUVIS,8YNHW7530,虹ヶ咲、蓮ノ空,4,4068,241605876174262,7,7,8,8,7,5,6,9,6
TNA2WXGMX,きーくん,407VAU0TT,ログボ勢の集い,0,4069,241582634910305,8,10,8,7,10,6,8,9,8
9EBN8N33L,Rina,AAHB7C276,HaCordVN,7,4070,241544358129077,8,7,9,7,7,4,9,7,1
COE1XV2SR,ばや,578YG6EAT,桜桃花束愛聴会,1,4071,241248035069960,8,8,8,7,9,9,8,8,7
WJKT5Q7AE,とし,T8X0G07YB,なければ立てる！,15,4072,241221200090386,10,10,10,9,10,9,9,9,9
7W0EHYXWH,ニムカ,AVX749PPB,姫芽ちゃん親衛隊,3,4073,240954862159984,9,10,10,10,10,10,9,10,9
1D85LXNSN,きんぴらは塩麹,KA652DGYV,ゆるリンクラ,6,4074,240846126022055,10,9,8,7,10,9,9,8,9
37O189Y0P,イウメ,BEMED3RY1,無言無課金ok,0,4075,240733942725618,10,7,7,8,7,7,7,8,6
G6T8NE4HN,こんふりー,Y2HV0YEF7,蓮ノ空を応援し隊,12,4076,240637162519807,7,10,10,8,9,7,8,7,8
EY6VF5WB6,タケノコ,UX96YX4T1,『位置について』,0,4077,240143386290671,4,5,7,4,6,5,3,5,5
PLL896F5Y,Zeon,RWDWD9PP6,乙宗家の屋敷妖精,2,4078,239998285944462,8,7,7,8,9,5,10,9,5
R5JDVB84H,人参丸,GVT61ATX0,なのだけれど,0,4079,239932707194470,7,5,7,1,8,5,5,5,5
BB0D427EH,Ryuji,L10A3854K,ラベンジャー部,1,4080,239639381933237,6,5,7,10,6,4,9,9,6
LRWP81GT3,のんすけlove,NDGW77R2V,こず花帆尊い,0,4081,239407384022193,8,9,7,10,7,8,8,6,8
MC0R8KMSY,パラン,YNR28303K,りんくらぶ,5,4082,239283117820850,8,7,4,7,9,7,10,5,6
6Y525ACQ6,我孫子,GYJ3C6TKR,綴理先輩好き好き,6,4083,238843855414015,9,8,9,9,10,9,10,10,8
74L40ADWJ,チキ,4XRHRYDW4,無言でエンジョイ,8,4084,238720042464454,7,9,7,9,8,9,8,8,5
T9CFRYFDV,あにき,HWMV33W7Y,フラワー泥民館,6,4085,238462069008028,6,6,10,8,9,6,7,10,5
Z8PVQH7GX,トキィ,2U4GLJXLJ,泥の中の養分,1,4086,238353981316250,9,8,8,8,7,8,9,8,9
K2J3W0TF4,あさり,1G89KTD5X,サークルひとり,2,4087,237997298778897,6,1,9,10,1,1,9,4,10
WBDXFH23K,もりっち,GPKTRBCTT,騎空団蓮ノ空支部,0,4088,237912956247209,9,10,6,7,5,2,4,1,8
3BUNFP8IH,あやっち,Y6JNPC60C,綴理メイト,4,4089,237903791029655,9,9,9,9,9,9,9,9,9
UALHDDBU1,高海果南,37N3TNTVB,推しを布教する処,3,4090,237885918463336,10,10,10,7,10,8,7,10,8
JX8EH6LWB,はるはる,YD2XWWFA4,蓮好き好きクラブ,0,4091,237817044054137,8,7,10,6,7,10,6,10,6
TWMHXEK1W,にゃんこな,BX7W9FA88,にゃんこな,13,4092,237563047728912,10,10,10,7,10,10,9,5,7
7DR8VRKQB,アレキ工房,J8HXTJ8TB,流し素麺同好会,4,4093,237437453838664,10,10,10,7,10,10,10,8,10
S6L3SRKSJ,Shigure,6MWHCNJE8,蓮之空小賣部,4,4094,237302220604193,6,2,4,4,4,4,5,1,5
W4Y8YXUNL,ともや,9JTF508LB,スクスタ亡霊部,4,4095,236568821542393,10,8,10,9,10,10,7,7,7
W8VXDKRW3,Rシード,M6JPV9MVW,フォルテシモ,2,4096,236305887513011,8,10,8,9,8,8,10,10,8
VXWG3VTY9,Fanfan,JA2C658FW,さや綴理の村人,2,4097,236274927606714,6,10,10,10,7,7,7,10,8
EK1DBEXLU,タイトルホルダー,X34LWGL6R,サークル2,9,4098,236241185923332,10,10,10,10,10,10,10,10,10
E7C938AQV,ベ一やん,GUB0YLPWA,料亭「さち処」,9,4099,235851722383863,10,9,10,8,10,8,10,10,10
YCBF4FJU9,in章鱼,J800VVPTN,Aqours,6,4100,235453959466037,8,7,6,8,4,7,7,7,6
NXRK2PX0U,ネヒ,573J1JVVK,かほかほ,1,4101,235364412622001,9,7,10,10,10,5,10,10,9
RD5277HR8,なぴ,K25DPPGT9,圧倒的にまったり,0,4102,234838676779325,6,7,7,8,8,5,4,5,4
7GNJ185AY,wawawa,L15B25270,蓮女マネージャー,0,4103,234736310713499,8,7,7,4,10,5,7,6,6
FJGDWAWPM,りす,AXG81GPMP,蓮ノ空マタギ部,0,4104,234699297589066,6,7,7,5,7,6,7,6,7
HJHAYW20Y,yqian,T7J89541B,日語漢語蓮愛団,4,4105,234658691297484,6,4,8,5,5,4,6,10,6
1AHHP3A9V,リン,YRPE642UK,(。・ω・),1,4106,234633130918799,4,4,7,4,9,10,4,7,5
T1CWAIKC7,Dave,TFGKYEY98,LLP JR,6,4107,234549935129782,10,4,8,8,8,10,10,1,4
PUZNCFF6H,のり,AG9PKMMC3,ぱかぱか同好会,8,4108,234409391858409,10,7,7,5,10,10,7,9,7
C4VKFC88T,アース,H837E0M9R,沙知先輩大好き部,0,4109,234383383200113,10,10,10,9,10,9,10,10,10
8U9RWH8JV,ファイアフラワー,08DDCV5JN,黒ねこのしっぽ,0,4110,234019312524613,4,4,4,10,7,4,6,6,4
E58TCOAQF,乙宗さやか,HBUK6F7CC,乙宗梢なりきり部,15,4111,233955846130764,9,10,10,9,10,10,10,10,10
7MPJD915F,しゃけ,BKUHCT7WF,蓮女お嬢様部,2,4112,233757851590392,5,4,10,10,10,4,2,10,1
JTBY5LE0U,とば,43HRXMXWA,無言OKクラブ,2,4113,233711130299430,6,5,4,7,6,7,7,5,7
TGUKM4A1L,POM!!,75UJ5RB97,蓮ノ空雪野球部,0,4114,233686024371277,7,8,7,8,8,6,8,9,7
0RH71W7J8,そらね,KW0RM1LEP,はすっこくらぶ,6,4115,233576595290581,7,8,8,9,8,9,8,8,7
4ZRPIW1AP,たると,9YG7C0VM7,綴理と無言で昼寝,10,4116,233466298069743,8,10,10,8,10,9,9,9,7
GPBJPXVUT,すなお,L28X4MDJN,アフター観たいぞ,7,4117,233451502397606,10,8,6,6,9,8,6,6,6
AOUKWVUWD,あっしゅ(君),K4TAHF9YA,はすっこ準備室,3,4118,233441027158712,9,9,9,9,10,10,9,8,10
YP39Y48UB,たいやき,CX967RTGY,おんゆあさーくる,6,4119,233421390163188,8,7,7,7,9,5,7,8,7
OVXPMW4PT,ごんた,N1DJVPGP8,いつでも咲けるよ,12,4120,233407011031458,6,5,7,7,7,5,7,7,7
YR5WZBFHE,9,N752V1LD6,思想の溜まり場,12,4121,233271258346565,8,8,9,10,9,8,10,10,8
7RGJF9Y2T,徒町ビッグベル,H6JWBBGCG,蓮天・乙宗一心流,2,4122,233233188684237,8,8,8,8,9,8,8,8,7
8JABRHCY4,まっつぁん,RB1MJJ3RA,蓮ノ奏(仮),8,4123,233017752569745,9,6,8,10,9,8,8,5,10
8N4M20QB4,マッタスマン,Y5J5Y90CD,まるまるサークル,0,4124,233013864788106,8,7,6,7,6,8,8,5,8
PKRV85NCR,negi,11KVGWXAK,藤島幼稚園蓮組,10,4125,232998540064258,10,7,10,7,9,8,9,9,9
H8XKVRFWE,みっくすしゃけ,1UBNNHVLG,蓮箱推し（仮）,11,4126,232919819669950,9,8,9,9,9,9,9,9,9
RUPPM0KC6,ティーガ,L1VGJTD5P,蓮ノ空お茶会部,0,4127,232831777529426,8,8,10,10,10,8,10,10,7
E6LUE5J86,ぼし,2DYYAPFVN,蓮っ子村,2,4128,232779101318330,10,10,9,7,9,9,8,8,9
T3NCHMRHP,TG,R083H7WRN,サークル無言,4,4129,232730914168512,3,5,6,5,1,7,3,10,8
EFR83B0RT,ネオンチュ,8M6UDX260,ぽけもん好き,0,4130,232628901583541,8,7,6,7,7,8,5,5,7
J8772ALYM,「Tofu」,LX25CP0TG,深夜の芋煮処,0,4131,232626875772402,8,6,6,7,7,7,8,8,7
PPHGL6KMX,シオン,KHE3R0EE7,チーム本屋,4,4132,232516327208462,7,5,3,5,6,6,9,1,10
1BFELE7V0,あん,KA652DGYV,ゆるリンクラ,5,4133,232300275566038,8,2,6,8,5,2,10,9,4
UD5J8P5AM,レイチェル,PMME7169X,蓮っ子動物園,2,4134,232052202371364,9,6,6,8,10,6,9,7,10
PWCXVB1YJ,KOz,KGDNX3EF3,ENcircle,4,4135,231848845965826,8,7,6,7,7,7,6,7,7
KBKPD3W89,なろ,85D411XNB,蓮っ子の集い,2,4136,231694200803007,7,9,7,10,10,5,7,7,6
70J1KMRPV,tb200,G0WRCNRWK,県立沢庵図書館,12,4137,231680992018089,9,9,8,8,9,9,7,9,8
WTJ2AEB82,たけち。,PLBBEX019,相談室目指し隊,3,4138,231648678817425,7,7,7,10,7,7,7,7,7
GYYYUFDH2,パステル,07JW71HWG,良いチケで観よう,8,4139,231410812025734,7,5,7,5,7,5,4,7,4
ISZ26BAHV,リップ,RNJ306W6N,日曜日よりの使者,5,4140,231113670888166,8,7,8,8,10,9,8,9,8
J6K83E5J5,さけはる,D7H8MN2U4,LLD,4,4141,231098815747992,6,8,10,8,10,8,6,10,6
T8GT6HT54,ゆーかり,N0EXH1CM1,ぱちぱち徒町,3,4142,230973137436742,7,7,8,8,9,7,10,7,7
BMBV82R3M,ゆゆ,95TAREFPT,ご自由にどうぞ,0,4143,230715653878816,10,10,10,10,10,10,10,10,10
K1GD24E43,仔犬,X33HHA9F8,アルストロメリア,0,4144,230696688630090,6,2,2,10,6,4,10,10,5
U7WMEMAX5,ちゅけ,26CAPRWLJ,大倉庫救助隊,0,4145,230649287439915,5,5,4,7,4,4,6,7,4
6KZOM0IM4,いまきょ,X34LWGL6R,サークル2,12,4146,230640133362807,9,4,6,7,7,5,10,8,7
8XX2BAUAN,PU,RF5215M2U,スクステ同好会②,6,4147,230601923223592,9,10,8,7,10,10,10,9,8
3GWWIDCBG,九代目松本梢四郎,NMT63RUDV,泥村,13,4148,230503503464622,10,10,10,10,10,10,10,10,10
PG06760H0,KiLlerMI,MTBP3B4GM,ふらわーすきすき,2,4149,230392032260958,7,8,9,10,10,8,10,9,7
NTY2YF2QK,みかぽん,4WWM4VVDK,蓮ノ空遊戯開発部,0,4150,230344431948023,8,9,10,10,10,8,9,10,8
NC31NC7WU,しゅん,GPKTRBCTT,騎空団蓮ノ空支部,3,4151,230302235443330,4,7,7,10,8,7,4,4,5
TMTXUN0C1,千陽,RBDLWNFFM,ドルスリズパーク,0,4152,230292688929170,8,7,6,5,8,7,7,7,7
RTNUPDJUN,ふく,R2PFWX8WK,チョコパン,0,4153,230205132323925,7,8,8,8,7,5,8,8,7
P2MJB28G7,Can,APD9U5CFA,立ノ空スクステ部,8,4154,230131013608052,6,7,8,9,9,8,7,9,7
4MEGPYPL7,コネレッタ,2JK7E4115,ラ！推し,6,4155,230094130425555,7,7,9,7,9,5,8,7,7
L6CV1VLNI,さこ,FH7G62PKW,月火水木金土日,3,4156,230030710334109,5,4,6,5,4,5,4,4,5
177CJ4RPV,アーケオス,N1DJVPGP8,いつでも咲けるよ,0,4157,229830706301983,8,8,7,10,8,7,9,9,7
N40J7J2H2,ブレッキー,646YTH7KK,KA,0,4158,229751200266702,6,5,4,8,5,4,10,8,4
ZKZGE9HA1,510@may,58FD7UF8J,としとしサークル,14,4159,229613641773372,10,9,10,9,9,10,10,9,10
TX6PQW596,おハッセ,DMDF4VUL1,ゆるはす,3,4160,229585399506968,9,5,8,5,9,7,7,7,7
8NW8OZ4EX,参多,K25DPPGT9,圧倒的にまったり,4,4161,229534564510759,10,10,10,8,10,10,9,9,10
7R1RLWKBW,おいかぜ,WWWUTP96L,異次元からキマシ,6,4162,229531088832744,7,9,6,8,6,7,10,10,7
JMU6RK4FE,ちゃーりー,CWG5LH3VE,蓮好きPの集い,3,4163,229529620116748,2,7,5,8,4,8,7,7,1
ZO5OHIY4B,Ra_na,TM8FCPDHL,優しさや土までも,3,4164,229507938310177,10,4,6,1,9,9,8,1,6
TG5GHUWYQ,フェルト,59AK7LJ7A,とりあえず,3,4165,229503842110640,9,8,8,9,9,9,8,9,8
G7WF2XEF4,くとうてん,EA7H8Y91R,てきとー,0,4166,229468119907057,10,9,9,10,8,8,8,10,8
KVJV6TM91,うさみゆっきー,L9P7RH1K7,蓮ノ空モブAB部,3,4167,229462753931254,5,9,9,4,7,6,10,6,4
BPMBTBL6F,Mizuki,7U20138DB,LGP,10,4168,229225241369048,8,4,5,3,5,4,6,6,4
GYH12P5KV,lain,0MVC7W2PD,WIRED,10,4169,229166769846646,10,10,10,10,10,10,10,10,10
VWBFBYYTP,榊木,9U8KNU6U9,対抗戦用,3,4170,229096366327702,10,8,9,8,8,8,9,9,8
2952UQ44Y,shinobix,1047JNAJC,月火水木筋トレ日,13,4171,228832340900334,10,7,9,7,10,8,10,8,9
U8ULGMPDO,タロー,3FF3NB77X,せーはす愛好会,0,4172,228794165250010,9,5,6,6,7,5,8,7,8
KTKJ81E5V,ミヤモッティ,9YM3DBTB7,泥民館,0,4173,228664478178836,8,7,7,7,7,7,6,7,7
BZQJDUUH4,ポケダ,J80MEYHBC,Nymphaea,12,4174,228612036008477,10,7,8,7,10,7,10,8,10
C6F5965CD,鉛,97BGFLKW9,◯◯◯,11,4175,228608833095087,10,10,10,10,10,10,10,10,10
UYB36NK20,冷麺,ULGVU4B0G,約束のBAR7,6,4176,228111703523832,10,10,10,10,10,10,10,10,10
8P9DB4M9B,海翔,UYCT3Y4JK,蓮っ子,10,4177,228110031571349,10,2,4,8,2,3,8,10,7
VRA2YU7TK,鱼板面,J800VVPTN,Aqours,4,4178,228101029515197,8,8,4,7,4,8,9,7,8
2R7A1GAWJ,あわ,2JVBK752G,卍愛蓮説卍,0,4179,228097808325916,8,10,7,7,1,5,10,1,8
QEVN5E2PF,ブレイヴ,KULVP7FDR,アニマル分室,11,4180,228077734647933,10,10,10,8,10,9,10,10,10
6THD4C6N2,わたね,LAKRG5NK9,ログイン勢,0,4181,227970732836029,5,3,5,9,8,3,5,5,9
FBR3CMIMZ,アスク,0CT8JTRT0,センチメンタル,0,4182,227945902421023,5,6,4,7,5,1,7,8,6
DUKU6LRDW,デュン,535L2H3JU,Lotus329,0,4183,227817211661066,7,7,6,8,9,5,7,8,5
WMJ9LDTMW,オタクの極み,K8C99H42D,ルリと喜ド！愛楽,2,4184,227447967878532,7,5,7,7,10,6,8,8,6
B49P9TFY4,けんご,XVTV7MVCX,雪月花,2,4185,227226724864282,5,2,10,10,6,4,5,3,9
N0RU7XDMX,ショウ,VY26V3P0K,AltF4され隊,4,4186,226957698928669,6,8,9,9,10,7,8,10,5
EDV2MVK0V,☆贄殿遮那☆,05KN1RR3U,さやかほ花卉園,4,4187,226863048493873,10,8,8,9,9,7,8,9,8
C81ZQ13D5,k,L1VGJTD5P,蓮ノ空お茶会部,10,4188,226567066926131,7,9,7,9,6,9,10,9,7
79KWRVX56,いくらのさぶ。,VNEY6C9BE,スリーマーメイド,0,4189,226441939277893,4,4,5,8,4,7,7,4,4
BY5EN0N1P,k28,PH0YEPJD8,蓮ノ空北國金沢校,4,4190,226426242559777,10,8,7,7,7,9,9,8,8
484TF7733,うさちゃん,646YTH7KK,KA,0,4191,226415486889546,8,6,6,9,7,5,8,8,6
KYFKHTHHR,たくぼん,DDKKFN9Y5,蓮ノ空箱推し部！,2,4192,226237077642422,6,7,8,7,8,5,6,8,6
6PN684N6E,椿姫,TY6GK7VHH,Rosa,10,4193,226212975525130,10,10,10,10,10,10,10,10,10
PNLM1RI37,でみたす,B1KYU3XF8,LG lotus,4,4194,226205921770318,10,9,10,7,10,9,8,9,5
KELAXQ9TF,みのゆ,CTW8DKV5P,まったり,11,4195,226189482385017,8,6,6,10,8,6,9,10,8
CT880F8LL,ささぼ,J8HXTJ8TB,流し素麺同好会,2,4196,226128362330509,5,9,7,10,10,8,7,10,7
V7BD7GG3N,てつ,AXG81GPMP,蓮ノ空マタギ部,0,4197,226037943649083,9,9,10,4,9,8,9,8,7
7XW5PM3HC,リンスキ,L1VGJTD5P,蓮ノ空お茶会部,8,4198,225569281976081,10,10,9,10,10,10,10,9,9
LKAXR3J5Y,らすかる,6045Y2RW7,ポチっと！蓮ノ空,4,4199,225495664576944,10,7,10,7,5,9,8,9,8
DLI1EBZ98,える,D74U0Y31D,はじめての蓮ノ空,0,4200,225492176088004,5,7,6,7,7,5,7,6,5
7ZFC8RSJ2,かがみもち,7DWNRBTGA,なにもしない,0,4201,225240398422805,6,8,8,7,10,6,7,7,6
EK0FG6TXC,てぃー,7J5JK1W1W,高根町,0,4202,224917673251628,8,7,8,9,9,7,10,9,7
RYWMTGDGD,Orca,HBK6KCRPP,無言でおけ,1,4203,224835001241795,8,9,9,8,10,9,8,9,7
LMB2KPT23,PIRIN,7R8NKPAB1,花帆推し倶楽部,10,4204,224739456055043,8,8,8,7,10,9,9,8,7
UPYMGTVDG,つきよの,4YJYLLDHH,めぐ党同好会,9,4205,224725867225830,10,10,10,10,10,10,10,10,10
NBS5ZIBJL,無害声豚,NC2YT2V28,蓮之愛同予者何人,12,4206,224585159871926,9,7,6,6,5,8,8,7,10
1GQRC5VAD,もち,8FR866PRY,蓮っ子みらくラブ,2,4207,224350205539375,7,8,8,8,9,9,7,7,7
VFERXMA41,あんず,W26TRPM1R,めぐ党藤島派,2,4208,224304785561757,10,10,10,10,10,10,10,10,10
OQTLVC6VM,この豚野郎！,9DKR4Y2CJ,蓮ノ空老人会,12,4209,224229814374828,10,5,8,8,10,7,7,8,7
3BWEVDR9D,ハジメ,Y2R7E79U3,カワウソ同好会,6,4210,224220611163781,8,8,7,5,9,7,8,6,7
0TVUDAM4Y,nebu,JH5FX56N2,のんびり,0,4211,223934650490941,6,7,6,10,8,7,9,9,6
16XMBG4N0,すいと,5NPVVUGH7,蓮すきすきクラブ,8,4212,223648533211711,8,9,9,8,10,9,8,9,7
7M77KVD4D,神楽光,919XF8V2V,蓮之空大三腳,1,4213,223600145567924,5,6,5,5,10,1,4,7,3
TKF8H11YL,けーか,CV62FGL1U,花咲かせ隊,10,4214,223552327073301,4,7,7,7,4,7,7,7,4
3U5DVETKL,るや,WT275TUAT,ゆっきー組,2,4215,223469933045900,7,10,6,10,4,8,8,9,5
4LEATMTOT,KINO-P,V6DV6KETG,梢好き好きクラブ,0,4216,223406630789243,10,9,10,9,10,9,10,10,10
7J6C9ISNR,つくし,D7H8MN2U4,LLD,0,4217,223181871117211,5,4,6,8,4,5,6,5,4
XRGPHWY2U,kanpa820,K25DPPGT9,圧倒的にまったり,2,4218,223018898563371,10,10,9,10,9,10,10,10,10
9AHEIBHLT,ろじや,AR9HR528A,いろいろ実況,3,4219,222961630408723,9,8,8,9,8,8,9,9,9
Q084QHT3Z,学生A,JA2C658FW,さや綴理の村人,13,4220,222912827336462,10,9,9,9,9,10,9,10,9
WCTJ6LX3M,Nore,7XH3K4GBT,LLP,1,4221,222888783049556,8,9,9,8,10,10,10,8,10
AAPCRX17G,@牢三角别走好吗,VN1LXEHLR,綴理、愛,4,4222,222809998263985,5,8,4,4,6,9,5,8,6
O8V23808Y,himawari,NGMU0511T,無言のお茶会,0,4223,222520959669844,8,9,3,4,8,2,5,9,5
BJMBBDLP1,ああ,R083H7WRN,サークル無言,0,4224,222445791341570,8,7,8,9,8,7,10,8,8
R6FP8HFKK,ふるかね,R1RM3X0WV,後方腕組みオタク,3,4225,222142900729853,9,8,8,7,8,8,8,10,7
WTYHJWCYW,デスロス,FTY0R8KPH,泥の皆様,0,4226,221983283873993,4,5,8,10,10,8,10,10,1
AQWA9ITUH,ELLE,T8X0G07YB,なければ立てる！,3,4227,221907739052748,9,8,10,9,10,9,9,10,10
NYXB3JJC0,むにゅま,YUVK7R51W,萌え萌え倶楽部,1,4228,221809322107685,5,4,7,7,6,4,6,7,6
J9EVE566E,TxZdc,GCFA4WL28,乙宗梢を愛で隊,7,4229,221690312407023,6,6,10,5,9,5,10,5,5
IPZ09MIB9,みらは,YC3DCPM7M,福井大学ラ研,2,4230,221652718311922,9,5,9,7,10,8,8,9,9
CNW4CEET9,グゥ,MY7PHGEAX,かがやき号蓮女行,3,4231,221623292925460,10,8,10,7,10,8,8,10,8
CGWOHULSZ,ばたーらーど,NN4U6NV2W,蓮ノ空好き好き〜,2,4232,221603509818435,10,10,10,10,10,10,10,10,10
JCWREPDTL,千茶,GVY1F8C9D,花咲くラブライ部,0,4233,221473372888032,9,8,9,9,9,9,9,9,8
L4E4Y46WR,takep,L231MX6MB,モノクル,0,4234,221445575416246,8,7,8,8,8,6,7,8,6
1X77BAHER,サニゴロネ,J4KPR8GX0,関西ラ研,3,4235,221343169902748,8,8,10,10,8,7,8,10,7
SNYSNFYOP,すずめ,CTW8DKV5P,まったり,3,4236,221075708317390,10,10,10,10,10,10,10,10,10
Y0VPKFMVH,相良茉優,X19MP0NTT,蓮之空河豚养殖場,9,4237,221032814690956,7,8,9,8,10,8,8,9,8
AHFOC54DV,名無しの女学院生,79C17CHA2,蓮ノ空出張部,0,4238,220921420168522,7,8,7,6,8,8,8,6,7
00C2GK58J,モル,NL1MPRG05,とりあえず,3,4239,220880924689514,5,5,6,6,5,4,4,7,5
9MK0D5YBT,蝗,NA8FEYN0M,蓮ノ空飲酒クラブ,0,4240,220762603150746,7,7,8,7,7,5,7,7,5
R16J6JUJA,Wingzero,BK8AXMYGC,梢党,9,4241,220481293401997,9,9,10,10,10,9,8,10,8
WWVES6M3C,ルクス,73CBYJYB0,"oNM,",2,4242,220314851338200,6,7,4,9,6,4,4,8,3
FCE0ELG0D,撫公,V33FGRFC4,1限目に遅刻ラブ,0,4243,220057891875255,3,8,2,6,3,4,10,4,4
JG8PKBFN3,ウメメメメ,N1DJVPGP8,いつでも咲けるよ,12,4244,219785244774169,10,10,10,10,10,10,10,10,10
L4GWK959D,まいまい,3HDDYR4FU,旅人,0,4245,219762436301346,7,7,8,7,10,5,7,9,5
3MRAAHWHR,えんぶんぶん,MUXWTW1GV,蓮の空見守り隊,0,4246,219717478236372,8,9,10,7,10,9,5,5,5
CG0NV1U29,Nuriさん,DMDVHGFUG,インドネシア仲間,0,4247,219605320014395,7,7,7,7,7,7,7,7,7
RP68X0H0M,NEKO,X1X2GPPA1,個人,3,4248,219440260833318,8,8,7,7,8,8,5,6,7
VYJWE7127,ほっさん,ERVDJMHPF,敦賀第二機関区,4,4249,219431988071653,10,10,9,9,10,10,9,9,8
PL5UVV4LA,モモ,GUB0YLPWA,料亭「さち処」,9,4250,219256171576854,10,5,6,9,10,7,7,8,8
H5V0MEMRU,イモ子,0CEA9XFKR,蓮ノ空の泥人会,4,4251,219182651882381,6,5,6,5,6,5,10,5,5
LWYNTUFFF,meruru,M4D0VP1XT,蓮ノ空痛車部,1,4252,219095231051430,10,7,8,7,8,9,10,7,8
J9LEM6N17,h,GW4CH70HK,TKG同好会,7,4253,219017131550271,9,9,8,10,9,9,10,10,8
SXVL7MY8X,トミー,07JW71HWG,良いチケで観よう,4,4254,218937341649439,6,7,7,7,6,6,7,6,6
8YU2TY3ZK,リジス,865UE9UC6,蓮ノ空うどん部,2,4255,218905257226543,8,8,9,8,9,8,8,8,7
DJH1RL74E,カレンダー,RF5215M2U,スクステ同好会②,0,4256,218660306879224,6,6,3,7,3,7,10,9,1
R9PN73NPM,atsutaka,A7WWE0463,蓮ノ空初心者部,2,4257,218623924461629,4,3,10,2,6,1,5,4,5
M88RFAO10,えぷそん,DH6C5B7WF,蓮ノ空FC,6,4258,218553428970437,5,8,6,7,8,8,3,9,4
GUAOS7IYY,ビーバー,N1JAJ83CA,蓮ノ空園芸部,4,4259,218461550128328,7,5,6,1,7,5,1,6,6
Z0MXBPNY4,くらっち,CM5THHYHB,「」ノ空だけれど,5,4260,218283010618717,7,6,6,7,6,7,7,6,7
9YJ82F5WH,yuta,XVTV7MVCX,雪月花,0,4261,217667928449818,7,6,7,7,5,4,9,7,8
HL90SCDTP,Yamator,J800VVPTN,Aqours,7,4262,217157344342688,7,4,6,4,8,8,5,4,6
BXMCETUJE,lio8658,4RATY4E84,DC大好きクラブ,2,4263,217119834288734,6,6,7,9,9,8,9,10,6
YG52CAR85,あらもち,C9DAJ6YFV,のんびり,3,4264,217067139297918,10,4,7,9,1,5,5,6,5
R18ES5Q3C,nova,EECF9C0N3,蓮ノ空　茨城分校,12,4265,216956323263458,7,8,10,9,9,7,8,8,8
SRZB8AREX,バーン,H55HXV0N4,蓮蓮蓮蓮蓮蓮蓮蓮,4,4266,216728092340512,6,5,6,7,8,6,6,9,4
BLDOER78B,スオク,2JK7E4115,ラ！推し,0,4267,216505052289959,6,4,4,7,7,7,7,5,4
13LLEE3VY,コロン,FTY0R8KPH,泥の皆様,4,4268,216445285236798,10,9,9,9,9,8,9,9,8
R1R07VYAY,さわ,A3X92L6YU,お試し用サークル,0,4269,216337838559928,10,7,2,7,4,8,10,2,10
5PWF38X87,背番号33,PPAHU1TNY,蓮ノ空のんびり部,3,4270,216230545889431,8,6,6,9,7,5,8,8,7
2OI7RHX1I,エイジ,CEWV1CM7H,隣の芝刈り,11,4271,216178829791520,8,10,10,10,10,8,10,10,10
ER71YPJXY,Hajime,K4LJNWYG5,KNS,0,4272,215839454207141,8,7,8,7,8,7,10,8,7
S8E2XZ4MQ,レイ・オーキス,3HDDYR4FU,旅人,8,4273,215829824119639,8,7,6,10,7,5,10,9,10
ZQSNNQLAG,ぴぃ,2NY9H8BR9,乙宗紅茶館,3,4274,215824938788959,10,10,9,8,9,10,10,10,10
Q99L20OEH,らったん,KXU941RFJ,大三角ありがとう,2,4275,215611187732579,9,8,7,8,9,8,8,9,7
11MN4ULBT,ppq,Y337R7BW9,中国の蓮之空圈子,8,4276,215403430276386,7,8,8,8,8,8,7,7,8
JS5PSBIYS,8888,VB9VUYC97,JIMOAI,6,4277,215309690024071,7,7,6,9,6,5,10,8,7
UILPSAPQM,もぐ,6HV2RH6TU,イベント用、無言,0,4278,215242822680506,6,8,9,10,9,9,10,10,6
