player_id,player_name,search_guild_key,guild_name,DR数量,rank,point, 结算前A分数 , 结算前A RANK , 结算前B分数 , 结算前B RANK , 结算前C分数 , 结算前C RANK ,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
IZUFEEX2U,アルメ,EYN9H9N16,水すきすきクラブ,16,67,7788000," 520,349,599,361,684 ", 143 ," 518,189,911,088,469 ", 13 ," 494,063,531,850,481 ", 72 ,10,10,10,10,10,10,10,10,80
W6WFFMRAU,ほむまん,11FB0EDDT,スクステ同好会,15,68,7778000," 516,039,500,800,255 ", 156 ," 500,149,512,655,613 ", 56 ," 510,230,237,757,277 ", 38 ,10,10,10,10,10,10,10,10,80
1Y0XFNNDJ,かなたなか,EYN9H9N16,水すきすきクラブ,15,68,7778000," 555,960,829,597,664 ", 75 ," 512,344,248,735,988 ", 25 ," 465,549,477,490,280 ", 128 ,10,10,10,10,10,10,10,10,80
8DSWY1SNL,お茶とコーヒー,HBUK6F7CC,乙宗梢なりきり部,16,70,7775000," 548,021,477,270,152 ", 84 ," 488,168,781,877,028 ", 84 ," 511,699,712,541,820 ", 35 ,10,10,10,10,10,10,10,10,80
XEDYAEF7D,waito,PBRDPWEY1,村村会,5,71,7751000," 603,286,019,315,302 ", 35 ," 465,613,595,965,429 ", 150 ," 499,979,599,623,988 ", 59 ,10,10,10,10,10,10,10,10,80
FDXBWBH2B,あおっち,11FB0EDDT,スクステ同好会,1,72,7750000," 538,875,093,619,301 ", 93 ," 496,512,150,906,861 ", 67 , - , - ,10,10,10,10,10,10,10,10,80
U7NEBV4KH,こーど,49AMYCXCD,ルドベキア,16,73,7739000, - , - ," 503,978,943,785,071 ", 44 ," 489,326,499,744,291 ", 89 ,10,10,10,10,10,10,10,10,80
IEBYCC1D7,わらび餅,RFYKY8DCD,LA.LA.LA,14,74,7725000," 610,067,656,215,524 ", 28 ," 440,127,011,003,030 ", 234 ," 501,298,360,759,481 ", 54 ,10,10,10,10,10,10,10,10,80
4KFUM6ADN,ねくすと,M5LHG6R4T,乙宗家執事連合会,16,75,7707000," 633,037,558,862,254 ", 8 ," 402,102,683,145,160 ", 398 ," 502,893,435,265,254 ", 52 ,10,10,10,10,10,10,10,10,80
AJMEJX0KG,こーか,EYN9H9N16,水すきすきクラブ,16,76,7700000," 580,474,739,678,284 ", 55 ," 493,165,798,392,533 ", 72 ," 491,381,492,021,909 ", 82 ,10,10,10,10,10,10,10,10,80
UA5OC8495,zth,M5LHG6R4T,乙宗家執事連合会,16,77,7680000," 600,272,556,018,487 ", 37 ," 484,733,253,661,059 ", 88 ," 488,012,515,469,765 ", 92 ,10,10,10,10,10,10,10,10,80
UYWXG3CKZ,はすた,PBRDPWEY1,村村会,16,78,7676000," 508,842,714,024,680 ", 174 ," 474,914,466,006,536 ", 119 , - , - ,10,10,10,10,10,10,10,10,80
AL804BYBX,はなぶさ,YE7CX8RNP,蓮ノ大三十角ex,16,79,7674000," 594,267,601,003,774 ", 41 ," 464,252,255,581,740 ", 152 ," 497,683,891,110,575 ", 66 ,10,10,10,10,10,10,10,10,80
TKLRD66RN,ふじー,GXR6C85BT,花帆ちゃん親衛隊,15,80,7670000," 571,260,395,853,126 ", 61 ," 495,100,685,652,943 ", 70 ," 489,768,118,121,633 ", 86 ,10,10,10,10,10,10,10,10,80
L0HOC7EEE,子犬,YE7CX8RNP,蓮ノ大三十角ex,5,81,7645000," 502,517,779,187,007 ", 200 ," 481,839,353,591,964 ", 95 ," 518,892,486,239,113 ", 17 ,10,10,10,10,10,10,10,10,80
3Q65ASSTC,ほうがく,YE7CX8RNP,蓮ノ大三十角ex,15,82,7641000," 527,978,327,828,261 ", 124 ," 498,155,151,170,558 ", 63 ," 500,276,384,390,547 ", 57 ,10,10,10,10,10,10,10,10,80
CAH984HAW,be proud,M5LHG6R4T,乙宗家執事連合会,15,83,7636000," 527,278,877,194,260 ", 128 ," 497,263,526,097,688 ", 65 ," 501,057,769,366,714 ", 55 ,10,10,10,10,10,10,10,10,80
CPU567Q5P,あいざっく,8M6UDX260,ぽけもん好き,4,84,7625000," 563,405,049,210,580 ", 67 ," 490,951,811,188,494 ", 77 ," 491,447,323,901,531 ", 81 ,10,10,10,10,10,10,10,10,80
V8AFKEXP8,幻,R181MKNX1,みらくらは人生！,15,85,7622000," 508,493,254,587,365 ", 175 ," 502,224,666,265,188 ", 49 ," 498,225,388,465,067 ", 63 ,10,10,10,10,10,10,10,10,80
7XT268BWG,夏はこずめぐ,EYN9H9N16,水すきすきクラブ,16,86,7602000," 517,093,992,705,277 ", 153 ," 501,319,037,793,086 ", 52 ," 497,160,242,585,872 ", 68 ,10,10,10,10,10,10,10,10,80
1P6AUGHX2,もじゃもじゃ,M5LHG6R4T,乙宗家執事連合会,15,87,7601000," 620,930,689,181,111 ", 21 , - , - ," 486,077,837,466,851 ", 96 ,10,10,10,10,10,10,10,10,80
B424J17UB,ギンッカ,EYN9H9N16,水すきすきクラブ,16,88,7598000," 536,215,317,239,657 ", 97 ," 503,075,355,304,397 ", 47 ," 485,614,899,183,618 ", 98 ,10,10,10,10,10,10,10,10,80
NLNKEMVRB,なのはな,M5LHG6R4T,乙宗家執事連合会,13,89,7597000," 548,268,733,049,923 ", 83 ," 500,121,867,824,576 ", 57 ," 482,865,583,720,426 ", 103 ,10,10,10,10,10,10,10,10,80
AK6AYMM19,ごろよん,PBRDPWEY1,村村会,15,90,7588000," 591,894,317,148,929 ", 45 ," 470,262,350,528,390 ", 131 , - , - ,10,10,10,10,10,10,10,10,80
TXTPD6OZ9,stella,M5LHG6R4T,乙宗家執事連合会,15,91,7579000," 592,022,611,284,905 ", 44 ," 473,274,072,600,465 ", 122 ," 487,520,359,364,595 ", 93 ,10,10,10,10,10,10,10,10,80
8GYTX89XA,ハロめぐ,PBRDPWEY1,村村会,15,92,7576000," 585,097,552,322,272 ", 53 ," 485,042,138,861,454 ", 86 ," 468,702,006,181,370 ", 122 ,10,10,10,10,10,10,10,10,80
Y2LLTQ4MF,Lautrum,M5LHG6R4T,乙宗家執事連合会,16,93,7554000," 531,463,308,648,818 ", 111 ," 493,466,890,346,257 ", 71 ," 497,652,218,860,667 ", 67 ,10,10,10,10,10,10,10,10,80
LQEN0GFVZ,ごろーざ,WN5B7VKPU,きんぴられんこん,16,94,7549000," 568,813,054,797,070 ", 65 ," 478,502,689,715,079 ", 105 ," 492,042,082,655,864 ", 77 ,10,10,10,10,10,10,10,10,80
DEVDG82YE,ジョーくん,11FB0EDDT,スクステ同好会,10,95,7542000," 560,980,273,729,990 ", 69 ," 489,989,507,858,975 ", 80 , - , - ,10,10,10,10,10,10,10,10,80
5GUR9X53N,すてぽ,2B97MH4YA,同じ話し何回も…,15,96,7525000," 531,610,758,417,009 ", 109 ," 501,520,024,429,852 ", 51 ," 469,007,228,285,799 ", 119 ,10,10,10,10,10,10,10,10,80
J4NN3D06A,斯波,49AMYCXCD,ルドベキア,16,97,7517000," 480,278,648,237,458 ", 277 ," 507,056,157,880,180 ", 37 ," 431,895,158,879,033 ", 189 ,10,10,10,10,10,10,10,10,80
BJ2YEFM93,テンババア,EYN9H9N16,水すきすきクラブ,15,98,7513000," 558,134,868,629,440 ", 71 ," 492,146,567,397,778 ", 73 ," 445,377,272,186,339 ", 162 ,10,10,10,10,10,10,10,10,80
BCUBTG3Y4,ノノ,B5V2LNN43,WMW,14,99,7507000," 592,403,583,740,071 ", 43 ," 459,525,908,850,139 ", 164 ," 468,309,779,222,144 ", 123 ,10,10,10,10,10,10,10,10,80
68S69TGO8,ｲﾉｳｴ,RFYKY8DCD,LA.LA.LA,9,100,7500000, - , - ," 476,140,230,277,312 ", 113 , - , - ,10,10,10,10,10,10,10,10,80
W0WYHMBR4,リョータ,49AMYCXCD,ルドベキア,15,101,7495000," 645,571,094,608,825 ", 1 ," 382,536,373,173,295 ", 497 ," 491,253,285,841,157 ", 84 ,10,10,10,10,10,10,10,10,80
4W6BIX284,リリィ♡,FK5MUK0ET,Aq♡urs,16,102,7485000," 553,714,404,081,086 ", 79 ," 477,622,101,313,377 ", 108 ," 493,260,658,618,789 ", 74 ,10,10,10,10,10,10,10,10,80
MEGKKH1W5,75,HE0GK3EPE,瑞蓮プロカ倶楽部,16,103,7480000," 571,241,159,895,626 ", 62 ," 479,516,780,501,405 ", 100 ," 464,389,606,874,378 ", 130 ,10,10,10,10,10,10,10,10,80
RRW2O1DH8,ふかひれ,49AMYCXCD,ルドベキア,15,104,7477000," 499,293,022,922,400 ", 212 ," 482,063,382,036,914 ", 94 ," 507,250,402,297,995 ", 43 ,10,10,10,10,10,10,10,10,80
64M70NFSR,いなば,9GDHWXGVG,ルリと花咲く毎日,15,105,7471000," 526,741,351,389,096 ", 129 ," 500,772,144,201,172 ", 53 ," 458,645,328,638,123 ", 142 ,10,10,10,10,10,10,10,10,80
B6XUHLVUZ,ればにら,RFYKY8DCD,LA.LA.LA,16,106,7461000," 531,084,704,762,834 ", 116 ," 476,973,795,311,671 ", 111 ," 500,164,397,986,822 ", 58 ,10,10,10,10,10,10,10,10,80
WCN6J32TG,しみちゃん,0TKFF5EG3,サークル名募集中,15,107,7460000," 539,711,500,882,911 ", 92 ," 496,716,858,743,410 ", 66 ," 456,102,474,459,171 ", 148 ,10,10,10,10,10,10,10,10,80
KYXUCDX5P,米豆梨（みどり）,9YM3DBTB7,泥民館,9,108,7437000," 567,601,196,012,695 ", 66 ," 467,544,918,127,576 ", 142 ," 475,095,712,673,495 ", 113 ,10,10,10,10,10,10,10,10,80
QTHXHSE6U,総たい,EYN9H9N16,水すきすきクラブ,15,108,7437000," 552,092,485,985,620 ", 80 ," 489,451,404,236,732 ", 82 ," 456,752,634,626,953 ", 146 ,10,10,10,10,10,10,10,10,80
L5FWMMCWN,マナト,PBRDPWEY1,村村会,9,110,7433000," 558,125,100,509,471 ", 72 ," 475,848,376,052,615 ", 114 ," 476,210,525,943,201 ", 111 ,10,10,10,10,10,10,10,10,80
KBI8MUTYD,まけれれ,EYN9H9N16,水すきすきクラブ,15,111,7416000," 510,831,722,192,623 ", 170 ," 497,278,777,405,445 ", 64 ," 485,745,631,582,460 ", 97 ,10,10,10,10,10,10,10,10,80
49TUEFEKF,もふもふまじん,V6VCA0C4N,ドル家の『D』,15,112,7414000," 577,465,676,527,462 ", 59 ," 445,905,056,622,876 ", 205 ," 481,899,652,682,067 ", 105 ,10,10,10,10,10,10,10,10,80
OJ8LRLQKO,抹茶あいす,1DU9LCND7,蓮ノ空すこやか部,16,113,7394000," 529,933,355,318,577 ", 119 ," 468,177,420,484,981 ", 139 ," 498,092,067,510,381 ", 64 ,10,10,10,10,10,10,10,10,80
9MA0T8B65,たな,11FB0EDDT,スクステ同好会,5,114,7389000," 504,156,283,341,671 ", 194 ," 463,776,759,457,344 ", 153 ," 503,623,831,217,661 ", 49 ,10,10,10,10,10,10,10,10,80
NY9X4SWNC,くりマロン,11FB0EDDT,スクステ同好会,16,115,7382000," 481,402,662,244,353 ", 270 ," 502,521,367,464,777 ", 48 ," 470,323,353,449,708 ", 116 ,10,10,10,10,10,10,10,10,80
152BPF239,たると,YE7CX8RNP,蓮ノ大三十角ex,12,116,7366000," 503,028,620,035,581 ", 198 ," 482,224,585,589,031 ", 93 ," 492,447,852,383,651 ", 75 ,10,10,10,10,10,10,10,10,80
TUHKRV0IW,ポン,EYN9H9N16,水すきすきクラブ,16,117,7358000," 555,707,872,710,687 ", 76 ," 474,874,481,574,986 ", 120 ," 450,939,670,021,196 ", 156 ,10,10,10,10,10,10,10,10,80
TD60MU94M,チロリン,RFYKY8DCD,LA.LA.LA,9,117,7358000," 522,888,767,562,807 ", 138 ," 456,814,315,130,344 ", 172 ," 499,481,306,360,523 ", 61 ,10,10,10,10,10,10,10,10,80
K7QAEXJLJ,のりすけ,49AMYCXCD,ルドベキア,16,119,7344000," 548,680,708,096,851 ", 82 ," 458,965,091,101,982 ", 165 ," 487,228,639,857,930 ", 94 ,10,10,10,10,10,10,10,10,80
MY1FSZGKQ,カルビ,M5LHG6R4T,乙宗家執事連合会,16,120,7335000," 533,800,613,264,749 ", 103 ," 423,192,735,311,901 ", 305 ," 503,663,299,937,801 ", 48 ,10,10,10,10,10,10,10,10,80
T8W3G9VWA,とれいん,GKR9TEBYC,毎日がホリデイ♪,13,121,7332000," 502,571,922,245,825 ", 199 ," 484,978,277,128,018 ", 87 ," 493,948,187,211,652 ", 73 ,10,10,10,10,10,10,10,10,80
QUQRGUWJL,にしおり,49AMYCXCD,ルドベキア,16,122,7331000," 515,457,705,891,523 ", 159 ," 489,512,804,839,316 ", 81 ," 482,788,681,171,478 ", 104 ,10,10,10,10,10,10,10,10,80
