player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,结算前A分数,结算前A RANK,结算前B分数,结算前B RANK,结算前C分数,结算前C RANK,结算前音游分数,结算前音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
KXMPLAX04,ろーぱす,3F9P3U95T,ଳ天地鱏明の空ଳ,1491,17,17,26100000,2493420948407,15,2253706725238,4,5616349069716,56,0,0,10,10,10,10,10,10,10,10,80
6NJM4GUG6,吟子ォ！,3F9P3U95T,ଳ天地鱏明の空ଳ,1685,9,18,26085000,2384966406179,33,2214686487687,7,6783435017540,2,0,0,10,10,10,10,10,10,10,10,80
8XP3JM3HY,ハヤシモリ,CX967RTGY,おんゆあさーくる,1519,13,19,26055000,445239444,7775,45010800053,6383,256142124,9128,14716493749,8,10,10,10,10,10,10,10,10,80
TW9L2LKS7,スクステ反抗組織,YE7CX8RNP,蓮ノ大三十角ex,1739,15,20,26025000,2369697922577,39,2269124521023,2,5727337954819,47,0,0,10,10,10,10,10,10,10,10,80
Z55OCBCZ1,すこや,RFYKY8DCD,LA.LA.LA,1528,15,20,26025000,15320399,8749,226072557,9539,447905341,8814,13750745516,15,10,10,10,10,10,10,10,10,80
LP0BEDRF6,スクステ分からん,YE7CX8RNP,蓮ノ大三十角ex,1692,17,22,25995000,2413079790,7233,1975923000,8501,690628395,8571,14718710076,7,10,10,10,10,10,10,10,10,80
NWUFRAHLN,じゅんじゅん,3F9P3U95T,ଳ天地鱏明の空ଳ,1422,12,23,25955000,2665215707634,2,2088784316028,22,6494440370884,7,1919789461,912,10,10,10,10,10,10,10,10,80
NJ5M5IZWU,まき,3F9P3U95T,ଳ天地鱏明の空ଳ,1609,16,24,25945000,2383942227311,34,2091050902159,21,6101024564916,21,13305529757,20,10,10,10,10,10,10,10,10,80
XTY4GG18V,こーりん,1BME38BCD,さすさやクラブ,1629,15,25,25935000,1366412605,7458,1200146238,8795,2562513482,7790,13452165187,16,10,10,10,10,10,10,10,10,80
64M70NFSR,いなば,YE7CX8RNP,蓮ノ大三十角ex,1626,15,26,25875000,2063543386192,120,1899443556080,62,4617958815227,131,14289623292,14,10,10,10,10,10,10,10,10,80
R3YC2XYYZ,秋,3F9P3U95T,ଳ天地鱏明の空ଳ,1595,15,27,25835000,2456195080858,24,2108514711124,19,6414626658565,11,7037519282,163,10,10,10,10,10,10,10,10,80
FVG9O3T6M,少結,PPAHU1TNY,蓮ノ空のんびり部,1689,17,28,25830000,30793151,8526,4119794434,8055,577490460,8687,14636598905,9,10,10,10,10,10,10,10,10,80
TWKTW5AVC,ライト,GXR6C85BT,花帆ちゃん親衛隊,1351,17,29,25815000,412347,10883,5169282,10965,11870259,10348,13341774822,19,10,10,10,10,10,10,10,10,80
U1IQYBNI5,通りすがりの人,3F9P3U95T,ଳ天地鱏明の空ଳ,1701,13,30,25760000,2620250856394,5,2068156702864,28,6589803001527,3,10901374792,55,10,10,10,10,10,10,10,10,80
4W6BIX284,リリィ♡,FK5MUK0ET,くる♡すきクラブ,1691,17,31,25700000,2461134392233,22,2071246841752,27,6225325132592,17,6572440406,193,10,10,10,10,10,10,10,10,80
68S69TGO8,ｲﾉｳｴ,RFYKY8DCD,LA.LA.LA,1604,9,32,25685000,2374005316409,36,2049418259887,33,6131444133097,20,0,0,10,10,10,10,10,10,10,10,80
L2WFYHDCX,khani,0TKFF5EG3,サークル名募集中,1258,17,33,25620000,139700543798,4669,162991230028,4506,301961436583,3959,13389109305,18,10,10,10,10,10,10,10,10,80
F7LDMC7M5,しの,2K5AM4RV0,とろぺりです,1492,17,33,25620000,84569235235,5327,94827035212,5466,281729055077,4052,13428397548,17,10,10,10,10,10,10,10,10,80
1FREY7CCF,ぱむぱむ,HE0GK3EPE,瑞蓮プロカ倶楽部,1660,16,35,25605000,2322664794862,50,2010363033855,41,6018606992115,26,13020261319,24,10,10,10,10,10,10,10,10,80
XEDYAEF7D,waito,3F9P3U95T,ଳ天地鱏明の空ଳ,1296,6,36,25600000,2462281996612,21,2076423475936,26,6543486364465,4,0,0,10,10,10,10,10,10,10,10,80
ZWGHFBK3S,DSsuzu,YCTM6RYDP,金沢おでん同好会,1674,17,37,25590000,5474702760,6947,19493275260,7060,1619620168492,1213,13102128818,22,10,10,10,10,10,10,10,10,80
FZMYZZPRK,彩花,B2KV0EVPD,蓮ちゅきクラブ,1342,15,38,25575000,545389892,7721,75885962458,5782,34413516372,6166,13074239257,23,10,10,10,10,10,10,10,10,80
0UXX86CCP,やん(KK),1BME38BCD,さすさやクラブ,1692,17,39,25530000,0,0,0,0,0,0,13224144850,21,10,10,10,10,10,10,10,10,80
WBWATJ60W,はとぴ,YE7CX8RNP,蓮ノ大三十角ex,1502,17,40,25500000,384366,10949,5484434,10928,5526553,10778,12859974394,26,10,10,10,10,10,10,10,10,80
9NMP2LJU2,くぼっち,EYN9H9N16,蓮すきすきクラブ,1603,17,41,25460000,2679819596289,1,1857262289278,71,6329616434679,14,0,0,10,10,10,10,10,10,10,10,80
NC6WJYFVX,でら,1BME38BCD,さすさやクラブ,1718,15,42,25440000,2495139314997,14,1780246553771,97,5459039131709,70,12790161508,27,10,10,10,10,10,10,10,10,80
0USG3I0AK,KK,11FB0EDDT,スクステ同好会,1498,15,42,25440000,737306141710,1115,517996094580,1745,1727483073286,1134,12891434882,25,10,10,10,10,10,10,10,10,80
L8VJOGDKM,屍,3F9P3U95T,ଳ天地鱏明の空ଳ,1707,16,44,25385000,2414554097648,30,2000781488738,44,5055280149838,96,12032741482,36,10,10,10,10,10,10,10,10,80
RV0TDDA7D,スパチャ規制派,EYN9H9N16,蓮すきすきクラブ,1625,17,45,25350000,2163740429916,100,1963517666827,50,5700839123139,48,12716993405,28,10,10,10,10,10,10,10,10,80
VGWT7LCX7,ZUC,3F9P3U95T,ଳ天地鱏明の空ଳ,1545,15,46,25280000,2468696664065,19,2138990204231,18,6100316618380,22,0,0,10,10,10,10,10,10,10,10,80
WL6FFE9FY,もょもと,EYN9H9N16,蓮すきすきクラブ,1592,17,47,25255000,2272037246640,66,2206091685651,10,5884605257177,33,0,0,10,10,10,10,10,10,10,10,80
7Q17H65NQ,mitsu,YE7CX8RNP,蓮ノ大三十角ex,1687,15,48,25215000,1097126695657,559,1965544834986,49,4551010967105,139,12392696106,32,10,10,10,10,10,10,10,10,80
7RODEB74T,しよー,RWARTHA1M,乙宗梢大好き部,1560,17,49,25195000,2546430466291,11,1989818524489,45,6161420502557,19,9263851445,82,10,10,10,10,10,10,10,10,80
70NE2637U,りふいっと,3F9P3U95T,ଳ天地鱏明の空ଳ,1587,9,50,25190500,2190049092625,93,2080906508179,24,6515892806912,6,8477400153,103,10,10,10,10,10,10,10,10,80
JC33CNHML,かすかす,PBRDPWEY1,村村会,1515,16,51,25185000,2423158595688,28,2164512916524,15,5862633403956,38,0,0,10,10,10,10,10,10,10,10,80
9L52YPRA1,ハミングバード,3F9P3U95T,ଳ天地鱏明の空ଳ,1619,7,52,25170000,0,0,0,0,0,0,12543822152,30,10,10,10,10,10,10,10,10,80
PG3THEV4C,あお,EYN9H9N16,蓮すきすきクラブ,1501,15,53,25110000,2065651120212,119,1589186976238,162,4802344814658,118,12414869919,31,10,10,10,10,10,10,10,10,80
8JKPKHDHC,㌂と㍕が生き甲斐,EYN9H9N16,蓮すきすきクラブ,1589,16,54,25095000,36074398,8483,2756693030,8302,37906491314,6086,12609154257,29,10,10,10,10,10,10,10,10,80
9ENVXR95K,マオ,M5LHG6R4T,乙宗動物園,1545,10,55,25050000,193188580529,4144,84667487210,5634,621789231863,2720,12076291533,35,10,10,10,10,10,10,10,10,80
FCED0MOWI,つかべん,RWARTHA1M,乙宗梢大好き部,1625,17,56,25020000,2206848945969,87,1647810540948,141,5040458604942,99,12301418450,34,10,10,10,10,10,10,10,10,80
49TUEFEKF,金時草,RWARTHA1M,乙宗梢大好き部,1637,15,57,25005000,2373103192619,37,2041470179458,36,5876679752568,34,0,0,10,10,10,10,10,10,10,10,80
969Y977WP,k1みかん,2K5AM4RV0,とろぺりです,1427,17,58,24990000,4059516000,7053,87092158639,5586,551877851377,2944,12031644202,37,10,10,10,10,10,10,10,10,80
TXTPD6OZ9,stella,3F9P3U95T,ଳ天地鱏明の空ଳ,1652,15,59,24975000,2270236563083,68,2174804797249,14,6053495863177,25,7787295601,127,10,10,10,10,10,10,10,10,80
JRXUOPXXN,ぐんま,49AMYCXCD,ルドベキア,1528,15,59,24975000,2479267125507,18,2028467189343,38,6224073131865,18,0,0,10,10,10,10,10,10,10,10,80
RND3BA6Q4,あゆ,49AMYCXCD,ルドベキア,1490,15,61,24880000,2569157322471,9,1861995805330,68,5770052244977,42,0,0,10,10,10,10,10,10,10,10,80
A172AA7DD,にしん,3F9P3U95T,ଳ天地鱏明の空ଳ,1687,9,62,24831000,2312026179919,54,2190170890785,12,6233491123177,16,0,0,10,10,10,10,10,10,10,10,80
I3Z8DKKMK,naru,YCTM6RYDP,金沢おでん同好会,1676,17,63,24780000,0,0,0,0,0,0,11754162699,38,10,10,10,10,10,10,10,10,80
WY7ASMM7N,ちゅん,RF5215M2U,スクステ同好会②,1210,10,63,24780000,277242792,7905,3934830202,8081,11890568176,6853,11406929695,42,10,10,10,10,10,10,10,10,80
MHUB8095B,どらろー,3F9P3U95T,ଳ天地鱏明の空ଳ,1408,15,65,24774000,2352793609521,43,2079898467331,25,6310626497122,15,0,0,10,10,10,10,10,10,10,10,80
B6XUHLVUZ,ればにら,RFYKY8DCD,LA.LA.LA,1623,17,66,24755000,2206701540374,88,2021454120256,40,5765539709142,43,5568198756,264,10,10,10,10,10,10,10,10,80
1Y0XFNNDJ,週末金沢大阪梯子,EYN9H9N16,蓮すきすきクラブ,1590,15,67,24710000,2238151186353,74,1877413523471,65,5686325392439,50,11199182646,48,10,10,10,10,10,10,10,10,80
IZUFEEX2U,アルメ,EYN9H9N16,蓮すきすきクラブ,1589,17,68,24672000,2435409328267,27,1907494213214,60,5772975023373,41,1229478505,1243,10,10,10,10,10,10,10,10,80
JRKLLY4D3,kazu,HBM31HMUY,YUKIZURI,1288,2,69,24660000,961937138897,724,708246797252,1153,2254244796875,859,11424766260,41,10,10,10,10,10,10,10,10,80
ON66GC85Z,ミツボシ,JTX1G19BP,さやかほ癒し会,1771,17,70,24630000,3343119868,7121,6838844367,7740,39181550673,6059,11495777902,40,10,10,10,10,10,10,10,10,80
IEBYCC1D7,わらび餅,RFYKY8DCD,LA.LA.LA,1561,14,71,24624000,2435586423056,26,1728948094667,112,5863463728240,37,0,0,10,10,10,10,10,10,10,10,80
1P6AUGHX2,もじゃもじゃ,RWARTHA1M,乙宗梢大好き部,1467,15,72,24611000,2278313237441,61,2026403347205,39,5751124551041,45,1534398156,1082,10,10,10,10,10,10,10,10,80
LVRF4GDVF,るびたぬ,2K5AM4RV0,とろぺりです,1361,17,73,24600000,1090399211913,567,1641843648689,143,3765790469861,252,11380444978,43,10,10,10,10,10,10,10,10,80
DRSNNTTME,もや,YE7CX8RNP,蓮ノ大三十角ex,1590,4,73,24600000,354896,11025,69328519,9941,68167323,9629,11255020395,47,10,10,10,10,10,10,10,10,80
OOC27PRN6,リリィ,11FB0EDDT,スクステ同好会,1683,7,75,24585000,2356792099470,41,1961741117267,51,5756741785961,44,132533188,2299,10,10,10,10,10,10,10,10,80
QTHXHSE6U,総たい,EYN9H9N16,蓮すきすきクラブ,1674,15,76,24555000,0,0,0,0,0,0,11310817134,44,10,10,10,10,10,10,10,10,80
68X4A67UG,いたこ,25PMPEMG7,星見プロ,1380,13,76,24555000,219219629976,3893,231777656650,3816,697879402272,2461,11294184947,45,10,10,10,10,10,10,10,10,80
2288GCGEH,ふへほはひさん,EYN9H9N16,蓮すきすきクラブ,1667,14,78,24540000,2218808,9527,8657613110,7603,1103529379,8275,11290977335,46,10,10,10,10,10,10,10,10,80
CL0CDYUYY,かなちゃん,PBRDPWEY1,村村会,1401,17,79,24494000,2364581138578,40,2029953906635,37,5644958659846,53,0,0,10,10,10,10,10,10,10,10,80
L71LEGR49,かんなぎ,49AMYCXCD,ルドベキア,1478,17,80,24460000,2656257819278,3,2144915032787,17,5638882163954,54,0,0,10,10,10,10,10,10,10,10,80
4KFUM6ADN,ねくすと,M5LHG6R4T,乙宗動物園,1545,16,81,24450000,2463648499034,20,1936893332946,55,5860337680677,39,0,0,10,10,10,10,10,10,10,10,80
U7NEBV4KH,こーど,49AMYCXCD,ルドベキア,1470,17,82,24425000,2451057867747,25,2192745101381,11,5886223542191,32,0,0,10,10,10,10,10,10,10,10,80
U8OROTM2Y,なってしまった！,YCTM6RYDP,金沢おでん同好会,1655,17,83,24418500,243319276187,3683,225217689890,3871,898528136559,2005,0,0,10,10,10,10,10,10,10,10,80
0Y3QCF38L,月よみくらげ,M5LHG6R4T,乙宗動物園,1682,12,84,24324000,2504996686828,12,1980011530626,47,6340428985536,12,0,0,10,10,10,10,10,10,10,10,80
DJFBBUV8E,トルコ,WN5B7VKPU,きんぴられんこん,1650,17,85,24315000,14434526078,6526,445927780,9241,2889899213,7721,10439775009,62,10,10,10,10,10,10,10,10,80
WP2XGUKDR,はむはむ,B5V2LNN43,WMW,1371,15,86,24270000,125541977046,4815,65293396676,6002,118455403813,5134,10935371598,54,10,10,10,10,10,10,10,10,80
ALF76WC94,あにょつき,11FB0EDDT,スクステ同好会,1433,16,87,24265000,2402927499978,31,1918526772116,58,5874993772370,35,0,0,10,10,10,10,10,10,10,10,80
LQEN0GFVZ,ごろーざ,WN5B7VKPU,きんぴられんこん,1674,17,88,24260000,1774384769395,174,1662758715355,130,4899967059906,111,12387324761,33,10,10,10,10,10,10,10,10,80
Y2LLTQ4MF,Lautrum,M5LHG6R4T,乙宗動物園,1646,17,89,24240000,2115938560503,110,1693760511363,120,5693076696008,49,11063853179,51,10,10,10,10,10,10,10,10,80
TUHKRV0IW,ポン,EYN9H9N16,蓮すきすきクラブ,1689,16,90,24220000,2137765330808,107,2056007340396,29,5402530812977,74,10536604314,61,10,10,10,10,10,10,10,10,80
82AHP3EY8,じいなぴー,AH27N260E,百生信託銀行,545,0,91,24210000,0,0,0,0,0,0,11185326433,49,10,10,10,10,10,10,10,10,80
B424J17UB,ギンッカ,EYN9H9N16,蓮すきすきクラブ,1368,16,92,24201000,2379765679666,35,1649669097186,139,5636572355390,55,0,0,10,10,10,10,10,10,10,10,80
56DXP4XGM,osA_,3F9P3U95T,ଳ天地鱏明の空ଳ,1444,13,93,24192500,2224581887611,79,1967930787446,48,0,0,0,0,10,10,10,10,10,10,10,10,80
CS46LXDBO,ひらひら,RFYKY8DCD,LA.LA.LA,1578,14,94,24183500,2214632558172,85,1842121393239,73,5553777037195,65,0,0,10,10,10,10,10,10,10,10,80
L6HBG7C3L,あまらく@,0TKFF5EG3,サークル名募集中,1611,17,95,24155000,2259338326744,71,2149573413858,16,5678141747123,51,0,0,10,10,10,10,10,10,10,10,80
X0N1L475X,ぼた餅,PBRDPWEY1,村村会,1589,15,96,24139000,2305759756162,55,2048990406597,35,5604468652058,58,0,0,10,10,10,10,10,10,10,10,80
4Q0YTUKN1,こうちき,RWARTHA1M,乙宗梢大好き部,1178,13,97,24135000,810616663575,963,571062089562,1522,1443823848507,1344,10805724878,56,10,10,10,10,10,10,10,10,80
J2U81HBDL,Kaz@よしりこ,8P39YRA1L,慈と愉快な仲間達,1466,3,97,24135000,329619286,7856,117476850,9767,19874259,10113,10715635214,57,10,10,10,10,10,10,10,10,80
8E70ID58F,あるとす,WN5B7VKPU,きんぴられんこん,1573,15,99,24105000,1856380576089,159,1517935751275,194,4399238000093,158,10623359328,59,10,10,10,10,10,10,10,10,80
OWS2KA4SW,ごみょ,49AMYCXCD,ルドベキア,1610,15,100,24089000,2489752747639,17,1957765291550,52,5871332001158,36,0,0,10,10,10,10,10,10,10,10,80
838S79KWG,うぇい,XGK5TRHBA,パチ○コ錬金術部,1604,11,101,24045000,90778332,8232,506590949,9190,7252967448,7161,11112402394,50,10,10,10,10,10,10,10,10,80
8KGF3M6WJ,ことりの,EYN9H9N16,蓮すきすきクラブ,1664,15,102,23985000,200357329,7991,4461496454,7998,34701965327,6160,11527881675,39,10,10,10,10,10,10,10,10,80
C7IMXOP79,ナーガ,RWARTHA1M,乙宗梢大好き部,1597,6,103,23956500,1767611582246,179,1692535325590,122,5955780769503,29,0,0,10,10,10,10,10,10,10,10,80
TF3P7YXVG,メンダコ,V4A5MP41E,徒町チャレンジ！,1520,15,104,23950500,2216359445553,83,1812987660337,88,5980284732393,27,0,0,10,10,10,10,10,10,10,10,80
W51RD80OU,赤飯のごま塩,49AMYCXCD,ルドベキア,1588,15,105,23945000,2650223795621,4,1859160096592,69,0,0,0,0,10,10,10,10,10,10,10,10,80
LDLTRQ88V,しらたま,YCTM6RYDP,金沢おでん同好会,1720,17,106,23925000,1444098080681,282,1322905424869,369,3621123639800,297,10586274586,60,10,10,10,10,10,10,10,10,80
ME00V6X4B,オラトニス,3F9P3U95T,ଳ天地鱏明の空ଳ,1635,17,107,23848000,2273548809707,65,2088725699134,23,5940094407276,30,0,0,10,10,10,10,10,10,10,10,80
V45G4Y8ER,ニッケル,GXR6C85BT,花帆ちゃん親衛隊,1574,15,108,23835000,0,0,1238146713024,458,3126328895068,470,10362252669,63,10,10,10,10,10,10,10,10,80
4F1HIHA3J,きびだんごうどん,11FB0EDDT,スクステ同好会,1699,15,109,23820000,28462765857,6176,1153939725200,550,4073883299555,202,10980801107,52,10,10,10,10,10,10,10,10,80
4FGPNYMSS,てんよし,HE0GK3EPE,瑞蓮プロカ倶楽部,1656,15,110,23795000,2228433186826,77,1744014319400,106,5559714593794,63,248430401,2047,10,10,10,10,10,10,10,10,80
WK70A6MEG,こへい,N7GLY2RUW,百生銀行,1614,17,111,23775000,555615073830,1628,823529462157,957,2386875362845,807,10322216443,64,10,10,10,10,10,10,10,10,80
7XT268BWG,夏はひめぎん,EYN9H9N16,蓮すきすきクラブ,1500,16,112,23756000,2152695007695,105,1904526642139,61,5293131691033,81,0,0,10,10,10,10,10,10,10,10,80
CW1IJ4VQU,ALOMA,YE7CX8RNP,蓮ノ大三十角ex,1367,3,113,23692000,2349989268480,44,1830147159823,79,5322958177052,80,0,0,10,10,10,10,10,10,10,10,80
JLADG5GPX,うぇすとれ,PBRDPWEY1,村村会,1498,17,114,23685500,2353334621702,42,1821780265982,84,5907144582961,31,0,0,10,10,10,10,10,10,10,10,80
8GYTX89XA,夏はハロめぐ,PBRDPWEY1,村村会,1523,17,115,23685000,1992571990741,129,1257589571707,441,4558010116333,137,10093487323,66,10,10,10,10,10,10,10,10,80
WCN6J32TG,さゆりんのほっぺ,0TKFF5EG3,サークル名募集中,1590,15,116,23669000,2267636976955,69,2215064189258,6,5970112777777,28,4735467712,355,10,10,10,10,10,10,10,10,80
W4E0R6NA9,そらをとぶ,0TKFF5EG3,サークル名募集中,1567,17,117,23667000,2270915374422,67,2107233108442,20,5556828795938,64,5761700520,245,10,10,10,10,10,10,10,10,80
85NX5JDGB,いろはす,3F9P3U95T,ଳ天地鱏明の空ଳ,1610,17,118,23628000,2287792537201,58,1780106774375,98,6084470254019,24,0,0,10,10,10,10,10,10,10,10,80
67IVLJVB0,ねこるて,CX967RTGY,おんゆあさーくる,1540,16,119,23610000,601984,10485,36088184,10152,1062900304,8299,10071592859,67,10,10,10,10,10,10,10,10,80
WA5XEFDDY,ジョル,YE7CX8RNP,蓮ノ大三十角ex,586,0,119,23610000,1571808,9738,3679775913,8124,944282411,8383,9698080096,70,10,10,10,10,10,10,10,10,80
ODE064I6J,ちあき,M5LHG6R4T,乙宗動物園,1453,12,121,23524000,2391684911902,32,1867816498633,66,5607841549309,57,3146994649,596,10,10,10,10,10,10,10,10,80
3LEXE0E48,わかめ,49AMYCXCD,ルドベキア,1302,14,122,23491000,2288898573082,57,1986836213356,46,5059685884465,95,6745425226,183,10,10,10,10,10,10,10,10,80
1BNGCP38U,kino,W26TRPM1R,めぐ党藤島派,1296,5,123,23460000,2048493,9581,2089020089,8476,398750009,8878,9535680089,74,10,10,10,10,10,10,10,10,80
K7QAEXJLJ,のりすけ,49AMYCXCD,ルドベキア,1689,17,124,23459000,2226297474624,78,1952935857527,53,5356762932001,78,6441873396,201,10,10,10,10,10,10,10,10,80
KBI8MUTYD,まけれれ,EYN9H9N16,蓮すきすきクラブ,1702,17,125,23451000,2241605404097,73,1916411469796,59,5048289195460,98,6938215566,170,10,10,10,10,10,10,10,10,80
EJHLCHP8O,めぐみアキ,PDMPF3VVV,r/LL,1179,8,126,23445000,28034468859,6181,116577794230,5122,64158094417,5663,10676527116,58,10,10,10,10,10,10,10,10,80
W6WFFMRAU,ほむまん,11FB0EDDT,スクステ同好会,1521,15,127,23435000,2322348777962,51,1925644189850,57,5358913011470,77,0,0,10,10,10,10,10,10,10,10,80
W0WYHMBR4,リョータ,49AMYCXCD,ルドベキア,1312,15,128,23431000,2312365671777,53,2055237922619,30,5507625268431,69,0,0,10,10,10,10,10,10,10,10,80
ND6DAW05J,パトリシア,M5LHG6R4T,乙宗動物園,1461,15,129,23387000,2280881616788,59,1632977343766,148,5577409578991,62,0,0,10,10,10,10,10,10,10,10,80
7YZUF27YY,ユウキ,11FB0EDDT,スクステ同好会,1594,15,130,23383000,2261831117379,70,1943760734843,54,5817290861689,40,0,0,10,10,10,10,10,10,10,10,80
VX6FL3EOS,ミミル,EYEPHE14G,花上梢頭,1536,17,131,23280000,1379440361293,319,1273179709166,426,2843689192824,600,9291147320,80,10,10,10,10,10,10,10,10,80
NLNKEMVRB,S.R.B,H6JWBBGCG,蓮天・乙宗一心流,1508,13,132,23244500,2278196651489,62,2005114356741,42,5527965836209,67,0,0,10,10,10,10,10,10,10,10,80
H4CWPEX7A,カイ,GXR6C85BT,花帆ちゃん親衛隊,1630,12,133,23205000,565386,10554,7215691,10791,13725170,10294,9376111515,75,10,10,10,10,10,10,10,10,80
FM1GCQSEE,Goona,M5LHG6R4T,乙宗動物園,1507,13,134,23197000,2080961566989,116,1726337408126,113,5003056498311,104,0,0,10,10,10,10,10,10,10,10,80
T09VDOIFQ,ぼぬ,998H940YN,お嬢様筋トレ部,1507,17,135,23190000,940504,10112,1885957376,8529,1154920570,8236,9603360820,72,10,10,10,10,10,10,10,10,80
31T8G3P5H,ニナ,B2KV0EVPD,蓮ちゅきクラブ,1329,3,135,23190000,0,0,0,0,0,0,9304675686,79,10,10,10,10,10,10,10,10,80
NY9X4SWNC,くりマロン,11FB0EDDT,スクステ同好会,1598,17,135,23190000,1197247891518,443,1556873845580,176,4004757575917,208,9343815244,76,10,10,10,10,10,10,10,10,80
0STI22GS3,マウスル,RWARTHA1M,乙宗梢大好き部,1653,17,138,23130000,319248,11137,4317525016,8018,20789225,10093,9146616801,84,10,10,10,10,10,10,10,10,80
P2ENLR3NN,ﾉﾚcｲ´=ω=,V6DV6KETG,梢好き好きクラブ,1488,15,139,23115000,1423553646570,294,1415717015240,277,3543173089268,316,9141060742,85,10,10,10,10,10,10,10,10,80
TD60MU94M,チロリン,RFYKY8DCD,LA.LA.LA,1321,9,140,23085800,1789164887172,170,1854202130288,72,2776047616956,639,0,0,10,10,10,10,10,10,10,10,80
19KYGA4WX,秘密インシデン党,25PMPEMG7,星見プロ,1500,15,141,23019000,706219,10349,6945104,10808,7472552,10603,10963457370,53,10,10,10,10,10,10,10,10,80
BJI9H7CC6,エイジ,PBRDPWEY1,村村会,1583,12,142,23009000,2556493824335,10,1461670395493,233,6087685552851,23,0,0,10,10,10,10,10,10,10,10,80
42J4J5OSG,ハラシヨ,W26TRPM1R,めぐ党藤島派,1608,17,143,23007000,2220751360229,81,1799656894742,93,5006865592359,103,0,0,10,10,10,10,10,10,10,10,80
FRTXRTHK1,コルド,49AMYCXCD,ルドベキア,1425,17,144,23005000,2292973831538,56,1884058302193,63,5230321602730,85,6128950394,222,10,10,10,10,10,10,10,10,80
B0KUNBVED,みっくん,R1RM3X0WV,後方腕組みオタク,1335,17,145,22995000,4332732,9207,8010706489,7654,4137401468,7494,9150213359,83,10,10,10,10,10,10,10,10,80
ZCN6JNO6H,Celica,11FB0EDDT,スクステ同好会,1639,12,146,22983000,1805053974,7357,6753724399,7750,14951614535,6717,9857341069,69,10,10,10,10,10,10,10,10,80
