player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point, 结算前A分数 , 结算前A RANK , 结算前B分数 , 结算前B RANK , 结算前C分数 , 结算前C RANK , 结算前音游分数 , 结算前音游 rank ,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
1P6AUGHX2,もじゃもじゃ,RWARTHA1M,乙宗梢大好き部,1467,15,44,8470000," 1,825,583,178,562 ", 31 ," 1,702,826,759,411 ", 6 ," 4,111,333,239,917 ", 42 ," 1,450,165,788 ", 994 ,10,10,10,10,10,10,10,10,80
7Q17H65NQ,mitsu,YE7CX8RNP,蓮ノ大三十角ex,1686,15,45,8460000," 7,745,240,940 "," 6,616 "," 27,019,699,265 "," 6,609 "," 127,790,128,540 "," 4,754 "," 12,266,641,372 ", 26 ,10,10,10,10,10,10,10,10,80
0UXX86CCP,やん(KK),1BME38BCD,さすさやクラブ,1689,17,46,8445000, - , - , - , - , - , - ," 12,207,763,077 ", 27 ,10,10,10,10,10,10,10,10,80
U8OROTM2Y,なってしまった！,YCTM6RYDP,金沢おでん同好会,1655,17,47,8430000," 139,335,315,428 "," 4,264 "," 127,408,310,626 "," 4,609 "," 599,824,108,792 "," 2,284 "," 12,171,160,035 ", 28 ,10,10,10,10,10,10,10,10,80
NWUFRAHLN,じゅんじゅん,3F9P3U95T,ଳ天地鱏明の空ଳ,1422,12,47,8430000," 1,859,230,725,692 ", 23 ," 1,523,460,653,158 ", 32 ," 4,253,534,939,914 ", 31 , - , - ,10,10,10,10,10,10,10,10,80
F7LDMC7M5,しの,2K5AM4RV0,とろぺりです,1492,17,49,8415000," 95,430,625,132 "," 4,836 "," 104,192,253,077 "," 4,955 "," 340,051,877,173 "," 3,414 "," 12,143,124,105 ", 29 ,10,10,10,10,10,10,10,10,80
VGWT7LCX7,ZUC,3F9P3U95T,ଳ天地鱏明の空ଳ,1545,15,50,8405000," 1,936,137,390,098 ", 14 , - , - ," 4,402,184,742,252 ", 20 , - , - ,10,10,10,10,10,10,10,10,80
49TUEFEKF,金時草,RWARTHA1M,乙宗梢大好き部,1637,15,51,8400000," 1,770,185,716,022 ", 39 ," 1,655,009,834,386 ", 14 ," 4,215,555,690,425 ", 35 ," 1,460,141,936 ", 987 ,10,10,10,10,10,10,10,10,80
9ENVXR95K,マオ,M5LHG6R4T,乙宗動物園,1542,10,51,8400000," 346,487,364,384 "," 2,129 ", - , - , - , - ," 12,064,714,185 ", 30 ,10,10,10,10,10,10,10,10,80
JC33CNHML,かすかす,PBRDPWEY1,村村会,1514,16,53,8390000," 1,771,655,182 "," 7,156 "," 1,784,165,243,312 ", 2 ," 4,307,124,157,155 ", 28 ," 3,841,512,361 ", 369 ,10,10,10,10,10,10,10,10,80
