player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,音游分数,音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
QTHXHSE6U,総たい,EYN9H9N16,蓮すきすきクラブ,1884,19,20,14490000,181956907401.0,9.0,10,10,10,10,10,10,10,10,80
TKLRD66RN,ふじー,3F9P3U95T,ଳ天地鱏明の空ଳ,1779,18,22,14445000,104234020843.0,164.0,10,10,10,10,10,10,10,10,80
ZWGHFBK3S,DSsuzu,YCTM6RYDP,金沢おでん同好会,1836,20,23,14440000,174110272354.0,15.0,10,10,10,10,10,10,10,10,80
HF5CLQ1F8,すがぽん,M5LHG6R4T,乙宗動物園,1905,20,24,14410000,176880457594.0,13.0,10,10,10,10,10,10,10,10,80
KXMPLAX04,ろーぱす,3F9P3U95T,ଳ天地鱏明の空ଳ,1612,17,25,14380000,,,10,10,10,10,10,10,10,10,80
68S69TGO8,ｲﾉｳｴ,RFYKY8DCD,LA.LA.LA,1735,9,25,14380000,,,10,10,10,10,10,10,10,10,80
WY7ASMM7N,ちゅん,11FB0EDDT,スクステ同好会,1508,18,27,14370000,169025829566.0,22.0,10,10,10,10,10,10,10,10,80
ALF76WC94,鳳華(本物),11FB0EDDT,スクステ同好会,1605,16,28,14365000,,,10,10,10,10,10,10,10,10,80
AJMEJX0KG,こーか,EYN9H9N16,蓮すきすきクラブ,1732,19,29,14360000,179091792359.0,11.0,10,10,10,10,10,10,10,10,80
7L6LDY5MT,HanDaEun,YE7CX8RNP,蓮ノ大三十角,1868,20,29,14360000,170914711330.0,19.0,10,10,10,10,10,10,10,10,80
JLADG5GPX,うぇすとれ,PBRDPWEY1,村村会,1670,17,31,14345000,,,10,10,10,10,10,10,10,10,80
6PNANEUV0,なの,WN5B7VKPU,きんぴられんこん,1837,20,32,14335000,173868804107.0,16.0,10,10,10,10,10,10,10,10,80
0USG3I0AK,S,EYN9H9N16,蓮すきすきクラブ,1710,18,33,14330000,168203384932.0,23.0,10,10,10,10,10,10,10,10,80
FCED0MOWI,つかべん,RWARTHA1M,乙宗梢大好き部,1796,20,34,14280000,169053556365.0,21.0,10,10,10,10,10,10,10,10,80
NLNKEMVRB,ユッキー,0TKFF5EG3,サークル名募集中,1618,15,35,14270000,,,10,10,10,10,10,10,10,10,80
TW9L2LKS7,ジェネシス日野下,YE7CX8RNP,蓮ノ大三十角,1886,15,36,14260000,,,10,10,10,10,10,10,10,10,80
IZUFEEX2U,アルメ,EYN9H9N16,蓮すきすきクラブ,1754,18,36,14260000,,,10,10,10,10,10,10,10,10,80
NY9X4SWNC,くりマロン,11FB0EDDT,スクステ同好会,1763,20,36,14260000,170444306156.0,20.0,10,10,10,10,10,10,10,10,80
6NJM4GUG6,石もふ,3F9P3U95T,ଳ天地鱏明の空ଳ,1832,12,39,14255000,,,10,10,10,10,10,10,10,10,80
JRXUOPXXN,ぐんま,49AMYCXCD,ルドベキア,1643,15,40,14245000,,,10,10,10,10,10,10,10,10,80
TXTPD6OZ9,stella,3F9P3U95T,ଳ天地鱏明の空ଳ,1818,16,41,14230000,,,10,10,10,10,10,10,10,10,80
7RODEB74T,しよー,RWARTHA1M,乙宗梢大好き部,1734,19,42,14220000,174498057574.0,14.0,10,10,10,10,10,10,10,10,80
W6WFFMRAU,ほむまん,11FB0EDDT,スクステ同好会,1702,16,43,14210000,,,10,10,10,10,10,10,10,10,80
U1IQYBNI5,通りすがりの人,3F9P3U95T,ଳ天地鱏明の空ଳ,1845,15,44,14190000,166199494062.0,27.0,10,10,10,10,10,10,10,10,80
7Q17H65NQ,mitsu,YE7CX8RNP,蓮ノ大三十角,1836,18,45,14180000,166159358318.0,28.0,10,10,10,10,10,10,10,10,80
CAH984HAW,be proud,M5LHG6R4T,乙宗動物園,1869,17,45,14180000,166936923534.0,26.0,10,10,10,10,10,10,10,10,80
NXLLUPEY0,ゆ〜いん,3F9P3U95T,ଳ天地鱏明の空ଳ,1573,17,47,14155000,36754574683.0,752.0,10,10,10,10,10,10,10,10,80
7TAQGMS8W,ちへるり,PBRDPWEY1,村村会,1689,17,48,14135000,,,10,10,10,10,10,10,10,10,80
4TIMH0CPX,ソフール,KXB93FVTR,ブルームガーデン,1746,20,48,14135000,163471194293.0,31.0,10,10,10,10,10,10,10,10,80
R3YC2XYYZ,秋,3F9P3U95T,ଳ天地鱏明の空ଳ,1840,16,50,14130000,148253564345.0,61.0,10,10,10,10,10,10,10,10,80
M30MWLT24,ゆあゆあ,1BME38BCD,さすさやクラブ,1900,19,51,14125000,166949355518.0,25.0,10,10,10,10,10,10,10,10,80
OZHGPXIGS,まるごとみなみ,WN5B7VKPU,きんぴられんこん,1859,19,52,14115000,171848163530.0,18.0,10,10,10,10,10,10,10,10,80
NJ5M5IZWU,まき,3F9P3U95T,ଳ天地鱏明の空ଳ,1790,19,53,14075000,,,10,10,10,10,10,10,10,10,80
D0RVYCT5J,MONO,V4A5MP41E,徒町チャレンジ！,1515,12,54,14050000,,,10,10,10,10,10,10,10,10,80
U7NEBV4KH,こーど,49AMYCXCD,ルドベキア,1587,19,55,14040000,,,10,10,10,10,10,10,10,10,80
TY8GAY6VP,れいしす,YE7CX8RNP,蓮ノ大三十角,1303,13,55,14040000,167486175372.0,24.0,10,10,10,10,10,10,10,10,80
VK5FCXKLC,ぐっちー,M5LHG6R4T,乙宗動物園,1437,16,57,14010000,159061759297.0,35.0,10,10,10,10,10,10,10,10,80
A172AA7DD,にしん,3F9P3U95T,ଳ天地鱏明の空ଳ,1803,9,58,14000000,217966417.0,1910.0,10,10,10,10,10,10,10,10,80
R0UE3XEUP,だちょう,95TAREFPT,ご自由にどうぞ,1665,18,59,13985000,163762995841.0,30.0,10,10,10,10,10,10,10,10,80
ROKS5RRX4,れんこん,EYN9H9N16,蓮すきすきクラブ,1798,20,60,13965000,173861269489.0,17.0,10,10,10,10,10,10,10,10,80
L8VJOGDKM,まる,3F9P3U95T,ଳ天地鱏明の空ଳ,1869,19,61,13960000,158989809834.0,38.0,10,10,10,10,10,10,10,10,80
KN3FIHXL7,トミィ,RFYKY8DCD,LA.LA.LA,1838,18,62,13945000,158760879437.0,39.0,10,10,10,10,10,10,10,10,80
1P6AUGHX2,PU確率仕事しろ,RWARTHA1M,乙宗梢大好き部,1721,19,63,13940000,,,10,10,10,10,10,10,10,10,80
9MA0T8B65,たな,RF5215M2U,スクステ同好会②,1513,15,64,13935000,162997631217.0,32.0,10,10,10,10,10,10,10,10,80
1A279T9WC,ねば,49AMYCXCD,ルドベキア,1543,16,65,13925000,,,10,10,10,10,10,10,10,10,80
NWUFRAHLN,じゅんじゅん,3F9P3U95T,ଳ天地鱏明の空ଳ,1679,16,66,13920000,149345442513.0,60.0,10,10,10,10,10,10,10,10,80
42J4J5OSG,ハラシヨ,W26TRPM1R,めぐ党藤島派,1749,18,67,13915000,,,10,10,10,10,10,10,10,10,80
NTF5VNC3W,つーかい,3F9P3U95T,ଳ天地鱏明の空ଳ,1197,8,68,13905000,,,10,10,10,10,10,10,10,10,80
56DXP4XGM,osA_,3F9P3U95T,ଳ天地鱏明の空ଳ,1585,14,69,13890000,,,10,10,10,10,10,10,10,10,80
9L52YPRA1,ハミングバード,3F9P3U95T,ଳ天地鱏明の空ଳ,1797,12,70,13885000,158597081403.0,40.0,10,10,10,10,10,10,10,10,80
8E70ID58F,あるとす,WN5B7VKPU,きんぴられんこん,1831,18,70,13885000,158102396480.0,41.0,10,10,10,10,10,10,10,10,80
JCTUKGY3G,あら…♡がみ,RWARTHA1M,乙宗梢大好き部,1641,20,72,13875000,164495983612.0,29.0,10,10,10,10,10,10,10,10,80
TUHKRV0IW,ポン,EYN9H9N16,蓮すきすきクラブ,1841,17,73,13870000,,,10,10,10,10,10,10,10,10,80
L10RA8434,なこちぃ,HE0GK3EPE,瑞蓮プロカ倶楽部,1506,18,74,13845000,161617739557.0,33.0,10,10,10,10,10,10,10,10,80
4F1HIHA3J,きびだんごうどん,11FB0EDDT,スクステ同好会,1859,18,75,13830000,156969707054.0,43.0,10,10,10,10,10,10,10,10,80
ZYAP6N76H,心頭滅却,3F9P3U95T,ଳ天地鱏明の空ଳ,1678,18,76,13805000,156868955392.0,44.0,10,10,10,10,10,10,10,10,80
ZCN6JNO6H,Celica,11FB0EDDT,スクステ同好会,1810,17,77,13755000,157943122082.0,42.0,10,10,10,10,10,10,10,10,80
L6HBG7C3L,あまらく@,0TKFF5EG3,サークル名募集中,1748,19,78,13745000,,,10,10,10,10,10,10,10,10,80
45NY6HUBX,かいこ,25PMPEMG7,星見プロ,1545,19,78,13745000,149835236625.0,59.0,10,10,10,10,10,10,10,10,80
ZUTDBP2C0,Qくん,J7N4W6Y1K,こずミックラブ♡,1807,18,80,13735000,154815448780.0,48.0,10,10,10,10,10,10,10,10,80
KBI8MUTYD,まけれれ,EYN9H9N16,蓮すきすきクラブ,1857,18,80,13735000,,,10,10,10,10,10,10,10,10,80
RKVK0YI1L,おらぴさん,1BME38BCD,さすさやクラブ,1869,19,80,13735000,155926245478.0,45.0,10,10,10,10,10,10,10,10,80
FVG9O3T6M,484,CX967RTGY,おんゆあさーくる,1828,19,83,13730000,155902362640.0,46.0,10,10,10,10,10,10,10,10,80
X0N1L475X,ぼた餅,PBRDPWEY1,村村会,1735,16,84,13667000,,,10,10,10,10,10,10,10,10,80
FRTXRTHK1,コルド,49AMYCXCD,ルドベキア,1549,18,85,13665000,,,10,10,10,10,10,10,10,10,80
OOC27PRN6,リリィ,11FB0EDDT,スクステ同好会,1805,7,86,13615000,,,10,10,10,10,10,10,10,10,80
YJ59JYKBT,やぎとしき,N7GLY2RUW,百生銀行,1735,20,87,13610000,153888122111.0,50.0,10,10,10,10,10,10,10,10,80
XEDYAEF7D,waito,3F9P3U95T,ଳ天地鱏明の空ଳ,1491,10,87,13610000,,,10,10,10,10,10,10,10,10,80
ZAHTN08A4,まいにち,WTJV514G9,蓮ノ空のお弁当屋,1729,18,89,13590000,,,10,10,10,10,10,10,10,10,80
KJWYM5BGB,りーか,49AMYCXCD,ルドベキア,1635,19,90,13588500,,,10,10,10,10,10,10,10,10,80
EFW2PMAHB,くら,YCTM6RYDP,金沢おでん同好会,1709,19,91,13575000,152754811779.0,52.0,10,10,10,10,10,10,10,10,80
C7IMXOP79,ナーガ,RWARTHA1M,乙宗梢大好き部,1762,8,91,13575000,,,10,10,10,10,10,10,10,10,80
0UXX86CCP,やん(KK),1BME38BCD,さすさやクラブ,1853,20,93,13570000,151439852638.0,55.0,10,10,10,10,10,10,10,10,80
70NE2637U,りふいっと,3F9P3U95T,ଳ天地鱏明の空ଳ,1795,13,94,13565000,,,10,10,10,10,10,10,10,10,80
T09VDOIFQ,ぼぬ,998H940YN,お嬢様筋トレ部,1743,18,95,13550000,159059816221.0,36.0,10,10,10,10,10,10,10,10,80
M13CTUF6N,ニール,49AMYCXCD,ルドベキア,1719,18,96,13540000,151070654812.0,56.0,10,10,10,10,10,10,10,10,80
4UL0VYVYJ,ベル,79C17CHA2,蓮ノ空出張部,1195,15,97,13530000,,,10,10,10,10,10,10,10,10,80
B6XUHLVUZ,ればにら,RFYKY8DCD,LA.LA.LA,1778,20,98,13520000,,,10,10,10,10,10,10,10,10,80
Y2LLTQ4MF,Lautrum,M5LHG6R4T,乙宗動物園,1831,20,99,13515000,150923618048.0,57.0,10,10,10,10,10,10,10,10,80
1YTAJ6KKD,カメイロ,79C17CHA2,蓮ノ空出張部,1317,10,100,13495000,159022633026.0,37.0,10,10,10,10,10,10,10,10,80
969Y977WP,k1みかん,2K5AM4RV0,とろぺりです,1655,18,101,13440000,146465574068.0,66.0,10,10,10,10,10,10,10,10,80
82AHP3EY8,じいなぴー,AH27N260E,百生信託銀行,1179,10,102,13390000,151788060022.0,54.0,10,10,10,10,10,10,10,10,80
CZKJL4VOV,調布のりこ,M5LHG6R4T,乙宗動物園,1822,18,102,13390000,154400551931.0,49.0,10,10,10,10,10,10,10,10,80
QUQRGUWJL,にしおり,49AMYCXCD,ルドベキア,1699,19,104,13385000,,,10,10,10,10,10,10,10,10,80
4W6BIX284,りり♡,FK5MUK0ET,くる♡すきクラブ,1850,20,105,13365000,146489910278.0,65.0,10,10,10,10,10,10,10,10,80
CHJFWLKCN,wag,11FB0EDDT,スクステ同好会,1619,19,106,13355000,,,10,10,10,10,10,10,10,10,80
49TUEFEKF,厄介撲滅委員,RWARTHA1M,乙宗梢大好き部,1789,17,107,13310000,,,10,10,10,10,10,10,10,10,80
BJI9H7CC6,エイジ,PBRDPWEY1,村村会,1732,12,108,13305000,,,10,10,10,10,10,10,10,10,80
GGFPWA50K,ゆ〜仮,9YG7C0VM7,綴理と無言で昼寝,1769,20,109,13295000,146805079096.0,64.0,10,10,10,10,10,10,10,10,80
V3J51SJ8F,ゆっきー,1BME38BCD,さすさやクラブ,1815,16,110,13290000,146437846637.0,67.0,10,10,10,10,10,10,10,10,80
152BPF239,たると,YE7CX8RNP,蓮ノ大三十角,1627,13,111,13284000,,,10,10,10,10,10,10,10,10,80
WK70A6MEG,こへい,N7GLY2RUW,百生銀行,1792,19,112,13265000,152498247967.0,53.0,10,10,10,10,10,10,10,10,80
XB2VHAJYV,まさお,GMEF2K8DL,花咲く泥も好き²,1805,14,113,13250000,,,10,10,10,10,10,10,10,10,80
P9G0536CW,みっつー,WTJV514G9,蓮ノ空のお弁当屋,1629,19,114,13235000,150761713336.0,58.0,10,10,10,10,10,10,10,10,80
62NPMRQF6,ふく,3F9P3U95T,ଳ天地鱏明の空ଳ,1765,17,115,13175000,,,10,10,10,10,10,10,10,10,80
V4BF6FLLT,あめたま,V4A5MP41E,徒町チャレンジ！,1437,14,116,13155000,,,10,10,10,10,10,10,10,10,80
ME00V6X4B,オラトニス,3F9P3U95T,ଳ天地鱏明の空ଳ,1843,20,117,13150000,,,10,10,10,10,10,10,10,10,80
LF6E9CG7H,マリジャ,VP0K6KF0K,蓮ノ空大好き!!,1582,19,118,13135000,143298304488.0,75.0,10,10,10,10,10,10,10,10,80
FN9BYATDE,EVO,11FB0EDDT,スクステ同好会,1644,15,119,13125000,147361810174.0,63.0,10,10,10,10,10,10,10,10,80
ODE064I6J,ちあき,PBRDPWEY1,村村会,1712,18,120,13120000,152956944053.0,51.0,10,10,10,10,10,10,10,10,80
CO2UVBYHH,限界操作ストレス,PBRDPWEY1,村村会,1742,9,121,13100000,,,10,10,10,10,10,10,10,10,80
RND3BA6Q4,あゆ,49AMYCXCD,ルドベキア,1614,15,122,13095000,,,10,10,10,10,10,10,10,10,80
4KFUM6ADN,ねくすと,PBRDPWEY1,村村会,1693,18,123,13090000,,,10,10,10,10,10,10,10,10,80
1VM9SAJVY,ユデジロウ,V4A5MP41E,徒町チャレンジ！,1669,16,124,13080000,145582390596.0,69.0,10,10,10,10,10,10,10,10,80
OWS2KA4SW,ごみょ,49AMYCXCD,ルドベキア,1754,15,125,13065000,,,10,10,10,10,10,10,10,10,80
XP37Y6W68,るる,11FB0EDDT,スクステ同好会,1430,12,126,13060000,141805277097.0,78.0,10,10,10,10,10,10,10,10,80
V8AFKEXP8,幻,R181MKNX1,みらくらは人生！,1538,17,127,13035000,,,10,10,10,10,10,10,10,10,80
8WYMG9D4G,らり,R181MKNX1,みらくらは人生！,1478,16,128,13030000,143733617993.0,72.0,10,10,10,10,10,10,10,10,80
N6KDBV2A2,ｴﾘｼｵﾝ調査隊,7R8NKPAB1,花帆推し倶楽部,1783,19,129,12990000,155877148971.0,47.0,10,10,10,10,10,10,10,10,80
JAG81QH05,たらみ子,GXR6C85BT,花帆ちゃん親衛隊,1698,15,130,12985000,,,10,10,10,10,10,10,10,10,80
CL0CDYUYY,舞踏会きんまる,PBRDPWEY1,村村会,1558,18,131,12945000,,,10,10,10,10,10,10,10,10,80
5Z53SYIYH,Shio,11FB0EDDT,スクステ同好会,1533,19,132,12942000,145815747550.0,68.0,10,10,10,10,10,10,10,10,80
KWNXKNY6X,ぷいにゅー,49AMYCXCD,ルドベキア,1824,19,133,12940000,143476815874.0,74.0,10,10,10,10,10,10,10,10,80
B424J17UB,ギンッカ,EYN9H9N16,蓮すきすきクラブ,1481,17,134,12938000,,,10,10,10,10,10,10,10,10,80
85NX5JDGB,いろはす,PBRDPWEY1,村村会,1781,20,135,12930000,148155706724.0,62.0,10,10,10,10,10,10,10,10,80
7XT268BWG,秋はこずめぐ,EYN9H9N16,蓮すきすきクラブ,1669,18,136,12907000,,,10,10,10,10,10,10,10,10,80
K44BPYK0F,まーほむ,1H5P6KV81,さやかの水着,1532,19,137,12905000,139506427058.0,86.0,10,10,10,10,10,10,10,10,80
P4LVRKG9L,ツキミ,RFYKY8DCD,LA.LA.LA,1654,15,138,12904000,,,10,10,10,10,10,10,10,10,80
KOKTCEUS1,にんじんソード,1BME38BCD,さすさやクラブ,1742,19,139,12895000,144216001019.0,71.0,10,10,10,10,10,10,10,10,80
P4ZNDWHDA,どんき,GXR6C85BT,花帆ちゃん親衛隊,1777,18,140,12879000,74647785657.0,311.0,10,10,10,10,10,10,10,10,80
76L1SWWX0,カプ・デカホ,GXR6C85BT,花帆ちゃん親衛隊,1735,19,141,12875000,,,10,10,10,10,10,10,10,10,80
Z2GPEFSMH,梁　豪怒,V4A5MP41E,徒町チャレンジ！,1744,18,142,12869000,,,10,10,10,10,10,10,10,10,80
9QO93VCZF,かいちゃん,HBM31HMUY,YUKIZURI,1668,15,143,12860000,140961770539.0,81.0,10,10,10,10,10,10,10,10,80
RRW2O1DH8,ふかひれ,49AMYCXCD,ルドベキア,1800,15,144,12850000,,,10,10,10,10,10,10,10,10,80
W9865YUF6,コクマロ,V4A5MP41E,徒町チャレンジ！,964,12,145,12845000,140507568975.0,83.0,10,10,10,10,10,10,10,10,80
PG3THEV4C,あお,EYN9H9N16,蓮すきすきクラブ,1637,17,146,12830000,138097139162.0,89.0,10,10,10,10,10,10,10,10,80
U8OROTM2Y,なってしまった！,YCTM6RYDP,金沢おでん同好会,1758,19,147,12814000,143198240996.0,76.0,10,10,10,10,10,10,10,10,80
0HPLRU7YX,すみたく,KT4C59NXG,めぐ島,1609,20,148,12811000,142191465656.0,77.0,10,10,10,10,10,10,10,10,80
3LEXE0E48,わかめ,49AMYCXCD,ルドベキア,1485,17,149,12795000,,,10,10,10,10,10,10,10,10,80
GUUN5GB0W,むうげ,BKUHCT7WF,蓮女お嬢様部,1306,15,150,12785000,,,10,10,10,10,10,10,10,10,80
4387Y57EA,あなたこなた,9GDHWXGVG,ルリと花咲く毎日,1751,15,151,12775000,139510906842.0,85.0,10,10,10,10,10,10,10,10,80
PNCHE9KS0,凡ばぁどけーじ,WN5B7VKPU,きんぴられんこん,1883,20,151,12775000,138068856963.0,90.0,10,10,10,10,10,10,10,10,80
0Y3QCF38L,月よみくらげ,M5LHG6R4T,乙宗動物園,1818,12,153,12765000,,,10,10,10,10,10,10,10,10,80
INAGE6AD9,halxiel,YE7CX8RNP,蓮ノ大三十角,1623,13,154,12751000,,,10,10,10,10,10,10,10,10,80
NBN8MER17,ひらたみ,V4A5MP41E,徒町チャレンジ！,1152,15,155,12750000,,,10,10,10,10,10,10,10,10,80
VH1RC5NNC,コグレ,3F9P3U95T,ଳ天地鱏明の空ଳ,1640,16,156,12748000,,,10,10,10,10,10,10,10,10,80
DP15KUDDM,やゆ,49AMYCXCD,ルドベキア,1431,15,157,12745000,,,10,10,10,10,10,10,10,10,80
W6KGEJ697,まだまだお,GXR6C85BT,花帆ちゃん親衛隊,1750,11,158,12734000,,,10,10,10,10,10,10,10,10,80
72OA5HUPW,どなた,M5LHG6R4T,乙宗動物園,1481,19,159,12704000,140573743979.0,82.0,10,10,10,10,10,10,10,10,80
V578L0R6J,mion,PBRDPWEY1,村村会,1544,15,160,12703000,,,10,10,10,10,10,10,10,10,80
ON66GC85Z,ミツボシ,JTX1G19BP,さやかほ癒し会,1928,20,161,12680000,137049335599.0,91.0,10,10,10,10,10,10,10,10,80
WCN6J32TG,しみちゃん,0TKFF5EG3,サークル名募集中,1725,17,162,12640000,,,10,10,10,10,10,10,10,10,80
ND6DAW05J,パトリシア,M5LHG6R4T,乙宗動物園,1591,15,163,12625000,,,10,10,10,10,10,10,10,10,80
7Y91YGHL0,taka,M5LHG6R4T,乙宗動物園,1277,14,164,12620000,133946059779.0,98.0,10,10,10,10,10,10,10,10,80
G9KZQ5RPT,あずまき,11FB0EDDT,スクステ同好会,1416,12,165,12610000,135736719206.0,94.0,10,10,10,10,10,10,10,10,80
F2KGTW1YD,片岡,V4A5MP41E,徒町チャレンジ！,1403,13,166,12605000,135612057191.0,95.0,10,10,10,10,10,10,10,10,80
EMFP5HG3T,さりっく,GXR6C85BT,花帆ちゃん親衛隊,1828,20,167,12594000,,,10,10,10,10,10,10,10,10,80
AHTUCR3W8,ワタ,YFADYJVW4,FPS好きクラブ,1498,19,168,12585000,141091309832.0,80.0,10,10,10,10,10,10,10,10,80
YXT22ACK2,honokaho,M8FM7P139,蓮ノ空ひとり旅部,1736,19,169,12578000,143621960295.0,73.0,10,10,10,10,10,10,10,10,80
8Q0P3A5Y5,よしお,CM5THHYHB,「」ノ空だけれど,1810,20,170,12567000,,,10,10,10,10,10,10,10,10,80
1U1EVHMOB,銀河,RWARTHA1M,乙宗梢大好き部,1691,19,171,12562000,136115056457.0,93.0,10,10,10,10,10,10,10,10,80
OJ8LRLQKO,抹茶あいす,1DU9LCND7,蓮ノ空すこやか部,1803,20,172,12535000,133335579346.0,99.0,10,10,10,10,10,10,10,10,80
NXVRLTLHM,たわし,11FB0EDDT,スクステ同好会,1168,10,173,12506000,,,10,10,10,10,10,10,10,10,80
4YU95R6BA,ティー,11FB0EDDT,スクステ同好会,1147,16,174,12505000,134929066445.0,96.0,10,10,10,10,10,10,10,10,80
530X3N5VB,らみん,11FB0EDDT,スクステ同好会,1697,19,175,12495000,140166173646.0,84.0,10,10,10,10,10,10,10,10,80
WNK2YLKKY,なす,Y6JNPC60C,綴理メイト,1586,17,176,12482000,138787573348.0,87.0,10,10,10,10,10,10,10,10,80
59VWBERDV,しゃっく,3F9P3U95T,ଳ天地鱏明の空ଳ,953,1,177,12475000,,,10,10,10,10,10,10,10,10,80
UTYSFLDSK,てんどう,V4A5MP41E,徒町チャレンジ！,1490,15,178,12470000,,,10,10,10,10,10,10,10,10,80
LQEN0GFVZ,ごろーざ,WN5B7VKPU,きんぴられんこん,1839,19,179,12466000,,,10,10,10,10,10,10,10,10,80
AL804BYBX,はなぶさ,YE7CX8RNP,蓮ノ大三十角,1676,19,180,12460000,,,10,10,10,10,10,10,10,10,80
W51RD80OU,赤飯のごま塩,49AMYCXCD,ルドベキア,1734,15,181,12456000,70468629398.0,343.0,10,10,10,10,10,10,10,10,80
NU071DC0B,青酸柊(シアン),RWARTHA1M,乙宗梢大好き部,1562,18,182,12455000,131693236603.0,101.0,10,10,10,10,10,10,10,10,80
W0WYHMBR4,リョータ,49AMYCXCD,ルドベキア,1438,16,183,12454000,,,10,10,10,10,10,10,10,10,80
URT1M3CIM,おハル,1BME38BCD,さすさやクラブ,1757,17,184,12394000,129930102272.0,105.0,10,10,10,10,10,10,10,10,80
CPU567Q5P,あいざっく,8M6UDX260,ぽけもん好き,1684,12,184,12394000,,,10,10,10,10,10,10,10,10,80
1FREY7CCF,ぱむぱむ,HE0GK3EPE,瑞蓮プロカ倶楽部,1821,16,186,12388000,,,10,10,10,10,10,10,10,10,80
J2U81HBDL,Kaz@よしりこ,8P39YRA1L,慈と愉快な仲間達,1681,14,187,12377000,138135888451.0,88.0,10,10,10,10,10,10,10,10,80
TBFNA0DEB,ぐどん,V4A5MP41E,徒町チャレンジ！,1093,7,188,12374000,134580289197.0,97.0,10,10,10,10,10,10,10,10,80
36TAUERL7,つきゆび,0TKFF5EG3,サークル名募集中,1380,19,189,12370000,129234075846.0,106.0,10,10,10,10,10,10,10,10,80
RV0TDDA7D,ブリてっか,EYN9H9N16,蓮すきすきクラブ,1788,17,190,12350000,,,10,10,10,10,10,10,10,10,80
RD2UKKFRU,ヒツジグマ,RWARTHA1M,乙宗梢大好き部,1533,19,191,12341000,,,10,10,10,10,10,10,10,10,80
J5GI3NA6M,林檎林檎アップル,GXR6C85BT,花帆ちゃん親衛隊,1774,20,192,12335000,,,10,10,10,10,10,10,10,10,80
WKO5MRT84,NANA,7R8NKPAB1,花帆推し倶楽部,1586,20,193,12333000,144948652264.0,70.0,10,10,10,10,10,10,10,10,80
