player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
64M70NFSR,いなば,YE7CX8RNP,蓮ノ大三十角,1818,19,1,12000000,10,10,10,10,10,10,10,10,80
4YTEQDE04,左上の大三角,3F9P3U95T,ଳ天地鱏明の空ଳ,1797,17,1,12000000,10,10,10,10,10,10,10,10,80
HVA8EZJWM,鍋,3F9P3U95T,ଳ天地鱏明の空ଳ,1819,17,3,11930000,10,10,10,10,10,10,10,10,80
EQOU1ZZS7,㍻₹˝ｬʓぁぉぃ,3F9P3U95T,ଳ天地鱏明の空ଳ,1763,19,4,11890000,10,10,10,10,10,10,10,10,80
TWKTW5AVC,ライト,GXR6C85BT,花帆ちゃん親衛隊,1601,19,4,11890000,10,10,10,10,10,10,10,10,80
1Y0XFNNDJ,吟子強化月間,EYN9H9N16,蓮すきすきクラブ,1791,18,4,11890000,10,10,10,10,10,10,10,10,80
9NMP2LJU2,アプリ平太郎,EYN9H9N16,蓮すきすきクラブ,1814,19,7,11880000,10,10,10,10,10,10,10,10,80
NC6WJYFVX,でら,EYN9H9N16,蓮すきすきクラブ,1882,19,8,11860000,10,10,10,10,10,10,10,10,80
7604CH5KV,♡,FK5MUK0ET,くる♡すきクラブ,1860,20,9,11820000,10,10,10,10,10,10,10,10,80
X0REUC1B0,ジークハルト,GXR6C85BT,花帆ちゃん親衛隊,1718,19,10,11810000,10,10,10,10,10,10,10,10,80
JC33CNHML,アンガールズ山根,EYN9H9N16,蓮すきすきクラブ,1652,16,11,11765000,10,10,10,10,10,10,10,10,80
LVRF4GDVF,るびたぬ,2K5AM4RV0,とろぺりです,1575,19,12,11760000,10,10,10,10,10,10,10,10,80
L71LEGR49,かんなぎ,PBRDPWEY1,村村会,1637,18,13,11700000,10,10,10,10,10,10,10,10,80
K7QAEXJLJ,のりすけ,49AMYCXCD,ルドベキア,1856,18,14,11690000,10,10,10,10,10,10,10,10,80
W48K3OD0Q,ふっちー,998H940YN,お嬢様筋トレ部,1704,15,15,11645000,10,10,10,10,10,10,10,10,80
TKLRD66RN,ふじー,3F9P3U95T,ଳ天地鱏明の空ଳ,1779,18,16,11640000,10,10,10,10,10,10,10,10,80
5LL48ARPU,シュウ,3F9P3U95T,ଳ天地鱏明の空ଳ,1676,19,16,11640000,10,10,10,10,10,10,10,10,80
VGWT7LCX7,ZUC,3F9P3U95T,ଳ天地鱏明の空ଳ,1787,16,18,11610000,10,10,10,10,10,10,10,10,80
ISRNX35D4,KYB,RWARTHA1M,乙宗梢大好き部,1832,18,19,11595000,10,10,10,10,10,10,10,10,80
JE5URLPU8,もご,3F9P3U95T,ଳ天地鱏明の空ଳ,1224,6,20,11575000,10,10,10,10,10,10,10,10,80
QTHXHSE6U,総たい,EYN9H9N16,蓮すきすきクラブ,1884,19,21,11570000,10,10,10,10,10,10,10,10,80
8JKPKHDHC,あるふぁん,EYN9H9N16,蓮すきすきクラブ,1810,18,22,11560000,10,10,10,10,10,10,10,10,80
ZWGHFBK3S,DSsuzu,YCTM6RYDP,金沢おでん同好会,1836,20,22,11560000,10,10,10,10,10,10,10,10,80
KXMPLAX04,ろーぱす,3F9P3U95T,ଳ天地鱏明の空ଳ,1612,17,24,11525000,10,10,10,10,10,10,10,10,80
WY7ASMM7N,ちゅん,11FB0EDDT,スクステ同好会,1508,18,24,11525000,10,10,10,10,10,10,10,10,80
HF5CLQ1F8,すがぽん,M5LHG6R4T,乙宗動物園,1905,20,26,11520000,10,10,10,10,10,10,10,10,80
7L6LDY5MT,HanDaEun,YE7CX8RNP,蓮ノ大三十角,1868,20,27,11500000,10,10,10,10,10,10,10,10,80
68S69TGO8,ｲﾉｳｴ,RFYKY8DCD,LA.LA.LA,1735,9,28,11495000,10,10,10,10,10,10,10,10,80
0USG3I0AK,S,EYN9H9N16,蓮すきすきクラブ,1710,18,29,11490000,10,10,10,10,10,10,10,10,80
6NJM4GUG6,石もふ,3F9P3U95T,ଳ天地鱏明の空ଳ,1832,12,29,11490000,10,10,10,10,10,10,10,10,80
JRXUOPXXN,ぐんま,49AMYCXCD,ルドベキア,1643,15,29,11490000,10,10,10,10,10,10,10,10,80
JLADG5GPX,うぇすとれ,PBRDPWEY1,村村会,1670,17,32,11475000,10,10,10,10,10,10,10,10,80
ALF76WC94,鳳華(本物),11FB0EDDT,スクステ同好会,1605,16,33,11470000,10,10,10,10,10,10,10,10,80
AJMEJX0KG,こーか,EYN9H9N16,蓮すきすきクラブ,1732,19,34,11460000,10,10,10,10,10,10,10,10,80
