player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,音游分数,音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
CI6NDJDGQ,ヨダ,5KK3DFY18,MUGEN∞,1393,3,2405,8092800,,,10,8,9,10,10,10,9,8,74
LJ2BD0GN8,Hengry,RBDLWNFFM,ドルスリズパーク,820,2,2406,8092400,,,7,1,5,7,6,5,4,2,37
HH9Q5BUF8,れじぃな,1BME38BCD,さすさやクラブ,1535,4,2407,8091000,,,10,10,10,10,10,10,10,9,79
7WT6MBHY3,よもぎ,948FLPMPN,まったりハス煮〜,1114,8,2408,8087400,,,10,7,9,10,10,10,10,5,71
3FTABBR4D,ライト,HBUK6F7CC,乙宗梢なりきり部,1395,14,2409,8086600,,,10,8,10,8,9,6,7,5,63
72VXLNLPV,znk,95TAREFPT,ご自由にどうぞ,1033,2,2409,8086600,,,10,7,7,8,8,7,5,5,57
HD8JHV0UJ,木琴,MVMP6NNXD,空き時間らくがき,1199,12,2411,8086400,,,8,7,7,9,10,8,7,8,64
HWGVRBHDH,@G.,BCJRMHE75,梢すきすきクラブ,1317,14,2412,8085200,,,10,7,7,8,9,7,8,2,58
M482LPJ59,まつたけ,8JMW9G2XW,僕らのリンクラ！,1607,9,2413,8082800,,,10,10,10,10,10,10,10,9,79
H5EH2INFD,ゆうづる,85D411XNB,蓮っ子の集い,1423,14,2414,8081200,,,10,10,10,10,10,10,10,10,80
IWSLLAQCP,vividsky,LHXNEF3D5,まるまるサークル,1551,15,2415,8081000,2935957260.0,1443.0,10,9,10,10,10,10,10,9,78
JHSN9O2WU,みったん,RF5215M2U,スクステ同好会②,1583,15,2416,8080200,,,10,9,10,10,10,9,10,2,70
HKEXR26RP,ういれん,1D7T2UXC2,無言でのんびり,1257,17,2417,8080000,1436630171.0,1546.0,10,6,10,10,8,10,10,5,69
GBWYVNWF1,ゆうし,07JW71HWG,良いチケで観よう,1458,12,2418,8079000,2039272152.0,1499.0,10,9,10,10,9,10,10,9,77
BAV021P5X,ケルビンYuu,R181MKNX1,みらくらは人生！,1108,6,2419,8076800,,,7,6,6,6,10,2,10,2,49
5X1NQDTYD,いもりーぬ,998H940YN,お嬢様筋トレ部,1448,9,2420,8075972,,,9,8,9,9,8,8,9,10,70
HOF4O4KP7,sin,JE7V5MM31,蓮ノ沼に沈んだ泥,1562,19,2421,8075000,,,10,10,10,10,10,10,10,10,80
0XS5ZHTMK,iKona,573J1JVVK,かほかほ,1170,11,2422,8074200,,,10,3,3,4,10,7,7,1,45
KAL9BRYYN,きょんぴー,G2BWENR1C,せーはす応援団,1666,16,2423,8073800,,,10,10,10,10,10,10,10,10,80
6YDYKVPEJ,kosanaku,KJRCDAB1A,トマティー,1585,11,2424,8072800,583442663.0,1686.0,10,10,10,10,10,10,9,8,77
E4G0AGWBD,メイプル,K8C99H42D,ルリと喜ド！愛楽,869,8,2425,8072200,,,7,4,5,10,7,7,4,5,49
DG1CJYP8B,はくてゐ,G1HBGEKAL,みらぱは飛び道具,1259,7,2426,8071800,,,10,9,10,10,10,10,10,10,79
DNAAU0LY3,サイト,X34LWGL6R,サークル2,1129,4,2427,8071600,,,8,6,4,5,6,7,9,1,46
K9XRZKF6W,凰沐,FH7G62PKW,月火水木金土日,1337,13,2428,8069460,,,8,8,7,8,6,8,8,5,58
SCV1R2T85,わふ,CTW8DKV5P,まったり,1563,16,2429,8066022,19279110938.0,989.0,10,10,10,10,10,10,10,10,80
W26EE22R0,キリサキ,B5V2LNN43,WMW,1474,13,2430,8064800,,,10,9,10,9,9,8,10,1,66
WWA2UST5S,火星帝王,YAD615PCK,蓮を咲かせる泥達,1316,3,2431,8062400,,,10,6,7,8,8,7,8,5,59
E5F8JFF78,さくぱん,ABALH0AL3,楽園計画,1091,16,2432,8061800,5950231719.0,1318.0,10,9,10,10,10,10,9,10,78
MW71K4RUU,かんべえたん,F31A07X4V,蓮ノ空福井分校,1161,19,2433,8060200,,,10,10,10,10,10,10,10,9,79
6XGAF9J9B,ヒト,GYG7B5R36,幼馴染同好会,1405,17,2434,8058600,,,10,10,10,10,10,8,10,7,75
FS4198Z1L,ぱこぱこまる,TM19BMU7C,ソロプレイヤーズ,1212,4,2435,8057000,,,8,7,7,9,9,8,9,2,59
TLR2KZDVF,プーデブ,5KK3DFY18,MUGEN∞,1451,15,2436,8056200,,,10,10,10,10,10,10,10,9,79
64V095WF1,れいん,79C17CHA2,蓮ノ空出張部,1252,8,2437,8056000,,,9,5,4,10,10,7,9,6,60
BDW11259W,カナリダ,G59NGM0XA,シュリーレン,1157,18,2438,8055200,,,9,8,6,9,9,6,6,5,58
N1W147J20,こあ3.0,95031TR10,ひめぎん文化会館,1182,11,2439,8054527,14503271282.0,1094.0,9,8,9,10,8,8,8,6,66
KUG0KRWJM,heigi,XK83VXEED,TUAS,1291,3,2440,8053400,,,10,7,5,8,9,8,7,2,56
WL4EHDYGC,ファース,TM19BMU7C,ソロプレイヤーズ,1122,8,2441,8052800,,,9,7,8,9,8,8,7,4,60
36O1J8BDY,タイム,95TAREFPT,ご自由にどうぞ,1449,4,2442,8051600,,,10,10,10,10,10,10,10,10,80
DHTBGUFMD,増えたうさぎ,Y2P9LABR2,スクステ同好会③,1245,2,2443,8050400,,,10,9,8,10,9,7,9,8,70
