player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
4YTEQDE04,左上の大三角,3F9P3U95T,ଳ天地鱏明の空ଳ,1783,17,1,6000000,10,10,10,10,10,10,10,10,80
64M70NFSR,いなば,YE7CX8RNP,蓮ノ大三十角,1813,19,1,6000000,10,10,10,10,10,10,10,10,80
U1IQYBNI5,通りすがりの人,3F9P3U95T,ଳ天地鱏明の空ଳ,1838,15,3,5980000,10,10,10,10,10,10,10,10,80
9NMP2LJU2,アプリ平太郎,EYN9H9N16,蓮すきすきクラブ,1807,19,3,5980000,10,10,10,10,10,10,10,10,80
0USG3I0AK,A,EYN9H9N16,蓮すきすきクラブ,1686,18,5,5960000,10,10,10,10,10,10,10,10,80
IZUFEEX2U,アルメ,EYN9H9N16,蓮すきすきクラブ,1744,18,6,5950000,10,10,10,10,10,10,10,10,80
HVA8EZJWM,鍋,3F9P3U95T,ଳ天地鱏明の空ଳ,1804,17,7,5940000,10,10,10,10,10,10,10,10,80
NC6WJYFVX,でら,EYN9H9N16,蓮すきすきクラブ,1864,18,7,5940000,10,10,10,10,10,10,10,10,80
1Y0XFNNDJ,ﾁｭｹのトリセツ,EYN9H9N16,蓮すきすきクラブ,1769,18,9,5910000,10,10,10,10,10,10,10,10,80
8JKPKHDHC,射的劇場,EYN9H9N16,蓮すきすきクラブ,1793,18,9,5910000,10,10,10,10,10,10,10,10,80
EQOU1ZZS7,ちゅけの君に届け,3F9P3U95T,ଳ天地鱏明の空ଳ,1758,19,11,5890000,10,10,10,10,10,10,10,10,80
QTHXHSE6U,総たい,EYN9H9N16,蓮すきすきクラブ,1863,19,12,5880000,10,10,10,10,10,10,10,10,80
ISRNX35D4,KYB,RWARTHA1M,乙宗梢大好き部,1820,17,13,5860000,10,10,10,10,10,10,10,10,80
K7QAEXJLJ,のりすけ,49AMYCXCD,ルドベキア,1843,18,13,5860000,10,10,10,10,10,10,10,10,80
7L6LDY5MT,0,YE7CX8RNP,蓮ノ大三十角,1852,20,15,5850000,10,10,10,10,10,10,10,10,80
NWUFRAHLN,皆休みません？,3F9P3U95T,ଳ天地鱏明の空ଳ,1653,14,16,5830000,10,10,10,10,10,10,10,10,80
A172AA7DD,にしん,3F9P3U95T,ଳ天地鱏明の空ଳ,1795,9,17,5815000,10,10,10,10,10,10,10,10,80
KN3FIHXL7,トミィ,RFYKY8DCD,LA.LA.LA,1822,18,18,5810000,10,10,10,10,10,10,10,10,80
5LL48ARPU,シュウ,3F9P3U95T,ଳ天地鱏明の空ଳ,1646,19,19,5805000,10,10,10,10,10,10,10,10,80
7Q17H65NQ,mitsu,YE7CX8RNP,蓮ノ大三十角,1825,17,19,5805000,10,10,10,10,10,10,10,10,80
ALF76WC94,あにょつき,11FB0EDDT,スクステ同好会,1590,16,21,5795000,10,10,10,10,10,10,10,10,80
7604CH5KV,右手の人差し指,FK5MUK0ET,くる♡すきクラブ,1842,20,21,5795000,10,10,10,10,10,10,10,10,80
HF5CLQ1F8,すがぽん,M5LHG6R4T,乙宗動物園,1888,19,23,5785000,10,10,10,10,10,10,10,10,80
TWKTW5AVC,碧と煌めき,GXR6C85BT,花帆ちゃん親衛隊,1592,19,23,5785000,10,10,10,10,10,10,10,10,80
CAH984HAW,be proud,M5LHG6R4T,乙宗動物園,1863,17,25,5775000,10,10,10,10,10,10,10,10,80
X0N1L475X,ぼた餅,PBRDPWEY1,村村会,1725,16,26,5770000,10,10,10,10,10,10,10,10,80
L71LEGR49,かんなぎ,PBRDPWEY1,村村会,1619,18,27,5760000,10,10,10,10,10,10,10,10,80
W6WFFMRAU,ほむまん,11FB0EDDT,スクステ同好会,1668,16,28,5750000,10,10,10,10,10,10,10,10,80
NLNKEMVRB,ユッキー,0TKFF5EG3,サークル名募集中,1610,15,29,5745000,10,10,10,10,10,10,10,10,80
8E70ID58F,あるとす,WN5B7VKPU,きんぴられんこん,1814,18,30,5740000,10,10,10,10,10,10,10,10,80
TW9L2LKS7,ジェネシス日野下,YE7CX8RNP,蓮ノ大三十角,1866,15,31,5730000,10,10,10,10,10,10,10,10,80
JLADG5GPX,うぇすとれ,PBRDPWEY1,村村会,1654,17,32,5720000,10,10,10,10,10,10,10,10,80
JC33CNHML,かんなぎの騎士,EYN9H9N16,蓮すきすきクラブ,1635,16,32,5720000,10,10,10,10,10,10,10,10,80
U7NEBV4KH,こーど,49AMYCXCD,ルドベキア,1580,19,32,5720000,10,10,10,10,10,10,10,10,80
CZKJL4VOV,調布のりこ,M5LHG6R4T,乙宗動物園,1813,18,32,5720000,10,10,10,10,10,10,10,10,80
JE5URLPU8,もご,3F9P3U95T,ଳ天地鱏明の空ଳ,1205,6,36,5715000,10,10,10,10,10,10,10,10,80
TKLRD66RN,チャリこず3凸,3F9P3U95T,ଳ天地鱏明の空ଳ,1761,16,37,5710000,10,10,10,10,10,10,10,10,80
NJ5M5IZWU,ランボルギーニま,3F9P3U95T,ଳ天地鱏明の空ଳ,1775,19,37,5710000,10,10,10,10,10,10,10,10,80
