player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,缀理,さやか,小铃,吟子,姬芽,慈,花帆,瑠璃乃,梢,季度等级
N5U0UYUA9,EVI,38KAJGDGU,異次元シャニP,4,1384,1332089045935129,10,8,5,5,10,10,8,8,5,69
3KVRTPKJ9,TK,UHF5Y8PEF,さやちゃん倶楽部,2,1385,1331907285711450,10,10,8,8,10,10,10,8,10,84
JIHZKORO6,ラギア,57HNJ07NK,みらぱ進路相談列,3,1386,1331832695778520,8,7,8,7,9,9,9,8,7,72
5X1NQDTYD,いもりーぬ,998H940YN,お嬢様筋トレ部,3,1387,1329992205467318,10,10,10,10,10,10,10,8,10,88
ABKWHHU3E,かたなし,714FK75HX,ぺんぎんあいす,6,1388,1329001069051701,10,8,7,8,9,10,9,9,10,80
U8MTGFGI0,安芸,GMEF2K8DL,花咲く泥も好き²,6,1389,1323867969239244,10,10,10,10,10,10,10,10,10,90
7NCQUAL3N,ドン太,JTX1G19BP,さやかほ癒し会,12,1390,1323127056502131,10,10,10,10,10,10,10,10,10,90
17UYW4NFL,まえだようすけ,B5V2LNN43,WMW,11,1391,1322869715743959,10,9,9,8,10,10,9,8,9,82
TVR55LRDJ,ナオお姉ちゃん,CV62FGL1U,花咲かせ隊,9,1392,1322232330652404,10,10,9,10,10,10,10,10,10,89
O5F2U26VB,Amiz,X7C21B7H7,泥,15,1393,1321694277056279,10,10,10,10,10,10,10,10,10,90
RK1U34LGB,亀タンク,JDAG79TG7,百合ノ空観察部,12,1394,1320691991137300,10,10,10,10,10,10,10,10,10,90
Y3NQF0DZ3,あくあくLOVE,BCJRMHE75,梢すきすきクラブ,15,1395,1319246934748397,10,10,10,10,10,10,10,10,10,90
8LCHU4WA2,そーじ,0UT59MJ8U,かほすこ同好会,7,1396,1318761698907766,10,10,10,10,10,10,9,9,10,88
U9WAMY512,やこ,PBRDPWEY1,村村会,8,1397,1318756332699962,10,10,9,10,10,10,9,8,9,85
7GHRVCWRA,びんくん,L3NN1RWMY,アポロベイ海賊団,5,1398,1318436395494837,10,10,8,8,10,10,8,8,8,80
KRW43GG13,グラフプ,B5V2LNN43,WMW,5,1399,1317459870684241,10,10,10,10,10,10,10,10,10,90
II9KD46VB,えー,CV62FGL1U,花咲かせ隊,7,1400,1316450434166516,10,10,10,10,10,10,10,10,10,90
IQ3SMZMFS,NEO,8FR866PRY,蓮っ子みらくラブ,7,1401,1314920499837314,10,10,10,10,10,10,10,10,10,90
5Y53B82FU,紫(花帆ちゃん推,8JMW9G2XW,僕らのリンクラ！,7,1402,1314820421305096,10,10,10,10,10,10,10,10,10,90
VMTBMK4LR,きょーすけ,573J1JVVK,かほかほ,2,1403,1314254843531595,9,7,7,5,10,10,7,6,7,68
RWVJDCP2R,元大学院生,V7768X8AC,せーので！,13,1404,1312524342248922,10,9,10,10,9,10,9,9,10,86
CV0F9DANL,とぅすお,V26546K3D,乙宗気合筋肉,5,1405,1312180953613783,10,9,7,7,10,10,10,9,10,82
QRNF67KE7,慈の黒ニーソ,ABU58EVJ2,Quatuor,13,1406,1312077739106464,9,9,8,6,10,10,10,10,10,82
E1J3F69YK,ひろりん,K8C99H42D,ルリと喜ド！愛楽,0,1407,1311984188667316,10,10,10,10,10,10,10,10,10,90
3JGXE5B5W,まもりんちゅ,5THY0BH4B,黎明の瑞蓮花,10,1408,1311872583964563,10,8,7,7,10,10,8,8,8,76
RA6EJMVLV,totaro,RHU8M5VUL,幼馴染同好会,0,1409,1309551584274683,9,6,8,7,8,9,9,8,9,73
ZA2F8HP15,Zi9ma,T40RLPJ4A,スリブ好き好き,0,1410,1309424469668881,9,9,7,7,9,10,9,7,8,75
G6K6T1WV0,保線後,25PMPEMG7,星見プロ,12,1411,1308951550576114,10,10,10,10,10,10,10,10,10,90
E654ER5U0,Rinka.,79C17CHA2,蓮ノ空出張部,2,1412,1308645859963759,10,10,10,10,10,10,10,10,10,90
5HL9TJ1PA,さば,9GDHWXGVG,ルリと花咲く毎日,3,1413,1308562385848775,10,10,10,10,10,10,10,8,10,88
1PO8KIG7E,なしこ,YCTM6RYDP,金沢おでん同好会,3,1414,1306730260620100,10,9,9,9,10,10,10,9,9,85
V8CGJMNB5,zzz,J800VVPTN,Aqours,0,1415,1305758573441459,10,10,9,8,10,10,10,7,8,82
BJWV94KFL,てーる,R9T0YKDW8,かちまち応援隊,1,1416,1305372835026190,8,7,8,7,8,8,4,7,6,63
CNFVA0XA1,1000円,VN1LXEHLR,綴理、愛,7,1417,1304337850620032,10,9,8,8,10,10,9,10,10,84
2ZAR0NTWL,のと,HWJ8XPW0T,箱推しなのだけど,4,1418,1304218330542394,9,8,8,8,9,9,9,8,8,76
19A9MUCBD,らゆ,V6DV6KETG,梢好き好きクラブ,12,1419,1303854146538739,10,10,10,9,8,10,10,10,10,87
A58D6TRJF,ドド,PDMPF3VVV,r/LL,5,1420,1303597892409307,8,7,6,4,10,10,7,9,7,68
3X19PAA57,よっそん,G59NGM0XA,シュリーレン,2,1421,1302167325922160,10,10,6,7,8,10,8,7,8,74
2KWBH4L96,ぽけ,KXU941RFJ,梢先輩おめでとう,8,1422,1301652181951510,10,10,10,10,10,10,9,9,10,88
LVOYGDF8A,norano,RWARTHA1M,乙宗梢大好き部,9,1423,1301479330738345,10,10,10,10,10,10,10,10,10,90
M482LPJ59,しい,8JMW9G2XW,僕らのリンクラ！,3,1424,1300524285808192,10,10,10,10,10,10,10,10,10,90
SV4ZQLG0E,ぎんひめ至上主義,5W8RPRVUA,ド！ド！泥！,5,1425,1299951165867787,8,8,8,8,10,10,8,10,8,78
UVMDCU7PH,いとまき,Y7X2MNH1U,いとまき団,0,1426,1299653583652842,10,9,10,9,10,10,8,10,7,83
VTN3U1GCG,ヒナンジュ,R181MKNX1,みらくらは人生！,3,1427,1299473168840647,9,7,7,7,6,8,6,8,8,66
E5HEUMVRU,シャウ,KFC62L0FV,ねるねる同好会,15,1428,1299320339539976,10,10,10,10,10,10,10,10,10,90
OUEUK5ABE,ユキ,PLBBEX019,相談室目指し隊,11,1429,1298533520447070,10,10,10,10,10,10,10,10,10,90
M88RFAO10,えぷそん,DH6C5B7WF,蓮ノ空FC,6,1430,1298289747234419,9,8,7,6,10,10,8,8,10,76
JMPEK174K,しんしあ,CTW8DKV5P,まったり,2,1431,1298232619739675,9,9,9,9,9,9,9,7,6,76
4ME4T0F13,クロウ,L3NN1RWMY,アポロベイ海賊団,0,1432,1297187065236850,10,10,10,10,10,10,10,10,10,90
HY34E4YKX,風,7R8NKPAB1,花帆推し倶楽部,8,1433,1296954264239915,10,8,5,8,9,8,6,7,10,71
JT6TP9A6Y,ナミ,C8A9CTB34,蓮ノ空山岡家部,0,1434,1295845424150808,10,9,9,10,10,10,9,10,10,87
HAOYSJ2IY,メル,RWARTHA1M,乙宗梢大好き部,12,1435,1292888736199368,10,9,9,10,10,10,9,9,10,86
7YHYKRWN3,メイツ,N8L41JAA7,無言 ノルマなし,15,1436,1292811577064321,10,10,10,10,10,10,10,10,10,90
D47ZTCSNE,与謝野ユキオ,HBUK6F7CC,乙宗梢なりきり部,0,1437,1292213055040520,10,10,10,10,10,10,10,8,9,87
KGVM05P8E,おまごん,C8A9CTB34,蓮ノ空山岡家部,8,1438,1291284283445896,10,10,10,10,10,10,10,10,10,90
N3X1PXZH9,にょえる,HBM31HMUY,YUKIZURI,7,1439,1290706366046926,10,10,8,8,10,10,10,8,8,82
K3MLW8XJE,あましょく,N1DJVPGP8,いつでも咲けるよ,5,1440,1290060199248279,10,10,10,10,10,10,8,10,10,88
1XCGA0FBK,常温の水ぅ,M8LEKM6U4,ルリめぐ,4,1441,1288550620825634,10,9,9,8,10,10,9,10,9,84
0C4XH2P8K,ちろる,HBK6KCRPP,無言でおけ,4,1442,1287441414076905,9,8,9,9,10,10,8,5,9,77
PYN5V5NU9,りふ,79C17CHA2,蓮ノ空出張部,3,1443,1287273743409330,10,10,10,10,10,10,10,10,10,90
FSXL0ZX51,えっちゅう,NJBBTCY3A,かにかに！,4,1444,1286564595587997,8,8,8,8,9,9,7,8,7,72
SX8DOUXI8,リリーフ,6045Y2RW7,ポチっと！蓮ノ空,9,1445,1285935698898928,8,8,5,9,6,10,6,9,7,68
6Z77SUALU,HSC,CV62FGL1U,花咲かせ隊,2,1446,1284430470324561,10,9,10,9,9,9,10,9,10,85
6A3X2JX37,ku-,R181MKNX1,みらくらは人生！,4,1447,1283116980078189,7,8,8,8,8,8,5,6,2,60
V60A86X1Y,んみ,6045Y2RW7,ポチっと！蓮ノ空,11,1448,1282871063995495,10,10,10,10,10,10,10,10,10,90
J8JLK282P,うふふ,GKR9TEBYC,毎日がホリデイ♪,2,1449,1281793127839333,8,8,7,7,9,10,8,7,8,72
853WW4G3Q,ねぺりん,JE7V5MM31,蓮ノ沼に沈んだ泥,3,1450,1281223633602918,10,9,10,10,10,10,9,9,9,86
GHZI9V3NW,Kaze,Y2HV0YEF7,蓮ノ空を応援し隊,15,1451,1280642361258623,10,9,8,9,10,10,8,9,9,82
QME72YK24,かん,HBM31HMUY,YUKIZURI,4,1452,1280572371897992,9,9,8,8,10,10,10,8,10,82
KY1XNTX2L,ローキュー,VLY5JDKCV,新規なのだけれど,6,1453,1278684202673479,10,10,10,10,10,10,10,10,10,90
L55NL4MZ5,たけのこ,BCJRMHE75,梢すきすきクラブ,7,1454,1278485962980610,10,10,10,10,10,10,10,8,10,88
TGAXVGBHT,ショウヤ,FVJABCVP3,瑞蓮ラボ,15,1455,1275752421458713,10,10,10,10,10,10,10,10,10,90
F02F6L2HL,ひでん,Y2HV0YEF7,蓮ノ空を応援し隊,10,1456,1275517004220259,10,10,10,10,10,10,10,10,10,90
6YDW1KPK3,いけ,F8MLHU2NV,乙宗梢様､､､,3,1457,1274753782720124,10,10,10,10,10,10,10,10,10,90
453CGNJA9,カリウム,EY8YN8J6X,インド蓮ノ空支部,2,1458,1274584486691904,9,9,6,6,7,8,9,7,8,69
ZGOA5WHV4,おってぃ,D7H8MN2U4,LLD,5,1459,1274006255216671,10,10,10,10,10,10,10,10,10,90
82UULA4JD,コリラックマ,RFYKY8DCD,LA.LA.LA,15,1460,1272931815256025,10,10,10,10,10,10,10,10,10,90
6X2PSP3DZ,ざっきー,P4NGERDXF,こじらせ部,4,1461,1271157919069185,10,10,8,9,10,10,10,8,10,85
UBA8NDEUF,かでお,3BDTCERX6,打ち返した流れ星,0,1462,1270027762338486,10,10,10,10,10,10,10,10,10,90
BLYK8JYVV,ドルビー,38KAJGDGU,異次元シャニP,7,1463,1268912297552246,10,10,10,10,10,10,10,10,10,90
LXWED1VJN,球磨,R181MKNX1,みらくらは人生！,4,1464,1267949570514470,10,10,10,10,10,10,10,10,10,90
7ZHB0KXWK,ゆゆ,PLBBEX019,相談室目指し隊,6,1465,1267132320842702,10,7,9,9,9,8,9,9,10,80
F7AVID9MC,プルプル,P8W50773L,蓮ノ空見守り隊,15,1466,1267128838380194,10,10,10,10,10,10,10,10,10,90
M9W9N3QSR,ダノンおしゃんT,CX967RTGY,おんゆあさーくる,3,1467,1266112026071063,10,8,8,8,8,10,8,7,8,75
SXVL7MY8X,トミー,07JW71HWG,良いチケで観よう,4,1468,1265791872911724,9,6,5,5,9,10,8,9,8,69
ENC8J4L1E,ビル,7XH3K4GBT,LLP,4,1469,1265162819971644,8,7,10,4,10,10,10,7,10,76
4U8JF7WBG,ズミさん,2KJ2UEC3P,ういちゅけクラブ,9,1470,1265011150791277,10,10,10,10,10,10,10,10,10,90
JDNTGXUEK,カエルの足,RF5215M2U,スクステ同好会②,11,1471,1264777207865862,10,10,5,5,10,10,10,9,10,79
ZIDHS2OWB,花宮ニルヴァーナ,D5A2EEG7F,わたくしは大丈部,8,1472,1263894690186738,10,9,9,9,9,10,9,7,10,82
C6DK72D1C,そや,BCJRMHE75,梢すきすきクラブ,2,1473,1262598401659257,10,7,8,7,8,10,7,4,8,69
LOU9HC7N6,ネスサン,6045Y2RW7,ポチっと！蓮ノ空,6,1474,1262492677681731,10,10,9,9,10,10,10,10,10,88
OLZWE0YRK,アスカ,YD2XWWFA4,蓮好き好きクラブ,14,1475,1260491885698050,10,10,10,10,10,10,10,10,10,90
8W61A02JJ,ごんべん京,W3YKKRWHG,ルリと愉快な一家,11,1476,1260156853131591,10,10,10,10,10,10,10,10,10,90
ILU42GY1Q,てむ,BH244Y5H0,休暇建設協会,6,1477,1259203039554059,10,8,10,9,10,10,9,8,10,84
DA69DXT3Y,けい,K8C99H42D,ルリと喜ド！愛楽,1,1478,1256837096365814,9,8,9,8,8,10,8,9,8,77
8UIZKQKRO,沢渡ほのか,V6DV6KETG,梢好き好きクラブ,15,1479,1255474618206284,10,10,10,10,10,10,10,10,10,90
E8C4KUJDM,はなっっ,J7N4W6Y1K,こずミックラブ♡,0,1480,1249425807105716,10,10,10,10,10,10,10,10,10,90
5NNOWJSXP,さわ,7B07VRW2N,藤島メグミルク㈱,4,1481,1249100413726620,9,9,10,10,10,10,9,8,10,85
VJF8HF7JA,フラワー,05KN1RR3U,さやかほ花卉園,8,1482,1248350237722229,10,9,8,9,10,10,10,9,8,83
3PXKPNL75,なす残陽かん,K8C99H42D,ルリと喜ド！愛楽,15,1483,1248164853199523,10,10,10,10,10,10,10,10,10,90
AWI3WQKEX,「みやび」,T8X0G07YB,なければ立てる！,10,1484,1248143250254804,10,10,9,8,10,10,10,9,10,86
LWGJKRKLB,Jun.,N0EXH1CM1,ぱちぱち徒町,0,1485,1246502925666276,10,7,9,8,10,10,8,10,8,80
A24H959V1,やまう,7R8NKPAB1,花帆推し倶楽部,2,1486,1246447758157748,10,10,9,9,9,10,9,9,10,85
PNLM1RI37,でみたす,B1KYU3XF8,LG lotus,4,1487,1246333969266999,9,8,4,7,10,10,7,8,9,72
BF3P10G4B,きあ,N1DJVPGP8,いつでも咲けるよ,0,1488,1242852974151999,10,9,10,10,10,10,10,9,10,88
MJIM20CIT,サカヒーロ,V6DV6KETG,梢好き好きクラブ,3,1489,1242091640571796,10,10,10,10,10,10,10,9,10,89
GZBKRGEG0,キラキラ星,J7N4W6Y1K,こずミックラブ♡,6,1490,1242087858124952,10,10,10,10,10,10,10,10,10,90
RWCQ6YE13,おかじゅん,M5LHG6R4T,乙宗動物園,4,1491,1242018994983853,10,10,10,10,10,10,10,10,10,90
2WK85ZVSD,ゆゆき,1BME38BCD,さすさやクラブ,8,1492,1241083337879169,10,10,9,7,10,10,9,10,9,84
9024T5RV2,ソルト,KND3T7056,ぽかぽかモガの村,4,1493,1240971544920203,10,1,4,4,9,7,8,5,10,58
ME5HX7LK3,归于虚幻,NC2YT2V28,蓮之愛同予者何人,6,1494,1240711253547361,9,10,10,7,6,10,10,8,9,79
3FC6OXDSL,とりに9,JDAG79TG7,百合ノ空観察部,2,1495,1240443633665775,8,6,8,8,7,9,7,5,8,66
43JYBJIVA,やこう,GXR6C85BT,花帆ちゃん親衛隊,3,1496,1239090763832292,10,8,8,9,9,10,9,7,9,79
9GW32QWVJ,梢,GVY1F8C9D,花咲くラブライ部,3,1497,1238328400466113,9,8,8,7,8,6,8,6,8,68
EXJ5F3VAP,ゆいさ,0TKFF5EG3,サークル名募集中,10,1498,1237521770668915,10,10,10,10,10,10,10,10,10,90
EJPNW2093,ＤＨ・ミヤ,E58EXVMJU,ボクがんばる。,0,1499,1237099481435555,10,9,10,8,10,10,9,8,8,82
VY5H5Y1L7,いちろく,CTW8DKV5P,まったり,4,1500,1236521741400301,10,10,9,9,10,10,10,8,10,86
ECACHYT6K,朱鷺,N752V1LD6,思想の溜まり場,4,1501,1235365112799346,10,7,7,4,6,9,5,6,7,61
1UTHGBCW0,よこよこ,GW4CH70HK,TKG同好会,4,1502,1234887840036699,10,10,10,10,10,10,10,8,10,88
BPU3K21M8,zero21,EPWMMAXNY,蓮ちゃん初心者,4,1503,1234678074863872,10,10,10,10,10,10,10,10,10,90
OYHRPRDN6,トマト先生,YE7CX8RNP,蓮ノ大三十角,2,1504,1232887875720754,10,9,10,10,10,10,8,7,10,84
P3LP9OU6G,ケイ,11KVGWXAK,藤島幼稚園蓮組,8,1505,1232844174538767,10,8,7,10,8,10,8,9,9,79
ZGJ44DOBJ,tomatore,X7C21B7H7,泥,3,1506,1231694126028064,10,9,6,6,7,10,9,6,8,71
X13KX70UE,山,JVUNVCT8P,梢先輩のASMR,2,1507,1228563796880885,10,10,9,9,9,10,10,9,10,86
IMANGD18W,おいしいおやつ,49AMYCXCD,ルドベキア,1,1508,1227145137065763,10,8,7,7,7,8,7,8,8,70
1H7GW06VS,miya,HBUK6F7CC,乙宗梢なりきり部,10,1509,1226918904604739,10,10,10,10,10,10,10,10,10,90
RKG6Y99R8,ただのまるかん,48BTAPMBG,蓮ノ空魔術部,6,1510,1226372475163892,10,10,10,10,10,10,10,10,10,90
AZBZEUQGQ,あんこなう,R9T0YKDW8,かちまち応援隊,3,1511,1225868716639728,10,10,10,10,10,10,10,10,10,90
LH75E5TGT,ぷろりん,0UT59MJ8U,かほすこ同好会,10,1512,1224940034522309,10,10,9,10,10,10,10,9,10,88
NZDUXYB3T,みなも,MTBP3B4GM,ふらわーすきすき,6,1513,1224534044468270,10,10,10,10,10,10,10,10,10,90
GDEW209B6,さくら,KXU941RFJ,梢先輩おめでとう,2,1514,1223233432526130,10,10,10,10,10,10,10,10,10,90
4JFVTNBIH,みょ,49AMYCXCD,ルドベキア,6,1515,1223212448913308,10,10,10,10,10,10,10,9,10,89
F8HHRRHEA,クゼ,0CEA9XFKR,蓮ノ空の泥人会,10,1516,1222947752853526,10,10,10,10,10,10,10,10,10,90
C7P08HU1V,マイケル,48BTAPMBG,蓮ノ空魔術部,0,1517,1222700127382298,9,9,6,6,9,9,8,9,8,73
8AC2HIXUM,チカモン,V26546K3D,乙宗気合筋肉,6,1518,1222380266364519,10,10,10,10,10,10,10,10,10,90
S6GD9014A,ゆーぱな,GKR9TEBYC,毎日がホリデイ♪,12,1519,1221712099822319,10,10,10,10,10,10,10,10,10,90
WHYCRK6EZ,Salokim,R7VEXFUBP,蓮ノ空応援クラブ,12,1520,1220738272505386,10,8,8,6,8,6,6,8,10,70
RXEBBTS8J,タダマレ,79C17CHA2,蓮ノ空出張部,5,1521,1219264978843422,10,9,10,10,10,10,9,9,9,86
HKZDREDZB,リオウ,5W8RPRVUA,ド！ド！泥！,2,1522,1219191583632099,10,8,7,7,9,10,9,6,8,74
T04LMQKYW,がぬ,1BME38BCD,さすさやクラブ,15,1523,1219068035218934,8,10,9,9,8,9,9,8,9,79
1TJXR7L6Q,Wataru,JDAG79TG7,百合ノ空観察部,12,1524,1218955037492668,7,7,7,7,7,8,7,8,8,66
JZIF9MIDA,カイ,4XRHRYDW4,無言でエンジョイ,8,1525,1218917408553173,10,9,9,8,8,10,8,9,10,81
HB0QXMHGR,くろほり,KBJ2P8T0Y,人見知りの集い,3,1526,1217807922113074,10,10,10,10,10,10,10,10,10,90
AE2HM3R26,あまもり,1GJC67JLM,無言の泥,1,1527,1216224001941937,9,9,8,7,8,10,8,8,9,76
OKKDTNF1G,ジョニー,XHJLF3R8H,ゆったりプレイ,6,1528,1215843599302627,10,8,6,6,10,10,8,10,10,78
RB4RBAGV1,じゅぴたー,9GDHWXGVG,ルリと花咲く毎日,4,1529,1215747355093682,10,9,8,7,10,10,8,9,10,81
QB5S4TMVR,もなか,CTW8DKV5P,まったり,6,1530,1215354794232869,10,10,10,10,10,10,10,10,10,90
MW8KUNW0W,ふじ,YVV9CMBLW,東京公演で沼落ち,2,1531,1215219815874121,10,8,8,9,8,9,9,7,9,77
RHC6ZXLRQ,No.009,6045Y2RW7,ポチっと！蓮ノ空,12,1532,1213123754441061,10,10,10,10,10,10,10,10,10,90
DH50YW702,ぽるたん,R181MKNX1,みらくらは人生！,6,1533,1211929154177841,10,10,10,10,10,10,10,10,10,90
F5MYNRGWV,ろこ,HX2TUDRA9,蓮のブーケ,0,1534,1211772171426041,10,9,7,8,10,10,6,10,6,76
X8AN137V5,GOLD,V26546K3D,乙宗気合筋肉,9,1535,1208303632506610,8,8,9,9,10,10,10,10,10,84
WTWXCYGKM,あくあ,FG4170141,♪さやか愛好会♪,0,1536,1207208411627254,10,10,10,9,10,10,10,10,7,86
4IROHSJDZ,ちぇ,V26546K3D,乙宗気合筋肉,0,1537,1205406136401059,10,9,10,10,10,10,10,10,10,89
4876EHT1Y,壬生,A73H7ENN2,エロマンガ同好会,3,1538,1204574392787423,9,8,9,6,10,10,9,6,9,76
HPW1ANKLW,きぶぎす,48BTAPMBG,蓮ノ空魔術部,0,1539,1204369345026255,7,5,7,6,7,8,4,5,7,56
GDK24A9NC,空詩かれん,B5V2LNN43,WMW,12,1540,1203645167740893,10,10,10,10,10,10,10,10,10,90
ZJ8X9ACB3,なみれお,36DAM7HBL,蓮隠れノ里,2,1541,1201887249199243,10,10,9,8,8,10,10,9,9,83
D4T1KUK4D,しきん,494DMR1RJ,蓮ノ空推し活部,4,1542,1201749490866783,10,10,8,10,10,10,10,10,10,88
6G88GKY77,ひろくん,X34LWGL6R,サークル2,14,1543,1201481345937942,10,7,10,10,10,10,10,10,8,85
L46P41LMI,しし座のB型,7R8NKPAB1,花帆推し倶楽部,5,1544,1200365004798129,10,9,9,7,9,10,9,7,9,79
FF923R4SA,ユウジロウ,TDHKGHFPA,無言参加○！,2,1545,1199888062732755,7,8,7,7,10,10,8,10,7,74
LI5W29N3T,SUZUKI,9YM3DBTB7,泥民館,3,1546,1198681843022068,9,8,4,4,10,10,8,8,7,68
C3LBT86LJ,鍵,02XNKDH8X,せーはすの雑用係,2,1547,1197029491107761,10,10,10,10,10,10,10,10,10,90
EWJNDLVTH,豆苗,RNJ306W6N,日曜日よりの使者,1,1548,1194911435172964,8,7,9,9,10,10,9,9,8,79
FB415YHRG,ゆさまこと,V26546K3D,乙宗気合筋肉,0,1549,1194365959968465,10,9,9,9,10,10,10,10,10,87
0EN2511JR,TOM,6XX7GBM0K,ぷちぐる同好会,2,1550,1192261273566935,10,8,9,9,8,10,9,7,10,80
J6B943VP6,まぁ,UYCT3Y4JK,蓮っ子,7,1551,1191816459396676,10,10,10,10,10,10,10,10,10,90
721UVHN8X,いこあん,FG5VFFNRK,蓮ノ空おじさん,10,1552,1191648573840812,10,10,10,10,10,10,10,10,9,89
16J4RMFUM,めぐります,MUXWTW1GV,蓮の空見守り隊,0,1553,1191088718132618,10,10,9,10,10,10,10,9,10,88
2HBRHLDE5,エックス,573J1JVVK,かほかほ,3,1554,1190842479014164,8,7,7,7,7,7,8,6,7,64
KO53RLH0L,あぽし,W26TRPM1R,めぐ党藤島派,5,1555,1190437664798034,8,8,6,6,10,10,5,10,10,73
Z5WPM7NU1,信綱,5KK3DFY18,MUGEN∞,7,1556,1190266570326330,10,10,8,8,8,10,10,8,10,82
7F66LJW76,るぺお,B4ADNM80X,山本組,4,1557,1190251321069750,10,8,4,6,8,10,5,10,10,71
5A5HAO3GF,ふあ,Y1TFAEJ7M,蓮みっこ,12,1558,1189524925006166,10,9,10,10,10,10,10,9,10,88
ZGN9IBUUW,エネロ,R1RM3X0WV,後方腕組みオタク,0,1559,1189151184493674,8,7,6,6,10,10,8,10,8,73
GNDIUMDF7,いかるが,JE7V5MM31,蓮ノ沼に沈んだ泥,4,1560,1188786789331414,9,9,9,9,9,9,9,9,9,81
O7EIPY4EI,GS,3FF3NB77X,せーはす愛好会,2,1561,1188564341411662,10,10,9,9,9,10,10,7,10,84
5X0YFNL8M,Sue,DW13FCXPT,Mulbungs,12,1562,1188195929018441,10,8,10,8,10,10,8,7,10,81
EAGHBUWBH,シオン,N2KCENRKH,猫＆旅大好き部,7,1563,1188161393074834,10,10,10,10,10,10,10,10,10,90
LE2PGA7A6,しのぶ,G59NGM0XA,シュリーレン,0,1564,1186767069483023,9,8,6,6,10,10,8,10,8,75
616F680B7,じょにー,6BFC4G5YG,蓮ノ空足湯同好会,2,1565,1186425050264501,10,10,9,8,8,10,10,7,10,82
TX9MKAUDA,ブランドン,CX967RTGY,おんゆあさーくる,0,1566,1185895292375234,10,9,8,7,9,10,8,8,9,78
G6FMPJYHT,ふらじーる,FTY0R8KPH,泥の皆様,0,1567,1185446285788632,8,8,8,8,8,9,8,6,8,71
DE7022HYW,ルビー,RFYKY8DCD,LA.LA.LA,12,1568,1185435855587758,10,10,10,10,10,10,10,10,10,90
X5BDM3S3M,たっつー,RWARTHA1M,乙宗梢大好き部,3,1569,1184035172237186,10,10,9,10,10,10,9,7,9,84
KHR1E1TUB,こう,8JMW9G2XW,僕らのリンクラ！,12,1570,1183772291925977,10,10,10,9,10,10,10,10,10,89
46AIA5B9G,メリクス,X7C21B7H7,泥,12,1571,1183700282831158,9,8,5,5,5,10,7,7,8,64
S1S7PBWPQ,しょこら,YE7CX8RNP,蓮ノ大三十角,6,1572,1183294762090305,10,10,10,10,10,10,10,10,10,90
UGY5TTF7X,ふー,CX967RTGY,おんゆあさーくる,11,1573,1182696462990907,10,10,10,10,10,10,10,10,10,90
GRTNB9D0B,ut@t@,T045NDKW0,♬さやか愛好会♬,2,1574,1182415813197444,10,8,9,9,10,10,10,9,10,85
40RLBNRJD,みནʓま,DFXN9DB2H,どんぐり共和国,5,1575,1182369228178377,10,8,8,8,8,10,8,8,9,77
HKA8V11UH,まいこ,38KAJGDGU,異次元シャニP,1,1576,1182147910176426,9,8,6,5,8,9,9,8,9,71
39Z2746WP,かより,NA8FEYN0M,蓮ノ空飲酒クラブ,7,1577,1181769756897801,10,10,8,9,8,10,8,7,9,79
ISY4WXWMT,とば,D7H8MN2U4,LLD,1,1578,1180054081916848,8,8,8,8,8,9,8,7,7,71
V9RNSMWIM,いかわ,D5A2EEG7F,わたくしは大丈部,6,1579,1179612901822901,9,10,10,8,10,10,10,7,8,82
XET9BO87Y,たつなが,HBUK6F7CC,乙宗梢なりきり部,4,1580,1178492024001089,8,4,5,5,10,10,9,6,9,66
M2YAWFRX9,Syn,11XTEEEJT,リンクラ料理部,15,1581,1177790491814016,10,10,10,10,10,10,10,8,10,88
ONI1MX5UO,はやみん*,DH6C5B7WF,蓮ノ空FC,4,1582,1177704739965320,9,7,7,7,10,10,8,4,7,69
LBZTE3HTA,とくさ,8R49BTWW6,蓮女お嬢様クラブ,7,1583,1177163987053099,10,9,10,10,10,10,10,9,9,87
CI6NDJDGQ,ヨダ,5KK3DFY18,MUGEN∞,2,1584,1177145783845358,10,10,10,9,10,10,10,10,10,89
Z09BFXIMH,eluna,7XH3K4GBT,LLP,10,1585,1176382042736485,10,10,10,10,10,10,10,10,10,90
9DJB6VN2V,根岸駅.smr,Y2R7E79U3,カワウソ同好会,0,1586,1176199387806680,7,7,7,6,8,8,7,7,6,63
KA2DTRI1A,ひは,UVN7G4X3A,闇のルビィ団,4,1587,1176031662930938,10,10,10,10,10,10,10,10,10,90
I4BK8N636,成実,N0EXH1CM1,ぱちぱち徒町,12,1588,1174867922860630,10,9,9,9,9,10,9,7,10,82
XP37Y6W68,#るる,R181MKNX1,みらくらは人生！,1,1589,1173987420781808,9,10,10,9,10,10,10,8,10,86
RKMBL9587,ちくりん,KXU941RFJ,梢先輩おめでとう,2,1590,1172980911433455,10,10,10,9,10,10,10,10,10,89
MLCB48E70,はま,GR65FP8VN,蓮好き,8,1591,1172868885891067,10,10,10,10,10,10,10,10,10,90
L87PBVPT3,NM,W26TRPM1R,めぐ党藤島派,2,1592,1171933109058475,8,7,8,9,9,8,7,7,8,71
RGL5WL9GA,フーピ,B5V2LNN43,WMW,10,1593,1171302269979853,10,10,10,10,10,10,10,10,10,90
GHU8CZS27,枝月,F2CFWVMY9,藤島め組,15,1594,1170700005977767,10,10,10,10,10,10,10,10,10,90
