player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,慈,さやか,瑠璃乃,小铃,吟子,梢,花帆,缀理,姬芽
GXWEN5LY0,おまめp,J0N1E3Y09,月火水木金土日,1,4208,285657204912400,4,3,3,2,8,10,9,10,5
AE58P2AJJ,まったりんまる,CTW8DKV5P,まったり,9,4209,285618223665423,9,7,6,5,7,6,6,8,7
H8WNNEM7U,ヌマタウロス,0VP15L48C,ハスラー,8,4210,285497112375079,9,6,7,6,5,7,4,7,7
OI5YQ4DH4,あさひ,8FR866PRY,蓮っ子みらくラブ,10,4211,284879063703688,9,8,8,8,9,9,8,9,8
43XQN9RTD,サブロー,BW38LDPRF,蓮浦の星空,4,4212,284742255697546,10,9,7,8,7,10,10,10,10
O98OIJEXZ,ルルドルフ,V26546K3D,乙宗気合筋肉,12,4213,284661517668889,10,7,6,7,8,8,8,8,7
FXV4MF78E,小湊,8MLVA67AK,聖ミリオン女学園,0,4214,284399421741883,10,10,9,7,7,10,10,10,10
7J6C9ISNR,つくし,D7H8MN2U4,LLD,0,4215,283886444641152,6,4,5,4,2,6,6,5,5
4HLYTBAE4,とゅ,YPEP9P265,あ,2,4216,283763903684567,10,10,7,6,6,8,10,10,10
W8VXDKRW3,Rシード,M6JPV9MVW,フォルテシモ,2,4217,283481296535672,9,8,8,6,5,10,8,9,5
R80M776XY,カナメ,GVT61ATX0,なのだけれど,0,4218,283403506279014,5,7,4,4,6,4,4,6,6
07G3NQDBW,コギスキー,9JTF508LB,スクスタ亡霊部,5,4219,283179367395842,10,6,5,5,5,10,8,7,8
2ORXMSDJC,Neamior,919XF8V2V,蓮之空大三腳,4,4220,282921807573071,9,7,4,5,5,10,9,8,6
1WT4QCO0G,みずな,JE7V5MM31,蓮ノ沼に沈んだ泥,4,4221,282791464452502,9,9,6,6,5,9,8,9,8
VPZOCPP20,ステラ,865UE9UC6,蓮ノ空うどん部,2,4222,282659405112941,9,7,6,5,7,5,6,8,6
TAFGAJEDM,りり,B2KV0EVPD,蓮ちゅきクラブ,0,4223,282422389803856,1,8,7,4,6,4,9,8,7
2RV3KN78E,遊城ちき,GVY1F8C9D,花咲くラブライ部,3,4224,282245658989620,7,8,6,5,9,7,7,7,8
AN1VURWEL,いちにー,KHE3R0EE7,チーム本屋,0,4225,281682862220843,6,7,7,6,5,8,8,8,6
Z9B32KUV6,キャンパス,3FF3NB77X,せーはす愛好会,15,4226,281507638395148,10,9,10,10,9,10,9,10,10
TWMHXEK1W,さおり,BX7W9FA88,にゃんこな,11,4227,280638068443393,8,10,7,7,10,10,10,7,7
M4EE2D886,TSUKIYO,08DDCV5JN,黒ねこのしっぽ,0,4228,280240371659759,9,7,4,7,5,10,7,9,9
4CYM2JTJR,Impact,V6DV6KETG,梢好き好きクラブ,5,4229,280059931400209,10,7,5,5,6,7,6,8,10
TVNVCR2FA,和歌,8FXXHE22A,蓮ノ空,8,4230,280016079100106,10,10,10,10,10,10,10,10,10
3X404K304,いけ,E12PR824F,ゆるっと蓮ノ空,0,4231,279852273036412,10,9,10,6,10,10,10,10,10
VA6RE15YB,エイト,3F0M4HXJE,蓮ノ空まったり部,4,4232,279660551343322,7,7,6,5,7,7,7,10,7
THLXUC8XM,ChunZura,TXNCTRR1U,瑠璃乃推し隊,0,4233,279327773297236,6,7,8,5,5,6,7,5,6
767D5NT64,h1,XMDD3TMWH,お花さん,0,4234,279255308368673,5,5,3,4,4,9,10,7,4
27YAK2KUL,電池兎,9GDHWXGVG,ルリと花咲く毎日,3,4235,278816338670902,7,8,6,7,6,7,6,8,7
2C2B7NNM1,Mk-II,36DAM7HBL,蓮隠れノ里,0,4236,278076658888721,10,8,8,8,8,10,8,10,10
T33Z9UYY6,トニー,UYCT3Y4JK,蓮っ子,13,4237,278045588734285,10,10,10,10,10,10,10,10,10
93VF9IBF8,チル,PH0YEPJD8,蓮ノ空北國金沢校,10,4238,277871990417073,7,6,6,5,6,7,7,7,6
K3SYJ8EDY,わかちこ,JE7V5MM31,蓮ノ沼に沈んだ泥,12,4239,277830727521257,10,7,10,10,10,10,10,10,10
A4CYMFS63,黒澤金剛石,R181MKNX1,みらくらは人生！,7,4240,277673133381091,9,9,7,8,8,9,9,9,9
HJQ6ETZ4Q,lei,HKETDDCK6,ぼっちざ蓮!!,11,4241,277638234734461,8,10,7,9,10,8,9,9,9
3FCUYWNGY,観月しおり,Y6JNPC60C,綴理メイト,4,4242,277537173463224,10,8,10,7,8,10,10,7,10
HLXKV7EXX,はなみや,GN9EEL045,きらくに,0,4243,277462927557225,4,4,4,1,6,10,10,5,7
H3H6VZ3L0,FTLol,PH0YEPJD8,蓮ノ空北國金沢校,0,4244,277423953122964,6,6,7,4,4,1,5,9,5
0TNGLPKNB,穂澄,ABU58EVJ2,Quatuor,2,4245,276947059678982,9,9,8,8,8,7,7,10,8
XVMHQZ5Z7,タママ,KND3T7056,ぽかぽかモガの村,8,4246,276674505971738,7,7,6,6,9,6,6,7,6
JWK0F6B8A,あば,5V9TDD4NF,みんはや蓮ノ空部,2,4247,276569592346134,7,9,4,8,6,6,7,7,6
W8E443WTL,しょくしょう,4KRBU0KFF,ノーチャン会,8,4248,276547217207517,10,10,10,10,10,10,10,10,10
3XB9ET9L2,ぽぽしー。,KA1249N3H,沼津倶楽部,2,4249,276261977865602,8,8,6,6,8,8,8,10,8
9FMHBFB5B,さぶろう,07WJ3V6EC,ハスノコ,0,4250,276246267488123,8,5,4,6,4,7,5,7,7
ZQSNNQLAG,ぴぃ,2NY9H8BR9,乙宗紅茶館,3,4251,276049103291125,10,8,6,8,8,10,9,10,10
F3LM4E30H,あびわん,69JYHU29C,ワンゲル,1,4252,276034118168513,7,1,1,4,5,7,8,4,7
XRGPHWY2U,kanpa820,K25DPPGT9,圧倒的にまったり,2,4253,275976443936453,10,7,10,7,7,10,10,10,10
M8W7X6A8U,つるぎ,FG4170141,♪さやか愛好会♪,0,4254,275888839383734,9,6,5,5,4,6,8,7,8
9PYPTY3JB,おぐねぇ,73CBYJYB0,"oNM,",3,4255,275576646678671,6,1,3,4,7,7,7,2,6
YNBBYI8SO,きききりん,JY79RPB1D,リンクラゆる部,7,4256,275323333180040,7,7,5,7,6,7,7,7,7
F4T8JUMZI,のびえもん,BH244Y5H0,休暇建設協会,4,4257,275175555390975,9,8,6,7,7,8,7,8,6
C9JIDED15,清水 恵,X8CVE2HNF,私ののぞみ,2,4258,275050473485023,10,9,9,8,8,10,9,10,9
5TVDOOKTJ,ゆゆ,3HDDYR4FU,旅人,6,4259,274808800780536,7,8,7,5,4,7,7,8,6
HOF4O4KP7,sin,JE7V5MM31,蓮ノ沼に沈んだ泥,12,4260,274765687836158,10,9,6,8,6,10,10,9,10
0NG6J93BW,ゆりふらわ,ENRGE3M82,蓮ノ灯,0,4261,274711921077815,9,7,6,4,4,6,5,9,5
9RQLNX5VU,コナン好き,XTMGPY62U,スクステ初心者,4,4262,274679979194993,10,5,8,10,7,10,8,10,7
TQA69D4WC,とべわき,YUBB47UXH,ソロプレイヤー,12,4263,274669179350206,8,7,6,7,6,7,10,7,7
UFGMHHA6K,まっちゃ,YAY2UK2CT,蓮の空研究部,3,4264,274602866181360,8,5,3,4,4,8,7,9,4
9C5VCN37C,ぺっぽい,4FXPC55PY,PPIHクラブ,3,4265,274241585580630,10,7,8,7,7,7,8,7,10
2L1KMNGWU,薄荷,VLY5JDKCV,新規なのだけれど,0,4266,274056529514453,10,10,8,8,9,10,9,10,8
CP0GBUVL2,ななほし,F56XEUUBE,みらくら自習室,3,4267,273745287366742,6,10,5,7,4,9,6,8,6
TCGUIOCOR,シフト,VP0K6KF0K,蓮ノ空大好き!!,0,4268,273733675967676,8,6,5,5,4,2,4,6,7
BDAGXRUPG,ほのぼー,UVM6NP6V7,リシアンサス,0,4269,273728725854409,6,1,5,4,10,1,4,5,6
KNHAGV0NY,みー,7U20138DB,LGP,3,4270,273272776762512,9,8,6,5,6,6,6,8,8
7XKGN056G,やさかのむら,C021HVB2B,第3芸能科,0,4271,273212839935323,10,5,6,6,6,9,7,9,7
73JAG99UT,SUGA,YDYH4VRRP,レンクウ,4,4272,272890960498830,10,10,10,8,8,5,10,10,10
L4LLV7RER,ウニ,7R8NKPAB1,花帆推し倶楽部,9,4273,272878014631804,8,7,5,6,7,5,4,7,6
4BLLLICX6,風鳴,ABALH0AL3,楽園計画,2,4274,272729598296205,7,7,6,7,7,7,9,5,6
04QAY4F6W,悠,JCRNT9GKB,ハントンTKG,10,4275,272533919925690,10,10,10,7,8,10,9,10,8
S8E2XZ4MQ,レイ・オーキス,3HDDYR4FU,旅人,8,4276,272467216161577,9,6,3,4,7,8,10,8,6
0SMA2YI5A,Forteen,3PPKGW6KV,リンクス同好会,4,4277,272283823252485,10,7,7,6,4,10,8,8,4
N08NFRZHG,スピカ,A208R9K5F,蓮ノ空の空気,2,4278,272221804860570,7,7,6,6,7,8,8,8,7
46LUML6GW,あやたか,9D722M8KC,蓮ノ空同好会,0,4279,272076224601524,10,9,10,5,5,8,10,8,8
HD3PXOSVH,どっぺる,GVT61ATX0,なのだけれど,12,4280,271622021670749,7,5,5,7,6,7,6,8,6
ON4U2Z876,ヨシ,4XVD1CXVM,KIT,2,4281,271587493644638,10,4,4,5,6,10,4,7,5
3ETKWPKTC,Kaho,H1G4CDT6C,無言自由,10,4282,271250225513140,5,1,10,4,10,4,6,10,6
R3PC0R627,びーと,4FXPC55PY,PPIHクラブ,1,4283,270939299249498,8,8,5,6,6,8,5,8,7
5RPGFMVKV,seema,FVJABCVP3,瑞蓮ラボ,11,4284,270928350643066,10,10,10,10,10,10,10,10,10
507PRNB8M,とっき,R1RM3X0WV,後方腕組みオタク,0,4285,270648505980284,9,10,7,9,7,9,8,9,7
G45PT1Y5H,十六夜,AG9PKMMC3,ぱかぱか同好会,7,4286,270609838186923,10,8,6,4,4,9,8,9,8
GE5TDGFGV,神糸くくり,VP0K6KF0K,蓮ノ空大好き!!,1,4287,270467828048569,10,9,8,5,5,9,9,8,10
LYE390FTA,P4WL,38KAJGDGU,異次元シャニP,1,4288,270423874242031,8,9,5,3,3,8,8,8,5
IARBTXP0K,逸璃,BXJ6WV4TB,中国club,2,4289,269981188679818,10,10,4,6,4,3,10,10,8
50TT94CWT,パイセン,FC8NBAJBT,ラー麺二郎金沢店,4,4290,269947715516153,9,6,8,6,6,9,8,10,7
ZXTCD3YZ6,PURE天然水,3BE2RELRC,見晴台,6,4291,269341135141394,10,9,8,9,7,8,8,9,9
X64FJD6HD,へろ太,MTBP3B4GM,ふらわーすきすき,0,4292,269047274607440,9,8,7,8,7,9,7,9,8
0F0FYVM8T,汐,9FF5JBNDF,めぐすきクラブ,2,4293,269021630743919,10,8,9,6,6,9,7,8,6
BHQUITY8S,けんだら,PLBBEX019,相談室目指し隊,9,4294,268969383062092,10,6,8,8,8,9,7,10,8
HB7JNHJN3,わぶとら,976BY5JWK,ハルカカナタ,4,4295,268884285796169,10,1,2,7,5,8,5,5,2
PAA5X2V3X,うり,W6JWRJGJH,ハロめぐ同盟,3,4296,268764976163958,10,8,7,7,8,8,8,9,8
96C14P93Y,Blue,R181MKNX1,みらくらは人生！,1,4297,268723481473976,7,7,4,4,4,4,5,6,4
C6AX017NX,彩,R181MKNX1,みらくらは人生！,12,4298,268624280815763,9,6,8,6,5,9,7,10,6
1TT702X3J,アリス,GN1798YEX,ド!ド!同好会,0,4299,268560860331215,8,8,7,8,6,6,8,8,7
FV76H4N7H,ことりの囀り,8R49BTWW6,蓮女お嬢様クラブ,0,4300,268420172632295,9,8,5,4,6,9,7,8,5
PHKLRXGCC,ザンジャン,6CC83J3EJ,蓮之空台灣分部,0,4301,268348724462270,6,9,3,5,8,3,10,4,8
7N7R85W85,マツイ,BT3GEWM5L,ささやか村の集い,7,4302,268283795219018,9,8,6,7,5,8,9,9,8
2SM1ZSNNU,NASUMAL,DFFYFJ2B6,つづさや好き過ぎ,8,4303,268261025815983,5,7,5,6,5,7,9,10,7
83J0M16WD,saki,4XRHRYDW4,無言でエンジョイ,6,4304,268244033007290,10,9,8,9,9,9,10,10,9
54PGI7THP,とよ,V26546K3D,乙宗気合筋肉,4,4305,268221504313927,7,8,7,6,5,4,7,9,8
3B85NB41L,りゅう,0XUV5025C,めぐめぐバブり隊,0,4306,268172340493227,6,6,5,6,8,6,10,5,10
LAFDKA9DU,べえ,XTMGPY62U,スクステ初心者,0,4307,268019569177794,9,9,8,5,6,9,8,9,7
HEEKF9J9A,TAKA,WWWUTP96L,異次元からキマシ,6,4308,267994107534932,7,5,10,6,9,10,10,8,10
K7R75FH0C,365 Days,8A3NB6C6E,城,0,4309,267378376419241,7,6,6,5,5,9,4,8,6
IPX0CL1TA,菅原トメ子@親指,DL35058T0,eggplant,2,4310,267207265272632,4,7,4,5,3,4,6,8,6
1YUEFPJR4,りゅー,CTW8DKV5P,まったり,8,4311,267080886072180,8,7,6,6,7,7,8,7,7
058NPDFBK,shiro,9UKKACGDU,蓮っ子CLUB,2,4312,266588005919923,7,7,5,4,4,7,6,8,9
YZ14B4ENJ,しろ,JWKMYEELY,伝統工芸愛好会,3,4313,266583636140529,9,8,8,9,8,8,8,8,8
D5HFECWTD,めぐまわり,GN1798YEX,ド!ド!同好会,9,4314,266348599011221,10,4,5,7,7,8,7,7,7
UDO57A1F2,としあき,E76N52LMW,イベントのみ,3,4315,266162767713643,10,8,7,4,7,9,8,9,8
MPJO08LKA,Word,DKNHY5HH6,なす料理研究会,11,4316,265831540822758,9,8,9,8,8,9,9,9,9
LYRDLJVX3,チワワのワワちん,KXU941RFJ,梢先輩おめでとう,0,4317,265820540684037,4,4,3,2,2,4,5,6,6
U2F9K0DD8,ひっちゃん,T045NDKW0,♬さやか愛好会♬,2,4318,265740815750875,8,10,7,5,6,8,7,9,5
TLE9845T6,Sora,GPKTRBCTT,騎空団蓮ノ空支部,9,4319,265631284795494,10,10,9,10,10,10,5,10,10
J2G5F9NAF,Sammy,3HDDYR4FU,旅人,1,4320,265531030372508,10,7,7,4,5,10,7,8,7
5OTF7JCU1,こしあん,BKUHCT7WF,蓮女お嬢様部,2,4321,265433454918280,7,4,5,5,4,4,7,8,6
272E1UNTU,おくやん,9RYR14H9L,ソロマターリ,1,4322,265294672667752,10,8,8,8,9,10,8,10,9
GD3ULY5GX,ますく,5W8RPRVUA,ド！ド！泥！,1,4323,265109728452620,8,6,6,6,7,6,6,9,6
0VV5A349N,キュアけんさん,DF7FA982P,蓮ノ空百合部,2,4324,264932862116528,6,5,6,4,4,10,6,10,5
82UEJUV8Q,TKM,7B0W0EWVA,ソロの為の避難所,0,4325,264712703530288,8,10,6,8,9,10,9,9,8
D80J4EGX3,きょうしんじゃ,51CF1LTGY,ラ研連合,1,4326,264591252833013,9,6,6,8,5,10,7,10,6
DPYMN0GT1,masreo,LUDNM40F8,ふくふく無言OK,0,4327,264296594788018,10,10,9,9,9,10,10,10,9
PY1L4H2PA,やよい,RHU8M5VUL,幼馴染同好会,0,4328,264243704300805,10,7,6,7,10,10,10,9,8
W4YMOPTA6,アオバ,H6JWBBGCG,蓮天・乙宗一心流,5,4329,264213475130362,10,9,7,7,8,9,9,10,10
0RG0HFRDS,はわわ,WLBYGHXPD,大天使村野さやか,12,4330,264116948163491,10,9,10,8,8,10,10,10,9
KXY01JPNH,P2,WJY2HK6A5,蓮の空イベント部,0,4331,264024136899964,5,8,7,1,2,6,8,5,5
PUZNCFF6H,のり,AG9PKMMC3,ぱかぱか同好会,7,4332,263841357564090,9,8,6,8,7,8,8,8,8
4DM124I0Q,るる,NG47YWRR1,繚乱！蓮ノ空,5,4333,263675835426451,7,6,4,4,7,7,10,7,4
9K5WNRTG3,かがり火,HBK6KCRPP,無言でおけ,12,4334,263648378359993,10,9,8,10,9,10,9,10,10
THU824DXM,さん,578YG6EAT,桜桃花束愛聴会,3,4335,263609447890613,2,5,3,6,3,4,8,1,6
K52GEI8A4,アナゴ,J62DRC7J5,蓮ノ空好き好き会,12,4336,263570705875288,8,8,8,7,7,9,7,10,6
CWD74E0R8,ゆきかぜ,WWWUTP96L,異次元からキマシ,0,4337,263528377590395,9,6,8,4,4,9,8,9,6
RART0P7SB,ぶろっく,YLJ2PP4X4,全日本謝罪同好会,2,4338,263524708687726,10,5,10,7,8,10,10,10,8
VRA2YU7TK,鱼板面,J800VVPTN,Aqours,2,4339,262959211951322,9,6,4,7,7,9,7,8,7
2T3HJKEG6,ゆう,68JHFM1EM,Spiw,2,4340,262947807223732,10,5,10,7,5,5,6,10,7
RKDUGJ43M,フラン,GPKTRBCTT,騎空団蓮ノ空支部,5,4341,262772700633839,6,7,4,4,6,9,8,9,7
LNLH3S1AI,アララギ,75UJ5RB97,蓮ノ空雪野球部,3,4342,262726557009503,1,5,3,5,5,3,7,6,3
BJFLAPUPL,なぎ,9FF5JBNDF,めぐすきクラブ,0,4343,262350721878110,10,6,9,7,6,5,6,7,10
BBJB4658L,ハルひ,YADX9DY49,ﾊｽﾉｿﾗｰ,6,4344,262285615590087,10,8,6,4,7,5,5,5,10
65EYKN4AF,Doda,JA2C658FW,さや綴理の村人,4,4345,262166546370412,10,9,7,5,6,7,3,6,6
5ZQU0EHHE,無冬夜,V33FGRFC4,1限目に遅刻ラブ,2,4346,262145741161301,8,7,6,5,5,4,5,7,7
18T943KO7,ポケっス,BT22M41DV,梢花帆吟子同好会,3,4347,262143495712757,9,9,6,8,8,8,8,9,7
WN4V6M16V,カーカー,8NFDBY4L5,浄龍桐生会,0,4348,261426140588799,9,8,7,8,5,7,7,10,8
61RXN1MFW,ヒビー,WAT20PN3Y,こな党,0,4349,261296539401621,7,7,5,4,4,9,4,10,4
U9X9YER23,みえる,FE282F3VH,天悶部,0,4350,261175842019711,7,6,4,5,6,7,5,7,6
BAY7T6KUR,「めそ,YC3DCPM7M,福井大学ラ研,1,4351,260928193165274,10,10,10,9,8,10,10,10,8
LIIPSPLHA,Faizu,PDMPF3VVV,r/LL,2,4352,260864987144208,9,7,7,7,4,9,6,6,5
V5MMAHM8B,木ノ下,EYEPHE14G,花上梢頭,4,4353,259959794440555,5,10,5,4,6,2,6,10,5
P3YP8MFUK,おじベェー,Y2HV0YEF7,蓮ノ空を応援し隊,9,4354,259681505928664,10,8,10,5,5,8,9,10,10
I0Z5JQ1L1,カリン,NPDK1A7BD,機械さん学部,3,4355,259633574499561,8,7,6,7,6,7,8,7,7
BXMCETUJE,lio8658,4RATY4E84,DC大好きクラブ,0,4356,259629550453788,8,6,6,5,6,9,6,8,6
B7PO6EQPD,eye,9YM3DBTB7,泥民館,0,4357,259405256667185,4,2,2,4,5,6,3,5,6
JRREWG0DT,K.12,9X07VGM42,近江町食べ歩き隊,0,4358,259250937464533,8,8,7,7,6,10,8,8,6
SOX4C4JGJ,丸さんボーロ,UH94B4MTL,電電の遊び場,1,4359,259119020088565,9,5,2,4,5,10,1,5,4
CC3A193T3,たまご,07JW71HWG,良いチケで観よう,2,4360,258855285341788,10,9,9,7,8,10,9,10,8
41R2AG7HK,テリヤキ,DKNHY5HH6,なす料理研究会,4,4361,258696634249047,10,9,7,7,7,9,9,10,6
SA8QJBVO0,コーカー,8FR866PRY,蓮っ子みらくラブ,5,4362,258454187408169,6,4,5,7,5,7,6,4,6
WDT1CHCWL,おかず,LT9K2FP23,いな民リンクラ部,1,4363,258305485037738,7,7,5,1,10,7,6,8,2
KVVW2YL67,トマトマト,JDAUTGR5N,花帆ウサギ,4,4364,257747559880696,10,7,5,5,10,8,10,10,10
U05IAC8FL,ディスカス,LUDNM40F8,ふくふく無言OK,1,4365,257635264622011,8,6,6,4,4,6,7,6,9
ENXCPUK5B,ハル,WHWT61ELR,【無言】ハスノソ,8,4366,257603016013657,7,9,7,7,7,7,8,7,7
A0PDR4YW8,サコッシュ,MUXWTW1GV,蓮の空見守り隊,0,4367,257163095787834,9,7,4,7,5,5,7,7,8
5M3TP0WVY,幸太郎,3FF3NB77X,せーはす愛好会,0,4368,256960257393997,9,7,7,7,4,10,9,8,6
6E97YXJKM,,N7GLY2RUW,百生銀行,3,4369,256670565521310,9,7,7,7,6,10,7,10,7
FG44KGL6K,天狗（てんぐ）,9JTF508LB,スクスタ亡霊部,12,4370,256624238045686,10,9,8,10,8,8,10,10,10
ENETMXTHS,ナオヤ,YAD615PCK,蓮を咲かせる泥達,2,4371,256230088551481,7,6,7,5,6,7,7,7,5
23DE5930D,つぼみ,V26546K3D,乙宗気合筋肉,6,4372,256139798681687,9,8,7,9,9,10,10,10,10
WWMNP9RZY,SASUKE,427WENUC4,心の癒し～蓮ノ空,2,4373,256139704412327,9,7,4,1,5,5,9,5,2
WWA2UST5S,火星帝王,YAD615PCK,蓮を咲かせる泥達,2,4374,255234875121742,9,8,7,10,9,9,8,9,9
P4XR3C9U6,TW_桑 プ,VP0K6KF0K,蓮ノ空大好き!!,0,4375,255120310295340,7,5,7,5,8,6,7,7,6
YNLYR8JC4,やんぴー,JY79RPB1D,リンクラゆる部,3,4376,255072517159893,10,5,10,6,6,10,10,10,10
7HA07WCY2,あきたま,N7GLY2RUW,百生銀行,4,4377,254963242353372,8,7,7,4,7,7,9,10,4
C81ZQ13D5,k,L1VGJTD5P,蓮ノ空お茶会部,7,4378,254355952414257,9,9,7,7,7,6,7,7,7
WLECCBYTE,ひゅー,WN3LHKX0L,レンコンおいしい,4,4379,254214456939685,8,7,6,6,6,10,7,8,7
H0L7E34YK,つしま,GPKTRBCTT,騎空団蓮ノ空支部,2,4380,254058431067011,7,8,6,8,6,7,7,7,8
R5EXT9WC6,したむ,9YM3DBTB7,泥民館,0,4381,254047733418832,8,7,7,4,4,8,7,8,8
97GJJTFX1,Salu556,WLFW6UCX5,無敵級ビリーバー,0,4382,253704232393146,7,9,7,5,10,5,5,8,8
FTNIAHAAV,ちぇん,2KJ2UEC3P,ういちゅけクラブ,11,4383,253333785520168,10,10,9,10,9,10,10,10,9
8MEL9K82E,ふとももマン,RWG56GK19,e+本社ヲ爆破ス,2,4384,252651916597749,9,5,8,3,5,1,4,8,5
MSCXU1CA6,ひとはし,GUB0YLPWA,料亭「さち処」,12,4385,252561092613941,10,8,7,7,7,7,8,9,9
HY6WTHQBK,ルイ,0CBM28JP6,ほうき星,1,4386,252541146382629,7,7,5,4,7,6,6,5,6
0DMGFVT3R,しゃう,WBXF9XXW7,さやつづ愛でる会,0,4387,252293545735250,5,7,3,4,4,9,5,10,6
U1PHH007N,どっちゃん♪,E6WR9G75P,安養寺姫芽推し会,1,4388,251814605975436,4,8,7,5,6,8,8,7,6
F12PTN6GB,デンジ,5YEE75CB4,ロビーで待ってる,0,4389,251087004862165,7,7,4,5,4,7,5,7,7
BXLW715LV,のっぽパン同好会,N2KCENRKH,猫＆旅大好き部,6,4390,251038284288373,9,8,7,7,8,8,7,8,7
CWUGNVUR0,しのなり,HMBW9DXY2,蓮好き皆あつまれ,9,4391,250953143837408,7,8,8,6,7,8,8,9,7
JX9COP0H9,とっしー,WHWT61ELR,【無言】ハスノソ,1,4392,250935490832769,10,8,8,7,5,9,7,7,10
CDABNPXXG,Naguma,YADX9DY49,ﾊｽﾉｿﾗｰ,1,4393,250692284383023,10,10,4,7,5,3,6,8,6
ANDHY0LMT,こっしー,V6VCA0C4N,ドル家の『D』,4,4394,250313640297154,7,8,8,7,6,6,8,10,5
B5DWLTK0R,Nepumi,3HDDYR4FU,旅人,2,4395,250277813564125,8,8,5,4,4,4,9,9,6
RX7E27J6X,アオノ,TBL5BPL2T,蓮ノ空と明日の空,0,4396,250042526925937,10,9,8,6,8,10,9,10,7
96B88D56E,ちーちゃん,NJBBTCY3A,かにかに！,0,4397,250031069811586,8,7,7,8,9,9,9,8,8
81F57TPD1,おかp,NB0HX9KP8,かほてぃあん,0,4398,249590118371736,8,6,4,6,6,10,10,9,7
0T7WNKU5V,Eve,PMME7169X,蓮っ子動物園,4,4399,249392438604861,10,10,9,10,10,10,10,10,10
FF3EBJ25M,かんばらい,YDYH4VRRP,レンクウ,1,4400,249113296255033,8,10,6,9,7,9,8,10,6
ORGHE40XK,五郎島金時,K4TAHF9YA,はすっこ準備室,4,4401,248621723655296,6,4,6,1,3,1,5,7,8
SD51X4UWF,ハラヘリズム,GN1798YEX,ド!ド!同好会,12,4402,248477383443348,10,9,8,7,8,9,8,10,9
LA6LA6WCE,白亜,U98UKD6RY,異次元フェスP,0,4403,248135857145637,7,7,6,6,6,9,9,7,5
M2UH3KDU2,ましろん,Y2P9LABR2,スクステ同好会③,12,4404,247890732050660,9,7,8,4,4,8,7,7,9
E9WPDBUM8,슈실,W26TRPM1R,めぐ党藤島派,12,4405,247783699862244,9,7,7,6,1,10,6,9,5
INKGP7ORH,フジ,XTMGPY62U,スクステ初心者,2,4406,247765070363347,8,6,6,9,4,7,10,9,7
8C5H0BBKJ,おかわり,AHE0E3JND,ありがと！にひっ,0,4407,247757997473212,10,8,6,5,5,8,8,9,7
5D66Y89MR,桃皮,W2RUWYA8R,飛びポ好き好き部,0,4408,247756437849446,9,7,7,6,6,9,9,9,7
W27UGVY25,たか,LUDNM40F8,ふくふく無言OK,4,4409,247720229688295,7,6,5,5,6,10,6,10,6
TTT0LV25V,夏日悠情,M8FM7P139,蓮ノ空ひとり旅部,2,4410,247456276120022,6,8,3,1,1,2,5,2,7
52GKPH9F8,ユッケ,LX25CP0TG,深夜の芋煮処,5,4411,247102485287803,10,6,10,7,8,10,10,10,7
X7CUWKDVA,かりんとう,C0NDBKMRB,すりぃずぶぅ家,1,4412,246809534517610,9,8,7,5,5,9,8,8,9
D5CC1372L,あーのん,F08AHUJJ0,綴理のお世話係,0,4413,246754457459667,5,5,4,4,3,4,6,5,5
EC08F0X0A,ムラマサ,8R49BTWW6,蓮女お嬢様クラブ,2,4414,246250178472318,10,10,10,10,10,10,10,10,10
GUN1LA4RR,きき,6KUYCDLGR,かよちんは宇宙,2,4415,246038295395557,10,10,8,10,9,10,10,10,10
CFY4ENY6W,眩耀夜行おじさん,6H800PBV7,新鮮館,0,4416,246026075251924,7,5,6,4,6,7,6,6,4
WMJ9LDTMW,オタクの極み,K8C99H42D,ルリと喜ド！愛楽,2,4417,246008393359552,6,7,5,7,6,7,7,8,8
B6HUQLL2V,Kashio,BWD9U1EJ2,蓮之空中国同好会,13,4418,245932596202506,10,7,8,5,8,9,10,7,10
VA37WWJPK,いぬねこ,UCU6V03V4,蓮ノソロ女学院,0,4419,245743870610868,10,5,6,4,4,7,5,7,7
D1L1XHU07,はかせ,9U8KNU6U9,対抗戦用,0,4420,245592675167279,8,5,3,5,7,7,5,7,6
JD1A62UOF,Capri,351WGFU96,紅茶党,1,4421,245402928918792,9,9,8,9,9,10,10,10,9
TI3AN9EMX,マトリックス,Y7KJ3PM8P,蓮すきすき同好会,15,4422,245387207766753,10,10,10,10,10,10,10,10,10
YVH83UNN3,ITaMin,LJNCAEVAP,蓮ノ空さやか研,1,4423,245221299133314,9,10,6,4,9,10,7,2,3
1X0SI50X8,ショウ,UW7XNGLNW,フラワー!!!!,8,4424,245203048035626,8,6,5,7,7,8,8,9,6
J89QLWCS0,ツキミ@PTT,HWJ8XPW0T,箱推しなのだけど,0,4425,245139476258586,8,9,6,6,8,9,10,9,6
M22X6LCXW,あき,CE30LX9L0,nobaman,0,4426,245083192695861,6,2,5,5,7,7,8,6,6
T9JE96KR1,あまね,75UJ5RB97,蓮ノ空雪野球部,4,4427,244978000056989,4,8,2,5,4,8,1,5,9
S72ELIAZO,がさき,JTX1G19BP,さやかほ癒し会,3,4428,244906194748630,2,4,2,2,2,2,4,2,3
7KU2LB991,ぽよみ,NJBBTCY3A,かにかに！,9,4429,244864175642788,7,8,6,8,8,8,9,10,7
