player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,缀理,吟子,さやか,瑠璃乃,慈,姬芽,花帆,梢,小铃,季度等级
6U2JJUC0X,ホムラ,RWARTHA1M,乙宗梢大好き部,3,1537,316664907308014,8,7,5,8,9,7,6,6,7,63
DA69DXT3Y,けい,K8C99H42D,ルリと喜ド！愛楽,1,1538,316223843166825,9,6,8,9,10,8,8,7,6,71
RVCURAXF3,めっち,CT8XW752X,蓮ノ空写真部,8,1539,316069583015371,10,6,10,7,10,8,10,10,8,79
TIAI12XT9,カイメイン,PPAHU1TNY,蓮ノ空のんびり部,3,1540,316012850702532,9,5,9,8,10,7,8,8,6,70
MW8KUNW0W,ふじ,YVV9CMBLW,東京公演で沼落ち,2,1541,315732433942465,10,7,8,7,9,7,9,9,6,72
VMTBMK4LR,きょーすけ,573J1JVVK,かほかほ,2,1542,315621476760256,9,5,7,6,10,7,7,7,7,65
D0L5338PN,ひろせ,R181MKNX1,みらくらは人生！,15,1543,315293481791016,10,10,10,10,10,10,10,10,10,90
KT1503GYL,あいえー,2NY9H8BR9,乙宗紅茶館,2,1544,315289905903272,10,6,10,8,10,10,10,7,7,78
6Z77SUALU,HSC,CV62FGL1U,花咲かせ隊,2,1545,314898996028720,10,7,8,8,8,7,10,10,7,75
6X9S3U27W,keibong,2NY9H8BR9,乙宗紅茶館,12,1546,314816027059593,10,6,8,10,10,8,9,10,5,76
D4T1KUK4D,しきん,494DMR1RJ,蓮ノ空推し活部,4,1547,314786870480903,10,10,9,9,10,9,9,10,6,82
O5JDQOZLK,まれょ,43235R4UP,MRY,4,1548,314642701270640,8,8,10,8,10,8,10,10,9,81
U3SAQRXXV,かぐつち,GMEF2K8DL,花咲く泥も好き²,4,1549,314215657720466,10,6,7,7,8,9,7,8,6,68
BYP30MHXJ,TK,2K5AM4RV0,とろぺりです,4,1550,314027327868147,9,6,7,6,9,8,8,7,6,66
616F680B7,じょにー,6BFC4G5YG,蓮ノ空足湯同好会,2,1551,313968923719230,9,7,10,7,10,7,10,10,6,76
05J0TPTJ6,せいげん,GVY1F8C9D,花咲くラブライ部,2,1552,313446345853167,7,4,7,5,8,8,7,6,4,56
2FRL7KV1T,金字塔P,R181MKNX1,みらくらは人生！,0,1553,313312825725201,10,8,9,9,10,9,10,9,7,81
W3Z84R5RN,なず,CX967RTGY,おんゆあさーくる,1,1554,313140847191891,9,7,7,8,10,10,9,8,7,75
XYWNUYP3R,うたかた,11KVGWXAK,藤島幼稚園蓮組,2,1555,313117491914040,10,10,10,10,10,10,10,10,10,90
5QD5HXI0Z,ソニック,FTY0R8KPH,泥の皆様,12,1556,312780984833906,9,7,8,6,9,7,9,8,7,70
53BVYDQYC,ライト,9JTF508LB,スクスタ亡霊部,2,1557,312407709913540,10,7,9,7,8,8,10,7,6,72
ACY5VL4T0,乃刃,72J5PWU5K,ライグラ待機室,12,1558,312359935979102,10,9,9,9,10,10,10,10,9,86
AGAG7AJE9,ルーク,YCTM6RYDP,金沢おでん同好会,8,1559,312351935687788,10,8,10,8,10,10,9,9,7,81
YJ59JYKBT,やぎとしき,N7GLY2RUW,百生銀行,10,1560,312086075951938,10,10,10,10,9,10,10,10,10,89
2BM78KR8R,さと,9JTF508LB,スクスタ亡霊部,0,1561,312043211077679,7,5,7,7,5,6,8,9,4,58
F91NTG0G9,おの,M8LEKM6U4,ルリめぐ,2,1562,311409166716394,10,7,7,6,10,8,10,5,6,69
G6K6T1WV0,保線後,25PMPEMG7,星見プロ,12,1563,311357470842286,10,9,10,10,10,10,10,10,8,87
UMRA60XUP,よぬ,53NYG615U,蓮ノ空飲酒愛好会,2,1564,311283290443377,9,7,8,7,8,6,8,9,6,68
TFGJ6BEY9,がっくん,V6DV6KETG,梢好き好きクラブ,7,1565,311033006910735,8,8,8,8,6,7,6,10,8,69
S6GD9014A,ゆーぱな,GKR9TEBYC,毎日がホリデイ♪,12,1566,310557663820054,10,9,10,9,10,9,10,10,9,86
XUEJT85NL,おれんじ,YE7CX8RNP,蓮ノ大三十角,2,1567,310158819382193,10,9,9,6,10,8,8,8,8,76
TRPDPT0YL,わさろん,D7H8MN2U4,LLD,10,1568,309404447249414,10,7,8,8,9,9,8,9,7,75
9RE9PJ1NG,かんかん,K4TAHF9YA,はすっこ準備室,0,1569,309328316626780,10,6,8,7,10,6,8,8,6,69
7BDWE6NJD,ふかちん,M6UPWJ6DU,蓮結ぶ虹と星の音,2,1570,309231189855529,10,5,10,8,9,7,8,8,8,73
MTC3Y7T16,こえたから,79C17CHA2,蓮ノ空出張部,15,1571,309128853913295,10,9,10,10,10,10,10,10,10,89
3HDDUL1DX,シロくま,02XNKDH8X,せーはすの雑用係,5,1572,309075476869766,10,10,10,10,10,10,10,10,10,90
1H7GW06VS,miya,HBUK6F7CC,乙宗梢なりきり部,10,1573,308961101763323,9,8,10,10,10,10,10,10,9,86
JGREF0BPV,風花,494DMR1RJ,蓮ノ空推し活部,9,1574,308935021309655,10,10,10,10,10,10,10,10,10,90
KGVM05P8E,おまごん,C8A9CTB34,蓮ノ空山岡家部,8,1575,308240440509522,10,10,10,10,10,10,10,10,10,90
HAOYSJ2IY,メル,RWARTHA1M,乙宗梢大好き部,12,1576,308092774670532,10,8,9,9,10,9,9,10,7,81
OYHRPRDN6,トマト先生,YE7CX8RNP,蓮ノ大三十角,2,1577,308058012688104,10,9,9,7,10,8,8,9,9,79
MP4D19D5H,る〜が,Y2P9LABR2,スクステ同好会③,2,1578,307740364260784,8,7,8,9,10,7,9,9,7,74
GRTNB9D0B,ut@t@,T045NDKW0,♬さやか愛好会♬,2,1579,307662091731622,10,6,8,8,10,8,10,10,6,76
6VAVCA9BY,食蜂操祈,BKLW6CR5L,Mix鮭の空!!,14,1580,307528859466644,10,9,10,10,10,8,10,10,8,85
X13KX70UE,山,JVUNVCT8P,梢先輩のASMR,2,1581,307431135691677,10,7,9,8,10,7,9,10,7,77
1U1EVHMOB,銀河,RWARTHA1M,乙宗梢大好き部,4,1582,306869383926888,7,7,7,10,10,10,8,9,8,76
FKVUW0K7Q,TA93,Y2HV0YEF7,蓮ノ空を応援し隊,9,1583,306680824180314,10,10,10,10,10,10,10,10,10,90
G36QSA8I2,ウェイク,K8C99H42D,ルリと喜ド！愛楽,5,1584,306628229598463,8,7,7,6,9,8,8,7,7,67
E0H7KX5F4,ひこ,HBUK6F7CC,乙宗梢なりきり部,5,1585,306367987239475,10,7,10,7,10,7,7,10,10,78
B9P5BJ9BE,ペトラ,2NY9H8BR9,乙宗紅茶館,3,1586,306314556984610,10,8,9,8,10,8,9,10,8,80
5X1NQDTYD,いもりーぬ,998H940YN,お嬢様筋トレ部,3,1587,306193846384173,10,9,9,7,10,8,10,10,7,80
ZMWRR14YQ,ぜんこう,79C17CHA2,蓮ノ空出張部,7,1588,306184883844594,10,6,10,8,10,8,10,10,8,80
UMFT579PG,さやさや・・・,CX967RTGY,おんゆあさーくる,8,1589,306183776320447,7,5,7,9,8,9,7,3,7,62
HO4W2L02N,N.T.,N1JAJ83CA,蓮ノ空園芸部,6,1590,306159725689711,10,6,8,10,10,10,10,10,6,80
GYN68N567,かっつ,HBM31HMUY,YUKIZURI,12,1591,306027178976926,10,8,10,8,9,8,9,10,4,76
MDS3JLIP9,マヤしゃま,WX1DYC9Y1,ラナンキュラス,12,1592,305917749450109,10,5,9,8,10,8,9,8,7,74
T04LMQKYW,がぬ,1BME38BCD,さすさやクラブ,15,1593,305567177868988,8,8,10,8,9,8,9,9,8,77
2JEPGGIMS,さちうさま,YCTM6RYDP,金沢おでん同好会,3,1594,305229159004856,10,8,8,8,10,9,6,5,8,72
3PXKPNL75,なす残陽かん,K8C99H42D,ルリと喜ド！愛楽,15,1595,305165453587114,10,10,10,10,10,10,10,10,10,90
EAGHBUWBH,シオン,N2KCENRKH,猫＆旅大好き部,7,1596,304966674187856,10,9,10,10,10,10,10,10,9,88
E5HEUMVRU,シャウ,KFC62L0FV,ねるねる同好会,15,1597,304727451176096,10,10,10,9,10,10,10,10,10,89
4U8JF7WBG,ズミさん,2KJ2UEC3P,ういちゅけクラブ,9,1598,304429213776639,10,9,10,9,10,9,8,10,9,84
6X2PSP3DZ,ざっきー,P4NGERDXF,こじらせ部,4,1599,304236028765268,9,6,9,7,10,8,10,10,7,76
BPU3K21M8,zero21,EPWMMAXNY,蓮ちゃん初心者,4,1600,304147966751183,9,8,8,9,10,8,10,10,8,80
MLCB48E70,はま,GR65FP8VN,蓮好き,8,1601,303832974332340,10,10,10,10,10,10,10,10,10,90
40NR7VRO2,WAICW,FH7G62PKW,月火水木金土日,14,1602,303816448884596,8,6,7,6,8,9,8,7,6,65
LLE06U65D,あけほし,6XX7GBM0K,ぷちぐる同好会,0,1603,303801422953408,9,7,9,8,7,8,10,10,7,75
CV0F9DANL,とぅすお,V26546K3D,乙宗気合筋肉,5,1604,303624195069893,9,6,9,9,10,9,10,9,6,77
5K4NCB75E,せんべい,8RR9G8UHU,AiRBLUE,6,1605,303357102848338,9,7,8,9,10,9,8,9,8,77
BJWV94KFL,てーる,R9T0YKDW8,かちまち応援隊,1,1606,303146585367224,8,5,7,7,8,7,4,5,7,58
4HQD30FDE,える,BCJRMHE75,梢すきすきクラブ,12,1607,303014121670635,6,6,10,7,10,8,7,10,6,70
99PPPUWAX,もち,AE3L01V24,LOVEミラクラ,3,1608,302849472265075,8,6,8,9,10,9,6,8,6,70
Q6VQENDXG,ゼット,KW0RM1LEP,はすっこくらぶ,8,1609,302734335775467,10,7,9,7,10,9,8,10,8,78
V30WH5HJ3,tame,6045Y2RW7,ポチっと！蓮ノ空,3,1610,302728412431526,10,9,9,10,10,10,9,9,8,84
TG7P5G630,はいぼ,TK9E1BB1P,無言で自由,0,1611,302470911556347,10,6,7,9,10,8,8,9,5,72
7YHYKRWN3,メイツ,N8L41JAA7,無言 ノルマなし,15,1612,302179571273051,10,10,10,10,10,10,10,10,10,90
7RB9IH54J,長瀬しいみ,9YM3DBTB7,泥民館,6,1613,302151507937644,9,5,9,7,9,5,9,9,6,68
ILU42GY1Q,てむ,BH244Y5H0,休暇建設協会,6,1614,301936608862577,10,7,8,8,10,10,9,9,8,79
T9LWGZSB4,Sammomo,BELCUYCMH,蓮hkg香港分部,10,1615,301885596908348,10,5,6,7,9,6,9,7,7,66
8PYU8KCYR,デンキ,ABALH0AL3,楽園計画,11,1616,301665465467866,10,10,10,10,10,10,10,10,10,90
Q9HEOVJ6E,さくら,AE3L01V24,LOVEミラクラ,5,1617,301651988719644,10,7,9,9,10,10,8,10,9,82
45VJN76RA,りんご工場,B2KV0EVPD,蓮ちゅきクラブ,6,1618,301449908947886,10,10,10,9,9,10,10,10,10,88
BB9YZQI9Y,どんでん,RWARTHA1M,乙宗梢大好き部,6,1619,301285532701459,10,10,10,10,10,10,10,10,10,90
FD3HAUFJG,まるはち,9GDHWXGVG,ルリと花咲く毎日,10,1620,301042766472317,9,6,8,9,10,8,8,8,6,72
Y09U3DYJV,boomx,XHJLF3R8H,ゆったりプレイ,4,1621,300808465089566,10,6,8,5,6,7,6,7,5,60
F1OJJRMRE,ほわぁ,WX1DYC9Y1,ラナンキュラス,2,1622,300765918359977,10,7,9,8,7,7,9,6,8,71
3YBA858WE,とやを,N0EXH1CM1,ぱちぱち徒町,10,1623,300618764393725,10,8,10,10,10,10,10,10,9,87
GARL762FP,ICH,MVMP6NNXD,空き時間らくがき,5,1624,300478873803597,7,4,7,7,8,5,8,8,4,58
6G88GKY77,ひろくん,X34LWGL6R,サークル2,13,1625,300387321290615,10,10,6,7,10,8,10,5,10,76
PI43ZYSVG,侑@蒼,GVT61ATX0,なのだけれど,0,1626,299946469268729,10,10,10,10,10,10,10,10,10,90
FB9R8J4XY,あみたん,Y2R7E79U3,カワウソ同好会,12,1627,299730426674028,9,7,9,8,10,9,10,9,8,79
UZRS5HZOE,RX-178,PLBBEX019,相談室目指し隊,3,1628,299378694379707,10,6,9,7,8,7,8,8,7,70
LJK751O9T,島風,JHTULVV5P,故に瑠璃乃推し,2,1629,299363804464950,9,6,9,8,10,9,8,8,6,73
U7A75A5NU,なたな,48BTAPMBG,蓮ノ空魔術部,1,1630,298747039797434,10,8,8,8,10,8,9,10,7,78
VW9UDQUR9,た,6XX7GBM0K,ぷちぐる同好会,6,1631,298682837778795,9,5,7,5,9,7,7,7,5,61
P070CLQMI,ゆう,DFXN9DB2H,どんぐり共和国,6,1632,298621614021974,8,7,8,6,9,6,8,9,6,67
4GFTHESOY,あた,JTX1G19BP,さやかほ癒し会,12,1633,298426333197660,10,9,9,10,10,9,10,10,10,87
JNM0HFUXA,唯,NC2YT2V28,蓮之愛同予者何人,2,1634,298051200749163,7,5,7,6,6,7,8,8,6,60
UMPUWCJ84,とろろ,L15B25270,蓮女マネージャー,12,1635,297857478137207,10,10,10,10,10,10,10,10,9,89
TN9XL2NVY,のどっち,HMBW9DXY2,蓮好き皆あつまれ,12,1636,297502346966192,10,6,9,8,10,7,9,9,5,73
2Z7X24VY9,わんだーらんど,WAT20PN3Y,こな党,6,1637,297473665882736,10,9,10,8,10,9,10,10,8,84
KYT4WV5UC,D,EP27EEH81,毎日がホリデイ,12,1638,297405784462846,10,10,10,10,10,10,10,10,10,90
0EN2511JR,TOM,6XX7GBM0K,ぷちぐる同好会,2,1639,297204691695962,10,7,8,6,9,7,9,9,8,73
2P10JVLL1,MILABO,N1JAJ83CA,蓮ノ空園芸部,6,1640,296763411635813,6,10,10,10,10,10,10,10,4,80
69QF5HPR0,雪徒,3BE2RELRC,見晴台,3,1641,296722052635588,10,9,10,10,10,10,10,10,10,89
12B0F5BMB,おにぎり,YFADYJVW4,FPS好きクラブ,10,1642,296369397546422,10,10,10,10,10,10,10,10,10,90
9GW32QWVJ,梢,GVY1F8C9D,花咲くラブライ部,3,1643,296327601019690,9,5,8,6,5,8,8,8,5,62
RPK3M0KMF,めのくま,E7UBFLW56,同好会の同好会,4,1644,295783090141740,10,10,10,10,10,10,10,10,9,89
LA9FKEHLJ,Fish,PDMPF3VVV,r/LL,8,1645,295632832155679,9,7,7,6,9,8,7,9,8,70
WN09JWH6E,からあげうどん,N8L41JAA7,無言 ノルマなし,0,1646,295555780865847,10,10,10,8,10,8,10,10,7,83
OLIPCC7QY,とうふのみそ煮,CV62FGL1U,花咲かせ隊,6,1647,295545489640856,9,6,8,7,9,6,9,9,5,68
N5U0UYUA9,EVI,38KAJGDGU,異次元シャニP,4,1648,295511732599023,10,5,8,8,8,7,8,5,5,64
955BYUBB9,鰯,1G89KTD5X,サークルひとり,6,1649,295106158839884,10,8,10,7,7,8,9,7,6,72
KB810Q4Y4,ひ,6H800PBV7,新鮮館,2,1650,294613098129101,9,6,8,8,10,7,8,7,5,68
RPH0HJPHH,はろめぐ,X7C21B7H7,泥,2,1651,294322124906615,9,6,9,6,7,6,6,7,5,61
X2ISOX2W3,LumiA,HBUK6F7CC,乙宗梢なりきり部,4,1652,294056162900828,8,8,8,8,8,8,9,8,7,72
PDO5I6YWY,ねぎま,3FF3NB77X,せーはす愛好会,15,1653,293487458545145,10,7,10,8,10,10,10,10,9,84
8AM9BLGNK,塩鍋,V4A5MP41E,徒町チャレンジ！,10,1654,293410064248817,10,10,10,10,10,9,10,10,10,89
PTYM2DQMT,NOP,V26546K3D,乙宗気合筋肉,7,1655,293350507357902,10,10,10,10,10,7,10,10,10,87
A71T4UY8N,Hana,DP1VHHTK8,のんすけの滑り台,2,1656,292297522417070,10,7,6,7,10,10,7,8,6,71
KGMNM4FBR,ラスカル,R9TC4WP0R,はんぺん同好会,0,1657,292061391643394,9,10,10,9,10,8,10,8,8,82
V9RNSMWIM,いかわ,D5A2EEG7F,わたくしは大丈部,6,1658,291983281260468,9,6,8,7,9,5,9,8,7,68
TTRCNN54T,L.L.,GPKTRBCTT,騎空団蓮ノ空支部,3,1659,291939497689998,7,5,7,4,9,8,6,7,5,58
X7C4RA9D2,セナルアックス,J7N4W6Y1K,こずミックラブ♡,4,1660,291797969496520,10,8,8,8,10,9,9,9,6,77
WTWXCYGKM,あくあ,FG4170141,♪さやか愛好会♪,0,1661,291764571268462,10,8,10,8,10,9,10,7,8,80
AWH20IHAB,明見鳥,1DU9LCND7,蓮ノ空すこやか部,13,1662,291367652737872,9,7,9,7,10,8,7,8,7,72
AJNZFQN3D,あかつきんぐ,PBX7VH15U,因島釣り道,2,1663,291309211877433,9,7,9,10,10,10,9,8,8,80
HP7QWINVD,佳凛,0R8BXPRC1,ポチっ！とクラブ,4,1664,291057151590196,7,6,7,8,8,6,7,7,6,62
A8FLKFA0G,ユニット,XPRA8TRVE,蓮ノ空ロボット部,4,1665,291053183967339,9,6,5,7,9,6,8,7,4,61
WHYCRK6EZ,Salokim,R7VEXFUBP,蓮ノ空応援クラブ,12,1666,290914105933140,10,6,8,8,5,8,6,10,8,69
DHZOI3DZ1,たけのこ,L3NN1RWMY,アポロベイ海賊団,13,1667,290783349130058,10,6,10,10,10,7,10,10,7,80
TND2D8DWJ,極楽浄土,GVT61ATX0,なのだけれど,8,1668,290686985596993,8,6,8,8,10,7,8,8,5,68
SMO8LHD6F,ゴリニキ,1YHDY3DR3,蓮の咲く池,4,1669,290428405853928,10,8,8,9,10,9,10,10,8,82
W19UTKDEB,わし村長,2B97MH4YA,同じ話し何回も…,0,1670,289949147352907,10,9,10,9,10,10,10,9,8,85
3T269YTJ8,Hukujin,38KAJGDGU,異次元シャニP,4,1671,289817105040707,10,5,9,7,9,8,7,8,6,69
BE9X9RZ1R,やんしょー,N34LHVJKN,のんびり堂,15,1672,289694838823432,9,6,7,9,10,8,10,10,5,74
15AAN9VTO,そろん,WN5B7VKPU,きんぴられんこん,3,1673,289662449252715,8,5,5,8,8,6,9,8,5,62
A41HY3Y8L,AOIAO,FVJABCVP3,瑞蓮ラボ,9,1674,289506528830900,10,10,10,10,10,10,10,10,10,90
XY15TEL69,_ﾏ,GW4CH70HK,TKG同好会,4,1675,289386583933600,9,2,6,4,7,5,6,8,4,51
WYF5GRPEP,ちゃんかい,9VVUHVLTK,はすのひよこ,4,1676,289364679719338,10,10,10,8,10,10,10,9,9,86
SR9B7FZ1N,ガストロン,48BTAPMBG,蓮ノ空魔術部,12,1677,289269454429720,10,9,9,9,9,10,9,10,9,84
6UPER4EDF,ハリ,X87KNX4N3,蓮ノ流星群,13,1678,289175539674508,10,6,8,10,10,10,10,10,5,79
NR443H0K2,小日向美穂,JWUL2T36L,チーム初心者,3,1679,289154300619054,10,9,9,10,10,10,10,10,9,87
I962LF0QO,TOMO,59AK7LJ7A,とりあえず,3,1680,289031599335302,10,10,10,9,10,8,10,10,9,86
DYPCBJC29,Nqtoyq,MYTCXJ12B,つーりすと@蓮部,2,1681,288684325900069,10,5,9,6,10,8,9,7,5,69
CT20NMUBK,がんちゃん,998H940YN,お嬢様筋トレ部,3,1682,288665635234029,4,3,4,6,6,5,6,2,3,39
WJRVK47PY,たいし,2ULM366U6,毎日がエブリデイ,12,1683,288074198607316,10,8,10,10,10,10,10,10,9,87
L10RA8434,なこちぃ,K4TAHF9YA,はすっこ準備室,12,1684,287959127161099,10,10,10,10,10,10,10,10,10,90
J9M4FC0RM,マサキ,WAT20PN3Y,こな党,15,1685,287799786809008,8,6,7,7,9,4,7,8,3,59
11TQO6YTT,ごはん派,PMKB2XTJD,ごはん派！！！,9,1686,287544163941424,9,7,6,6,10,5,8,9,5,65
CNMIWIHQT,ぺぺ,JVUNVCT8P,梢先輩のASMR,3,1687,287492994481659,8,7,8,7,9,5,8,8,5,65
HWACPEW7I,うーどん,828YTYAA9,箱推し社畜の部屋,6,1688,287474070475384,10,8,10,9,9,9,10,10,9,84
EDRPFT613,やってぃ,F56XEUUBE,みらくら自習室,3,1689,287421407886954,7,5,7,6,9,6,8,7,6,61
Y9DEXKEKI,ぐっさん¥,WN5B7VKPU,きんぴられんこん,0,1690,287411177238542,10,6,9,8,10,7,9,9,7,75
J58T7F4U5,和,Y2HV0YEF7,蓮ノ空を応援し隊,1,1691,287384429783227,6,5,7,7,8,8,7,8,6,62
AITEOLNKO,お姉さま,CTW8DKV5P,まったり,8,1692,287275603053585,10,7,10,7,10,6,9,9,8,76
F7AVID9MC,プルプル,P8W50773L,蓮ノ空見守り隊,15,1693,287134662088552,10,9,7,10,10,10,10,10,10,86
RLN6TRNTA,あき,M8LEKM6U4,ルリめぐ,12,1694,287096405632571,10,7,10,7,7,9,10,9,8,77
1LTMD4MM0,ゴンザレス師匠,RXXUPMWB9,待機室跡地観測所,1,1695,286759367406690,10,8,10,7,9,9,9,10,7,79
NNLZZKJWI,たちばな,G59NGM0XA,シュリーレン,3,1696,286368849275110,8,4,7,7,9,6,8,7,5,61
GYOTXMQBW,榊,2JVBK752G,卍愛蓮説卍,3,1697,286055206755529,6,6,6,6,6,7,7,8,5,57
D23U0GPWC,shu,Y2HV0YEF7,蓮ノ空を応援し隊,2,1698,285983722241625,10,9,10,9,10,8,10,10,8,84
FBJQUYBP1,アンコロモチ,L3NN1RWMY,アポロベイ海賊団,6,1699,285742919307919,10,10,10,10,10,10,10,10,10,90
6WD9HFP2A,ちゃそ,ABU58EVJ2,Quatuor,5,1700,285322034948892,10,7,9,9,10,10,10,10,8,83
LFT42AX21,ふぃる,GN1798YEX,ド!ド!同好会,3,1701,285312979032026,9,4,7,6,10,5,7,8,3,59
6KKO3RFTI,とむとむくん,J62DRC7J5,蓮ノ空好き好き会,7,1702,285022134531052,10,10,10,10,10,10,10,10,10,90
YR413R0DW,鮭味じゃがいも,6XX7GBM0K,ぷちぐる同好会,14,1703,284874074135241,10,8,9,8,8,8,10,10,8,79
RAAGABHLD,すわっぷ,BCJRMHE75,梢すきすきクラブ,7,1704,284213770104244,8,6,7,8,8,4,9,10,7,67
8CY80F0FH,ひかり,W3YKKRWHG,ルリと愉快な一家,5,1705,284207027466947,8,5,8,5,8,5,7,7,4,57
9LMB4FHT6,かよりる,N7GLY2RUW,百生銀行,0,1706,283470845352412,9,7,9,6,6,8,6,9,6,66
HD8JHV0UJ,木琴,MVMP6NNXD,空き時間らくがき,12,1707,283203252107391,9,9,9,7,9,8,9,7,8,75
C3LBT86LJ,鍵,02XNKDH8X,せーはすの雑用係,2,1708,283186306582336,8,9,9,8,10,10,10,9,7,80
GRD5U1RH7,楠木此花,D5A2EEG7F,わたくしは大丈部,7,1709,283142880060286,8,6,8,7,8,6,8,8,5,64
RR4L71LVA,縹（はなだ）,Y2HV0YEF7,蓮ノ空を応援し隊,12,1710,283135189197916,9,5,9,10,10,10,8,9,7,77
0SRIPZOMK,k46,CM5THHYHB,「」ノ空だけれど,4,1711,282819370526889,10,7,9,8,10,8,10,8,10,80
CKD6D1JNL,RELaina,919XF8V2V,蓮之空大三腳,3,1712,282303188566021,9,7,9,8,9,7,8,8,6,71
WGCG33U6A,じゃすこ,RF5215M2U,スクステ同好会②,5,1713,282156157953428,9,7,7,7,10,7,6,7,7,67
5GPEMYD72,ろー,KT4C59NXG,めぐ島,3,1714,282113425448618,10,9,10,9,10,10,10,9,9,86
GHJIO1M7D,消しゴム,M08GKL70U,ららマジ難民の会,4,1715,282099508619468,10,10,10,10,10,10,10,10,10,90
XJSQA264N,Akky,D5A2EEG7F,わたくしは大丈部,6,1716,281971824436558,10,8,8,9,10,8,9,10,8,80
4OG9NTQN1,ちゃん,9FF5JBNDF,めぐすきクラブ,14,1717,281947307452421,10,10,10,10,10,10,10,10,10,90
RCV3EKR9B,なっちゃん,1D7T2UXC2,無言でのんびり,12,1718,281631918563750,10,10,10,10,10,10,10,10,10,90
0RK71VLVD,クリームソーダ,BT22M41DV,梢花帆吟子同好会,0,1719,281550681296400,7,5,6,6,8,7,7,7,5,58
KO53RLH0L,あぽし,W26TRPM1R,めぐ党藤島派,5,1720,281531606406643,7,4,8,9,9,8,4,10,4,63
YH1NN06WH,味噌メガネ,0MF6U6UPK,あなたなら大丈部,6,1721,281365850170442,10,8,9,9,10,8,10,8,8,80
VM5FHWG3T,いてつ,8M6UDX260,ぽけもん好き,7,1722,280049035894973,10,8,9,10,10,10,10,10,9,86
193WBTUJY,kopuniko,43HRXMXWA,無言OKクラブ,10,1723,279625473633555,9,6,8,6,9,7,9,8,6,68
UZL6IVC1A,ふにゃ,V6DV6KETG,梢好き好きクラブ,7,1724,279572734444165,8,6,8,7,9,7,8,9,6,68
DBV4TN587,うしさんば,MTBP3B4GM,ふらわーすきすき,4,1725,279411894793476,9,5,7,8,10,7,9,9,5,69
NTUSHVOJ8,小使,279NUYU7C,れんこん,14,1726,279286324270725,9,5,8,8,9,8,10,9,10,76
T43L504ND,パッキー,FMKP92LRL,目が霞む人達,1,1727,279240971590636,10,5,8,9,9,6,8,8,5,68
VLY68BYF5,しましま,8RR9G8UHU,AiRBLUE,8,1728,278645181352295,10,10,10,10,10,10,10,10,10,90
BWK68GGBD,風紀,CX967RTGY,おんゆあさーくる,2,1729,278573182755949,7,3,8,7,5,4,9,8,5,56
RYWMTGDGD,Orca,HBK6KCRPP,無言でおけ,1,1730,278440591228222,10,6,7,6,8,7,8,7,6,65
65J3TWC4M,アイス,LT9K2FP23,いな民リンクラ部,2,1731,278419653361596,10,6,9,7,10,7,9,9,7,74
BC5JFT6F4,haro,36DAM7HBL,蓮隠れノ里,0,1732,278158299971872,9,7,8,8,10,8,6,4,7,67
QQSNTXEJ1,Takchan,NG47YWRR1,繚乱！蓮ノ空,5,1733,277956417805947,10,8,9,7,10,10,10,10,8,82
AXNUE33I7,♨釜玉うどん♨,N2KCENRKH,猫＆旅大好き部,6,1734,277836039304720,10,6,8,7,9,6,8,9,6,69
SDO1X5IAP,ramen,PDMPF3VVV,r/LL,1,1735,277796787825039,10,7,9,8,10,10,10,10,8,82
CMULRD345,かめきち,K8C99H42D,ルリと喜ド！愛楽,2,1736,277338449052895,9,6,7,6,7,7,8,8,5,63
N5U5H5DCX,シューマイ,1DU9LCND7,蓮ノ空すこやか部,0,1737,277291517812222,7,3,7,6,8,5,8,8,3,55
WIFVTF0SF,りゅう,6WJW7R1TD,さやこずノ休日,9,1738,277225226983835,10,9,10,10,10,10,10,10,10,89
1WHW3FXE7,コルセ・アスミ,MTBP3B4GM,ふらわーすきすき,11,1739,277030960682611,10,8,9,8,10,8,10,9,8,80
Q80NROBVC,ハイネ,RFYKY8DCD,LA.LA.LA,6,1740,276792098219991,10,10,10,10,10,10,10,10,10,90
DCR8TX22K,みんと,V4A5MP41E,徒町チャレンジ！,12,1741,276745089334389,10,8,9,9,10,8,10,10,8,82
O8A9ZD5IG,堅揚げポテト,YCTM6RYDP,金沢おでん同好会,12,1742,276537555341379,9,6,9,9,9,8,9,9,7,75
PHFHX58UT,モガンボ,RF5215M2U,スクステ同好会②,0,1743,276093113175407,10,10,10,10,10,10,10,10,10,90
OGQVCONVB,ひめらぎ,9GDHWXGVG,ルリと花咲く毎日,12,1744,275945640311850,10,9,10,10,10,9,10,10,9,87
BFN5RBZ11,Mez,KGDNX3EF3,ENcircle,3,1745,275914995384744,9,4,6,5,8,6,7,7,4,56
0P4MD9MKL,ずいせつ,2ULM366U6,毎日がエブリデイ,4,1746,275686853485227,7,10,8,8,8,8,10,10,7,76
Z4OYJ1OKQ,いがぐり,X34LWGL6R,サークル2,8,1747,274568920935406,10,8,10,8,10,9,10,8,8,81
EWZ6C1W7U,sayu,919XF8V2V,蓮之空大三腳,4,1748,274564187012977,7,10,10,8,10,10,10,10,7,82
7MK52D0DG,nattsun,GVT61ATX0,なのだけれど,0,1749,274198346811371,9,10,9,7,10,9,10,9,8,81
LWHJCVJ19,小泉コン,FC8NBAJBT,ラー麺二郎金沢店,4,1750,274054837778259,9,8,9,9,9,8,9,9,8,78
