player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank, point , 音游分数 ,音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
R1919C1U5,ゆきのふ,HXVYGL96H,初々しい対抗戦,799,0,11183," 5,421,474 ",,,4,5,4,5,7,1,5,5,36
JRJ8GHN4L,へむ,EFYYG9TAY,ご隠居さーくる,330,0,11184," 5,421,415 ",,,3,1,4,8,10,1,8,5,40
TYR7CYTNW,カプチーノ,3A63DYH54,LLすこすこ部,1274,15,11185," 5,420,876 ",,,6,7,7,7,7,1,8,5,48
76X87PRTU,ぬーさん,GR65FP8VN,蓮好き,940,7,11186," 5,420,356 ",,,4,6,2,4,4,1,2,4,27
5J8X0TN63,オレンジネコ,TR6AR49NR,行けたら行く,240,0,11187," 5,419,139 "," 47,200,866 ",3787,10,7,7,4,8,5,7,7,55
YH4C1T4KY,Maru,,,182,0,11188," 5,418,991 ",,,2,2,1,1,1,1,1,1,10
3TDLBGLK9,あー最低,06DCWC1RE,とりあえず参戦用,319,0,11189," 5,418,503 ",,,5,2,3,1,1,1,2,1,16
UTXNF1TUP,A教授の研究室,,,731,1,11190," 5,417,322 ",,,5,5,6,2,2,2,7,7,36
WF4CJD96P,schnee,3A63DYH54,LLすこすこ部,990,1,11191," 5,415,112 ",,,8,4,6,2,7,4,4,5,40
S08MJ23BF,ねお,8MDA3A0AK,イベント用,401,0,11192," 5,414,856 "," 52,941,368 ",3641,10,4,3,1,9,2,3,9,41
K7NXN2MEB,nana,9YG7C0VM7,綴理と無言で昼寝,777,2,11193," 5,413,143 ",,,4,4,2,2,10,1,1,4,28
9352FGFD3,ゆずみっく,,,156,0,11194," 5,412,990 "," 30,373,943 ",4314,2,5,2,1,2,1,2,1,16
G2K1OHMFD,夜船　北窓,9EYH317R8,イカトンブライ部,1081,6,11195," 5,412,787 ",,,4,4,4,7,8,1,6,8,42
CJRTWY0S9,Hei,E050K9859,蓮党,645,2,11196," 5,411,003 ",,,2,1,1,1,1,1,2,1,10
KB32RYPXE,りけ,3X8412GRF,squirrel,995,4,11197," 5,408,818 ",,,5,1,5,5,5,1,5,9,36
0VQKCO7RJ,すあま,0MHM887UA,円都流氓,948,3,11198," 5,408,478 ",,,2,2,2,2,5,1,4,9,27
6TLR7HK9N,yuya,9D722M8KC,蓮ノ空同好会,822,3,11199," 5,407,413 "," 45,445,706 ",3829,5,7,4,4,7,1,4,2,34
DUW26R9WB,xuxian,6MWHCNJE8,蓮之空小賣部,595,2,11200," 5,406,449 ",,,4,1,1,1,1,1,2,1,12
UMXGJHLAA,じぇい,JD541JRXE,こてっちゃん～,824,4,11201," 5,406,351 ",,,6,6,7,5,7,1,5,5,42
