player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,慈,瑠璃乃,姬芽,吟子,小铃,缀理,花帆,さやか,梢
D0RVYCT5J,MONO,BKLW6CR5L,Mix鮭の空!!,8,1,1627562459459194,10,10,10,10,10,10,10,10,10
UA5OC8495,zth,NC2YT2V28,蓮之愛同予者何人,15,2,1613318695022684,10,10,10,10,10,10,10,10,10
8EB0GXWX1,わいわい,EYN9H9N16,蓮すきすきクラブ,4,3,1549051092133815,10,10,10,10,10,10,10,10,10
CAH984HAW,タピエンル,VW65MCVF8,スリスリーズ,14,4,1548422245170881,10,10,10,10,10,10,10,10,10
PLE67URFB,DasserAN,M5LHG6R4T,乙宗動物園,8,5,1540029533670385,10,10,10,10,10,10,10,10,10
L6A36K16J,わいわい(本物),FK5MUK0ET,くる♡すきクラブ,12,6,1527645919182408,10,10,10,10,10,10,10,10,10
8XP3JM3HY,林杜,CX967RTGY,おんゆあさーくる,13,7,1520080952284662,10,10,10,10,10,10,10,10,10
FWBTX791U,garry,M5LHG6R4T,乙宗動物園,4,8,1514787470218961,10,10,10,10,10,10,10,10,10
B424J17UB,ギンッカ,EYN9H9N16,蓮すきすきクラブ,15,9,1500152845427451,10,10,10,10,10,10,10,10,10
DES39P1DL,夜中腹減,EYN9H9N16,蓮すきすきクラブ,13,10,1499288052384828,10,10,10,10,10,10,10,10,10
WP2XGUKDR,18,EYN9H9N16,蓮すきすきクラブ,15,11,1488370013017821,10,10,10,10,10,10,10,10,10
LP0BEDRF6,ありがとう大三角,,,13,12,1485776285073311,10,10,10,10,10,10,10,10,10
7604CH5KV,わいわい,FK5MUK0ET,くる♡すきクラブ,15,13,1477320597842392,10,10,10,10,10,10,10,10,10
A172AA7DD,にしん,FVJFA973A,蓮ノ空愛好会,6,14,1452148909325347,10,10,10,10,10,10,10,10,10
WL6FFE9FY,もょもと,EYN9H9N16,蓮すきすきクラブ,15,15,1445074055935263,10,10,10,10,10,10,10,10,10
9ENVXR95K,マオ,M5LHG6R4T,乙宗動物園,10,16,1440854654711227,10,10,10,10,10,10,10,10,10
XREWTWWBK,握撃ルブラン,11XTEEEJT,リンクラ料理部,15,17,1437062900567319,10,10,10,10,10,10,10,10,10
0CPFA3PTM,かりんたや,25PMPEMG7,星見プロ,14,18,1436734860325658,10,10,10,10,10,10,10,10,10
8KGF3M6WJ,ことりの,EYN9H9N16,蓮すきすきクラブ,15,19,1421632962108967,10,10,10,10,10,10,10,10,10
HU55NKXPK,Fake野郎,EYN9H9N16,蓮すきすきクラブ,15,20,1416172879135462,10,10,10,10,10,10,10,10,10
WPLF5HB13,コライドン,11XTEEEJT,リンクラ料理部,15,21,1407950829863689,10,10,10,10,10,10,10,10,10
L6HBG7C3L,あまらく@,BKLW6CR5L,Mix鮭の空!!,15,22,1404269481573745,10,10,10,10,10,10,10,10,10
K137HR419,しょうご,VW65MCVF8,スリスリーズ,15,23,1387905020956617,10,10,10,10,10,10,10,10,10
HF5CLQ1F8,すがぽん,M5LHG6R4T,乙宗動物園,8,24,1387304436792042,9,9,9,9,10,10,10,10,9
WCN6J32TG,しみちゃん,BKLW6CR5L,Mix鮭の空!!,15,25,1373792135169052,10,10,10,10,10,10,10,10,10
64M70NFSR,たむ,VW65MCVF8,スリスリーズ,15,26,1372538087080752,10,10,10,10,10,10,10,10,10
GVNJDLBW8,ダークライ,11XTEEEJT,リンクラ料理部,11,27,1366327686476237,10,10,10,10,10,10,10,10,10
NOB5KDBV6,しる220,0UT59MJ8U,かほすこ同好会,15,28,1337106114113668,10,10,10,10,10,10,10,10,10
FVG9O3T6M,つづもん,11XTEEEJT,リンクラ料理部,13,29,1331729673372867,10,10,10,10,10,10,10,10,10
MEGKKH1W5,ccv,D7H8MN2U4,LLD,15,30,1331554314049382,10,10,10,10,10,10,10,10,10
HVA8EZJWM,鍋,YCTM6RYDP,金沢おでん同好会,15,31,1330817390915832,10,10,10,10,10,10,10,10,10
3Q65ASSTC,ほうがく,YE7CX8RNP,蓮ノ大三十兆角,15,32,1329834965820777,10,10,10,10,10,10,10,10,10
FM1GCQSEE,Goona,M5LHG6R4T,乙宗動物園,13,33,1319297915429074,10,10,10,10,10,10,10,10,10
TKLRD66RN,ふじー@腰痛,BKLW6CR5L,Mix鮭の空!!,15,34,1316677048272447,10,10,10,10,10,10,10,10,10
L8VJOGDKM,ひつじさん,VW65MCVF8,スリスリーズ,15,35,1310113987566025,10,10,10,10,10,10,10,10,10
8OJ4K93MD,コロ,HBUK6F7CC,乙宗梢なりきり部,14,36,1307642382633347,10,10,10,10,10,10,10,10,10
GRN5C49P3,わいわい（偽物）,VW65MCVF8,スリスリーズ,15,37,1300776779955897,10,10,10,10,10,10,10,10,10
EQOU1ZZS7,隠居→ラブカ,VW65MCVF8,スリスリーズ,15,38,1300074623267115,10,10,10,10,10,10,10,10,10
OZHGPXIGS,まるごとみなみ,WN5B7VKPU,きんぴられんこん,14,39,1291604623408865,10,10,10,10,10,10,10,10,10
DCU9XHY3U,しばひめ,YE7CX8RNP,蓮ノ大三十兆角,13,40,1283735108184659,10,9,9,9,10,10,9,10,10
AL804BYBX,はなぶさ,YE7CX8RNP,蓮ノ大三十兆角,15,41,1281352086733064,10,10,10,10,10,10,10,10,10
ZYAP6N76H,ぬわぁんでよぉ,BKLW6CR5L,Mix鮭の空!!,15,42,1278395343715852,10,10,10,10,10,10,10,10,10
XTY4GG18V,こーりん,1BME38BCD,さすさやクラブ,15,43,1278126362438681,10,10,10,10,10,10,10,10,10
QTHXHSE6U,有料動画,EYN9H9N16,蓮すきすきクラブ,15,44,1276621431239905,10,10,10,10,10,10,10,10,10
M3ANWTEQ1,"甘野老oNM,",73CBYJYB0,"oNM,",13,45,1275578710344292,10,10,9,10,10,10,10,10,9
6NJM4GUG6,Sea,VW65MCVF8,スリスリーズ,6,46,1272843864522251,10,10,10,10,10,10,10,10,10
DRSNNTTME,もや,YE7CX8RNP,蓮ノ大三十兆角,4,47,1270210801735801,10,10,10,10,10,10,10,10,10
5LL48ARPU,シュウ,BKLW6CR5L,Mix鮭の空!!,15,48,1269213803323345,10,10,10,10,10,10,10,10,10
9FCM2N4CA,臨倉奴太郎,FVJFA973A,蓮ノ空愛好会,15,49,1269057069596741,10,10,10,10,10,10,10,10,10
JRT9COU68,あ,VW65MCVF8,スリスリーズ,15,50,1266584132864533,10,10,10,10,10,10,10,10,10
KBI8MUTYD,まけれれ,EYN9H9N16,蓮すきすきクラブ,13,51,1256658148949211,10,10,10,10,10,10,10,10,10
JIKYKGGNX,ぬー,HBUK6F7CC,乙宗梢なりきり部,15,52,1251839817742272,10,10,10,10,10,10,10,10,10
NC6WJYFVX,ヘブンズゲート,11XTEEEJT,リンクラ料理部,15,53,1251056077513642,10,10,10,10,10,10,10,10,10
TW9L2LKS7,青眼の究極竜,YE7CX8RNP,蓮ノ大三十兆角,15,54,1250855441356864,10,10,10,10,10,10,10,10,10
0USG3I0AK,T.Y,VW65MCVF8,スリスリーズ,15,55,1249616396985404,9,9,10,9,10,10,10,10,10
5UT1FEC2R,きんちゃ,FVJFA973A,蓮ノ空愛好会,4,56,1247142258540969,10,10,10,10,10,10,10,10,10
AKMY82517,いずのあい,VW65MCVF8,スリスリーズ,15,57,1245367448231541,10,10,10,10,10,10,10,10,10
9NMP2LJU2,くぼっち,EYN9H9N16,蓮すきすきクラブ,15,58,1242877005626317,10,10,10,10,10,10,10,10,10
P4LVRKG9L,月見海月,RFYKY8DCD,LA.LA.LA,15,59,1241397111376045,10,10,10,10,10,10,10,10,10
BRJ0XWX77,しいのき,EYN9H9N16,蓮すきすきクラブ,15,60,1239250154872834,10,10,10,10,10,10,10,10,10
BFERXX3NE,SE,YFADYJVW4,FPS好きクラブ,12,61,1237810916589571,10,10,10,10,10,10,10,10,10
8JKPKHDHC,あるふぁん,EYN9H9N16,蓮すきすきクラブ,15,62,1236432205426176,10,10,10,10,10,10,10,10,10
P3O3FFU0F,てんま,EYN9H9N16,蓮すきすきクラブ,9,63,1236107261536129,10,10,10,10,10,10,10,10,10
7RODEB74T,しよー,RWARTHA1M,乙宗梢大好き部,15,64,1235121408819966,10,10,10,10,10,10,10,10,10
U7NEBV4KH,こーど,BKLW6CR5L,Mix鮭の空!!,15,65,1233509158666913,10,10,10,10,10,10,10,10,10
R3YC2XYYZ,秋,GPKTRBCTT,騎空団蓮ノ空支部,13,66,1233336041139433,10,10,10,10,10,10,10,10,10
S1JO65QZU,すと。,BKLW6CR5L,Mix鮭の空!!,9,67,1232764903503593,10,10,10,10,10,10,10,10,10
LVRF4GDVF,るびたぬ,VW65MCVF8,スリスリーズ,15,68,1231175833173975,10,10,10,10,10,10,10,10,10
1FREY7CCF,充電竜ル・リノ,11XTEEEJT,リンクラ料理部,15,69,1227901075374143,10,10,10,10,10,10,10,10,10
H827FHG5T,つな,FC8NBAJBT,ラー麺二郎金沢店,15,70,1226190842029582,10,10,10,10,10,10,10,10,10
RKVK0YI1L,おらぴさん,1BME38BCD,さすさやクラブ,15,71,1225003145702275,10,9,9,9,10,10,8,10,9
KMUYDNERU,ゆうし,FC8NBAJBT,ラー麺二郎金沢店,15,72,1221859764473175,10,10,10,10,10,10,10,10,10
C7IMXOP79,ナーガ,FVJFA973A,蓮ノ空愛好会,0,73,1221450479288632,10,10,10,10,10,10,10,10,10
KOKTCEUS1,にんじんソード,1BME38BCD,さすさやクラブ,15,74,1217795464618269,10,10,10,10,10,10,10,10,10
8Q0P3A5Y5,よしお,CM5THHYHB,「」ノ空だけれど,15,75,1216826988879571,10,10,9,10,9,10,10,10,10
QH44G80K9,ぱとんく,11XTEEEJT,リンクラ料理部,15,76,1216484473892282,10,10,10,10,10,10,10,10,10
AJMEJX0KG,こーか,FVJFA973A,蓮ノ空愛好会,14,77,1215272664454406,10,10,10,10,10,10,10,10,10
72SX1Q0B7,ティーケー,YE7CX8RNP,蓮ノ大三十兆角,10,78,1209653885047529,10,10,10,10,10,10,10,10,10
KWSACZISO,すずき,CTW8DKV5P,まったり,15,79,1206771145486416,10,10,10,10,10,10,10,10,10
45NY6HUBX,かいこ,25PMPEMG7,星見プロ,12,80,1205702441902501,10,10,10,10,10,10,10,10,10
VGWT7LCX7,ZUC,BKLW6CR5L,Mix鮭の空!!,12,81,1205227211067288,10,10,10,10,10,10,10,10,10
ON66GC85Z,ミツボシ,JTX1G19BP,さやかほ癒し会,15,82,1204503218496015,10,10,10,10,10,10,10,10,10
T0AGDWEPM,ゆゆ,CX967RTGY,おんゆあさーくる,15,83,1202777067025863,10,10,10,10,10,10,10,10,10
TUHKRV0IW,ポン,EYN9H9N16,蓮すきすきクラブ,15,84,1202045024479522,10,10,10,10,10,10,10,10,10
SM59T811D,Case,RWARTHA1M,乙宗梢大好き部,8,85,1201674181602265,10,10,10,10,10,10,10,10,10
5RR480B4E,らび,D5A2EEG7F,わたくしは大丈部,10,86,1201630202115498,10,10,10,10,10,10,10,10,10
42J4J5OSG,ハラシヨ,W26TRPM1R,めぐ党藤島派,15,87,1198360617641989,10,10,10,10,10,10,10,10,10
HGC8Y4QUS,もがの,0UT59MJ8U,かほすこ同好会,7,88,1197036651292850,10,10,10,10,10,10,10,10,10
J5GI3NA6M,林檎林檎アップル,GXR6C85BT,花帆ちゃん親衛隊,15,89,1196405531574815,10,10,10,10,10,10,10,10,10
OYHRPRDN6,トマト先生,YE7CX8RNP,蓮ノ大三十兆角,6,90,1195612637665437,10,10,10,10,10,10,10,10,10
OR2FS00BH,あぼます,494DMR1RJ,蓮ノ空推し活部,8,91,1194962768025603,10,10,10,10,10,10,9,10,9
ALF76WC94,あかつき,RWARTHA1M,乙宗梢大好き部,15,92,1188494627307365,10,10,10,10,10,10,10,10,10
4W6BIX284,リリィ♡,FK5MUK0ET,くる♡すきクラブ,15,93,1187321368786386,10,10,10,10,10,10,10,10,10
152BPF239,たると,YE7CX8RNP,蓮ノ大三十兆角,10,94,1181862102336296,10,10,10,10,10,10,10,10,10
XCRX2GAFB,なる,WN5B7VKPU,きんぴられんこん,14,95,1180412078925966,10,10,10,10,10,10,10,10,10
CO2UVBYHH,社畜の墓場,VW65MCVF8,スリスリーズ,2,96,1176215252668401,10,10,10,10,10,10,10,10,10
H4VR0D1DV,そー,WN5B7VKPU,きんぴられんこん,9,97,1174709872493261,10,10,10,10,10,10,10,10,10
U1IQYBNI5,通りすがりの人,BKLW6CR5L,Mix鮭の空!!,9,98,1174381646201451,10,9,10,10,10,10,10,10,10
T8W3G9VWA,とれいん,GKR9TEBYC,毎日がホリデイ♪,12,99,1162424014176312,10,10,10,10,10,10,10,10,10
W6KGEJ697,まだまだお,BKLW6CR5L,Mix鮭の空!!,8,100,1155090565129236,10,10,10,10,10,10,10,10,10
FSHR5FP4W,Kian,0B4LPDY69,巣〜極楽〜,15,101,1154317307802178,10,10,10,10,10,10,10,10,10
68S69TGO8,ｲﾉｳｴ,RFYKY8DCD,LA.LA.LA,8,102,1145628768344814,10,10,10,10,10,10,10,10,10
QUQRGUWJL,にしおり,49AMYCXCD,ルドベキア,15,103,1144312960632624,10,10,10,10,10,10,10,10,10
RRW2O1DH8,ふかひれ,49AMYCXCD,ルドベキア,14,104,1143579727636591,10,10,10,10,10,10,9,10,10
7TAQGMS8W,ゆる,PBRDPWEY1,村村会,15,105,1139283885572014,10,10,10,10,10,10,10,10,10
PNCHE9KS0,凡ばぁどけーじ,WN5B7VKPU,きんぴられんこん,15,106,1138288568228062,10,10,10,10,10,10,10,10,10
4387Y57EA,あなたこなた,11XTEEEJT,リンクラ料理部,12,107,1137684982364136,10,10,10,10,10,10,10,10,10
M6J593C9W,うらかつ,494DMR1RJ,蓮ノ空推し活部,15,108,1136322226438084,10,10,10,10,10,10,10,10,10
LVOYGDF8A,norano,RWARTHA1M,乙宗梢大好き部,9,109,1134430068403674,10,10,10,10,10,10,10,10,10
1Y0XFNNDJ,大三角.....,EYN9H9N16,蓮すきすきクラブ,15,110,1132150735782702,10,10,10,10,10,10,10,10,10
8YL7FPM4D,ぷりっ,49AMYCXCD,ルドベキア,15,111,1128988329182137,10,10,10,10,10,10,10,10,10
8DSWY1SNL,お茶とコーヒー,HBUK6F7CC,乙宗梢なりきり部,15,112,1126784945419813,10,9,9,9,10,10,10,10,9
0K9AYHMNP,茉莉,VW65MCVF8,スリスリーズ,9,113,1125147227539805,10,10,10,10,10,10,10,10,10
7YZUF27YY,ユウキ,11FB0EDDT,スクステ同好会,15,114,1123064383310690,10,10,10,8,10,10,8,9,8
OWS2KA4SW,ごみょ,FVJFA973A,蓮ノ空愛好会,15,115,1118114528393771,10,10,10,10,10,10,10,10,10
UFXL4JKYR,そら。,JDAG79TG7,百合ノ空観察部,12,116,1116770026342278,10,10,10,10,10,10,10,10,10
BGZ7SP3WX,はろいと,VW65MCVF8,スリスリーズ,14,117,1116733217799176,10,10,10,10,10,10,10,10,10
XB2VHAJYV,まさお,GMEF2K8DL,花咲く泥も好き²,4,118,1116704700203745,8,8,8,7,10,10,8,10,8
YIGSDJFDL,あっきー,YCTM6RYDP,金沢おでん同好会,15,119,1116399597251769,10,10,10,10,10,10,10,10,10
AFMBX6BPP,(^o^),PBRDPWEY1,村村会,13,120,1110946330842031,10,10,10,10,10,10,10,10,10
M8KSSVGQS,ひとひらだけ,BKLW6CR5L,Mix鮭の空!!,15,121,1110156661081141,10,10,10,10,10,10,10,10,10
G25EXFDYH,リフォームUK,25PMPEMG7,星見プロ,7,122,1101997378387063,9,9,9,9,9,10,9,9,10
K7QAEXJLJ,のりすけ,49AMYCXCD,ルドベキア,15,123,1101883273534453,10,10,10,10,10,10,10,10,10
W5XCH27LY,クロ,D5A2EEG7F,わたくしは大丈部,2,124,1098489801306345,10,10,10,10,10,10,10,10,10
NWUFRAHLN,じゅんじゅん,M5LHG6R4T,乙宗動物園,10,125,1098227902484145,10,10,10,10,10,10,10,10,10
838S79KWG,マスオ君、左様,BKLW6CR5L,Mix鮭の空!!,10,126,1096118565170520,10,10,10,8,10,10,9,10,9
AK6AYMM19,ごろよん,PBRDPWEY1,村村会,15,127,1094407697746102,10,10,10,10,10,10,10,10,10
9L52YPRA1,ハミングバード,FVJFA973A,蓮ノ空愛好会,3,128,1090487389073703,10,10,10,10,10,10,10,10,10
67GP30NUW,yuba,11FB0EDDT,スクステ同好会,11,129,1087717187591352,10,10,10,10,10,10,10,10,10
V578L0R6J,mion,,,15,130,1085364223357533,10,10,10,10,10,10,10,10,10
XK44KNPLR,C_T4KE,GXR6C85BT,花帆ちゃん親衛隊,12,131,1084995559587729,10,10,10,10,10,10,10,10,10
IZUFEEX2U,アルメ,EYN9H9N16,蓮すきすきクラブ,15,132,1080147120406507,10,10,9,9,10,10,10,9,10
81GLQQIAH,ジンベイ,6XX7GBM0K,ぷちぐる同好会,15,133,1079531101753801,10,10,10,10,10,10,10,10,10
ZUIWXH7GR,オバタさん,79C17CHA2,蓮ノ空出張部,15,134,1075322553555169,10,10,10,10,10,10,10,10,10
P4ZNDWHDA,どんき,GXR6C85BT,花帆ちゃん親衛隊,12,135,1075131452867101,10,10,10,10,10,10,10,10,10
JFND2KZVS,ルビジウム,FVJFA973A,蓮ノ空愛好会,15,136,1071635665405139,10,10,10,10,10,10,10,10,10
2XWFCWBCR,そで,K4TAHF9YA,はすっこ準備室,12,137,1068678284442568,10,10,10,10,10,10,10,10,10
5W83UKK4H,望月,1BME38BCD,さすさやクラブ,15,138,1059564486616517,10,10,10,10,10,10,10,10,10
JW6QPV8JC,あるそーやん,FC8NBAJBT,ラー麺二郎金沢店,13,139,1054588229224927,7,7,8,10,10,10,10,10,10
W4E0R6NA9,そらをとぶ,BKLW6CR5L,Mix鮭の空!!,15,140,1054103715011056,10,10,10,10,10,10,10,10,10
0YNR6FZYP,アカミソ,,,4,141,1054068120606438,10,10,10,10,10,10,10,10,10
8GYTX89XA,めぐるり結婚,FVJFA973A,蓮ノ空愛好会,15,142,1049937967865420,10,10,10,10,10,10,10,10,10
5GUR9X53N,すてぽ,2B97MH4YA,同じ話し何回も…,9,143,1045771708046632,10,10,10,10,10,10,10,10,10
LEEU9JZFJ,こずかほ結婚式♡,49AMYCXCD,ルドベキア,15,144,1043195406946550,10,10,10,10,10,10,10,10,10
4NF07ZA7K,ゆーさく,VW65MCVF8,スリスリーズ,15,145,1041813050067205,10,10,10,10,10,10,10,10,10
LKY79HKFR,しらす,FVJFA973A,蓮ノ空愛好会,8,146,1039283129963869,10,10,10,10,10,10,10,10,10
W0WYHMBR4,リョータ,3BDTCERX6,打ち返した流れ星,13,147,1035605305361479,9,9,9,10,10,9,9,9,10
X0N1L475X,ぼた餅,J7N4W6Y1K,こずミックラブ♡,15,148,1034238748118068,10,10,10,10,10,10,10,10,10
BJI9H7CC6,エイジ,PBRDPWEY1,村村会,12,149,1030798922977969,10,10,10,10,10,10,10,10,10
7XT268BWG,春はこずめぐ,FVJFA973A,蓮ノ空愛好会,15,150,1030235042248324,10,9,9,10,9,10,10,10,10
KYXUCDX5P,米豆梨（みどり）,9YM3DBTB7,泥民館,2,151,1027900335587556,10,10,10,10,10,10,10,10,10
1B2LJJF52,とむ#超人CS,1BME38BCD,さすさやクラブ,15,152,1025010974038394,10,10,10,10,10,10,10,10,10
3FE67G88N,えーすい,Y2R7E79U3,カワウソ同好会,15,153,1023307871960626,10,10,10,10,10,10,10,10,10
GUUN5GB0W,むうげ,BKUHCT7WF,蓮女お嬢様部,12,154,1022976116976319,10,10,10,10,10,10,10,10,10
J9C1NN8VB,あび,VW65MCVF8,スリスリーズ,15,155,1022217252370847,10,10,10,10,10,10,10,10,10
W51RD80OU,赤飯のごま塩,49AMYCXCD,ルドベキア,15,156,1021509612967489,10,9,9,9,8,9,9,10,10
6HHFM7N28,はなぶさ,0TKFF5EG3,サークル名募集中,10,157,1018145775154323,10,9,9,8,10,9,8,9,10
ODE064I6J,ちあき,M5LHG6R4T,乙宗動物園,12,158,1016438992152747,10,10,10,10,10,10,10,10,10
MNV5KYXG7,六天,GXR6C85BT,花帆ちゃん親衛隊,15,159,1014306782137719,10,10,10,10,10,10,10,10,10
BJ2YEFM93,テンババア,EYN9H9N16,蓮すきすきクラブ,15,160,1013965023393306,10,10,9,9,9,10,10,10,10
KWNXKNY6X,応愛こず,49AMYCXCD,ルドベキア,15,161,1013067197601111,10,10,10,10,10,10,10,10,10
L0HOC7EEE,金無院田,YE7CX8RNP,蓮ノ大三十兆角,5,162,1013057958038710,10,10,10,10,10,10,10,10,10
L71LEGR49,かんなぎ,3BDTCERX6,打ち返した流れ星,15,163,1012619100576122,10,10,10,10,10,10,10,10,10
A1YL665HX,dai,YCTM6RYDP,金沢おでん同好会,15,164,1012542639250015,10,10,10,10,10,10,10,10,10
9RV301LEB,いもむし,GXR6C85BT,花帆ちゃん親衛隊,15,165,1011322377368416,10,10,10,10,10,10,10,10,10
5K59F4UVE,ガチャ至上主義,11FB0EDDT,スクステ同好会,15,166,1011286004655705,9,9,10,10,10,10,10,10,10
06K5U684T,らぎあくるしゅ,KND3T7056,ぽかぽかモガの村,13,167,1011181770847095,10,10,10,8,10,10,8,10,10
JVDRVFFBP,たなばた野郎,EYN9H9N16,蓮すきすきクラブ,15,168,1010958984918038,10,9,9,10,10,10,10,10,9
RK1U34LGB,亀タンク,JDAG79TG7,百合ノ空観察部,15,169,1010750553440583,10,10,10,10,10,10,10,10,10
24M5TJDPS,わるつ,FVJFA973A,蓮ノ空愛好会,15,170,1009783653594840,10,10,10,10,10,10,10,10,10
VFEKJ4R8Q,眠くなったら寝る,VW65MCVF8,スリスリーズ,15,171,1007405426799898,10,10,10,9,9,9,8,10,8
GXADUIMKY,みず,G59NGM0XA,シュリーレン,0,172,1006813518341059,10,10,10,10,10,10,10,10,10
9X5GDG3PC,床,11XTEEEJT,リンクラ料理部,11,173,1004550971941662,10,10,10,10,10,10,10,10,10
4F1HIHA3J,きびだんごうどん,11FB0EDDT,スクステ同好会,15,174,1003546505433158,10,10,10,10,10,10,10,10,10
UTYSFLDSK,てんどう,V78LAX1HN,蓮ノ空ボドゲ部,2,175,1002619544857337,10,10,9,8,10,10,10,10,9
RGE7T0KWP,なーるる,49AMYCXCD,ルドベキア,8,176,1000477840204468,10,10,10,9,10,10,10,10,10
1KEVDVFF9,のら,WN5B7VKPU,きんぴられんこん,8,177,999368035796517,10,9,10,10,10,10,10,9,10
EFW2PMAHB,くら,YCTM6RYDP,金沢おでん同好会,15,178,999219495439631,10,10,10,10,10,10,10,10,10
04TRE8XUQ,kuro,WTJV514G9,蓮ノ空のお弁当屋,12,179,998656182789204,10,10,10,10,10,10,10,10,10
AP7F00GN1,デンチ,WHWT61ELR,【無言】ハスノソ,6,180,998324900161951,10,10,10,10,10,10,10,10,10
KO204U2QH,黒曜石は砕けない,KND3T7056,ぽかぽかモガの村,15,181,996681723311947,10,10,10,10,10,10,10,10,10
U8OROTM2Y,なってしまった！,YCTM6RYDP,金沢おでん同好会,13,182,995556002974557,9,9,9,10,10,10,9,10,9
NY9X4SWNC,くりマロン,BKLW6CR5L,Mix鮭の空!!,15,183,993908685124552,10,10,10,10,10,10,10,10,10
VLVZCU5K1,ひなつき,B5V2LNN43,WMW,15,184,991398745377375,10,10,10,9,10,10,9,9,10
FCED0MOWI,つかべん,RWARTHA1M,乙宗梢大好き部,15,185,989010280446481,10,10,10,10,10,10,10,10,10
4FGPNYMSS,てんよし,VW65MCVF8,スリスリーズ,15,186,987465032723505,10,10,10,10,10,10,10,10,10
VD8CGKV44,のたく,79C17CHA2,蓮ノ空出張部,14,187,986836664407806,10,10,10,10,10,10,10,10,10
CL0CDYUYY,かなちゃん,PBRDPWEY1,村村会,14,188,986733142834645,10,10,10,10,10,10,10,10,10
RND3BA6Q4,あゆ,49AMYCXCD,ルドベキア,15,189,986084915657438,10,10,10,10,10,10,10,10,10
FRTXRTHK1,コルド,49AMYCXCD,ルドベキア,15,190,982316205577957,10,10,10,10,10,10,10,10,10
L2DNOMKBV,レーン,0TKFF5EG3,サークル名募集中,13,191,982036132824090,10,10,10,10,10,10,10,10,10
4N9BBW8FA,レベレンドX,PDMPF3VVV,r/LL,15,192,981457847059327,10,10,10,10,10,10,10,10,10
6PNANEUV0,なの,WN5B7VKPU,きんぴられんこん,15,193,979205970066625,10,10,10,10,10,10,10,10,10
EU76L0TJ7,とまき,EYN9H9N16,蓮すきすきクラブ,8,194,977969488631704,10,10,10,10,10,10,10,10,10
DV73OQD94,ちゆ,BKLW6CR5L,Mix鮭の空!!,15,195,974835912383349,9,10,9,9,10,10,10,10,10
KXMPLAX04,ろーぱす,BKLW6CR5L,Mix鮭の空!!,15,196,974581826325965,10,10,10,10,10,10,10,10,10
NJ5M5IZWU,まき,M5LHG6R4T,乙宗動物園,9,197,972782745738355,10,10,10,10,10,10,10,10,10
8XGER9Q5Y,ひろ,11XTEEEJT,リンクラ料理部,15,198,972608814241140,10,10,10,10,10,10,10,10,10
12Y4UB4XJ,かぴたる,49AMYCXCD,ルドベキア,15,199,971856207976573,9,9,9,8,10,9,8,9,8
UYBPPXGKU,幸運の追い風,HBM31HMUY,YUKIZURI,12,200,970839352309547,10,10,10,10,10,10,10,10,10
0TLDUDJ0J,すとーん,25PMPEMG7,星見プロ,12,201,969087481488683,9,9,10,10,10,9,8,9,7
8E70ID58F,あるとす,WN5B7VKPU,きんぴられんこん,15,202,959816743574333,10,10,10,10,10,10,10,10,10
PFLJMTJPB,カリウム,RXXUPMWB9,待機室跡地観測所,6,203,958038849168080,10,10,10,10,10,10,10,10,10
DZ3B41G7E,お茶組織,CX967RTGY,おんゆあさーくる,10,204,956929988914507,10,10,10,10,10,10,10,10,10
BJC3OIEGV,まよせ,9JTF508LB,スクスタ亡霊部,12,205,956801044004330,10,10,10,10,10,10,10,10,10
DPQ6HPBXJ,黒い秋,49AMYCXCD,ルドベキア,4,206,955039266608649,9,10,9,9,10,9,9,9,9
8HYVGQUX7,まさき,CXG25026E,泥のみんなS,15,207,954742779609167,10,10,10,10,10,10,10,10,10
74M5NJZTF,lanndamu,RWARTHA1M,乙宗梢大好き部,15,208,954477745599823,10,10,10,10,10,10,10,10,10
LQEN0GFVZ,ごろーざ,FVJFA973A,蓮ノ空愛好会,15,209,951813735931006,9,9,9,9,9,9,9,9,9
WIN8KLGAN,もり,1BME38BCD,さすさやクラブ,3,210,951646363032809,10,9,9,9,9,9,9,9,9
70NE2637U,りふいっと,BKLW6CR5L,Mix鮭の空!!,7,211,949924195890117,10,10,10,10,10,10,10,10,10
XBQ9DY9FG,店長,3A63DYH54,LLすこすこ部,13,212,949756430411726,10,9,9,9,9,10,9,9,10
XTSJ3L8IV,Liba,FC8NBAJBT,ラー麺二郎金沢店,14,213,948620958635523,9,9,9,9,10,10,9,9,10
49TUEFEKF,もふもふまじん,V6VCA0C4N,ドル家の『D』,15,214,948221949258532,10,10,10,9,9,10,8,8,8
KY1DYH45V,ate_san,B5V2LNN43,WMW,15,215,946918238385237,9,9,9,9,10,10,8,10,9
JRXUOPXXN,ぐんま,49AMYCXCD,ルドベキア,14,216,946329134964175,10,10,10,10,10,10,10,10,10
935BA0WHY,にむ,11FB0EDDT,スクステ同好会,15,217,945362484256200,10,7,7,10,10,10,9,10,10
FUURA79AK,うっちー,G59NGM0XA,シュリーレン,13,218,942902338582389,9,9,9,9,10,10,9,10,9
CPU567Q5P,あいざっく,8M6UDX260,ぽけもん好き,2,219,942666735862892,10,10,10,10,10,10,10,10,10
T0OQWC4TR,TashKeHT,Y2R7E79U3,カワウソ同好会,15,220,940108797036627,8,7,6,7,10,10,7,10,7
CZKJL4VOV,親戚プランタン,FVJFA973A,蓮ノ空愛好会,15,221,939720181983349,10,10,10,10,9,10,10,10,10
