player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,缀理,姬芽,瑠璃乃,小铃,吟子,慈,梢,さやか,花帆
D0RVYCT5J,MONO,BKLW6CR5L,Mix鮭の空!!,8,1,5629981737244343,10,10,10,10,10,10,10,10,10
UA5OC8495,zth,NC2YT2V28,蓮之愛同予者何人,15,2,5612531688255756,10,10,10,10,10,10,10,10,10
8EB0GXWX1,祝祝,EYN9H9N16,蓮すきすきクラブ,4,3,5502917429347916,10,10,10,10,10,10,10,10,10
7604CH5KV,祝祝,FK5MUK0ET,くる♡すきクラブ,15,4,5435073808008291,10,10,10,10,10,10,10,10,10
CAH984HAW,タピエンル,VW65MCVF8,スリスリーズ,14,5,5424961548601218,10,10,10,10,10,10,10,10,10
DES39P1DL,祝祝,EYN9H9N16,蓮すきすきクラブ,13,6,5382296597185490,10,10,10,10,10,10,10,10,10
PLE67URFB,DasserAN,M5LHG6R4T,乙宗動物園,8,7,5378538759530869,10,10,10,10,10,10,10,10,10
L6A36K16J,なりり(本物),FK5MUK0ET,くる♡すきクラブ,12,8,5348681509090945,10,10,10,10,10,10,10,10,10
WP2XGUKDR,祝祝,EYN9H9N16,蓮すきすきクラブ,15,9,5328200629938379,10,10,10,10,10,10,10,10,10
9ENVXR95K,マオ･д･)?,M5LHG6R4T,乙宗動物園,10,10,5302494172739280,10,10,10,10,10,10,10,10,10
FWBTX791U,ザコ,M5LHG6R4T,乙宗動物園,4,11,5279942250665795,10,10,10,10,10,10,10,10,10
B424J17UB,hiro,EYN9H9N16,蓮すきすきクラブ,15,12,5270099169597507,10,10,10,10,10,10,10,10,10
LP0BEDRF6,祝祝,,,13,13,5168636099303263,10,10,10,10,10,10,10,10,10
A172AA7DD,にしん,FVJFA973A,蓮ノ空愛好会,6,14,5166130195110454,10,10,10,10,10,10,10,10,10
8XP3JM3HY,林杜,CX967RTGY,おんゆあさーくる,13,15,5150762947490104,10,10,10,10,10,10,10,10,10
HU55NKXPK,カホメグ,EYN9H9N16,蓮すきすきクラブ,15,16,5072927239794939,10,10,10,10,10,10,10,10,10
QTHXHSE6U,野中見せてくれ,EYN9H9N16,蓮すきすきクラブ,15,17,5067793916155295,10,10,10,10,10,10,10,10,10
8KGF3M6WJ,Faker,EYN9H9N16,蓮すきすきクラブ,15,18,5054155599999759,10,10,10,10,10,10,10,10,10
WL6FFE9FY,もょもと,EYN9H9N16,蓮すきすきクラブ,15,19,5026106985441255,10,10,10,10,10,10,10,10,10
0CPFA3PTM,かりんたや,25PMPEMG7,星見プロ,14,20,5019269365518464,10,10,10,10,10,10,10,10,10
WCN6J32TG,しみちゃん,BKLW6CR5L,Mix鮭の空!!,15,21,4869895726914270,10,10,10,10,10,10,10,10,10
FM1GCQSEE,Goona,M5LHG6R4T,乙宗動物園,13,22,4838044207417458,10,10,10,10,10,10,10,10,10
ZYAP6N76H,ぬわぁんでよぉ,BKLW6CR5L,Mix鮭の空!!,15,23,4816786444564964,10,10,10,10,10,10,10,10,10
BFERXX3NE,SE,YFADYJVW4,FPS好きクラブ,12,24,4779043482732284,10,10,10,10,10,10,10,10,10
WPLF5HB13,コライドン,11XTEEEJT,リンクラ料理部,15,25,4777177022729064,10,10,10,10,10,10,10,10,10
GVNJDLBW8,マト,11XTEEEJT,リンクラ料理部,11,26,4760932998072570,10,10,10,10,10,10,10,10,10
GRN5C49P3,祝祝,VW65MCVF8,スリスリーズ,15,27,4754615870978021,10,10,10,10,10,10,10,10,10
3Q65ASSTC,ほうがく,YE7CX8RNP,蓮ノ大三十兆角,15,28,4716588693393921,10,10,10,10,10,10,10,10,10
HF5CLQ1F8,すがぽん,M5LHG6R4T,乙宗動物園,8,29,4698974411936924,10,10,10,10,10,10,10,10,10
P4LVRKG9L,月見海月,RFYKY8DCD,LA.LA.LA,15,30,4689688604300795,10,10,10,10,10,10,10,10,10
K137HR419,しょうご,VW65MCVF8,スリスリーズ,15,31,4683266757138019,10,10,10,10,10,10,10,10,10
64M70NFSR,たむ,VW65MCVF8,スリスリーズ,15,32,4676570838370329,10,10,10,10,10,10,10,10,10
HVA8EZJWM,鍋,YCTM6RYDP,金沢おでん同好会,15,33,4622147397045183,10,10,10,10,10,10,10,10,10
FVG9O3T6M,つづもん,11XTEEEJT,リンクラ料理部,13,34,4574690430323432,10,10,10,10,10,10,10,10,10
L8VJOGDKM,ひつじさん,VW65MCVF8,スリスリーズ,15,35,4544893884534925,10,10,10,10,10,10,10,10,10
CO2UVBYHH,社畜の墓場,VW65MCVF8,スリスリーズ,2,36,4499304983490396,10,10,10,10,10,10,10,10,10
L6HBG7C3L,あまらく@,BKLW6CR5L,Mix鮭の空!!,15,37,4463466110696638,10,10,10,10,10,10,10,10,10
BRJ0XWX77,しいのき,EYN9H9N16,蓮すきすきクラブ,15,38,4435975177622664,10,10,10,10,10,10,10,10,10
XREWTWWBK,握撃ルブラン,11XTEEEJT,リンクラ料理部,15,39,4429268020632267,10,10,10,10,10,10,10,10,10
NOB5KDBV6,しる220,0UT59MJ8U,かほすこ同好会,15,40,4395426431934015,10,10,10,10,10,10,10,10,10
5RR480B4E,らび,D5A2EEG7F,わたくしは大丈部,10,41,4365741612812463,10,10,10,10,10,10,10,10,10
TKLRD66RN,ふじー@腰痛,BKLW6CR5L,Mix鮭の空!!,15,42,4364666450317180,10,10,10,10,10,10,10,10,10
AKMY82517,とい(本物),VW65MCVF8,スリスリーズ,15,43,4362904090865119,10,10,10,10,10,10,10,10,10
5UT1FEC2R,きんちゃ,FVJFA973A,蓮ノ空愛好会,4,44,4361274469833524,10,10,10,10,10,10,10,10,10
KBI8MUTYD,まけれれ,EYN9H9N16,蓮すきすきクラブ,13,45,4353996661909711,10,10,10,10,10,10,10,10,10
8JKPKHDHC,FAKE OFF,EYN9H9N16,蓮すきすきクラブ,15,46,4348330340731066,10,10,10,10,10,10,10,10,10
DRSNNTTME,もや,YE7CX8RNP,蓮ノ大三十兆角,4,47,4328326153150290,10,10,10,10,10,10,10,10,10
EQOU1ZZS7,ｹ!!,VW65MCVF8,スリスリーズ,15,48,4327275436992413,10,10,10,10,10,10,10,10,10
AL804BYBX,はなぶさ,YE7CX8RNP,蓮ノ大三十兆角,15,49,4318548255404745,10,10,10,10,10,10,10,10,10
8OJ4K93MD,コロ,HBUK6F7CC,乙宗梢なりきり部,14,50,4306584367574997,10,10,10,10,10,10,10,10,10
9NMP2LJU2,くぼっち,EYN9H9N16,蓮すきすきクラブ,15,51,4306543877337061,10,10,10,10,10,10,10,10,10
1FREY7CCF,充電竜ル・リノ,11XTEEEJT,リンクラ料理部,15,52,4296420836206558,10,10,10,10,10,10,10,10,10
S1JO65QZU,すと。,BKLW6CR5L,Mix鮭の空!!,9,53,4295932463989407,10,10,10,10,10,10,10,10,10
VGWT7LCX7,ZUC,BKLW6CR5L,Mix鮭の空!!,12,54,4293955187230026,10,10,10,10,10,10,10,10,10
7TAQGMS8W,ゆる,PBRDPWEY1,村村会,15,55,4283422973755714,10,10,10,10,10,10,10,10,10
OZHGPXIGS,まるごとみなみ,WN5B7VKPU,きんぴられんこん,14,56,4277389968354656,10,10,10,10,10,10,10,10,10
0USG3I0AK,T.Y,VW65MCVF8,スリスリーズ,15,57,4261164572903096,10,10,10,10,10,10,10,10,10
NC6WJYFVX,ヘブンズゲート,11XTEEEJT,リンクラ料理部,15,58,4256545735316391,10,10,10,10,10,10,10,10,10
V578L0R6J,mion,,,15,59,4247271203185654,10,10,10,10,10,10,10,10,10
152BPF239,たると,YE7CX8RNP,蓮ノ大三十兆角,10,60,4238283514353602,10,10,10,10,10,10,10,10,10
M3ANWTEQ1,"甘野老oNM,",73CBYJYB0,"oNM,",13,61,4231914968663344,10,10,10,10,10,10,10,10,10
6NJM4GUG6,Sea,VW65MCVF8,スリスリーズ,6,62,4216071252706054,10,10,10,10,10,10,10,10,10
W6KGEJ697,まだまだお,BKLW6CR5L,Mix鮭の空!!,8,63,4208150687141175,10,10,10,10,10,10,10,10,10
42J4J5OSG,ハラシヨ,W26TRPM1R,めぐ党藤島派,15,64,4202891432594866,10,10,10,10,10,10,10,10,10
KWSACZISO,すずき,CTW8DKV5P,まったり,15,65,4196200392568316,10,10,10,10,10,10,10,10,10
YIGSDJFDL,あっきー,YCTM6RYDP,金沢おでん同好会,15,66,4194274859880768,10,10,10,10,10,10,10,10,10
XCRX2GAFB,なる,WN5B7VKPU,きんぴられんこん,14,67,4186679389210638,10,10,10,10,10,10,10,10,10
XTY4GG18V,こーりん,1BME38BCD,さすさやクラブ,15,68,4182361528031721,10,10,10,10,10,10,10,10,10
L5FWMMCWN,マナト,FK5MUK0ET,くる♡すきクラブ,9,69,4178424851190971,10,10,10,10,10,10,10,10,10
T0AGDWEPM,ゆゆ,CX967RTGY,おんゆあさーくる,15,70,4171778773464922,10,10,10,10,10,10,10,10,10
9FCM2N4CA,臨倉奴太郎,FVJFA973A,蓮ノ空愛好会,15,71,4158663027042894,10,10,10,10,10,10,10,10,10
KMUYDNERU,ゆうし,FC8NBAJBT,ラー麺二郎金沢店,15,72,4156297559243505,10,10,10,10,10,10,10,10,10
4387Y57EA,あなたこなた,11XTEEEJT,リンクラ料理部,12,73,4148450155553951,10,10,10,10,10,10,10,10,10
AFMBX6BPP,(^o^),PBRDPWEY1,村村会,13,74,4137973286351320,10,10,10,10,10,10,10,10,10
ALF76WC94,あかつき,RWARTHA1M,乙宗梢大好き部,15,75,4134757706690487,10,10,10,10,10,10,10,10,10
ON66GC85Z,ミツボシ,JTX1G19BP,さやかほ癒し会,15,76,4124650868981570,10,10,10,10,10,10,10,10,10
TW9L2LKS7,パワッチョ,YE7CX8RNP,蓮ノ大三十兆角,15,77,4115981290675259,10,10,10,10,10,10,10,10,10
G25EXFDYH,国民の力,25PMPEMG7,星見プロ,7,78,4112832789140185,10,10,9,10,10,9,10,9,10
68S69TGO8,ｲﾉｳｴ,RFYKY8DCD,LA.LA.LA,8,79,4107607709907096,10,10,10,10,10,10,10,10,10
45NY6HUBX,かいこ,25PMPEMG7,星見プロ,12,80,4107532561863971,10,10,10,10,10,10,10,10,10
7RODEB74T,しよー,RWARTHA1M,乙宗梢大好き部,15,81,4103610062172092,10,10,10,10,10,10,10,10,10
H827FHG5T,つな,FC8NBAJBT,ラー麺二郎金沢店,15,82,4103533680928965,10,10,10,10,10,10,10,10,10
U7NEBV4KH,こーど,BKLW6CR5L,Mix鮭の空!!,15,83,4095760162313132,10,10,10,10,10,10,10,10,10
X0N1L475X,ぼた餅,J7N4W6Y1K,こずミックラブ♡,15,84,4082996455000521,10,10,10,10,10,10,10,10,10
5LL48ARPU,シュウ,BKLW6CR5L,Mix鮭の空!!,15,85,4081563160022591,10,10,10,10,10,10,10,10,10
DCU9XHY3U,しばひめ,YE7CX8RNP,蓮ノ大三十兆角,13,86,4076889050521135,10,10,10,10,10,10,10,10,10
LVRF4GDVF,るびたぬ,VW65MCVF8,スリスリーズ,15,87,4074794861431329,10,10,10,10,10,10,10,10,10
JIKYKGGNX,ぬー,HBUK6F7CC,乙宗梢なりきり部,15,88,4072061210726460,10,10,10,10,10,10,10,10,10
OWS2KA4SW,ごみょ,FVJFA973A,蓮ノ空愛好会,15,89,4059638517700709,10,10,10,10,10,10,10,10,10
R3YC2XYYZ,秋,GPKTRBCTT,騎空団蓮ノ空支部,13,90,4049336672535255,10,10,10,10,10,10,10,10,10
U1IQYBNI5,通りすがりの人,BKLW6CR5L,Mix鮭の空!!,9,91,4047259988402602,10,10,10,10,10,10,10,10,10
AJMEJX0KG,こーか,FVJFA973A,蓮ノ空愛好会,14,92,4042748106495802,10,10,10,10,10,10,10,10,10
H4VR0D1DV,そー,WN5B7VKPU,きんぴられんこん,9,93,4037061957139511,10,10,10,10,10,10,10,10,10
JC33CNHML,かすかす,PBRDPWEY1,村村会,14,94,4022349641188175,10,10,10,10,10,10,10,10,10
QH44G80K9,ぱとんく,11XTEEEJT,リンクラ料理部,15,95,4017626635448120,10,10,10,10,10,10,10,10,10
TUHKRV0IW,ポン,EYN9H9N16,蓮すきすきクラブ,15,96,4001216704775685,10,10,10,10,10,10,10,10,10
OR2FS00BH,あぼます,494DMR1RJ,蓮ノ空推し活部,8,97,3998766277733111,10,10,10,10,10,10,10,10,10
C7IMXOP79,ナーガ,FVJFA973A,蓮ノ空愛好会,0,98,3992125850182894,10,10,10,10,10,10,10,10,10
1Y0XFNNDJ,大三角永遠,EYN9H9N16,蓮すきすきクラブ,15,99,3984487896039880,10,10,10,10,10,10,10,10,10
PNCHE9KS0,凡ばぁどけーじ,WN5B7VKPU,きんぴられんこん,15,100,3983319066261258,10,10,10,10,10,10,10,10,10
M8KSSVGQS,ひとひらだけ,BKLW6CR5L,Mix鮭の空!!,15,101,3970952314645675,10,10,10,10,10,10,10,10,10
XB2VHAJYV,まさお,GMEF2K8DL,花咲く泥も好き²,4,102,3963977506473931,10,10,9,10,10,8,10,10,10
JVDRVFFBP,たなばた野郎,EYN9H9N16,蓮すきすきクラブ,15,103,3960612648739966,10,10,10,10,10,10,10,10,10
RKVK0YI1L,おらぴさん,1BME38BCD,さすさやクラブ,15,104,3960489020826908,10,9,9,10,9,10,10,10,10
8YL7FPM4D,愛してる,49AMYCXCD,ルドベキア,15,105,3955116313859673,10,10,10,10,10,10,10,10,10
KY1DYH45V,ate_san,B5V2LNN43,WMW,15,106,3952729238662947,10,10,10,10,10,10,10,10,10
SM59T811D,Case,RWARTHA1M,乙宗梢大好き部,8,107,3946867518266830,10,10,10,10,10,10,10,10,10
W5XCH27LY,クロ,D5A2EEG7F,わたくしは大丈部,2,108,3942485218712873,10,10,10,10,10,10,10,10,10
OYHRPRDN6,トマト先生,YE7CX8RNP,蓮ノ大三十兆角,6,109,3937262673400055,10,10,10,10,10,10,10,10,10
KOKTCEUS1,にんじんソード,1BME38BCD,さすさやクラブ,15,110,3929826653326540,10,10,10,10,10,10,10,10,10
AK6AYMM19,ごろよん,PBRDPWEY1,村村会,15,111,3929266230436249,10,10,10,10,10,10,10,10,10
BJI9H7CC6,エイジ,PBRDPWEY1,村村会,12,112,3922520093928369,10,10,10,10,10,10,10,10,10
J9C1NN8VB,あび,VW65MCVF8,スリスリーズ,15,113,3914352415606047,10,10,10,10,10,10,10,10,10
L0HOC7EEE,金無院田,YE7CX8RNP,蓮ノ大三十兆角,5,114,3906731682984246,10,10,10,10,10,10,10,10,10
0K9AYHMNP,茉莉,VW65MCVF8,スリスリーズ,9,115,3904391704373284,10,10,10,10,10,10,10,10,10
FSHR5FP4W,Kian,0B4LPDY69,巣〜極楽〜,15,116,3899867384374283,10,10,10,10,10,10,10,10,10
HGC8Y4QUS,もがの,0UT59MJ8U,かほすこ同好会,7,117,3897253625069736,10,10,10,10,10,10,10,10,10
9L52YPRA1,ハミングバード,FVJFA973A,蓮ノ空愛好会,3,118,3896815979689627,10,10,10,10,10,10,10,10,10
838S79KWG,マスオ君、左様,BKLW6CR5L,Mix鮭の空!!,10,119,3894380041741424,10,10,10,10,10,10,10,10,10
8Q0P3A5Y5,よしお,CM5THHYHB,「」ノ空だけれど,15,120,3893721187018489,10,10,10,10,10,10,10,10,10
2XWFCWBCR,そで,K4TAHF9YA,はすっこ準備室,12,121,3884690312235775,10,10,10,10,10,10,10,10,10
8DSWY1SNL,お茶とコーヒー,HBUK6F7CC,乙宗梢なりきり部,15,122,3862684197801241,10,10,10,10,10,10,10,10,10
4W6BIX284,リリィ♡,FK5MUK0ET,くる♡すきクラブ,15,123,3861651420976289,10,10,10,10,10,10,10,10,10
67GP30NUW,yuba,11FB0EDDT,スクステ同好会,11,124,3860275910522185,10,10,10,10,10,10,10,10,10
LVOYGDF8A,norano,RWARTHA1M,乙宗梢大好き部,9,125,3854564922422034,10,10,10,10,10,10,10,10,10
81GLQQIAH,ジンベイ,6XX7GBM0K,ぷちぐる同好会,15,126,3853800010833155,10,10,10,10,10,10,10,10,10
7YZUF27YY,ユウキ,11FB0EDDT,スクステ同好会,15,127,3851457047878978,10,10,10,10,10,10,10,10,10
BGZ7SP3WX,はろいと,VW65MCVF8,スリスリーズ,14,128,3846109470048291,10,10,10,10,10,10,10,10,10
T8W3G9VWA,とれいん,GKR9TEBYC,毎日がホリデイ♪,12,129,3841983102656549,10,10,10,10,10,10,10,10,10
NWUFRAHLN,じゅんじゅん,M5LHG6R4T,乙宗動物園,10,130,3832531552746975,10,10,10,10,10,10,10,10,10
P4ZNDWHDA,どんき,GXR6C85BT,花帆ちゃん親衛隊,12,131,3831564489240659,10,10,10,10,10,10,10,10,10
IZUFEEX2U,アルメ,EYN9H9N16,蓮すきすきクラブ,15,132,3823166629348974,10,10,10,10,10,10,10,10,10
UFXL4JKYR,そら。,JDAG79TG7,百合ノ空観察部,12,133,3795604151353849,10,10,10,10,10,10,10,10,10
KXMPLAX04,ろーぱす,BKLW6CR5L,Mix鮭の空!!,15,134,3787350767862369,10,10,10,10,10,10,10,10,10
72SX1Q0B7,ティーケー,YE7CX8RNP,蓮ノ大三十兆角,10,135,3786200042419106,10,10,10,10,10,10,10,10,10
QUQRGUWJL,にしおり,49AMYCXCD,ルドベキア,15,136,3759718794791150,10,10,10,10,10,10,10,10,10
RRW2O1DH8,ふかひれ,49AMYCXCD,ルドベキア,14,137,3754914568651283,10,10,10,10,10,10,10,10,10
06K5U684T,らぎあくるしゅ,KND3T7056,ぽかぽかモガの村,13,138,3753409610001264,10,10,10,10,10,10,10,10,10
RFP277XPM,スガ,11FB0EDDT,スクステ同好会,15,139,3742205762556149,10,10,10,10,10,10,10,10,10
JRT9COU68,あ,VW65MCVF8,スリスリーズ,15,140,3733110760468636,10,10,10,10,10,10,10,10,10
ME00V6X4B,オラトニス,BKLW6CR5L,Mix鮭の空!!,15,141,3732862273032014,10,10,10,10,10,10,10,10,10
5K59F4UVE,ガチャ至上主義,11FB0EDDT,スクステ同好会,15,142,3728677504269705,10,10,10,10,10,10,10,10,10
8GYTX89XA,蓮ノ空大好き,FVJFA973A,蓮ノ空愛好会,15,143,3722322097067257,10,10,10,10,10,10,10,10,10
NJ5M5IZWU,まき,M5LHG6R4T,乙宗動物園,9,144,3719207617485641,10,10,10,10,10,10,10,10,10
K7QAEXJLJ,のりすけ,49AMYCXCD,ルドベキア,15,145,3698650535447251,10,10,10,10,10,10,10,10,10
0YNR6FZYP,アカミソ,,,4,146,3697840314951742,10,10,10,10,10,10,10,10,10
BJ2YEFM93,テンババア,EYN9H9N16,蓮すきすきクラブ,15,147,3688014667213635,10,10,10,10,10,10,10,10,10
M6J593C9W,うらかつ,494DMR1RJ,蓮ノ空推し活部,15,148,3686795173253262,10,10,10,10,10,10,10,10,10
MEGKKH1W5,75,D7H8MN2U4,LLD,15,149,3677022944773521,10,10,10,10,10,10,10,10,10
6HHFM7N28,はなぶさ,0TKFF5EG3,サークル名募集中,10,150,3675887729547131,10,10,10,10,10,10,10,10,10
XK44KNPLR,C_T4KE,GXR6C85BT,花帆ちゃん親衛隊,13,151,3655870058460971,10,10,10,10,10,10,10,10,10
MNV5KYXG7,六天,GXR6C85BT,花帆ちゃん親衛隊,15,152,3649787780625787,10,10,10,10,10,10,10,10,10
W4E0R6NA9,そらをとぶ,BKLW6CR5L,Mix鮭の空!!,15,153,3649084362734046,10,10,10,10,10,10,10,10,10
3HDDUL1DX,シロくま,02XNKDH8X,せーはすの雑用係,11,154,3639122135431050,10,10,10,10,10,10,10,10,10
RND3BA6Q4,あゆ,49AMYCXCD,ルドベキア,15,155,3618703378961727,10,10,10,10,10,10,10,10,10
VH1RC5NNC,コグレ,25PMPEMG7,星見プロ,13,156,3617995537597004,10,10,10,10,10,10,10,10,10
EFW2PMAHB,くら,YCTM6RYDP,金沢おでん同好会,15,157,3613613174358279,10,10,10,10,10,10,10,10,10
3LAV7X9TK,とい,RFYKY8DCD,LA.LA.LA,0,158,3592880008208255,8,8,9,8,9,7,10,9,10
24M5TJDPS,わるつ,FVJFA973A,蓮ノ空愛好会,15,159,3583912923158100,10,10,10,10,10,10,10,10,10
4NF07ZA7K,ゆーさく,VW65MCVF8,スリスリーズ,15,160,3582215139727535,10,10,10,10,10,10,10,10,10
DV73OQD94,ちゆ,BKLW6CR5L,Mix鮭の空!!,15,161,3577468685554233,10,10,10,10,10,10,10,10,10
5GUR9X53N,すてぽ,2B97MH4YA,同じ話し何回も…,9,162,3570308561245590,10,10,10,10,10,10,10,10,10
P3O3FFU0F,てんま,EYN9H9N16,蓮すきすきクラブ,9,163,3565272257015170,10,10,10,10,10,10,10,10,10
TXTPD6OZ9,stella,BKLW6CR5L,Mix鮭の空!!,14,164,3547062874170589,10,10,10,10,10,10,10,10,10
C3E5301MV,Peer,D7H8MN2U4,LLD,1,165,3546345725786034,10,10,10,10,10,10,10,10,10
J5GI3NA6M,林檎林檎アップル,GXR6C85BT,花帆ちゃん親衛隊,15,166,3545208830614760,10,10,10,10,10,10,10,10,10
KYXUCDX5P,米豆梨（みどり）,9YM3DBTB7,泥民館,2,167,3532150517611290,10,10,10,10,10,10,10,10,10
9X5GDG3PC,床,11XTEEEJT,リンクラ料理部,11,168,3531009353844784,10,10,10,10,10,10,10,10,10
LEEU9JZFJ,きりんちゃん,49AMYCXCD,ルドベキア,15,169,3527587764475270,10,10,10,10,10,10,10,10,10
JRXUOPXXN,ぐんま,49AMYCXCD,ルドベキア,14,170,3522412242769040,10,10,10,10,10,10,10,10,10
4YTEQDE04,まんまる,1BME38BCD,さすさやクラブ,15,171,3514680035676152,10,10,10,10,10,10,10,10,10
ZUIWXH7GR,オバタさん,79C17CHA2,蓮ノ空出張部,15,172,3501562668480050,10,10,10,10,10,10,10,10,10
VFEKJ4R8Q,眠くなったら寝る,VW65MCVF8,スリスリーズ,15,173,3500839894733968,9,10,10,9,10,10,10,10,10
KWNXKNY6X,応愛こず,49AMYCXCD,ルドベキア,15,174,3496239813054837,10,10,10,10,10,10,10,10,10
1B2LJJF52,とむ#超人CS,1BME38BCD,さすさやクラブ,15,175,3495773933279135,10,10,10,10,10,10,10,10,10
W51RD80OU,赤飯のごま塩,49AMYCXCD,ルドベキア,15,176,3485394158104875,10,10,10,10,10,10,10,10,10
ODE064I6J,ちあき,M5LHG6R4T,乙宗動物園,12,177,3481941804053394,10,10,10,10,10,10,10,10,10
4F1HIHA3J,きびだんごうどん,11FB0EDDT,スクステ同好会,15,178,3481593573723575,10,10,10,10,10,10,10,10,10
5W83UKK4H,望月,1BME38BCD,さすさやクラブ,15,179,3478372735994378,10,10,10,10,10,10,10,10,10
JFND2KZVS,ルビジウム,FVJFA973A,蓮ノ空愛好会,15,180,3470645465895135,10,10,10,10,10,10,10,10,10
BJC3OIEGV,まよせ,9JTF508LB,スクスタ亡霊部,12,181,3470563697721703,10,10,10,10,10,10,10,10,10
BMM78P2WR,(・8・),M5LHG6R4T,乙宗動物園,15,182,3459077285492017,10,10,10,10,10,10,10,10,10
VLVZCU5K1,ひなつき,B5V2LNN43,WMW,15,183,3457300606022232,10,10,10,10,10,10,10,10,10
FRTXRTHK1,コルド,49AMYCXCD,ルドベキア,15,184,3451596610902250,10,10,10,10,10,10,10,10,10
DLSZMF1HF,小牧,11XTEEEJT,リンクラ料理部,15,185,3451440745082386,10,10,10,10,10,10,10,10,10
6PNANEUV0,なの,WN5B7VKPU,きんぴられんこん,15,186,3451431100989801,10,10,10,10,10,10,10,10,10
CL0CDYUYY,デススト,PBRDPWEY1,村村会,14,187,3447972282195633,10,10,10,10,10,10,10,10,10
9RV301LEB,いもむし,GXR6C85BT,花帆ちゃん親衛隊,15,188,3440424708793880,10,10,10,10,10,10,10,10,10
L71LEGR49,かんなぎ,3BDTCERX6,打ち返した流れ星,15,189,3415090216697429,10,10,10,10,10,10,10,10,10
MHUB8095B,どらろー,25PMPEMG7,星見プロ,15,190,3411077874529696,10,9,9,10,10,9,9,9,9
LQEN0GFVZ,ごろーざ,FVJFA973A,蓮ノ空愛好会,15,191,3408597971249878,9,10,10,9,10,10,10,10,10
EEODMO0PN,kazami,VW65MCVF8,スリスリーズ,9,192,3408457099064574,10,10,10,10,10,10,10,10,10
7XT268BWG,春はこずめぐ,FVJFA973A,蓮ノ空愛好会,15,193,3402886075316951,10,10,10,10,10,10,10,10,10
GUUN5GB0W,むうげ,BKUHCT7WF,蓮女お嬢様部,12,194,3400197906412060,10,10,10,10,10,10,10,10,10
LKY79HKFR,しらす,FVJFA973A,蓮ノ空愛好会,8,195,3395358132762054,10,10,10,10,10,10,10,10,10
AP7F00GN1,デンチ,WHWT61ELR,【無言】ハスノソ,6,196,3390942423270183,10,10,10,10,10,10,10,10,10
ZX04ZZ2IW,きく,YCTM6RYDP,金沢おでん同好会,14,197,3390283846067674,10,10,10,10,10,10,10,10,10
DPQ6HPBXJ,黒い秋,49AMYCXCD,ルドベキア,4,198,3387944088176546,10,10,10,10,10,10,9,9,10
GXADUIMKY,みず,G59NGM0XA,シュリーレン,0,199,3386405418923776,10,10,10,10,10,10,10,10,10
FSJBKEC6U,レアコイル,YE7CX8RNP,蓮ノ大三十兆角,7,200,3377352445226168,10,10,10,10,10,10,10,10,10
DEVDG82YE,ジョーくん,N0EXH1CM1,ぱちぱち徒町,8,201,3363424897317390,10,10,10,10,10,10,10,10,10
RGE7T0KWP,なーるる,49AMYCXCD,ルドベキア,8,202,3357732463935857,10,10,10,10,10,10,10,10,10
74M5NJZTF,lanndamu,RWARTHA1M,乙宗梢大好き部,15,203,3357138999787875,10,10,10,10,10,10,10,10,10
4FGPNYMSS,てんよし,VW65MCVF8,スリスリーズ,15,204,3355106135224151,10,10,10,10,10,10,10,10,10
EU76L0TJ7,とまき,EYN9H9N16,蓮すきすきクラブ,8,205,3345791076241898,10,10,10,10,10,10,10,10,10
YVGO9EHKS,やたペン,HBM31HMUY,YUKIZURI,15,206,3333584028943724,10,10,10,10,10,10,10,10,10
FCED0MOWI,つかべん,RWARTHA1M,乙宗梢大好き部,15,207,3332304252917212,10,10,10,10,10,10,10,10,10
RD2UKKFRU,ヒツジグマ,D5A2EEG7F,わたくしは大丈部,12,208,3322988931931440,10,10,10,10,10,10,10,10,10
CZKJL4VOV,親戚プランタン,FVJFA973A,蓮ノ空愛好会,15,209,3322639669333962,10,10,10,10,10,10,10,10,10
12Y4UB4XJ,かぴたる,49AMYCXCD,ルドベキア,15,210,3318232566403112,10,9,9,10,9,9,10,9,10
Y2LLTQ4MF,Lautrum,M5LHG6R4T,乙宗動物園,15,211,3311740379821541,10,10,10,10,10,10,10,10,10
76L1SWWX0,カプ・デカホ,GXR6C85BT,花帆ちゃん親衛隊,14,212,3310304942023895,10,10,10,10,10,10,10,10,10
4N9BBW8FA,レベレンドX,PDMPF3VVV,r/LL,15,213,3302366651215914,10,10,10,10,10,10,10,10,10
0DKJN8WXG,ごまッチョ,GXR6C85BT,花帆ちゃん親衛隊,13,214,3298577423575587,10,10,10,10,10,10,10,10,10
W0WYHMBR4,リョータ,3BDTCERX6,打ち返した流れ星,13,215,3297612549694574,10,10,10,10,10,10,10,10,10
M30MWLT24,ゆあゆあ,05KN1RR3U,さやかほ花卉園,15,216,3291343366179622,10,10,10,10,10,10,10,10,10
8XGER9Q5Y,ひろ,11XTEEEJT,リンクラ料理部,15,217,3279605673886184,10,10,10,10,10,10,10,10,10
1KEVDVFF9,のら,WN5B7VKPU,きんぴられんこん,8,218,3278584119189480,10,10,9,10,10,10,10,9,10
12GTXCH5V,Juice,7XH3K4GBT,LLP,13,219,3273697978841870,10,10,10,10,10,10,10,10,10
49TUEFEKF,もふもふまじん,V6VCA0C4N,ドル家の『D』,15,220,3271827747726707,10,10,10,10,10,10,10,10,10
K87UPA3NC,タラコ,RWARTHA1M,乙宗梢大好き部,15,221,3271720907470147,10,10,10,10,10,10,10,10,10
