player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,吟子,缀理,花帆,梢,小铃,慈,さやか,姬芽,瑠璃乃
18YXUKEW4,Mikoto,BELCUYCMH,蓮hkg香港分部,2,4603,346644102842467,7,7,7,7,4,7,6,1,4
7K7WYKYH2,みるふぃーゆ♡,NG47YWRR1,繚乱！蓮ノ空,3,4604,346521007647619,4,4,1,2,2,1,4,1,1
ODVZ9RCGN,taiki,XHXW80FX5,ソロ活,3,4605,345967969118721,9,5,4,5,9,5,7,5,5
88DNEW6GJ,高咲ひろむ,J8HXTJ8TB,流し素麺同好会,5,4606,345952737186592,4,4,3,3,4,1,4,1,1
83PTRH3XR,エル菜,H0DV3JJGA,かほさやてぇてぇ,0,4607,345863712910924,8,7,7,8,4,5,5,4,6
GBYY4YMY0,蓮ノ土(つち),CM5THHYHB,「」ノ空だけれど,11,4608,345717137356873,10,5,8,10,4,6,6,1,8
KWKSDD28E,まさい,FV4DLY50U,おーん,0,4609,345368166143349,6,5,5,5,4,6,5,4,5
1Y77ENT4Z,あちら,LHXNEF3D5,まるまるサークル,6,4610,345355150657126,7,7,7,7,5,5,5,5,7
HUWBMU0KG,蒼ミヨリ,JKAYY0KXL,自由！開心！,4,4611,345180414028708,9,8,4,6,6,7,4,4,5
79W54BD8P,かび、,RHU8M5VUL,幼馴染同好会,4,4612,344994187925532,9,9,9,4,1,2,1,1,9
VSW63OWX2,はろすた*,WAT20PN3Y,こな党,7,4613,344718174290020,10,5,6,7,4,5,7,4,7
WTPAQ8J2R,オスカー,R181MKNX1,みらくらは人生！,12,4614,344557324841062,7,10,7,10,9,7,10,5,6
C9LP9840K,じゃっきー,B86837CF4,ガチ初心,0,4615,344091600936187,6,8,5,7,10,8,8,1,5
XEKFCHKDD,ナジュ,PP31X3AWK,なんとかなるさ,4,4616,343915681792083,5,8,4,5,6,9,4,4,4
ZE381AAGN,かなん,WTJV514G9,蓮ノ空のお弁当屋,1,4617,343845311269097,9,10,10,10,8,10,7,6,7
79U9F0N2C,頼叶,AG9PKMMC3,ぱかぱか同好会,6,4618,343641423467781,6,6,5,8,6,4,3,6,7
8G1AY3XVY,フミー,22L92M15M,煌めく君と今を,6,4619,343599105560197,8,8,9,8,7,5,8,4,7
HXT4T7Y5T,ぢっかー,L15B25270,蓮女マネージャー,0,4620,343389649167796,7,5,7,8,6,5,6,5,7
KUBMB2477,きゃむ,0UT59MJ8U,かほすこ同好会,2,4621,343207829688390,8,7,7,7,7,7,7,7,7
LTNMS1B5M,あるふ燈翠,PPAHU1TNY,蓮ノ空のんびり部,4,4622,343184652442196,9,5,8,7,4,5,7,5,7
NAB5UVXVY,ぽさか,18XJRD75L,LLLL!,8,4623,342897711149381,9,8,7,8,8,8,6,6,7
8EPD5SIG7,シャロ,A3472CNJE,ハントン✿ライス,10,4624,342761844233497,7,4,4,4,7,9,3,5,1
72WV8KO9H,だいきん,KBJ2P8T0Y,人見知りの集い,6,4625,342431942719218,6,8,7,5,8,7,8,5,7
FT7V0M8BB,ベガ,GKR9TEBYC,毎日がホリデイ♪,4,4626,342309329935361,7,8,7,10,7,8,5,4,5
EX2CRSMUS,まないた,VU0UYYA8K,蓮ノ空日野下厩舎,0,4627,342209245268033,7,5,8,7,7,6,5,5,5
BY6BIWMTP,TNWind,NPDK1A7BD,機械さん学部,0,4628,341835005275498,5,2,5,8,4,6,1,4,4
DJH1RL74E,カレンダー,Y2P9LABR2,スクステ同好会③,0,4629,341609330840343,6,7,1,10,3,7,1,4,1
98U95DXZB,ほろ,KA3D805XV,綴理の寝顔守り隊,1,4630,341249393215976,5,5,5,5,2,5,4,1,5
RWXMU7RED,霞む夏,BWD9U1EJ2,蓮之空中国同好会,7,4631,341111075319639,6,4,8,9,7,1,4,4,1
UUTH59CXT,ともっち,DKNHY5HH6,なす料理研究会,1,4632,340855624318154,7,10,7,8,6,7,7,6,8
UPYDB5L52,ＭＯ,M8LEKM6U4,ルリめぐ,11,4633,340745499572015,10,6,6,6,10,7,7,5,7
1H1UIP4RS,ちゃんぽけ,Y6JNPC60C,綴理メイト,12,4634,339975553602264,7,6,7,7,5,7,5,5,5
B2ACV9G2B,chiso,KULVP7FDR,アニマル分室,0,4635,339594570577135,6,7,2,10,10,9,7,7,8
BVI7DP9SK,星のファービィ,2UKNVBMBU,梢ちゃん同好会,6,4636,339555393386112,8,5,6,5,7,6,6,5,5
1AHHP3A9V,リン,YRPE642UK,(。・ω・),1,4637,339334041303454,4,7,4,4,6,4,5,9,4
9Y4YP749F,いてう,XXMU9WLKB,梢の機械さん,0,4638,339103014305523,6,10,3,4,4,4,3,5,3
AFU3E8WFL,ゴリラザグレート,48GTYR1VB,ハラショー！,0,4639,338826882274506,5,5,6,5,5,7,6,5,6
IPE43Q5EB,今天也要努力起床,X19MP0NTT,蓮之空河豚养殖場,11,4640,338787763758150,2,4,7,8,4,7,4,6,7
RCV15T4PW,たにしの外側,ATB27G5P2,おこめ茶寮,2,4641,338176187880936,8,5,8,7,6,7,5,4,7
D89LF1V69,スターフィッシュ,A7WWE0463,蓮ノ空初心者部,0,4642,337985386540100,9,7,7,6,7,6,5,3,7
262YFT93R,VIPER,KBJ2P8T0Y,人見知りの集い,2,4643,337769097117307,6,7,7,5,8,6,7,3,5
V5MMAHM8B,木ノ下,EYEPHE14G,花上梢頭,4,4644,337224538561824,7,7,5,7,5,4,5,4,4
M4LGN1NCG,あやか,4RY75CKM4,LLすこ部　メ募,2,4645,337149529255261,3,7,6,7,1,9,4,1,4
ZEHM6516A,ウトゥンドゥ,998H940YN,お嬢様筋トレ部,8,4646,337108679270494,7,7,8,8,9,7,7,7,7
F12PTN6GB,デンジ,5YEE75CB4,ロビーで待ってる,0,4647,337042841071975,6,7,7,6,5,4,4,4,4
M7CJ4WTXJ,Izayoi,EWM0GK62C,誰でもどうぞ,0,4648,336970755670477,6,7,7,5,9,9,4,5,6
9Q37SFRUN,しゆん,G8EE23LB9,虹ノ空クラブ,2,4649,336948932588577,8,10,8,9,7,7,6,4,4
BQLUGS1JZ,マサル,E515TRU1G,起きろ夕霧綴理,10,4650,336929973846686,7,4,8,6,10,9,4,5,7
NS285TF1R,SuE,Y3805A0YC,まるまるさーくる,6,4651,336864497067382,6,6,6,6,6,5,6,4,6
VY5H5Y1L7,いちろく,CTW8DKV5P,まったり,4,4652,336845921046295,8,7,8,9,7,7,7,7,7
53BVYDQYC,ライト,9JTF508LB,スクスタ亡霊部,2,4653,336699689740600,7,7,7,9,6,8,7,7,7
TLUVWNHM8,Jiebro,J800VVPTN,Aqours,2,4654,336682452098065,7,1,7,1,5,7,6,4,7
RJG6BHCRD,ソイ,C0NDBKMRB,すりぃずぶぅ家,9,4655,336579157006311,8,8,10,1,7,3,2,1,1
94L7MCC47,矢崎,ABALH0AL3,楽園計画,3,4656,336561733756812,8,9,8,10,4,4,1,4,7
6RACWU2L3,ラブライナー,3YPGAUM04,ゆのくに天門,8,4657,336214859200860,8,5,6,6,5,7,6,5,8
XUPBY395A,ぐちお,NMFBD39FM,蓮ノ空分室,7,4658,335847335859279,8,9,1,4,10,7,7,5,5
46TENF6Y6,MIZ,HBUK6F7CC,乙宗梢なりきり部,4,4659,335379743596851,9,7,8,9,9,8,7,7,8
U5LL8KJFM,ぶんぶんまる,DKPMRA0TA,蓮ノ空奉仕部,0,4660,334601046438712,6,4,5,6,6,5,6,4,5
3F8FB9R2J,SPENK,RWG56GK19,e+本社ヲ爆破ス,2,4661,334539487218782,6,5,7,5,6,4,4,4,7
K1LDNMT14,Κενιη,MVMP6NNXD,空き時間らくがき,1,4662,334527241088587,7,4,4,4,4,9,4,5,7
VYQ79N3HF,桜,G8F0M2PH2,アフターウォール,6,4663,334361426209846,10,6,3,5,5,2,3,9,1
N5T3KV1ML,あす,6XX7GBM0K,ぷちぐる同好会,7,4664,334250341529347,8,7,7,8,4,5,7,5,5
JBOCD3MG8,りす,L1VGJTD5P,蓮ノ空お茶会部,7,4665,334081496398685,9,7,8,8,7,7,5,4,5
VPPQ0ITXX,あじな,HBK6KCRPP,無言でおけ,13,4666,333952743332754,7,7,4,7,5,5,10,4,4
2DW7GKH52,ペンゼン,AVX749PPB,姫芽ちゃん親衛隊,1,4667,333732980174469,2,1,2,1,2,1,1,8,1
UPFLJNDNJ,みかん,XVTV7MVCX,雪月花,1,4668,333731275697752,6,3,9,4,6,5,9,5,4
UY440ZNJ2,ＫＫ,N94LEWF2D,無言よわよわの会,7,4669,333685327928119,10,10,9,10,8,8,9,8,9
K58HNU79B,アンディ,YD2XWWFA4,蓮好き好きクラブ,12,4670,332864539365827,8,8,7,5,8,5,5,7,8
YCBF4FJU9,in章鱼,J800VVPTN,Aqours,6,4671,332814698013925,6,7,6,7,4,7,5,1,5
13CYA2Y8X,suzuki,HWMV33W7Y,フラワー泥民館,0,4672,332749660325716,7,7,4,4,9,4,1,1,5
2G8NVPJAT,ぶっちー,VN1LXEHLR,綴理、愛,2,4673,332368753827058,7,5,7,9,8,7,5,4,6
7RTX9VDV9,ヤング,3194B9E93,初心者寄り合い所,2,4674,332304607852033,5,8,1,10,5,9,4,5,8
FWRWN7771,ノア,,,5,4675,332035488900222,10,6,6,7,8,7,7,4,5
G2TP9RT8M,わた,F2CFWVMY9,藤島め組,13,4676,331648558440056,8,10,9,10,7,8,7,7,8
F4T8JUMZI,のびえもん,BH244Y5H0,休暇建設協会,4,4677,331607594803574,7,5,7,7,5,5,5,5,7
YFWPH1A3A,りょーすやぴ..,X34LWGL6R,サークル2,0,4678,331409891896378,9,6,6,8,8,6,5,6,7
EPVEBFY8K,式,RKT7BC4F6,人形浄瑠璃乃,0,4679,331346743387418,3,10,5,8,8,6,8,1,1
0WSWNJHPG,ダノンデサイル,X34LWGL6R,サークル2,12,4680,331258650287337,9,9,9,8,10,9,9,9,9
WKM9WKYCL,しゃま,6045Y2RW7,ポチっと！蓮ノ空,1,4681,331101791654687,7,3,7,5,5,1,4,4,4
T4KZIBPWA,銀狐,LB0K3MHND,フラワー,3,4682,330997129273951,7,7,7,9,6,7,5,5,7
5E1U5Z7GL,飛行機雲,BT22M41DV,梢花帆吟子同好会,12,4683,330864540992073,9,9,10,9,9,9,8,7,8
VF7TBZKCD,イジ娘,AND13836G,乙宗梢親衛隊,12,4684,330614236317358,9,6,8,8,8,6,7,5,8
E04ABF4HH,じーえむ,YLJ2PP4X4,全日本謝罪同好会,4,4685,330374764795895,6,10,3,4,5,4,1,4,5
3HUN7PKIG,はなはな,RXXUPMWB9,待機室跡地観測所,7,4686,330362610222981,7,7,7,9,7,8,5,4,5
NUYE74D9M,まきまき,05KN1RR3U,さやかほ花卉園,3,4687,330314993134823,6,7,5,9,6,5,6,4,4
NMP3L5NNJ,NEKO,X1X2GPPA1,個人,0,4688,330169787806384,6,5,5,5,7,5,4,4,5
O7L5K6EKK,いちごう,TM19BMU7C,ソロプレイヤーズ,4,4689,330002617030630,7,8,4,6,7,8,4,5,5
KWUIT8VGS,祀才,7AATUNUPE,無言サークル,12,4690,329803534680614,7,5,7,6,5,5,5,5,7
13R6KAVG7,なー。,4URND90YY,参加賞狙い,0,4691,329665179917432,7,8,9,9,7,10,7,7,7
V7U03DJJ9,konta,PPAHU1TNY,蓮ノ空のんびり部,4,4692,329299206017282,10,7,10,9,7,8,7,5,6
P3YP8MFUK,おじベェー,Y2HV0YEF7,蓮ノ空を応援し隊,9,4693,329177977284655,7,8,6,8,5,5,8,5,4
C17SPWB91,あき,LY0XPW7NL,元カノ概念強火派,6,4694,329154175882279,8,9,7,9,6,7,5,4,4
IKGXEWZ7Z,saka,JDAG79TG7,百合ノ空観察部,6,4695,328875685765674,6,5,5,4,4,4,4,4,4
707HTAY43,オタワ,VNEY6C9BE,スリーマーメイド,2,4696,328542490448143,6,6,7,6,7,7,5,4,4
TG043R9FC,チノン,LLDLG20UU,UR取り隊,2,4697,328260551097961,7,6,7,8,5,4,4,4,5
LLFG2WXVK,MOTTI,C8WCYKBU4,蓮,0,4698,327412044789140,2,6,1,5,7,4,2,1,4
VAC80HKVR,曜丸祭司(仮),NC2YT2V28,蓮之愛同予者何人,1,4699,326866013824272,7,5,7,7,4,4,3,6,6
SYWTDWS98,iga,4YTFBJAMP,HanaHana,5,4700,326784818816172,9,7,9,9,8,7,7,6,8
KX55PUPWA,なお,JRAC1HYUD,SPHS-MMT,12,4701,326778899127465,9,7,9,9,9,7,7,9,7
76AVNNTFP,しらたき,T8X0G07YB,なければ立てる！,12,4702,326546707582506,9,7,9,9,7,7,7,7,7
TDR39U48H,あっとみぃ,DWBLV9V69,イベント参加用,0,4703,326472223711258,6,5,5,7,6,5,4,4,6
NIAW6PI4F,じろらも,K25DPPGT9,圧倒的にまったり,12,4704,326443544361815,7,7,5,7,9,7,8,4,7
7J2886HPY,ぺや,424NLTEE8,無言な異次元部屋,2,4705,325851157858567,9,8,7,9,9,8,5,5,7
97GJJTFX1,Salu556,WLFW6UCX5,無敵級ビリーバー,0,4706,325838341104402,4,5,8,8,7,5,5,1,5
ED1DKYJPY,銀銀銀河,K2L5DCVNR,REAL,0,4707,325467066753009,7,7,8,8,5,7,5,5,7
54A925M93,おぼろクマ,8EX9KUG3E,コズエとツヅリ,2,4708,325349240105916,6,8,7,9,7,7,8,5,7
NLH1J5W2D,にゃんこ,D7UA5ER1E,UR報酬欲しい！,0,4709,325306174638014,6,6,6,5,6,5,6,4,5
CLGS1562Z,よーー,NJBBTCY3A,かにかに！,1,4710,325092005232368,7,5,7,10,6,4,6,4,5
DW8YZKJMZ,hoya,BB8UP1P1V,輝く未来,4,4711,325069328487995,2,9,4,10,1,4,1,1,4
9AHL0591V,日向,5YXVKDEKV,サークル(仮),2,4712,324457800749921,7,7,10,10,7,7,7,7,7
YJZCJLEDY,シンセロ,F56XEUUBE,みらくら自習室,8,4713,324335857457904,9,8,7,10,7,7,8,5,5
7KU2LB991,ぽよみ,NJBBTCY3A,かにかに！,9,4714,324218560059157,8,10,8,10,7,10,7,7,7
CTDADL7ME,あーたん。,GVY1F8C9D,花咲くラブライ部,12,4715,323872502762066,8,7,8,10,6,6,7,6,6
W57NVLWY6,ノイマ,F8MLHU2NV,乙宗梢様､､､,2,4716,323830170686992,6,7,5,5,6,9,5,6,6
DO2S3PI5L,ましまろ,87DTRY50Y,今のところひとり,2,4717,323768603150373,7,7,8,7,5,7,5,5,7
FG44KGL6K,天狗（てんぐ）,9JTF508LB,スクスタ亡霊部,12,4718,323212910020227,10,10,8,7,10,8,8,7,7
21K7YPCJR,イトヨウ寺,E8EGT47GT,くるくるくるー,1,4719,323116845184797,4,7,6,5,5,10,2,3,4
HABC12MD0,赤騎士,8NFDBY4L5,浄龍桐生会,0,4720,321772484981013,7,8,6,7,7,7,4,4,7
MCP956821,O次郎,43HRXMXWA,無言OKクラブ,12,4721,321707363974401,9,7,8,8,8,7,7,7,7
K3VE0YA9U,みっくりえーしょ,FCPHKWR7G,麺のびリンクラ支,3,4722,320981882703748,8,4,7,7,7,4,5,4,5
DBN0KNDEH,あいす,TK9E1BB1P,無言で自由,2,4723,320784227514480,7,2,4,7,5,1,2,1,4
FM5Y3XUD7,あかね,V3FAH8CM4,初心者の会,0,4724,320601941600399,8,4,6,5,8,6,6,6,9
ED98CXADB,ゆきむら,11KVGWXAK,藤島幼稚園蓮組,0,4725,320389334479742,10,7,8,8,7,8,4,4,4
ED11ERLGE,South,07JW71HWG,良いチケで観よう,5,4726,319984497795637,10,9,9,10,10,9,8,8,9
15YB1UV01,とーとー,CWG5LH3VE,蓮好きPの集い,0,4727,319416119805456,7,9,7,10,5,9,4,7,5
K1W3VJPF7,かわいい向上委員,PMME7169X,蓮っ子動物園,8,4728,319004916736421,9,10,4,8,10,5,10,9,5
NEFTKLIJ4,ねこいぬ,MVMP6NNXD,空き時間らくがき,4,4729,318955233815563,6,5,5,5,8,7,5,4,7
L6CV1VLNI,さこ,FH7G62PKW,月火水木金土日,3,4730,318811734849029,5,1,5,4,1,1,4,1,4
A2AFNK3F0,やっしゅん,W3YKKRWHG,ルリと愉快な一家,13,4731,318726231187439,8,7,8,9,7,7,7,7,7
6CE9TCMQ2,トーヤ,XJK5GD94X,フリーダム,1,4732,318577131340212,8,8,8,10,8,7,6,7,7
C45S83ZHQ,すやP,0MF6U6UPK,あなたなら大丈部,9,4733,318525124874499,9,7,9,9,8,7,7,7,7
OOCUAWI57,hirokky,UMG1B9C7V,蓮ノ空女学院,4,4734,318482364156214,6,5,5,7,6,5,5,5,5
J3PNN0ECY,ちくわ,GVT61ATX0,なのだけれど,2,4735,318396211898047,2,5,4,5,1,7,4,1,7
KGNLKRWY4,だ,C9DAJ6YFV,のんびり,4,4736,318191936331326,5,7,5,7,4,10,9,1,2
3LGOQIOSC,raeeee,K25DPPGT9,圧倒的にまったり,6,4737,317936704037665,6,4,6,5,4,4,6,7,7
RKAW60AQX,209系,58FD7UF8J,としとしサークル,4,4738,317564157862330,7,4,4,5,5,4,4,4,4
GNDIUMDF7,いかるが,JE7V5MM31,蓮ノ沼に沈んだ泥,4,4739,317514245570612,6,4,2,2,7,5,5,5,7
3BMHN299X,まぁたん,UVK38MFR2,蓮の虚無サー,2,4740,317149178731631,7,10,10,10,7,10,4,5,4
DW1VFF145,蔵原走,2NY9H8BR9,乙宗紅茶館,2,4741,316752617123521,6,7,7,5,7,4,6,4,4
FHC871YN6,はこ,1G89KTD5X,サークルひとり,1,4742,316552532056425,7,6,1,7,8,5,4,4,5
WLJGWBTB6,はる,3JDDUYURT,無言,3,4743,315852108574506,7,7,5,8,6,8,6,4,5
EPKW3LP7Y,おにまほ,05KN1RR3U,さやかほ花卉園,0,4744,315662658634376,4,7,4,4,7,1,1,1,1
MJXT05669,しんちゃん,ERVDJMHPF,敦賀第二機関区,6,4745,315644589741928,7,8,6,8,7,8,7,6,7
A0PDR4YW8,サコッシュ,MUXWTW1GV,蓮の空見守り隊,0,4746,315640003143848,7,5,4,5,6,5,5,4,5
18T943KO7,ポケっス,BT22M41DV,梢花帆吟子同好会,3,4747,315478980540017,7,7,7,8,7,7,6,6,7
RAK1H3AC4,RedBlue,DALU6BL7L,東方星蓮船,0,4748,315454292850175,6,9,4,4,8,4,9,1,4
4YTCLXU3Z,ゐぬこ,0XUV5025C,めぐめぐバブり隊,4,4749,315430105059797,6,5,6,10,5,7,5,6,5
T0HHCMY60,さかな,X34LWGL6R,サークル2,3,4750,315427454966036,7,6,7,7,5,10,5,7,6
2KR57PL03,カシワタツ,75UJ5RB97,蓮ノ空雪野球部,1,4751,314210895088153,6,1,5,6,1,1,1,1,1
7QO18FJ78,にゃんこ,2DYYAPFVN,蓮っ子村,4,4752,313936944310621,10,6,3,9,9,4,2,4,6
NL6XJH6HR,＊あまの たつ＊,95031TR10,ひめぎん文化会館,3,4753,313867539648472,10,8,9,10,8,8,8,8,8
GQLE2MVF2,ソラ,YHFDP2WRA,気分屋,0,4754,313798230089988,6,7,7,7,7,5,6,4,5
WL5Y1B1KY,くずり,L15B25270,蓮女マネージャー,3,4755,313784353111723,8,6,10,8,7,9,7,2,6
5PRGNWVYN,okmt,F31A07X4V,蓮ノ空福井分校,0,4756,313772729743941,8,10,2,3,10,5,7,1,5
ABE32HFX7,ざっそ,1XX6FWJRB,オートスキップ団,6,4757,313416932562889,8,9,9,10,8,8,8,8,8
BMNRNIOU3,ノーラ,J0N1E3Y09,月火水木金土日,12,4758,313012286035735,7,9,7,7,9,6,6,5,7
3M99306RL,YouChan,G0WK9025W,ああああああああ,2,4759,312529566177158,6,4,6,8,5,4,5,4,8
R1G94275R,けい,RN5BT2ECF,泥,0,4760,312117768426906,9,8,6,10,6,8,5,5,5
FG8V9K1DY,あまとう,UYCT3Y4JK,蓮っ子,3,4761,311993149848460,8,7,6,7,7,8,6,4,5
3SNMNY1LK,カイル,PDMPF3VVV,r/LL,7,4762,311565586281194,7,4,4,5,4,5,1,4,5
LWYNTUFFF,meruru,M4D0VP1XT,蓮ノ空痛車部,1,4763,311198860435443,10,5,8,10,6,7,6,2,7
HMS9P9F5X,はなよまる,M8LEKM6U4,ルリめぐ,3,4764,310636758607124,9,5,9,8,7,7,7,7,7
JT1ETU3HK,とりま,5WUDLMWEP,蓮ノ空は明日ノ空,0,4765,310635373509937,6,5,10,7,7,4,5,1,1
KFDJ9U6YT,machina,0JY7F3EKU,さやか愛でる会,10,4766,310451199433133,8,6,8,8,6,6,7,5,6
3TX4X37WY,雪,KXU941RFJ,梢先輩おめでとう,6,4767,310436462860052,8,8,9,8,7,8,8,7,7
VH78JDC7M,露露,UVM6NP6V7,リシアンサス,0,4768,309925717262624,7,4,6,6,5,4,5,4,4
H8KXB24NL,り,TD87P23DJ,黄昏の旅団,1,4769,309550863174910,6,7,6,8,7,6,4,1,8
DVKBB3OH2,ゆずみち,5JA9K5FAK,オタサーの姫芽,4,4770,309483878191988,3,5,1,5,5,5,1,1,4
L76U7V8YB,あかとき,95031TR10,ひめぎん文化会館,0,4771,309002787170140,6,3,2,1,5,5,1,1,1
OF66ZMGIM,網焼き,N6T2MVATD,まったりサークル,3,4772,308286602421253,9,8,8,8,7,7,7,5,8
43XQN9RTD,サブロー,BW38LDPRF,蓮浦の星空,4,4773,307738193538143,8,7,8,9,7,7,7,6,5
FU3EDC4KM,肉じゃが,DMDVHGFUG,インドネシア仲間,6,4774,307440193985624,7,6,6,10,6,8,4,7,8
03Y434CJE,ペテローゼ,2U4GLJXLJ,泥の中の養分,2,4775,307434795994440,7,7,5,6,8,9,5,5,10
20GG4UL98,歩夢の黒タイツ,ABU58EVJ2,Quatuor,2,4776,307333640109746,8,7,8,8,8,7,7,5,7
5U8U3WENP,K算,KGDNX3EF3,ENcircle,3,4777,307075128285161,6,6,5,4,7,7,5,4,5
YG52CAR85,あらもち,C9DAJ6YFV,のんびり,3,4778,306462691893387,10,2,4,4,1,9,7,2,2
GF3LTDXCU,蛋仔YL,J800VVPTN,Aqours,1,4779,306365242044111,7,4,7,10,3,9,3,3,1
P9JLPPJW3,case_kk,6BGTJB90L,case_kk,0,4780,306364766700411,5,6,6,7,6,5,4,4,4
JTJYD8YHB,天井のシミ,KULVP7FDR,アニマル分室,0,4781,305933423017508,6,8,6,6,6,7,5,4,5
7L55Q5L3A,あそびの,5KFDF3U8L,蓮ノ空口下手部,10,4782,305833891372621,8,8,9,9,6,8,8,5,8
HJHAYW20Y,yqian,T7J89541B,日語漢語蓮愛団,4,4783,305672391451585,4,9,4,4,5,2,1,2,1
ND3607L78,タマココン東西,XXMU9WLKB,梢の機械さん,0,4784,305658585525927,8,7,6,9,6,8,5,5,6
K2VBJ94CP,Finesea,0B8RTHY4D,のんびり屋さん,0,4785,304960271652615,9,2,5,7,2,2,3,1,7
AT95JYVEU,Lin,X33HHA9F8,アルストロメリア,1,4786,304567714472917,2,9,1,4,8,5,9,1,6
X0RDBY7TQ,まーりん,HBM31HMUY,YUKIZURI,6,4787,304558071722922,8,7,8,8,6,7,5,7,7
QSOCTGST3,ベア,TR057C1UW,蓮ノ空ぼっち部,2,4788,304245012429546,7,7,8,7,5,7,5,5,7
7ETY1CUXV,はぐれ,NA8FEYN0M,蓮ノ空飲酒クラブ,0,4789,304162290482852,5,1,4,5,1,5,7,1,2
PKRV85NCR,飴色,11KVGWXAK,藤島幼稚園蓮組,10,4790,304161184476699,8,5,8,8,9,7,7,5,7
Y0RXEU4DQ,ぴろ助,B2KV0EVPD,蓮ちゅきクラブ,1,4791,303885920692698,8,7,7,7,5,5,5,4,5
QYHPVIYV9,ロクレン,T2XRMGEAE,蓮根無言会,0,4792,303827515304995,8,7,8,9,5,7,4,5,6
HEEKF9J9A,TAKA,WWWUTP96L,異次元からキマシ,6,4793,303805332761771,6,8,4,8,4,5,5,3,5
UVMDCU7PH,いとまき,Y7X2MNH1U,いとまき団,1,4794,303567797033889,6,7,4,9,4,4,8,7,9
UIBETYYLN,だざいおさむらい,CT8XW752X,蓮ノ空写真部,0,4795,303094580439926,8,8,7,8,8,8,4,5,6
5LKFWHUXA,Striker,A3472CNJE,ハントン✿ライス,3,4796,302894514711470,9,5,10,10,9,8,5,6,6
DA950F7PY,？？？,7B0W0EWVA,ソロの為の避難所,7,4797,302890107127080,8,8,10,10,6,7,7,6,7
GAB8OG02M,kon,2UKNVBMBU,梢ちゃん同好会,15,4798,302744499958144,10,10,7,10,10,10,10,10,7
LJJUWWY0M,りょー。,JK18AK75H,みらくら実験室,2,4799,302670052476393,7,7,6,10,6,8,5,5,5
Y8NX2CHGM,らっとん,0NLHKATWL,生きてるだけ偉い,0,4800,302454190720995,8,5,8,7,6,8,5,4,9
WVYKUGLWP,ててててー,8NFDBY4L5,浄龍桐生会,0,4801,302428728287417,6,7,5,7,5,5,5,4,7
HYG116L7E,カコ,KGDNX3EF3,ENcircle,4,4802,302414693976328,7,4,6,7,5,7,4,4,4
XMZ1QGCTC,カエデ,B6KWXGHWH,蓮ノ空SIFC,6,4803,302111614608005,8,5,4,1,7,5,1,7,9
VLGU7FJM9,sim@め,C8A9CTB34,蓮ノ空山岡家部,2,4804,302066993259387,3,1,5,4,4,4,4,1,4
RXZQHNB3T,七穂,L15B25270,蓮女マネージャー,5,4805,302046797474583,9,8,8,10,7,8,7,6,7
5BY8YVKEY,†夜羽†,LFB48H6MU,超初心者の会,10,4806,301064431534457,7,6,6,7,8,6,5,6,6
Y4KHXC5V9,VenMoret,RXXUPMWB9,待機室跡地観測所,1,4807,300700482121258,6,1,7,4,5,1,6,6,1
BTHT18UE1,しらかわ,KULVP7FDR,アニマル分室,5,4808,300111966099892,6,9,5,8,9,4,8,4,7
L021CUG2J,蓮ヶ咲,8YNHW7530,虹ヶ咲、蓮ノ空,6,4809,299894357539703,3,10,4,10,6,10,5,4,6
5REHFWDD1,まろにずむ,6FWRD1K40,いちじょ海賊団,5,4810,299518912946778,7,10,6,10,7,1,6,4,3
QFRWHA8C1,しぃの,Y6JNPC60C,綴理メイト,0,4811,299248028020742,7,5,7,10,8,5,7,4,7
DA4HY9LER,snown,,,1,4812,299194873388228,1,3,8,10,6,1,4,1,1
DXRPVLKXW,よいつき,9VVUHVLTK,はすのひよこ,3,4813,299181491406186,4,9,3,8,10,10,9,1,1
WN4V6M16V,カーカー,8NFDBY4L5,浄龍桐生会,0,4814,298916510525919,7,5,5,7,5,4,4,4,7
S2HJH365X,わわわ,L10A3854K,ラベンジャー部,5,4815,298734410187286,8,5,7,8,8,5,7,5,7
9QGWDQJH0,なまなま,36T6UB6YA,まったり箱推し部,2,4816,298616411141251,9,4,5,1,7,4,1,4,5
E5P9L1HRJ,ちゃ,V33FGRFC4,1限目に遅刻ラブ,0,4817,298334874972532,10,7,10,10,5,8,2,3,3
W6HDN3PHW,綿,A7WWE0463,蓮ノ空初心者部,0,4818,298306593804256,8,10,5,8,8,7,5,4,7
1EPL8BWKY,ミズ輝,KXB93FVTR,フラワーガーデン,0,4819,297887119020575,7,8,5,1,3,10,1,7,10
AAB10KRUT,えるど,FK5MUK0ET,くる♡すきクラブ,2,4820,297777483355713,4,4,4,5,4,4,4,4,7
F5MFEYLK3,たこ焼きさん,AR9HR528A,いろいろ実況,0,4821,297659777595680,6,5,4,5,5,7,4,4,4
D9GJ4F9JT,.,6MWHCNJE8,蓮之空小賣部,4,4822,297563652960166,5,7,7,10,4,1,3,6,7
T7N37WNKU,STy,BELCUYCMH,蓮hkg香港分部,0,4823,297489336282579,4,6,8,6,5,7,4,4,5
UAFTR920R,maho,48BTAPMBG,蓮ノ空魔術部,0,4824,297356502534178,6,5,6,6,9,4,4,5,4
797LHH22Y,あこ73,VNV6UL9PR,ラビットハウス,2,4825,297179225725349,9,9,5,10,8,10,7,1,4
