player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,瑠璃乃,さやか,姬芽,吟子,小铃,花帆,塞拉斯,泉,季度等级,104季度等级
6FTC54YPT,クローゼ,E7UBFLW56,同好会の同好会,2,3073,22659200,6,5,4,4,4,7,8,5,43,30
NFW3G52X6,おっさん,0R8BXPRC1,ポチっ！とクラブ,0,3074,22656450,1,2,4,6,4,7,7,4,35,24
83GVD5P3L,あの日忘れた傘,BW38LDPRF,蓮浦の星空,4,3075,22656350,6,3,2,7,3,8,1,5,35,29
VE8W5MFCZ,すぬ〜か,7D5W8V5UD,v..v,0,3076,22656200,2,1,1,2,1,3,2,1,13,10
8N7S57R4U,ぺけぽん,2ULM366U6,毎日がエブリデイ,4,3077,22656150,1,1,4,4,4,5,5,5,29,19
8XEWYC30M,きよまる,U98UKD6RY,異次元フェスP,12,3078,22655850,6,6,6,6,6,7,7,5,49,37
XLBTLXBMD,りーみ,X33HHA9F8,アルストロメリア,0,3079,22655150,1,1,1,2,1,4,5,4,19,10
R915WM491,またたび,N2KCENRKH,猫＆旅大好き部,12,3080,22655100,4,4,4,6,4,4,4,4,34,26
TNA2WXGMX,きーくん,407VAU0TT,ログボ勢の集い,0,3080,22655100,4,4,1,1,1,8,7,4,30,19
N261CPLVA,めーさー,72J5PWU5K,ライグラ待機室,4,3082,22654650,1,3,1,1,4,7,9,5,31,17
9YUM1YG0J,七海,CM5THHYHB,「」ノ空だけれど,5,3083,22653850,4,5,1,1,1,5,5,4,26,17
ADT3AMTG5,にっし,B2KV0EVPD,蓮ちゅきクラブ,12,3084,22653487,5,5,5,6,6,8,10,5,50,35
KB64N537R,ゆー,3194B9E93,初心者寄り合い所,2,3085,22653400,5,5,5,6,5,8,6,4,44,34
MNUBWRC8C,でした。,R1RM3X0WV,後方腕組みオタク,14,3086,22653191,5,5,5,5,5,8,8,6,47,33
3GXV3YWWB,m4ax,BELCUYCMH,蓮hkg香港分部,2,3087,22652850,4,4,1,1,1,8,4,1,24,19
HVFL7NCU1,Haru,M8FM7P139,蓮ノ空ひとり旅部,4,3088,22651800,2,1,4,2,4,7,7,4,31,20
NNGDLRV0S,かるば〜と,Y2P9LABR2,スクステ同好会③,2,3089,22651450,1,4,4,4,1,5,5,4,28,19
13R6KAVG7,なー。,4URND90YY,参加賞狙い,2,3090,22651400,4,5,3,3,4,8,10,8,45,27
G84LMUK5K,korikori,XTMGPY62U,スクステ初心者,0,3091,22650450,4,4,3,4,3,5,6,3,32,23
C8JT0ZF4H,ミツキ,Y2R7E79U3,カワウソ同好会,2,3092,22648450,2,2,2,4,2,5,7,4,28,17
4DPEMAB05,ココカメ2,AKF49TD3T,なんか,1,3093,22648350,6,6,6,6,6,7,4,4,45,37
5BXXLGPXM,はねむーん,36DAM7HBL,蓮隠れノ里,4,3094,22647500,3,3,3,3,3,5,10,3,33,20
MDUHJW2BE,虎木つばくろ,424NLTEE8,無言な異次元部屋,2,3094,22647500,4,6,6,4,6,6,7,6,45,32
D49EAEA5N,あすら,RAP9FVR3B,あばうといち,2,3096,22647350,4,4,1,4,1,4,5,1,24,18
CDGR11BZY,ヒロ,D7H8MN2U4,LLD,8,3097,22647100,5,5,4,5,4,6,7,5,41,29
177CJ4RPV,アーケオス,N1DJVPGP8,いつでも咲けるよ,1,3098,22646700,4,6,5,7,5,6,8,4,45,33
BDAGXRUPG,ほのぼー,,,0,3099,22643450,6,6,5,7,5,6,6,6,47,35
T6C6KR4TK,ノア,A86FEX2JC,おやさいさん,4,3100,22642850,5,8,5,7,5,9,7,5,51,39
NDV4JJCPL,デンキヒツジ,GW4CH70HK,TKG同好会,5,3101,22642100,4,5,2,2,3,8,10,8,42,24
JZ1E4FOB6,むらさきつばき,AWFDLJ1HC,小蓮花（重生版x,0,3102,22641240,1,4,4,4,4,5,4,1,27,22
A9NM75YCH,とっかい,AXG81GPMP,蓮ノ空マタギ部,12,3103,22640450,7,6,4,4,3,7,10,7,48,31
URJE71AE8,もよ,4XRHRYDW4,無言でエンジョイ,4,3104,22638950,1,1,4,1,1,4,7,5,24,12
XELT0K2YU,りゅう茶,AG9PKMMC3,ぱかぱか同好会,7,3105,22638400,1,5,1,2,1,5,10,10,35,15
9MJEPAHBM,たけ,MUXWTW1GV,蓮の空見守り隊,0,3106,22638300,5,5,5,5,5,8,6,4,43,33
46A5H4H1W,ゆのくに転調,YFADYJVW4,FPS好きクラブ,7,3107,22638105,5,5,6,5,5,5,8,5,44,31
LT7NY0DLR,ひぃす,BKUHCT7WF,蓮女お嬢様部,12,3108,22638100,4,4,4,4,4,6,9,5,40,26
XLGGLGH6L,プレイローラー,07JW71HWG,良いチケで観よう,0,3109,22637150,3,4,2,4,2,7,3,3,28,22
VYJWE7127,ほっさん,ERVDJMHPF,敦賀第二機関区,6,3110,22636850,4,6,6,6,6,6,8,6,48,34
B1M12TU35,SSしまむら,GMEF2K8DL,花咲く泥も好き²,4,3111,22636800,1,4,1,1,1,10,2,3,23,18
K0Y8RBTWT,シャー芯,0NJH60E7V,睡眠大事,1,3111,22636800,1,1,1,2,1,6,7,5,24,12
DCFJDK8L7,ぺんぺん,1BME38BCD,さすさやクラブ,15,3113,22636305,5,5,5,4,4,6,8,8,45,29
1X0SI50X8,ショウ,UW7XNGLNW,フラワー!!!!,8,3114,22634400,4,5,5,5,5,5,5,4,38,29
WJKT5Q7AE,とし,T8X0G07YB,なければ立てる！,15,3115,22634100,2,4,5,4,3,8,8,5,39,26
X60G3C7KY,藍音,CV62FGL1U,花咲かせ隊,12,3116,22633750,7,6,5,5,5,8,9,6,51,36
EQM3V1S38,メッヘン,L1VGJTD5P,蓮ノ空お茶会部,2,3117,22633550,1,1,1,2,4,5,8,6,28,14
KTKJ81E5V,ミヤモッティ,9YM3DBTB7,泥民館,0,3118,22633500,5,2,3,3,3,6,7,2,31,22
RXZUHTNLA,トマケチャ,V6VCA0C4N,ドル家の『D』,2,3119,22632500,5,5,5,5,5,7,8,5,45,32
182PYVUKC,るーすい,WLFW6UCX5,無敵級ビリーバー,2,3120,22632350,5,5,5,3,4,5,9,5,41,27
96JAX5D8P,テツ,C8A9CTB34,蓮ノ空山岡家部,0,3121,22632050,1,2,1,2,4,2,6,4,22,12
YESVBUWSG,nsjm,KJU0BU77M,無言交流なし,8,3122,22631450,1,5,1,1,1,1,5,1,16,10
T43L504ND,パッキー,FMKP92LRL,目が霞む人達,1,3123,22630450,5,2,4,2,2,5,7,4,31,20
AHNEAG9AJ,ラブラ牧場,DHKUGEWBJ,めぐ党虹ヶ咲支部,1,3124,22629850,1,1,1,1,4,1,10,4,23,9
F1HLNJN9L,ざき,DBHVM0X7P,ガンフィンガー村,7,3125,22628000,4,5,4,4,6,6,9,6,44,29
WCW3GG0TJ,パスタ,KFC62L0FV,ねるねる同好会,5,3126,22626750,2,2,1,4,1,5,7,7,29,15
R4KMJE91V,Ktk,XLBU65J86,花の壁飾りクラブ,6,3127,22625850,4,4,1,1,1,7,1,1,20,18
0JVN6CV56,スノマリ,M206VENTF,蓮紺の会,2,3128,22625500,2,4,1,2,1,4,6,5,25,14
CGE43E01F,ぴく,R181MKNX1,みらくらは人生！,4,3129,22625200,9,5,4,5,5,6,7,5,46,34
MPJO08LKA,Word,DKNHY5HH6,なす料理研究会,12,3130,22624950,6,6,7,6,7,8,8,6,54,40
51XIBRBE5,東南東方不敗,YD2XWWFA4,蓮好き好きクラブ,2,3131,22624750,3,3,3,3,5,6,9,6,38,23
UTVJU5JDW,けんた,E52PX91V8,かほつづ,15,3132,22623950,2,2,1,1,1,2,10,2,21,9
JJGY7EFRR,範馬龍次郎,N0EXH1CM1,ぱちぱち徒町,0,3133,22623925,5,5,5,5,5,7,7,8,47,32
HGP8DLFAB,たみ,KT4C59NXG,めぐ島（仮）,2,3134,22623750,1,2,1,3,1,7,10,1,26,15
F5EC0TEXD,ムラツキ,XXMU9WLKB,梢の機械さん,2,3135,22623450,9,2,2,2,2,8,1,1,27,25
UM2LVWXA3,れのあ,9YM3DBTB7,泥民館,5,3136,22620220,6,6,6,5,6,7,7,4,47,36
YHD79D8A4,白い勲章,998H940YN,お嬢様筋トレ部,9,3137,22619400,1,1,1,1,1,8,2,2,17,13
6XGAF9J9B,ヒト,GVY1F8C9D,花咲くラブライ部,12,3138,22619250,2,1,1,4,1,5,10,10,34,14
KYTVHU2DN,バル,BTVC9G95X,FES用,9,3139,22618950,5,5,5,5,5,7,9,7,48,32
8VV13U8E2,レイジ,7B8K574NX,GEAR,6,3140,22618700,3,6,2,5,5,8,10,8,47,29
NH72E01FH,ぱなそに2,JC30FUPH3,LLあおだか2,0,3141,22618600,5,5,5,6,5,5,5,6,42,31
YQLNZGDHJ,なかむ〜,,,9,3142,22618250,4,4,4,3,2,7,6,3,33,24
C81ZQ13D5,k,L1VGJTD5P,蓮ノ空お茶会部,10,3143,22617200,4,4,3,6,4,6,6,4,37,27
PNLM1RI37,でみたす,B1KYU3XF8,LG lotus,4,3144,22615900,1,1,4,1,4,5,8,5,29,16
UN9W8XKPV,はらす,,,4,3145,22615550,5,5,5,6,4,8,8,7,48,33
D3YJXA0A0,バブゆずの香り,R9T0YKDW8,かちまち応援隊,7,3146,22612950,2,3,1,1,8,1,7,1,24,16
81OPKU746,ざこと,4WRYNBWU1,小さな蓮ノ空,12,3147,22610350,3,4,6,6,4,4,7,3,37,27
2RD670428,なかむら,96M23BV22,高松家,7,3148,22608100,4,4,4,4,4,5,6,4,35,25
SU704Y57D,ShiP3,HPTHY23VR,蓮ノ空文芸部,7,3149,22605600,1,1,1,5,4,1,7,1,21,13
UKDFC1EBH,ヒデキ,30W3RA65G,蓮ノ空自由クラブ,0,3150,22605300,3,3,3,2,4,5,8,7,35,20
C0X2WGRAK,暁Akatsuk,K4TAHF9YA,はすっこ準備室,3,3151,22605000,1,1,1,4,1,5,7,4,24,13
J4NZI8Y0P,Ｌｕｃｋｙ。Ｊ,PXPPLWXF0,ラッキーＫ,1,3152,22603400,1,1,2,1,4,4,6,4,23,13
69MFX9CPT,天城,T2XRMGEAE,蓮根無言会,8,3153,22602450,5,2,1,2,1,1,10,5,27,12
JH3EAKFDR,わらし,NG47YWRR1,繚乱！蓮ノ空,4,3153,22602450,1,2,1,1,4,5,5,4,23,14
T9JT7RQ1J,修造,HMBW9DXY2,蓮好き皆あつまれ,11,3155,22602250,1,2,1,6,1,5,7,5,28,16
CWUGNVUR0,しのなり,HMBW9DXY2,蓮好き皆あつまれ,12,3156,22601600,4,4,4,5,4,6,7,4,38,27
1AAATY0UG,コニー,38KAJGDGU,異次元シャニP,4,3157,22601000,7,7,5,5,5,5,7,2,43,34
CT880F8LL,ささぼ,J8HXTJ8TB,流し素麺同好会,2,3158,22599200,5,5,5,5,8,5,7,5,45,33
F9QPIAAE0,ライ,J8HXTJ8TB,流し素麺同好会,6,3159,22598950,4,4,6,4,6,4,8,5,41,28
K2GOP8GO8,反骨の赤メッシュ,MTBP3B4GM,ふらわーすきすき,4,3160,22598750,2,2,3,2,2,8,4,4,27,19
KLM8ADVXO,Digi,7XH3K4GBT,LLP,12,3161,22598550,4,4,4,7,7,7,6,5,44,33
SGG4PK2OU,りあ,CXG25026E,泥のみんなS,0,3162,22598250,4,4,4,4,4,5,7,4,36,25
LKCNO9UEG,ラブライブ学習生,FH7G62PKW,月火水木金土日,13,3163,22597600,3,2,1,6,2,5,6,5,30,19
3NHBAYHEB,shima,GKR9TEBYC,毎日がホリデイ♪,9,3164,22597500,3,5,6,5,5,5,7,4,40,29
VPZOCPP20,ステラ,865UE9UC6,蓮ノ空うどん部,2,3165,22596250,1,2,4,1,1,8,9,5,31,17
J45KKSJ6F,かざはなつばさ,36T6UB6YA,まったり箱推し部,3,3166,22593400,4,4,5,5,5,7,7,7,44,30
QBC5BTLB9,ヘリオ,3A63DYH54,LLすこすこ部,13,3167,22592450,4,4,1,5,1,4,6,5,30,19
WP2XGUKDR,はむはむ,LUMM4W0UF,蓮ノ空社辞部,15,3168,22592300,6,6,6,6,6,6,10,8,54,36
O9OFVS3NN,piro,7P4CAER9X,まったり倶楽部！,5,3169,22592150,1,1,1,1,1,10,10,3,28,15
LYE390FTA,P4WL,38KAJGDGU,異次元シャニP,6,3170,22592100,4,1,1,4,1,1,7,7,26,12
CMH357FRD,MIDEN,N8L41JAA7,無言 ノルマなし,8,3171,22591800,5,1,1,1,3,2,9,6,28,13
87KGAPVW5,万策尽太郎,WWWUTP96L,異次元からキマシ,8,3172,22589100,7,7,5,5,5,7,9,5,50,36
66RIGCKMN,ハニレモ2023,ACVP58JT7,音浦虹結蓮,2,3173,22588300,4,4,4,4,4,7,7,4,38,27
7KU2LB991,ぽよみ,NJBBTCY3A,かにかに！,9,3174,22587650,3,2,2,2,2,5,9,7,32,16
TLR2KZDVF,プーデブ,5KK3DFY18,MUGEN∞,12,3175,22587625,4,5,5,3,4,8,9,7,45,29
4TJ80X7KS,マック,C68491XHB,みらくらぽーく！,2,3176,22587300,3,4,3,4,2,6,7,6,35,22
M2JX913XC,しらす,3LPBPHL3V,壁の民の伝説,3,3177,22586450,1,1,4,4,4,6,6,5,31,20
TWMHXEK1W,にゃんこな,BX7W9FA88,にゃんこな,13,3178,22586350,5,5,5,6,6,6,8,7,48,33
1L91OV140,オハナ,R9T0YKDW8,かちまち応援隊,15,3179,22586150,6,6,6,6,6,7,10,6,53,37
8RY3GN5MV,のえ,828YTYAA9,箱推し社畜の部屋,2,3180,22585150,4,4,4,4,4,5,5,4,34,25
G4B8CFE6U,あるみ,K2L5DCVNR,REAL,5,3181,22582460,3,4,3,3,4,7,4,6,34,24
V9F8JEE2B,ariteru,57HNJ07NK,みらぱ推活最前列,3,3182,22582150,4,4,4,7,4,10,10,5,48,33
JBQWH7OSQ,チーズドッグ,XXMU9WLKB,梢の機械さん,9,3183,22581600,1,1,4,4,4,5,5,6,30,19
5H1L5HMYK,こぬ,0YLUK30K6,蓮っコの集い,0,3184,22579050,3,3,3,5,3,7,4,2,30,24
9SRRAEWAB,じょっぺぺ,B1KYU3XF8,LG lotus,2,3185,22578650,4,4,5,6,9,6,7,5,46,34
OQTLVC6VM,この豚野郎！,9DKR4Y2CJ,蓮ノ空老人会,12,3186,22577400,3,3,3,3,3,6,9,4,34,21
7ELOYMVYM,KUOTA,YD2XWWFA4,蓮好き好きクラブ,2,3187,22576770,2,5,2,2,3,7,9,7,37,21
G637X243W,likky,N752V1LD6,思想の溜まり場,8,3188,22576500,5,5,5,6,6,8,7,5,47,35
8W61A02JJ,ごんべん京,W3YKKRWHG,ルリと愉快な一家,12,3189,22576050,6,6,5,6,7,8,8,5,51,38
ODB9TPVPK,Su☆Ga☆Ma,E7R11MYE8,ゆったり蓮ノ空,0,3190,22574800,1,2,1,5,5,6,5,7,32,20
C17SPWB91,あき,LY0XPW7NL,元カノ概念強火派,6,3191,22574700,1,2,4,1,4,5,5,4,26,17
B6QUQQES1,リーン,9FF5JBNDF,めぐすきクラブ,12,3192,22574685,2,4,5,5,5,5,8,7,41,26
XPHNN9RCD,時止め,UCWKRB3WR,菅沼千紗が大好き,2,3193,22574550,9,9,4,3,4,9,8,4,50,38
D9IRUEYY9,若臣,GUB0YLPWA,料亭「さち処」,12,3194,22574000,1,2,2,2,1,2,7,7,24,10
7XKGN056G,やさかのむら,C021HVB2B,第3芸能科,1,3195,22573650,5,5,6,5,5,5,6,5,42,31
GXM9J5PG1,りだい,DKNHY5HH6,なす料理研究会,4,3196,22573150,1,1,1,2,4,4,8,4,25,13
9HYL765TV,オルカ,WCUAMVY9X,ゔんゔん會,9,3197,22573100,4,4,4,2,8,6,10,4,42,28
5PSM037LM,アルパカ,HMBW9DXY2,蓮好き皆あつまれ,6,3198,22572750,5,5,5,5,5,5,6,5,41,30
PJNJH16H7,Ko-ki,5JA9K5FAK,オタサーの姫芽,7,3199,22572150,6,7,4,7,7,9,8,6,54,40
79BJRC13C,スターダスト,J5CKL5YPX,ログイン勢かもん,2,3200,22572050,2,10,1,2,1,10,10,3,39,26
RNU2PM9NR,GNヨネハラ,Y5J5Y90CD,まるまるサークル,7,3201,22571000,2,2,2,2,2,6,7,4,27,16
2XK1D5GE8,ナギト,T4P115XHD,サークル,0,3202,22570900,1,1,1,1,4,5,5,4,22,13
JHIQP9VCU,Dくん,YL2ELYC4U,さや…好きだよ…,12,3203,22569550,3,6,3,3,7,7,10,8,47,29
ELEJ35D8M,シグ,XE8513HNP,喫茶カワウ空✨,15,3204,22569337,5,5,6,6,6,6,10,6,50,34
TIM4PFF7L,ごんくまっき～☆,1EBG7YUTL,菅！CAN！叶！,12,3205,22569300,4,2,1,2,4,4,4,4,25,17
YNLYR8JC4,やんぴー,JY79RPB1D,リンクラゆる部,3,3206,22568700,2,1,1,1,2,10,7,7,31,17
R42RPBUW4,も,H3RE0VLMK,か,1,3207,22568250,1,2,1,1,5,4,6,4,24,14
TKXFJWA6V,か,JCRNT9GKB,ハントンTKG,7,3208,22567550,1,2,1,1,1,1,9,7,23,7
HTN6PPZN5,ひな,W3YKKRWHG,ルリと愉快な一家,2,3209,22567100,5,5,5,5,6,7,10,5,48,33
EFR83B0RT,ネオンチュ,8M6UDX260,ぽけもん好き,3,3210,22565950,1,1,4,1,1,4,7,4,23,12
KVVW2YL67,トマトマト,JDAUTGR5N,花帆ウサギ,4,3210,22565950,1,1,4,1,1,7,6,5,26,15
UIBETYYLN,だざいおさむらい,CT8XW752X,蓮ノ空写真部,0,3212,22565800,6,5,5,5,5,6,9,5,46,32
KB7GJ6R72,しろ,3YPGAUM04,ゆのくに天門,2,3213,22565700,1,4,1,4,1,5,5,4,25,16
ERJP2B63R,kaede,2JK7E4115,ラ！推し,2,3214,22565050,4,2,4,1,4,10,4,1,30,25
HL1Y687Y8,綾鷹信者いっしー,ABU58EVJ2,Quatuor,3,3215,22562350,1,5,5,7,5,6,9,6,44,29
J9LEM6N17,h,GW4CH70HK,TKG同好会,11,3216,22562150,7,4,4,5,5,5,8,4,42,30
5HG6RMM1K,ちゃうさ,1D7T2UXC2,無言でのんびり,2,3217,22561450,1,1,1,4,4,4,5,4,24,15
ZXTCD3YZ6,PURE天然水,3BE2RELRC,見晴台,15,3218,22560950,6,6,6,6,6,6,9,4,49,36
Q8YX0Z3TC,andr4043,17AEM7PUN,SIFcord,11,3219,22560250,3,3,3,3,3,3,3,3,24,18
DUXUGNT0M,Badend,DFXN9DB2H,どんぐり共和国,15,3220,22559750,5,5,6,6,5,8,10,7,52,35
4NYA99EHN,でぃぷめ,JE7V5MM31,蓮ノ沼に沈んだ泥,12,3221,22558100,2,2,2,2,4,4,8,8,32,16
V39YW7DT7,GUNEXE,919XF8V2V,蓮之空大三腳,6,3222,22557950,4,5,3,4,3,5,9,5,38,24
YCVIA5VRF,しゃん,D1YHB0B1A,BWO,3,3223,22556650,2,10,7,1,1,6,10,4,41,27
0JY49CDHJ,しびさん,YC0YWPYUL,リンクラ広報部,3,3224,22556500,6,5,6,5,5,7,7,4,45,34
K6UVKMHYH,karinpo,N1DJVPGP8,いつでも咲けるよ,0,3225,22556450,2,4,5,5,5,5,3,2,31,26
1EPL8BWKY,ミズ輝,KXB93FVTR,フラワーガーデン,2,3226,22554700,10,3,10,3,1,6,1,5,39,33
4YU95R6BA,ティー,ULUELCJ7T,なるようになる？,1,3226,22554700,4,4,4,4,4,3,5,5,33,23
TRINQB51J,㍿2㌢㍍,X45T3U322,アニメ最高クラブ,2,3228,22554012,4,4,3,4,4,8,5,4,36,27
VO56B8CX1,ゆきした,XE8513HNP,喫茶カワウ空✨,12,3229,22553700,1,6,7,6,5,7,8,5,45,32
Q03DMMBLH,まさひろ,CXG25026E,泥のみんなS,4,3230,22553150,4,4,4,4,5,5,7,6,39,26
NFC2PKZ4U,テラ',2NY9H8BR9,乙宗紅茶館,13,3231,22551250,1,2,4,4,4,7,8,4,34,22
LOBRSY2BG,Lollipop,279NUYU7C,れんこん,2,3232,22550050,4,5,6,6,4,5,9,4,43,30
JVJ0NE0YL,空,KGDNX3EF3,ENcircle,2,3233,22548150,5,5,5,5,5,5,6,5,41,30
Z10C54BRE,ぽん,8JMW9G2XW,僕らのリンクラ！,15,3234,22547255,5,5,4,4,4,6,9,5,42,28
CTNE14E9D,バーニィ,UXWL7V4CE,蓮ノ空女学院,15,3235,22544200,6,6,5,5,5,7,9,7,50,34
F30WG09WE,しのぶ,HWMV33W7Y,フラワー泥民館,3,3236,22543550,1,1,1,1,1,7,9,6,27,12
66MXFK453,萎えトル,05KN1RR3U,さやかほ花卉園,2,3237,22543080,3,10,3,10,4,10,4,3,47,40
Q8WWTOPQZ,ハムカツ,5KK3DFY18,MUGEN∞,15,3238,22542900,1,2,1,1,1,2,9,4,21,8
GBEAVAB4E,らむにく,1D7T2UXC2,無言でのんびり,1,3239,22542700,4,5,6,6,6,5,10,5,47,32
K2KK5KYKU,ふぁい,AND13836G,乙宗梢親衛隊,3,3240,22542150,1,1,4,5,4,4,7,4,30,19
744UAYYDJ,………………,TDVTNN329,なに,12,3241,22541200,2,3,7,4,1,1,7,1,26,18
XB4MQS2W5,Ispahan,NC2YT2V28,蓮之愛同予者何人,15,3242,22538600,6,5,6,6,6,6,10,7,52,35
77GM1FVZE,エクスプレス,3EP5KGPDW,ドミノシティ,3,3243,22537200,5,5,5,6,3,6,7,4,41,30
L8J55RYAN,りーぬ,YADX9DY49,ﾊｽﾉｿﾗｰ,7,3244,22536600,2,1,1,1,1,1,8,1,16,7
K7CDJSW5E,青空,3N7FL0U6U,destiny,2,3245,22535050,4,5,5,5,5,7,10,6,47,31
V5MMAHM8B,木ノ下,EYEPHE14G,花上梢頭,8,3246,22534800,4,5,5,5,5,10,7,6,47,34
W4BUV226A,ありす,T56X6LP0L,光の海,4,3247,22533200,4,6,4,4,5,10,8,5,46,33
3AGHFYKP6,やちゆう,18YYNRFGA,LotusSky,2,3248,22532950,4,2,5,4,4,9,5,4,37,28
D5CC1372L,あーのん,F08AHUJJ0,綴理のお世話係,0,3249,22532800,3,3,3,4,3,5,6,3,30,21
DO2S3PI5L,ましまろ,87DTRY50Y,今のところひとり,2,3250,22532750,1,1,1,1,1,8,7,5,25,13
H034DNH9U,柊楓,XTMGPY62U,スクステ初心者,1,3251,22532400,1,2,4,1,1,6,10,7,32,15
2FM79ACN8,弟子,R9T0YKDW8,かちまち応援隊,3,3252,22532200,5,2,6,2,2,1,5,1,24,18
7XKBRR0ME,Kaho,JKAYY0KXL,自由！開心！,0,3253,22531600,1,3,1,2,1,6,8,5,27,14
GDIJ8GEAN,あーつ,FMKP92LRL,目が霞む人達,5,3253,22531600,1,1,1,4,1,5,7,4,24,13
4KD8TL9XR,Seん,EHGD5JJK1,限界夜行,4,3255,22530500,3,2,1,7,1,7,1,1,23,21
F7Y46AMZ0,Scarlet,LUDNM40F8,ふくふく無言OK,9,3256,22527800,1,1,3,1,4,5,8,5,28,15
4LMTMITC5,ユーズキ,KGG6VMD1R,本蓮沼連合,0,3257,22527200,2,1,3,1,1,4,10,7,29,12
ANN8U7K5N,しろい,,,2,3258,22526050,1,1,4,4,4,4,6,4,28,18
6UD8SM4WC,むそう,C6V311T2P,LotuSky,12,3259,22525600,3,5,7,6,6,6,8,6,47,33
X64FJD6HD,へろ太,MTBP3B4GM,ふらわーすきすき,0,3260,22525200,3,3,3,3,3,5,7,4,31,20
VSCFTBIAB,MKごはん,NGMU0511T,無言のお茶会,12,3261,22525100,1,1,5,4,5,1,8,1,26,17
2W8G6B85F,HB懸賞,BT22M41DV,梢花帆吟子同好会,6,3262,22524300,1,2,1,1,1,5,8,7,26,11
DFWCJ384P,風の影,E76N52LMW,イベントのみ,0,3263,22523600,1,2,2,1,1,4,6,2,19,11
N3H7RX2A8,銅鑼凡,N83DW3NYG,†極最強倶楽部†,3,3264,22522000,1,2,1,1,1,10,8,1,25,16
W7EKV8YWG,激しく栃木,KXB93FVTR,フラワーガーデン,0,3265,22521950,4,4,4,4,4,10,8,4,42,30
T7N37WNKU,STy,BELCUYCMH,蓮hkg香港分部,0,3266,22520050,5,5,5,5,5,7,5,5,42,32
7D5ZG24IZ,ザナディウム,CV62FGL1U,花咲かせ隊,12,3267,22519900,1,1,1,4,3,6,8,6,30,16
PK9AMV3AH,水橋リョウ,60KU468X3,はっすーず,0,3268,22519400,7,1,4,3,1,10,8,5,39,26
NT48TEY6L,ハーメルン,3A63DYH54,LLすこすこ部,4,3268,22519400,1,1,4,4,4,4,7,4,29,18
ISOZCDLJQ,小泉栞子,RBH0YM8P2,蓮ノ空ラーメン部,6,3270,22519200,7,7,7,7,7,7,10,8,60,42
IVN9BKME2,スサノオブシドー,0B8RTHY4D,のんびり屋さん,12,3271,22518100,2,10,2,2,3,4,9,7,39,23
7RBKF4QTD,fatzhi,PUJ0ERCMW,蓮ノ空倶楽部,3,3272,22518050,3,3,3,4,3,4,7,4,31,20
0G5LN9DZ8,抹茶,FVJFA973A,月猫愛好会,15,3273,22518012,5,6,6,6,6,6,10,5,50,35
D2YRHXX88,ユキ,YL2ELYC4U,さや…好きだよ…,0,3274,22517750,1,1,1,1,1,4,5,1,15,9
2DXKQ4N26,きょんC,KT4C59NXG,めぐ島（仮）,5,3275,22514637,5,5,5,4,4,7,7,5,42,30
UV5HEP7GN,ぬるぽん,FR5PDRB5Y,株式会社つづさや,6,3276,22514100,2,2,2,2,4,4,7,4,27,16
0GKU2UV3W,てゃん,LUDNM40F8,ふくふく無言OK,13,3277,22513150,5,5,7,7,7,5,6,5,47,36
2LNFWVW61,どんちき田中,407VAU0TT,ログボ勢の集い,1,3278,22513050,5,6,6,5,5,6,7,5,45,33
KKFEULZBG,かおさん,WPG6BCG83,基本無言,3,3279,22513000,4,4,2,4,4,5,7,4,34,23
XM6GHV3FC,たかっち,HBK6KCRPP,無言でおけ,4,3280,22512675,5,5,5,5,5,8,9,7,49,33
Y2Q3U738Q,らきあす,M8FM7P139,蓮ノ空ひとり旅部,9,3281,22511300,5,6,5,5,5,7,9,6,48,33
PN92XHM4G,みー,NK05UMLWW,かけ込み寺クラブ,2,3282,22509600,4,4,1,2,4,4,5,3,27,19
5B1NJAW9X,シベリアン蓮好,T56X6LP0L,光の海,0,3283,22509350,1,4,1,1,2,4,7,4,24,13
I0E2WJN90,ドン・ガンビーノ,EKACCPWWB,タフノ空学院,3,3284,22508650,1,1,1,4,1,5,7,4,24,13
A7PY52EUA,けんちゅけ,BVPHKBNC2,れむキンTV,3,3285,22507620,1,1,5,7,3,1,1,3,22,18
EY2D1P0H3,hyper98,BW38LDPRF,蓮浦の星空,7,3286,22507550,4,3,4,5,3,5,9,6,39,24
U8J56IRN4,かけけけ,GK7JNB0NW,参加賞取り隊,4,3287,22507450,3,4,3,4,4,5,7,5,35,23
AW1YKJ8HD,泥田坊,U57VPUTEE,ゆったりクラブ,11,3288,22507250,6,6,6,6,6,7,7,6,50,37
5U8U3WENP,K算,KGDNX3EF3,ENcircle,3,3289,22504700,4,4,4,4,4,6,5,4,35,26
A2R50JDM1,麦,R083H7WRN,サークル無言,0,3290,22503650,2,2,4,2,2,4,6,4,26,16
VAMOR4S1E,齋藤,4FXPC55PY,PPIHクラブ,12,3291,22501900,1,4,6,5,1,4,10,10,41,21
ZQ3HP3POH,彡紺,GN1798YEX,ド!ド!同好会,6,3292,22501800,6,4,4,4,4,7,8,6,43,29
DE5ED48XV,シャノ,GN1798YEX,ド!ド!同好会,2,3293,22501700,4,1,1,2,1,1,9,7,26,10
HCHC1K2JP,リック・ドム,P4NGERDXF,こじらせ部,4,3294,22500900,1,1,1,1,1,7,4,1,17,12
P4M1AH0MZ,立山,3BDTCERX6,打ち返した流れ星,1,3295,22499700,4,4,4,4,4,4,4,4,32,24
