player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,花帆,さやか,小铃,姬芽,吟子,瑠璃乃,泉,塞拉斯,季度等级,104季度等级
XJG29XGNC,蓮トマト,GVNKNN878,Aqours,1,4572,10820850,2,1,5,1,1,5,4,7,26,15
GPHHRW7JK,ルイミン,WLFW6UCX5,無敵級ビリーバー,3,4573,10820000,3,3,3,3,3,7,3,7,32,22
KFDJ9U6YT,machina,0JY7F3EKU,さやか愛でる会,10,4574,10819950,3,3,5,5,5,3,5,5,34,24
838S79KWG,紅蓮の破壊神,,,10,4575,10819900,1,1,1,1,1,9,1,2,17,14
TQA69D4WC,とべわき,YUBB47UXH,ソロプレイヤー,12,4576,10819250,1,1,1,4,4,2,4,4,21,13
PT5VN7F1M,エリック,NB0HX9KP8,かほてぃあん,2,4577,10818400,6,6,6,6,6,6,5,9,50,36
B1FWYHJD0,Raddy,17AEM7PUN,SIFcord,2,4578,10817950,1,1,1,1,2,1,1,2,10,7
DW8YZKJMZ,hoya,BB8UP1P1V,輝く未来,8,4579,10817450,4,2,1,1,1,1,5,4,19,10
AYS0HYAIC,なつき,NCX28D4VB,Lyric,13,4580,10816650,8,5,3,5,3,5,8,10,47,29
6LQGT4QKX,bbb,KPABV0UJM,蓮の空サークル,12,4581,10816450,4,4,4,4,4,4,4,6,34,24
B27KRAOCW,月森蓮,07JW71HWG,良いチケで観よう,0,4581,10816450,7,4,4,4,4,4,4,5,36,27
RHAMR1347,マユ,Y6JNPC60C,綴理メイト,7,4583,10815600,6,4,2,4,2,4,4,8,34,22
YB0LL4V1A,ROUND,LY0XPW7NL,元カノ概念強火派,0,4584,10815350,4,2,1,1,1,1,1,5,16,10
X988KAKFG,スカルダ,BW38LDPRF,蓮浦の星空,5,4585,10815200,6,5,4,4,4,4,6,10,43,27
IHL8AP0YV,ノエ,6HV2RH6TU,イベント用、無言,11,4586,10815150,4,4,6,6,6,4,7,7,44,30
JO5VT64W2,つるぎ,9DKR4Y2CJ,蓮ノ空老人会,12,4587,10814750,5,1,1,1,2,1,4,6,21,11
1H1UIP4RS,ちゃんぽけ,Y6JNPC60C,綴理メイト,12,4588,10814550,5,2,3,3,3,4,4,6,30,20
PMP8CGCDE,あってぃら,0B8RTHY4D,のんびり屋さん,1,4589,10814200,7,4,5,1,2,4,5,9,37,23
K91PWCFYC,たまご,2JVBK752G,卍愛蓮説卍,2,4590,10813250,7,4,8,8,8,1,4,7,47,36
F7D08CY6V,けんけん,WFPA7YJE1,蓮ノ空文芸部,3,4591,10813100,2,1,4,3,1,1,5,9,26,12
5MJ03LW17,ゆうぺ〜,FMKP92LRL,目が霞む人達,1,4592,10813000,1,5,1,1,2,1,2,5,18,11
VODSJNHAL,まほほの,HWMV33W7Y,フラワー泥民館,4,4592,10813000,5,1,1,1,1,1,1,5,16,10
VPJ97L2NW,ひあるろん,XR2P2LDY3,蓮ノ空さいきょー,6,4594,10812800,5,2,1,1,4,1,4,5,23,14
6D5QOH0YD,はるなと,06A0GBYLL,ロータスNHK,1,4595,10812750,6,2,1,4,1,1,4,8,27,15
APEHNRI7A,あめ,NGFXVPCGX,うさぎのしっぽ,0,4595,10812750,5,4,4,4,4,4,4,6,35,25
DCFJDK8L7,ぺんぺん,1BME38BCD,さすさやクラブ,15,4597,10812505,4,5,4,5,4,5,8,3,38,27
RG2BLM8MV,わーおいー,WUK7VF22K,はすのとなり,0,4598,10812500,6,1,3,1,1,1,3,1,17,13
HMWG10VM3,カロン,26CAPRWLJ,大倉庫救助隊,0,4599,10811900,2,4,4,2,4,2,2,4,24,18
BN71H4P9T,よーこん,GPAAHVHCL,蓮ノ空地学部,3,4600,10811750,6,3,3,3,3,4,4,7,33,22
LDAK66P9A,ミケ,K8C99H42D,ルリと喜ド！愛楽,1,4601,10810900,6,6,5,5,5,6,7,7,47,33
6EP5MFLTG,under,9BLGT7REN,LLSP,5,4602,10810750,5,5,5,5,5,5,6,8,44,30
8GUCXR1Y5,あいうえお,2ULM366U6,毎日がエブリデイ,6,4603,10809150,6,3,3,3,3,3,6,6,33,21
BX4TE8G01,Lisato,H6CCL64P9,NATTO,0,4604,10809100,1,1,1,1,1,1,5,4,15,6
SPC3NQBQS,タニオ,8ARWEB67F,蓮ノ空れぎゃ米部,10,4605,10808650,2,1,2,1,2,1,7,6,22,9
6DHWTY93W,さかっぺ,P4NGERDXF,こじらせ部,0,4606,10808285,7,7,2,7,7,8,2,9,49,38
DRV2P81L0,ふみや,73CBYJYB0,"oNM,",2,4607,10807400,7,2,1,1,7,1,4,5,28,19
BB9PK0NPU,ケイ,WE4AB37FP,めぐ党,4,4608,10806700,1,1,1,1,1,1,5,4,15,6
3YLD3R5JN,ハルト,0C3CUCRC6,おためし,5,4609,10806600,4,4,1,1,1,1,4,7,23,12
M7R461AQ4,みりおん,R1RM3X0WV,後方腕組みオタク,10,4610,10806500,5,5,6,5,6,5,7,10,49,32
PRGG82GGC,NNH,EEP20F2M8,綴理の綴り,12,4611,10806400,5,5,3,5,3,5,3,6,35,26
L7RFPQO5I,ゆうちゃん！,AE3L01V24,LOVEミラクラ,5,4612,10806050,6,5,5,5,5,5,7,9,47,31
8H9W2VDA4,プカマル,PD80VCP5N,虹ヶ咲学園,2,4613,10805950,1,1,2,1,2,1,4,4,16,8
DW1Y5L3V1,やっすん,WNMCNJ62M,チームまったり,2,4614,10804350,1,1,1,1,1,3,4,7,19,8
AG9UGHCDJ,黒麦茶,EA7H8Y91R,てきとー,10,4615,10803750,7,6,6,5,7,4,4,9,48,35
SGO96W1TZ,なこぽん,07JW71HWG,良いチケで観よう,9,4616,10803650,7,4,5,5,5,4,5,8,43,30
YMHKGHFA3,kake,2B97MH4YA,同じ話し何回も…,0,4616,10803650,4,6,2,2,1,2,2,4,23,17
94PR9DPD0,キツネコタヌキ２,X87KNX4N3,蓮ノ流星群,0,4616,10803650,1,1,4,4,4,1,1,7,23,15
JOBIHM8E1,ベーゼ,MG1P2NUY1,個人用,10,4619,10803600,4,1,4,4,4,1,5,7,30,18
Z09BFXIMH,eluna,TFGKYEY98,LLP JR,10,4620,10803250,6,5,6,6,6,5,6,8,48,34
DC3C39ST9,れふぃ,MVMP6NNXD,空き時間らくがき,10,4621,10801900,2,2,1,1,1,1,4,4,16,8
5W6EM8P7V,Polaris,HB9AU9DJJ,聖心党,6,4622,10801650,4,1,1,1,1,4,7,9,28,12
A4KENWKXG,ヘイヤ,MUXWTW1GV,蓮の空見守り隊,9,4623,10801640,1,1,7,5,1,1,1,9,26,16
M7RC9X089,らら,H1G4CDT6C,無言自由,8,4624,10801550,7,5,4,2,4,3,2,6,33,25
K3MLW8XJE,あましょく,N1DJVPGP8,いつでも咲けるよ,11,4625,10801400,1,1,1,1,1,1,1,1,8,6
HD3PXOSVH,いるか,GVT61ATX0,なのだけれど,12,4626,10801050,1,1,1,1,1,1,6,9,21,6
16XMBG4N0,すいと,5NPVVUGH7,蓮すきすきクラブ,8,4627,10800600,3,3,7,2,2,1,4,5,27,18
CINHGY203,村雨丸,7U20138DB,LGP,11,4628,10799850,4,1,1,3,1,1,8,10,29,11
D96PWG6YM,KanaΔ,L6MF2MPBN,みらくらぱーく党,0,4629,10799650,4,4,1,1,4,1,5,9,29,15
JLG13G40P,ごちやま,D571XHDER,蓮ノ空地域鉄道部,0,4630,10798950,6,5,5,5,6,5,5,7,44,32
91NNLE1R2,ハムカツ丸,57HNJ07NK,みらぱ推活最前列,7,4631,10798800,9,2,4,7,6,5,5,9,47,33
893CLBB6K,ひらがなのふー,XE8513HNP,喫茶カワウ空✨,1,4632,10798750,5,1,1,1,1,1,4,7,21,10
ZGPSPIOSZ,那珂,E515TRU1G,起きろ夕霧綴理,4,4632,10798750,1,1,1,1,1,2,4,5,16,7
R0J2TMCMN,み〜な,WLLWJ8ADP,乙宗筋肉サークル,12,4634,10798715,4,4,4,4,4,4,7,7,38,24
H04SXGJ26,かざっち,8M2MFU9U0,リンクライブ,1,4635,10798500,4,3,1,1,1,2,5,7,24,12
Y8NX2CHGM,らっとん,0NLHKATWL,生きてるだけ偉い,0,4636,10798150,7,6,5,5,5,6,4,5,43,34
85W7VWKV4,病気は気分の問題,JD1PFYJWE,瑞蓮隊(無言OK,0,4637,10797700,4,2,1,1,1,1,3,5,18,10
53KI0OR42,あんちゃん,229LK38CW,ライブグランプリ,15,4638,10797450,10,1,1,4,1,1,7,9,34,18
FWPHLRY2B,すーさん,30W3RA65G,蓮ノ空自由クラブ,3,4639,10797350,4,4,3,4,3,4,5,10,37,22
SHJY62H4I,ふらんふらん,4TALX5GJ6,ライグラ体験会場,1,4640,10797150,5,5,5,4,5,5,5,5,39,29
E7DC5L8BD,you1,BEMED3RY1,無言無課金ok,0,4641,10797100,1,5,8,2,1,2,1,1,21,19
N9Q7VW6KF,HN未設定,UVN7G4X3A,闇のルビィ団,0,4642,10797050,1,1,1,1,2,1,3,1,11,7
AZ3UWPAZ3,めろ,M7HJCP8WY,留年回避補習室,6,4643,10796500,1,1,4,4,1,2,4,4,21,13
ETO77S8SF,TOCCI,P8W50773L,蓮ノ空見守り隊,6,4644,10796250,1,1,4,1,1,1,5,5,19,9
6CLFL7K9B,みんちゃ,0WW0K5XEX,くりあろーたす,1,4645,10796000,1,1,1,1,1,1,8,3,17,6
RJFX8NFUU,えるえる(ドクQ,4FXPC55PY,PPIHクラブ,1,4646,10795650,1,1,1,1,1,1,4,4,14,6
JPA431T5R,すらいむ,EECF9C0N3,蓮ノ空　茨城分校,0,4647,10795350,7,1,1,1,1,1,1,1,14,12
0YEE3T5A6,のん茶,XPRA8TRVE,蓮ノ空ロボット部,12,4648,10794750,7,6,5,5,6,5,1,4,39,34
SA0DUKSYS,とこまと,63AKA05VR,まったりGngy,4,4649,10794600,4,2,1,2,1,1,1,4,16,11
JWDYKWUX6,Pianta,3RH5MYBXV,こずめぐ党,2,4650,10794550,4,1,2,2,2,1,4,8,24,12
BW2RWKMUG,そらマメ丸,R9TC4WP0R,月夜見くらぶ＾～,2,4651,10794500,5,4,1,2,1,4,1,4,22,17
WNE9H4629,ぼんた,23PGPJ3NV,蓮ビギナーの集い,1,4652,10794250,1,1,1,1,5,1,1,5,16,10
SU056V673,ZMang,VWVJ9BHYK,103最後の自用,4,4653,10794200,1,5,1,1,1,1,1,1,12,10
BY6BIWMTP,TNWind,0R8BXPRC1,ポチっ！とクラブ,0,4654,10793850,5,1,1,1,1,1,4,6,20,10
0SMA2YI5A,Forteen,3PPKGW6KV,リンクス同好会,5,4655,10793600,8,4,5,5,5,4,5,6,42,31
4AV99KWQF,mugon,JD1PFYJWE,瑞蓮隊(無言OK,4,4656,10792350,1,3,1,1,1,2,4,7,20,9
9B0LRVTTJ,ヨネ,U6ADTX60C,シンカーン,0,4657,10792200,5,1,1,5,1,1,2,1,17,14
KYGWNZWEE,ジン＠,DH97ANN9G,ツキマカセ,2,4657,10792200,7,4,1,1,1,4,4,7,29,18
M1R2JXC7F,あんたつ,4FXPC55PY,PPIHクラブ,3,4657,10792200,1,1,1,1,7,1,1,5,18,12
AFAVWBTDB,Eustia,PULJ8VCHJ,蓮ノ空を推す会,0,4660,10791200,4,1,1,1,1,1,4,5,18,9
27YRFCT3U,蓮之空掃地工,XTMGPY62U,スクステ初心者,1,4661,10791150,1,1,1,1,1,1,1,2,9,6
P0RPT3WT6,3spirit3,RM7N1JDB5,無言推奨不干渉会,1,4662,10790750,10,4,3,1,1,1,1,1,22,20
U2K94DHQ6,minatrap,W3F0URUJC,梢先輩応援団,12,4663,10790650,5,6,5,5,5,5,4,7,42,31
KFU65CDCX,sue600,UW71GYGHE,金沢住んでます,2,4664,10790500,6,4,5,2,2,6,4,8,37,25
XJPTW9RW0,コム,V78LAX1HN,蓮ノ空ボドゲ部,0,4665,10790200,4,1,4,2,1,1,1,7,21,13
5879K671M,ゆゆ,BKUHCT7WF,蓮女お嬢様部,2,4666,10789700,2,1,1,2,1,2,1,9,19,9
BZQJDUUH4,ポケダ,J80MEYHBC,Nymphaea,12,4667,10788950,4,4,8,8,8,4,1,2,39,36
3E75HWT4N,まる,YDYH4VRRP,レンクウ,6,4668,10788750,4,1,4,1,1,1,4,6,22,12
E4G0AGWBD,メイプル,E6WR9G75P,安養寺姫芽推し会,1,4669,10788350,4,4,4,4,4,4,4,7,35,24
55AJGAABD,「ぬる」,TBX7N9RK5,つよつよなLH,5,4670,10788000,1,1,2,1,3,1,2,4,15,9
KJHY1NYXA,ツインクル斉藤,KULVP7FDR,アニマル分室,0,4671,10787050,5,4,4,4,10,4,4,6,41,31
87DHOP0VA,さかなごでん,FG5VFFNRK,蓮ノ空おじさん,12,4672,10786300,1,1,1,4,1,1,4,4,17,9
EH6VLK49H,Left0ver,2Y4GRU7TB,雪野球愛好会,2,4673,10785950,1,1,1,1,1,1,9,7,22,6
YNBBYI8SO,きききりん,JY79RPB1D,リンクラゆる部,12,4674,10785650,5,5,5,4,6,4,6,7,42,29
03YS343AH,陸戦強襲型大納言,95031TR10,ひめぎん文化会館,5,4675,10785150,1,1,1,1,9,1,10,10,34,14
ONYDHDIZ6,滉（ﾋﾛ）,2ULM366U6,毎日がエブリデイ,13,4676,10784600,4,3,4,4,4,3,4,9,35,22
COLXLLQAO,しとろん,E58FYF67C,ロータスランド,7,4677,10784500,5,1,3,10,5,2,4,3,33,26
AD11X32E2,ともちく,YNR28303K,りんくらぶ,10,4678,10784150,6,8,6,6,6,6,3,8,49,38
XYB6MEPGK,豆,AC94W0LN2,無言で自由に,0,4679,10783950,5,1,1,1,2,1,1,5,17,11
83PTRH3XR,エル菜,H0DV3JJGA,かほさやてぇてぇ,0,4680,10783900,4,3,4,4,4,2,4,4,29,21
LT62VPB8T,fregie,BXHG2KXAD,idol.st,5,4680,10783900,4,1,2,1,3,2,1,10,24,13
ONI1MX5UO,はやみん*,79C17CHA2,蓮ノ空出張部,5,4682,10783450,1,4,1,7,2,2,4,9,30,17
9T81DN43A,特空機1号,M206VENTF,蓮紺の会,0,4683,10782950,4,4,4,4,4,4,4,6,34,24
XS6Z8S0Z3,かつみ,PU92U3FN4,一人用,4,4684,10782600,1,1,5,1,1,1,1,1,12,10
RHWI46F0Y,温泉からあげ,NFMEGRJ45,社畜無言サークル,1,4685,10782450,1,4,4,4,4,1,5,4,27,18
9NS1UF4CI,たかふぉい,F31A07X4V,蓮ノ空福井分校,1,4686,10781750,5,1,1,1,1,1,1,4,15,10
N21SSIYIS,しゆう,57HNJ07NK,みらぱ推活最前列,7,4687,10781700,4,4,4,4,4,4,4,6,34,24
7DU6ELB6C,はばねろ,1D7T2UXC2,無言でのんびり,3,4688,10781100,4,1,1,4,1,1,4,7,23,12
148N51HA0,どらべガス,L1VGJTD5P,蓮ノ空お茶会部,11,4689,10780750,4,2,2,3,3,2,10,10,36,16
PLVTEYG16,ことチュリオン,LHU88R0LV,リンクラまったり,5,4689,10780750,7,1,4,1,1,2,3,7,26,16
1HBMC2CTW,うゆ,8M6UDX260,ぽけもん好き,9,4691,10779785,1,8,8,1,2,10,2,8,40,30
N4XOJ73K0,ペペロン,CV62FGL1U,花咲かせ隊,4,4692,10779650,2,2,2,4,2,2,5,5,24,14
3MRAAHWHR,えんぶんぶん,MUXWTW1GV,蓮の空見守り隊,0,4692,10779650,5,1,1,1,1,1,4,8,22,10
U56OJ1JH5,ユペ,TKVR3KU7L,ネギトロTKG,12,4694,10779550,5,6,6,5,5,5,6,5,43,32
83NNE9A7P,Euphoria,BELCUYCMH,蓮hkg香港分部,0,4694,10779550,6,2,2,1,1,1,5,7,25,13
BTE8H39MX,ジュラ,UTN8134GA,パドマシューニャ,1,4696,10779450,8,1,1,1,2,2,1,6,22,15
O44TRM3CC,ツキマカセ,BWD9U1EJ2,蓮之空中国同好会,8,4696,10779450,9,1,1,10,1,2,4,4,32,24
QQ5O9VP7D,リンドウ,PMME7169X,蓮っ子動物園,2,4698,10779200,1,9,1,2,1,1,1,5,21,15
NY4CWPFGZ,ユノ,72J5PWU5K,ライグラ待機室,0,4699,10779150,4,3,5,4,4,1,3,5,29,21
XMZ1QGCTC,カエデ,B6KWXGHWH,蓮ノ空SIFC,6,4699,10779150,1,2,5,7,2,2,3,1,23,19
9LETVP1QS,カテジナ・ルース,E17AJTJ9D,楽しみ隊,3,4701,10778550,1,1,4,4,4,1,4,8,27,15
5M3TP0WVY,幸太郎,3FF3NB77X,せーはす愛好会,2,4702,10778450,6,1,1,2,1,7,3,5,26,18
XYCFFZXK5,でぃー,KC1W74B9B,蓮六園,5,4703,10778250,4,4,4,4,4,4,7,10,41,24
UPHO4Z31H,ようせい,V6VCA0C4N,ドル家の『D』,12,4703,10778250,2,1,1,4,1,1,4,8,22,10
U9GD1NLME,Mer♡,L28X4MDJN,アフター観たいぞ,2,4705,10778000,6,4,4,4,5,4,4,7,38,27
RAK1H3AC4,RedBlue,DALU6BL7L,東方星蓮船,0,4706,10777750,6,2,1,1,1,1,5,4,21,12
7Y0UV45J4,你好謝謝小籠包再,PF9Y722AR,うぐぇ,1,4707,10777350,4,4,1,1,1,1,4,7,23,12
F7YHE8NEJ,ﾋﾟ!,9FF5JBNDF,めぐすきクラブ,0,4708,10776550,6,5,5,5,5,5,6,7,44,31
BKUMXWUFL,ひらや,0DT3GEJ6C,BBF 金沢支社,0,4709,10776400,5,2,4,1,1,4,4,6,27,17
E0QPEGJDA,ライナー,JRAC1HYUD,SPHS-MMT,2,4710,10775900,9,7,1,1,7,1,5,3,34,26
V42GGKBEC,シュン,407VAU0TT,ログボ勢の集い,0,4711,10775850,4,5,4,4,9,5,6,6,43,31
ICT8EVY3B,ユミ,ELDXGWNA6,○サークル,9,4712,10775650,7,5,1,4,1,5,6,10,39,23
THE8S8TE1,フォレスタ,JTX1G19BP,さやかほ癒し会,6,4713,10774900,4,1,4,1,1,1,5,7,24,12
9HFVNLJMR,はたはた,7B0W0EWVA,ソロの為の避難所,9,4714,10774700,4,1,4,1,1,1,4,8,24,12
2ZGVIHWEN,あるかわ・けいこ,,,0,4715,10774250,4,1,1,1,1,1,5,5,19,9
USYD1MLTV,yukina,JTX1G19BP,さやかほ癒し会,13,4716,10774100,7,5,7,6,6,6,6,8,51,37
X4GUKVXQU,マロニー,,,12,4717,10773800,1,1,1,1,1,1,4,4,14,6
05MYK4UKU,shurain,MUXWTW1GV,蓮の空見守り隊,0,4718,10773450,7,4,1,1,1,4,1,4,23,18
HG5JJ3RD0,こうた,BKUHCT7WF,蓮女お嬢様部,0,4719,10772950,5,1,1,1,4,1,2,4,19,13
EPV65RRPX,ショウ,75UJ5RB97,蓮ノ空雪野球部,6,4720,10772250,2,4,1,1,1,1,4,4,18,10
8PT36V7BP,アシッド,5W8RPRVUA,ド！ド！泥！,0,4721,10772100,5,1,4,7,4,1,1,7,30,22
PLDAAMWV2,ふか〜ごろりん,ABALH0AL3,楽園計画,1,4722,10771300,4,1,3,1,2,1,6,6,24,12
P3KUFWHUX,にくがり,KT4C59NXG,めぐ島（仮）,15,4723,10770850,9,6,6,5,5,6,6,9,52,37
SSTETL8LE,フンワリ,M1DLCR0R8,花帆護サークル,4,4724,10770800,8,2,2,1,2,2,6,9,32,17
7YZAOKRY8,にゃこ。,R9NGK6L48,のんびりサークル,4,4725,10770750,6,1,1,3,1,1,4,5,22,13
UCEF85XCN,たけさん,A7WWE0463,蓮ノ空初心者部,0,4726,10770450,4,4,4,5,4,4,4,4,33,25
6UR6X71C2,コーネル,26CAPRWLJ,大倉庫救助隊,0,4727,10769850,2,4,4,2,4,2,2,4,24,18
5X0YFNL8M,Sue,,,12,4728,10769500,1,1,4,4,4,1,4,7,26,15
8LMRG3WY0,シンヤナかほ,6MWHCNJE8,蓮之空小賣部,2,4729,10768150,1,5,1,1,2,1,1,5,17,11
N7UUJDZ9T,えいち,YAD615PCK,蓮を咲かせる泥達,6,4730,10767655,4,4,1,1,4,2,4,6,26,16
B5QOXVUG4,あい,9U0VB1H5P,あっとほーむ,5,4731,10767650,4,1,4,1,1,4,4,4,23,15
THU824DXM,さん,578YG6EAT,桜桃花束愛聴会,3,4732,10767500,4,1,1,1,1,1,4,5,18,9
2B088HVCH,竹本,2DYYAPFVN,蓮っ子村,6,4733,10767400,3,5,3,3,3,3,5,8,33,20
X8WLM16L2,ㅤ,WFPA7YJE1,蓮ノ空文芸部,5,4734,10765900,1,1,1,4,4,1,7,8,27,12
ZL808Y6DW,えあふ,XR2P2LDY3,蓮ノ空さいきょー,2,4735,10765800,7,1,4,2,1,1,6,7,29,16
S9ZXN4ZPY,さやこ,5YXVKDEKV,サークル(仮),12,4736,10765700,2,1,1,1,2,1,5,9,22,8
HSF412L2Y,ヨシヒロ,WLLWJ8ADP,乙宗筋肉サークル,3,4737,10765500,7,3,3,3,4,3,5,8,36,23
RJG6BHCRD,ソイ,C0NDBKMRB,すりぃずぶぅ家,9,4738,10765150,1,1,1,1,1,1,1,10,17,6
U7WMEMAX5,ちゅけ,26CAPRWLJ,大倉庫救助隊,0,4739,10764360,2,4,4,2,4,2,2,4,24,18
IOMJ6J49H,天城のるあ,9DKR4Y2CJ,蓮ノ空老人会,9,4740,10763250,8,5,7,6,7,5,4,6,48,38
D57TAB8C1,KOTAMI,,,10,4741,10762850,1,1,1,1,1,1,4,4,14,6
MHUA0464C,イボンコ,TBX7N9RK5,つよつよなLH,1,4741,10762850,4,4,1,1,1,1,4,7,23,12
TYC5X1PH7,たくみわに,3YWMY4JVN,82プロ,0,4743,10761500,5,5,5,5,5,5,6,7,43,30
UL1UYJN4V,(^-^),HH93ADAW3,無言自由。,9,4744,10760850,4,2,1,4,1,1,4,7,24,13
UXWC13T3C,える,YXKR0GGM4,蓮ノ空好き好き,4,4745,10759850,4,2,1,5,5,1,1,4,23,18
4V9320WNA,tkatsu,X87KNX4N3,蓮ノ流星群,6,4746,10759200,2,1,2,4,5,1,4,7,26,15
ZGH86VEK5,シロタ,G202YTPW1,無言倶楽部,2,4746,10759200,1,4,1,2,1,1,4,4,18,10
BLW9RTW04,蔵公,LHXNEF3D5,まるまるサークル,2,4748,10758850,6,3,2,2,2,2,4,7,28,17
VWBFBYYTP,榊木,9U8KNU6U9,対抗戦用,3,4749,10758700,6,2,2,2,2,2,5,5,26,16
FOF1YITIM,ゆり♡,RW90G4W5W,めぐめぐめぐ党,15,4750,10758500,5,2,4,4,4,3,4,8,34,22
7L7XLG2U2,Tokisa,JVUNVCT8P,梢先輩のASMR,0,4751,10758200,7,4,4,5,4,4,4,7,39,28
HK50VD5IV,かめワイ,5KK3DFY18,MUGEN∞,3,4752,10757000,7,5,5,5,5,5,5,5,42,32
9QGWDQJH0,なまなま,36T6UB6YA,まったり箱推し部,2,4753,10756950,1,2,4,5,1,1,2,1,17,14
1FLNXUHW4,ぽよ,7MPNTWKTN,Dreamers,2,4754,10756800,1,1,1,2,1,1,1,9,17,7
TBS8C7Z5H,太陽神ラー,HBD61R6WC,梢先輩すきすき部,2,4755,10756350,1,1,1,1,1,1,1,1,8,6
EJF3GBGG3,きのこ,60D1TTYTV,無言自由会,8,4756,10756050,4,4,6,7,6,4,5,8,44,31
A85GTHE7F,ソメスグリーン,8BAYBXUXC,スリブ大好き♪,3,4757,10755850,8,1,1,1,2,3,1,8,25,16
OQ0CB3XWK,うざむん,V7768X8AC,せーので！,2,4758,10755350,7,4,4,4,9,4,5,8,45,32
87R9PD0A5,ハレルヤ,4NDAG5E9N,国産牛のにげあし,2,4759,10754900,6,4,4,4,4,4,7,10,43,26
9DBK5J4FH,ロッキー,F8MLHU2NV,乙宗梢様､､､,3,4760,10754750,7,1,1,1,1,1,5,7,24,12
4CDG6XV0H,としこさま,XXMU9WLKB,梢の機械さん,2,4761,10754700,8,4,3,1,1,6,1,1,25,23
RMO77JXDG,Ryusei,WAT20PN3Y,こな党,0,4762,10753950,4,1,1,1,2,1,6,5,21,10
UQ193P8WP,ルナ,57HNJ07NK,みらぱ推活最前列,2,4763,10753850,4,1,1,1,3,1,4,5,20,11
HC8DW3FXJ,meromero,36DAM7HBL,蓮隠れノ里,3,4764,10753750,1,1,1,1,1,7,1,1,14,12
QYG654IT8,マイタケ,8M6UDX260,ぽけもん好き,7,4765,10753400,4,1,1,4,1,1,4,5,21,12
Z0MXBPNY4,くらっち,CM5THHYHB,「」ノ空だけれど,5,4766,10752635,5,1,1,2,4,1,4,5,23,14
ND3607L78,タマココン東西,XXMU9WLKB,梢の機械さん,0,4767,10752150,7,4,5,4,5,5,5,7,42,30
MXCH20FJE,あみば,N8L41JAA7,無言 ノルマなし,1,4767,10752150,5,1,2,1,1,1,6,8,25,11
99AGGL0OG,まはろ,26JDLMBLN,徒町は強く生きる,4,4769,10751550,4,1,4,4,4,1,4,9,31,18
4P6LYWXKG,あつほ,73VTANA71,隨緣努力^▽^,0,4769,10751550,1,1,3,1,1,1,5,5,18,8
YQAJ1NMDW,めろん,D7UA5ER1E,UR報酬欲しい！,1,4771,10751400,4,1,4,4,5,4,1,6,29,22
PDPJUGHGY,cloud,AGJ215YND,蓮の空中國分校,1,4772,10750950,1,4,1,1,1,1,1,1,11,9
21HC35TJW,闇咲柚夏,WJY2HK6A5,蓮の空イベント部,0,4773,10750750,10,1,1,2,5,3,5,8,35,22
56LD6NJ9D,きりん,H5F25TNGR,モヒカン,6,4774,10750450,5,4,4,4,4,4,5,6,36,25
CJECN5NNA,くれと,V6DV6KETG,梢好き好きクラブ,6,4775,10749850,1,5,2,1,1,1,1,5,17,11
WDHIQYTXG,axon,BCJRMHE75,梢すきすきクラブ,2,4776,10749650,4,3,2,2,1,1,4,5,22,13
XF07LRVMA,AL,8FR866PRY,蓮っ子みらくラブ,4,4777,10749550,5,5,5,5,6,5,2,7,40,31
PKC3KXJPF,Fleur,573J1JVVK,かほかほ,0,4778,10748900,4,4,2,2,2,2,2,4,22,16
UTNMT95K2,ゆり,B2KV0EVPD,蓮ちゅきクラブ,0,4779,10748750,9,5,4,5,5,4,4,7,43,32
XVADQFLJ6,kero,LHXNEF3D5,まるまるサークル,8,4780,10748100,4,2,4,4,4,2,4,6,30,20
59EM4H68U,りあん,R9T0YKDW8,かちまち応援隊,12,4781,10747750,4,4,4,4,4,4,4,4,32,24
RWKK2U3TN,てっさ,RMT97FJ61,まったり　無言,0,4782,10747550,3,3,3,3,3,4,4,4,27,19
DW1VFF145,蔵原走,2VJG66JTH,まったり,2,4782,10747550,1,4,1,1,1,1,4,4,17,9
JBU2WDK9D,らっきょ,W09WBG3HY,どろんちゅ,4,4784,10747200,1,1,2,1,1,1,4,4,15,7
AKD8M4LE2,つき,H837E0M9R,沙知先輩大好き部,4,4785,10747100,4,2,4,4,4,1,5,8,32,19
V7BD7GG3N,てつ,AXG81GPMP,蓮ノ空マタギ部,0,4786,10746950,6,5,7,5,5,5,4,7,44,33
XVJEA0V93,てっちゃん,GN9EEL045,きらくに,0,4787,10746800,10,1,1,1,2,3,1,1,20,18
N9FTVXJ96,ガースー,HKETDDCK6,ぼっちざ蓮!!,0,4788,10746400,4,4,1,1,4,4,1,1,20,18
CBJ2PB549,にかなやねほゆら,F2M746D4B,頑張らないクラブ,9,4789,10745550,1,1,1,1,5,1,1,4,15,10
FHC871YN6,はこ,1G89KTD5X,サークルひとり,1,4790,10745150,5,5,5,4,5,4,4,8,40,28
OSOCKZ7QE,九尾とし@may,866DU609J,ラ！スレ@may,2,4791,10745050,4,2,3,3,3,2,6,8,31,17
372PBZ8OP,いつき,WFPA7YJE1,蓮ノ空文芸部,4,4792,10743200,7,5,5,5,5,5,7,8,47,32
CC3A193T3,たまご,07JW71HWG,良いチケで観よう,2,4793,10742150,6,4,4,5,4,4,4,8,39,27
