player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,A分数,A rank,B分数,B rank,C分数,C rank,姬芽,泉,さやか,花帆,瑠璃乃,小铃,吟子,塞拉斯
352PM3X01,梢先輩スキスキ,V6VCA0C4N,ドル家の『D』,12,1883,11749450,114848896678842.0,2706.0,242766128338758.0,1681.0,129888765431906.0,1959.0,5,6,5,6,5,5,5,8
EG94I1088,星野ユウカ@村人,WX1DYC9Y1,ラナンキュラス,10,1884,11749100,209740124351101.0,1983.0,197567881008757.0,1964.0,145053842783263.0,1819.0,5,3,5,7,4,4,3,5
0LA3F3HXB,杉下,ABU58EVJ2,Quatuor,3,1885,11748250,198155431379339.0,2051.0,135807388655365.0,2451.0,105262154102186.0,2207.0,4,1,4,7,4,4,4,6
SEJSZ3X86,アルパカ牧場,WLLWJ8ADP,乙宗筋肉サークル,9,1886,11748200,133243196210639.0,2542.0,326349998822930.0,1239.0,94054485405266.0,2360.0,4,4,4,6,3,5,3,8
VBN10J39K,ふく,JWUL2T36L,チーム初心者,0,1887,11747900,148105578048873.0,2415.0,230216821555722.0,1770.0,158636913753204.0,1688.0,5,5,5,4,4,6,4,5
YNNDAPK92,はまち,FG5VFFNRK,蓮ノ空おじさん,9,1888,11747350,281097166342053.0,1614.0,266338593311629.0,1557.0,93312471624421.0,2366.0,5,5,5,5,5,5,6,6
KYH3BUB2R,青緑色,NG47YWRR1,繚乱！蓮ノ空,15,1889,11746950,300686373671351.0,1521.0,343599815697553.0,1149.0,131367171967112.0,1939.0,5,5,5,7,5,5,5,9
S9K67HE46,るな,PDMPF3VVV,r/LL,9,1890,11746600,125262146774126.0,2612.0,197935104094412.0,1958.0,146429096421766.0,1805.0,5,5,6,6,5,5,7,7
G6K6T1WV0,保線後,25PMPEMG7,星見プロ,13,1891,11746300,374886944812728.0,1221.0,340501249716945.0,1164.0,240918394151260.0,1096.0,6,6,5,8,5,5,6,10
7GP8U9AL2,ぴかぴ,,,3,1892,11744950,400013623736825.0,1141.0,201978059187590.0,1930.0,144218413558250.0,1824.0,5,6,6,6,5,5,5,4
BF3P10G4B,きあ,N1DJVPGP8,いつでも咲けるよ,0,1893,11744200,275021192390444.0,1650.0,203216932299840.0,1922.0,140752732542183.0,1849.0,5,4,5,6,4,4,6,9
PLLQIXJI6,まよ,9DKR4Y2CJ,蓮ノ空老人会,9,1894,11743300,249760842749699.0,1776.0,146782481962936.0,2356.0,97661313324377.0,2310.0,5,4,5,6,5,6,6,8
X13KX70UE,山,JVUNVCT8P,梢先輩のASMR,3,1895,11743200,131550929028703.0,2563.0,169604087894231.0,2154.0,156691882083581.0,1710.0,2,9,2,3,4,2,2,10
79MB12KLX,煌神,M6JPV9MVW,フォルテシモ,7,1896,11742650,226660985687637.0,1887.0,190054211460433.0,2014.0,132310128738998.0,1925.0,4,4,6,6,5,4,4,4
UUTH59CXT,ともっち,DKNHY5HH6,なす料理研究会,2,1897,11742000,160971122238390.0,2321.0,203483420792755.0,1921.0,164686568575335.0,1633.0,6,5,6,9,6,6,7,10
UKKTDBLTD,しの,B5V2LNN43,WMW,12,1898,11741800,148516072441379.0,2408.0,251969435646737.0,1633.0,157297192944192.0,1702.0,5,5,6,7,5,5,5,7
2VCRXBPHM,るひー,0CEA9XFKR,蓮ノ空の泥人会,3,1899,11741350,125946798487114.0,2607.0,121355352194765.0,2605.0,197194800727754.0,1383.0,4,6,4,7,4,4,5,9
2ESEUE909,やまやま,3194B9E93,初心者寄り合い所,4,1900,11741100,238137346265762.0,1831.0,186841137839737.0,2035.0,115553326765637.0,2099.0,4,1,4,7,5,2,2,5
EAPGDKNV9,ちょもろー,HBM31HMUY,YUKIZURI,5,1901,11740550,279784069930108.0,1622.0,158667175884228.0,2245.0,33682719072089.0,3610.0,5,5,5,5,5,5,5,9
3SZ5ASO9V,まんとる,,,7,1902,11740400,192149867786053.0,2087.0,182738249003309.0,2057.0,131603664256351.0,1937.0,1,4,4,5,1,1,4,5
WBWATJ60W,はとぴ,YE7CX8RNP,蓮ノ大三十角ex,14,1903,11740100,418457968231124.0,1074.0,449607520173174.0,722.0,235393321397149.0,1125.0,6,9,6,6,4,6,6,9
EOWWHMVU8,みかのん!,KGDNX3EF3,ENcircle,6,1904,11739700,386215649734344.0,1184.0,313972409045813.0,1309.0,152730700776954.0,1747.0,5,5,5,8,5,5,5,7
KEJVRIRI7,ミヤビーナス,J7N4W6Y1K,こずミックラブ♡,13,1905,11739250,498447957709722.0,824.0,248034017598631.0,1648.0,114542922982940.0,2109.0,4,6,4,5,4,6,6,6
05MUU458T,Kakeru,9VVUHVLTK,はすのひよこ,6,1906,11739000,289152538796564.0,1577.0,258432387182693.0,1600.0,83437655256220.0,2506.0,6,5,6,6,6,6,6,10
O0GB1GF3V,天空人,KULVP7FDR,アニマル分室,2,1907,11738800,121838855488394.0,2634.0,166084226739401.0,2182.0,175704098803641.0,1530.0,1,10,1,5,1,1,7,10
HLMXHTKGB,たまき,FH7G62PKW,月火水木金土日,4,1908,11737900,181280967768199.0,2166.0,162472265695817.0,2213.0,120441626886657.0,2052.0,5,6,5,8,5,5,5,8
08D762M0E,凛香,,,3,1909,11737450,215504957622212.0,1952.0,385344539938738.0,961.0,208723410273115.0,1291.0,6,5,6,8,5,6,7,9
FZDZW0KWF,つづさや〜,PDMPF3VVV,r/LL,4,1909,11737450,263625118887635.0,1705.0,138390529339213.0,2422.0,115457043096120.0,2101.0,4,9,5,5,5,4,6,10
A9PBDJNKL,旅人,YC3DCPM7M,福井大学ラ研,10,1911,11737100,195903858417451.0,2063.0,156209577463584.0,2265.0,131684913486928.0,1936.0,6,5,6,6,6,5,6,9
UYVYBTMLE,ひよこ羊,KT4C59NXG,めぐ島（仮）,9,1912,11736250,402282568281818.0,1131.0,264112895877275.0,1568.0,39798225194043.0,3402.0,4,1,4,6,4,4,4,7
64ENHT1HF,あくび,AG9PKMMC3,ぱかぱか同好会,11,1913,11736050,212447039257123.0,1966.0,169479353211012.0,2155.0,163632063057334.0,1643.0,7,6,5,7,6,5,6,10
GGSXCRXWS,Yotamamo,4FR887RVF,わたし魚,2,1914,11735050,262749148594805.0,1712.0,289153693348584.0,1439.0,199201497844954.0,1365.0,5,6,5,5,5,5,5,6
KWRFG3WEH,しらたま,LUDNM40F8,ふくふく無言OK,6,1915,11734400,169485465943589.0,2259.0,274324039419911.0,1518.0,111789955680387.0,2145.0,5,4,4,5,4,4,4,8
G1N3ND8MT,とらきち,427WENUC4,心の癒し～蓮ノ空,4,1916,11733800,162431183485067.0,2306.0,230326886774367.0,1769.0,91107453209302.0,2392.0,5,5,5,7,5,5,5,7
6HH8HG3CX,ろくがつ,8R49BTWW6,蓮女お嬢様クラブ,2,1917,11733700,271570537094513.0,1669.0,252790262128433.0,1627.0,78571483171425.0,2571.0,7,1,7,7,7,7,7,10
3LAV7X9TK,とい,RFYKY8DCD,LA.LA.LA,0,1918,11733150,309164623965443.0,1485.0,273690039447923.0,1524.0,5183930034102.0,5424.0,6,4,6,8,6,6,6,8
DF4T3MJW6,takofly,0H64RCBD0,シャットダウン？,2,1918,11733150,191476067946870.0,2093.0,158961238627629.0,2243.0,110221385489958.0,2159.0,4,4,4,7,4,4,5,6
LWHJCVJ19,小泉コン,FC8NBAJBT,ラー麺二郎金沢店,4,1920,11733050,177705627792983.0,2191.0,146526159695509.0,2361.0,130159811086609.0,1957.0,1,5,2,2,2,2,2,7
T33Z9UYY6,トニー,UYCT3Y4JK,蓮っ子,15,1921,11732950,293376427800879.0,1560.0,222107525568158.0,1811.0,113033505710663.0,2127.0,6,5,6,6,6,5,6,10
B1480XVVT,ハミィ,0UT59MJ8U,かほすこ同好会,15,1922,11732900,196591781586614.0,2056.0,148366282992449.0,2340.0,121379782349544.0,2041.0,1,4,1,4,1,1,1,7
B9P5BJ9BE,ペトラ,2NY9H8BR9,乙宗紅茶館,7,1923,11732600,337283766998579.0,1366.0,131338548076938.0,2499.0,103847995546705.0,2226.0,6,6,6,6,6,6,6,10
4WBT2NLH7,zeaks,V6VCA0C4N,ドル家の『D』,9,1924,11732455,326653723807671.0,1418.0,261284260828641.0,1583.0,330774127947734.0,680.0,8,4,7,7,4,6,8,8
TI3AN9EMX,マトリックス,Y7KJ3PM8P,蓮すきすき同好会,15,1925,11732450,115046208109276.0,2701.0,146618802313769.0,2360.0,161880253870833.0,1659.0,5,7,5,9,5,5,5,10
Y1FHDFAP2,バター,1YLFFXC1E,安土桃山時代,3,1926,11732250,143054092881922.0,2455.0,245557471948720.0,1664.0,227704056770860.0,1163.0,6,4,6,7,4,5,6,7
6Y3MXTJLJ,ひろいち,VP0K6KF0K,蓮ノ空大好き!!,12,1927,11732200,132976619627623.0,2545.0,190783713152369.0,2004.0,133685909498537.0,1910.0,4,5,4,4,4,5,5,9
4VC078U6J,バサバサ,6045Y2RW7,ポチっと！蓮ノ空,3,1928,11731900,188496903616504.0,2118.0,181275158498308.0,2070.0,113788980113297.0,2117.0,4,4,1,9,1,4,4,5
TM3VAHO5N,桜木,EHGD5JJK1,限界夜行,8,1929,11731500,167764796534671.0,2273.0,181746116819048.0,2063.0,169559282166815.0,1584.0,1,6,1,7,1,1,4,8
AUM1ZV6P7,らい,PPAHU1TNY,蓮ノ空のんびり部,4,1930,11731100,174453998337887.0,2207.0,180721589795287.0,2075.0,128432127952701.0,1970.0,4,2,4,10,2,4,4,6
O82RPAUC8,かまぼこ,RF5215M2U,スクステ同好会②,6,1931,11730100,212387551463793.0,1967.0,288992802966125.0,1440.0,167694399805350.0,1601.0,5,6,6,7,6,5,7,9
4DM124I0Q,るる,NG47YWRR1,繚乱！蓮ノ空,5,1932,11730000,333144281903573.0,1386.0,245068641486195.0,1669.0,181180817173717.0,1501.0,5,5,5,7,5,5,5,7
7RGJF9Y2T,徒町ビッグベル,H6JWBBGCG,蓮天・乙宗一心流,2,1933,11729750,322822771591424.0,1426.0,255777978108652.0,1617.0,79695132713118.0,2546.0,5,2,5,5,4,5,5,7
FD147GB86,つづりんでぃあ,73CBYJYB0,"oNM,",4,1934,11729700,143131094149784.0,2453.0,341268486117785.0,1160.0,64358641433214.0,2817.0,3,6,10,8,3,3,3,7
F7A3MHW3F,ゲンヤ,CX967RTGY,おんゆあさーくる,15,1935,11729650,215220687568806.0,1953.0,197404017343641.0,1967.0,66596676931243.0,2768.0,6,6,6,7,7,6,6,8
RSE20AFA1,もか,PPAHU1TNY,蓮ノ空のんびり部,6,1936,11729550,184086721899570.0,2146.0,133846264688690.0,2474.0,134416889235703.0,1906.0,5,5,1,1,1,5,6,8
89RH4G5PY,KC,,,8,1937,11729500,109831190455501.0,2755.0,176017787900671.0,2109.0,120134408760307.0,2055.0,3,3,3,5,3,3,4,5
0LTXY4ANY,たまも,R9T0YKDW8,かちまち応援隊,10,1938,11729250,307226256107264.0,1493.0,281505288836877.0,1476.0,116838734523820.0,2081.0,6,7,6,9,5,6,6,9
UFUDFBLJJ,ワラタ,BH9YH1YL5,ラブライバーの森,4,1939,11729200,193510208500731.0,2078.0,154700951555919.0,2281.0,106762759932633.0,2189.0,5,4,6,8,6,5,5,5
JD1A62UOF,Capri,351WGFU96,紅茶党,1,1940,11728800,282001786957981.0,1610.0,286654891488326.0,1453.0,160788130816455.0,1672.0,6,5,6,8,6,6,8,9
D2T3YFID3,エルダずえ,2UKNVBMBU,梢ちゃん同好会,15,1941,11728650,173152558111333.0,2219.0,139586350507305.0,2409.0,98405548459839.0,2302.0,5,5,5,7,5,5,5,8
UNJAN07RY,てるぴ,2ULM366U6,毎日がエブリデイ,3,1942,11728600,164112016721694.0,2293.0,211286208172543.0,1872.0,185389241794391.0,1467.0,4,6,4,8,4,4,4,8
HJQ6ETZ4Q,lei,HKETDDCK6,ぼっちざ蓮!!,11,1943,11728350,174506055404459.0,2206.0,148497488043455.0,2338.0,151999850229126.0,1755.0,4,5,4,5,4,4,4,7
DENK5IZRZ,Dyrea,PDMPF3VVV,r/LL,6,1944,11726900,129351576395226.0,2574.0,126423680775210.0,2557.0,178009674460475.0,1518.0,5,8,4,7,4,5,5,10
X7C4RA9D2,セナルアックス,J7N4W6Y1K,こずミックラブ♡,4,1945,11726500,209093049572524.0,1987.0,153080135252794.0,2291.0,73874850049778.0,2645.0,6,4,6,8,5,6,6,7
D1T17CR7L,ふらぴく∬,11KVGWXAK,藤島幼稚園蓮組,15,1946,11725700,231584934153001.0,1860.0,163018997707249.0,2210.0,116041264725155.0,2094.0,3,6,8,8,6,2,6,10
E7ZYWTBS6,出口,J0N1E3Y09,月火水木金土日,8,1947,11725500,235474685212658.0,1848.0,133599721587282.0,2476.0,103276728310012.0,2236.0,5,5,5,7,5,5,5,8
CEUBNJ4F6,a,75UJ5RB97,蓮ノ空雪野球部,0,1947,11725500,154726641438281.0,2364.0,269941759378391.0,1541.0,101692363258125.0,2260.0,6,4,5,6,4,5,5,6
67BY50B65,ほにほ,57HNJ07NK,みらぱ推活最前列,7,1949,11725250,164973717988866.0,2289.0,147254643072169.0,2350.0,152869353408062.0,1745.0,5,4,5,7,4,6,6,8
R1BAYQ0AB,masacazu,K4TAHF9YA,はすっこ準備室,7,1950,11725000,343267098863945.0,1334.0,186352145273375.0,2038.0,140291413304157.0,1852.0,6,6,5,9,6,6,6,8
1WBVMELB2,三四,LY0XPW7NL,元カノ概念強火派,11,1951,11724850,191838942339236.0,2090.0,129654118980914.0,2521.0,103767207136254.0,2230.0,5,5,5,7,5,5,5,10
XJSQA264N,Akky,W26TRPM1R,めぐ党藤島派,9,1952,11724550,147031201571864.0,2421.0,169857588858068.0,2150.0,112624736804754.0,2135.0,6,4,6,7,6,6,5,8
NXRK2PX0U,ネヒ,573J1JVVK,かほかほ,1,1953,11724300,170852584178078.0,2246.0,129920591320508.0,2515.0,149296813211094.0,1781.0,6,4,6,9,6,6,6,4
8AR4DJ6KA,そーし,8R49BTWW6,蓮女お嬢様クラブ,5,1954,11724100,161276218083781.0,2317.0,177232394249844.0,2094.0,84742473412702.0,2482.0,8,2,4,9,7,4,4,6
4UYETBB6Y,まほにゃん,,,1,1955,11722550,321419142867616.0,1435.0,228542409923181.0,1775.0,76562253421351.0,2609.0,5,4,4,7,4,4,4,4
XMA2W9E4E,アルフ,2VJG66JTH,まったり,12,1956,11722150,163251400099324.0,2300.0,193429091578123.0,1991.0,60295042866296.0,2902.0,4,5,4,6,4,4,4,6
VJYBTVE2X,澄水(すみす),W3F0URUJC,梢先輩応援団,5,1957,11721100,160855786424850.0,2323.0,186561773144256.0,2037.0,123400916790821.0,2021.0,7,5,6,10,6,7,6,8
BUUM86UR6,葉月,3LUL3WR8Y,零組,4,1958,11720750,267319485848113.0,1693.0,161142126964754.0,2228.0,108336129484045.0,2174.0,5,4,5,6,5,4,5,7
TLR2KZDVF,プーデブ,5KK3DFY18,MUGEN∞,12,1959,11720600,152743785029698.0,2383.0,147221849343241.0,2351.0,126653087574363.0,1989.0,5,7,5,7,4,4,2,9
551YW8KVB,カミュ,K2L5DCVNR,REAL,4,1960,11720300,187460370632255.0,2126.0,170246939248689.0,2147.0,139253374160367.0,1864.0,5,7,7,8,6,5,7,10
96SGBF1Y6,おかぴ,C6V311T2P,LotuSky,12,1961,11720050,132683741202562.0,2548.0,173483660614567.0,2126.0,108450952188605.0,2173.0,6,6,6,6,6,6,6,10
TN5Y9EW3E,かんづめ,DF7FA982P,蓮ノ空百合部,5,1962,11719450,270984717705113.0,1674.0,190687794352999.0,2008.0,158350762139140.0,1692.0,6,5,6,6,6,6,6,6
KBDCCJVXX,TECHI,PLBBEX019,待機室目指し隊,6,1963,11718550,249558680984218.0,1780.0,175067670968280.0,2114.0,87714759046573.0,2444.0,5,6,5,8,6,5,5,5
CJ77DG0DE,ひじり,3LPBPHL3V,壁の民の伝説,0,1964,11718500,189756642493295.0,2107.0,84323918525167.0,3020.0,165764019799648.0,1619.0,9,8,5,4,5,8,8,10
Y00NWBHFP,ラフェルノ,WHWT61ELR,【無言】ハスノソ,4,1965,11718350,195580187732074.0,2065.0,155617139588610.0,2271.0,85766876627554.0,2467.0,5,4,6,6,3,4,6,6
CEY02JMXC,雪兎,1BME38BCD,さすさやクラブ,8,1965,11718350,155741232331210.0,2357.0,57880722885822.0,3435.0,133494780623071.0,1912.0,4,4,4,7,4,4,5,8
AXFUWCCBV,だんご,KFC62L0FV,ねるねる同好会,6,1967,11718200,168282147236017.0,2266.0,119401145674494.0,2633.0,92953584004019.0,2370.0,4,9,5,5,5,4,4,10
8IC6045DL,なか,BT3GEWM5L,ささやか村の集い,4,1968,11717950,186725329211136.0,2132.0,181076880128981.0,2072.0,82998441523832.0,2512.0,4,5,10,7,5,5,4,7
V3T5AISVN,ttrrr,L28X4MDJN,アフター観たいぞ,10,1969,11717800,186581936605607.0,2134.0,129836235477767.0,2518.0,107371018174384.0,2184.0,4,4,4,5,4,4,4,7
UDO57A1F2,としあき,E76N52LMW,イベントのみ,3,1970,11717750,144468788098193.0,2444.0,188492412813000.0,2023.0,95954426072706.0,2331.0,5,6,4,4,4,5,5,5
1BELD3S5I,星野優花,YM72HRVCF,ワンニャン部,3,1971,11716900,139284580706396.0,2495.0,106778885100725.0,2752.0,134039692648690.0,1909.0,4,6,5,7,5,4,4,8
6EBEBFU9Y,ヴィヌクラ,HBK6KCRPP,無言でおけ,13,1972,11716850,125803815014601.0,2609.0,123840726277040.0,2575.0,156391183795207.0,1711.0,5,7,4,8,5,5,4,10
6DKF15F81,UH,JU476V6K9,ポチッ！,2,1973,11716600,157219749433777.0,2346.0,161590095536274.0,2226.0,80378483044869.0,2536.0,6,6,6,8,6,5,5,7
9BC4Y2CJM,つづりが好きです,DALU6BL7L,東方星蓮船,9,1974,11716500,187225261365033.0,2128.0,151639154370474.0,2301.0,107974786717050.0,2179.0,3,3,10,3,3,6,3,10
XUIAZW96S,ケリゴン,DFXN9DB2H,どんぐり共和国,4,1975,11716150,180240546680858.0,2177.0,183410548067383.0,2049.0,61604743244964.0,2870.0,7,6,3,5,3,6,6,8
FKYV41FGL,UR確定撃神引姫,8MTLYLH9F,木星月華黄金宮,10,1976,11715950,172334614124822.0,2228.0,99828955860733.0,2838.0,138170943868487.0,1876.0,5,6,5,8,5,6,7,9
23BVBG4P8,薬屋わさび,NC2YT2V28,蓮之愛同予者何人,6,1977,11715800,219218650131829.0,1928.0,120777118967232.0,2612.0,139771378022292.0,1859.0,5,4,1,8,1,1,1,4
IP3E9T22V,こっぱみじん,GW4CH70HK,TKG同好会,12,1978,11715650,184013603528326.0,2147.0,126574004358222.0,2554.0,95777349291632.0,2333.0,5,6,6,7,4,5,5,10
1LZ1ANSSD,ひしがた,MXNCA0703,◇,15,1979,11714950,161279586681600.0,2316.0,162593507732937.0,2212.0,112980930213915.0,2130.0,7,8,6,6,6,7,6,10
6WD9HFP2A,ちゃそ,ABU58EVJ2,Quatuor,11,1980,11714600,317470835485450.0,1450.0,240344844125274.0,1695.0,172414192519262.0,1561.0,6,6,6,5,6,6,6,10
PGR49T0EK,かもめ,UYCT3Y4JK,蓮っ子,12,1981,11714350,109667718768996.0,2759.0,204469817251384.0,1915.0,98195204731538.0,2305.0,4,2,3,4,4,4,4,2
UCXYGCR1V,ふたなり女学院,MD802VP2H,専門演習F4,5,1982,11713000,250482813306698.0,1774.0,192369503855306.0,1996.0,78203020899039.0,2582.0,2,10,6,10,4,5,4,10
YKN6MC3H4,crow,573J1JVVK,かほかほ,9,1982,11713000,169550503848703.0,2257.0,109569753636135.0,2717.0,130578035400201.0,1950.0,1,4,7,10,1,1,4,4
900WO0GGU,かるあみる,V6VCA0C4N,ドル家の『D』,15,1984,11712950,268204306274374.0,1686.0,146176665017336.0,2365.0,174169379788262.0,1543.0,1,6,1,10,1,1,7,6
A9N4UAFKW,NOS,WFPA7YJE1,蓮ノ空文芸部,2,1985,11711950,257464506979717.0,1742.0,221417599039488.0,1816.0,116749909284992.0,2083.0,4,4,5,5,5,4,4,9
LEH59TC05,445,LUMM4W0UF,蓮ノ空社辞部,0,1986,11711900,233827529701557.0,1853.0,167468139473751.0,2173.0,198942605451725.0,1368.0,4,8,4,9,1,4,7,10
RVCURAXF3,めっち,CT8XW752X,蓮ノ空写真部,9,1987,11711500,301361577272108.0,1518.0,187686630103153.0,2031.0,172560487334829.0,1557.0,6,5,6,5,5,5,5,6
KMYG7T3FT,ぷらる,535L2H3JU,Lotus329,0,1988,11710700,116292286512692.0,2686.0,236765679024285.0,1725.0,106416370805302.0,2192.0,4,2,2,4,3,4,4,6
WFOIN0J2Q,ノラ坊,KBJ2P8T0Y,人見知りの集い,10,1989,11709850,192788462990572.0,2082.0,169142813422429.0,2157.0,93860644446261.0,2362.0,5,6,5,7,5,5,6,7
J9M4FC0RM,マサキ,WAT20PN3Y,こな党,15,1990,11709250,208225051156646.0,1994.0,155284579122550.0,2274.0,156816093543793.0,1709.0,4,7,2,2,4,4,4,5
BSVI4O7H3,ばたく,8R49BTWW6,蓮女お嬢様クラブ,3,1991,11709000,315248072904709.0,1460.0,202037956645907.0,1929.0,52404316128852.0,3083.0,3,3,3,7,3,3,4,7
A2AFNK3F0,やっしゅん,W3YKKRWHG,ルリと愉快な一家,13,1992,11708300,341845438455106.0,1339.0,123185310992618.0,2581.0,225208771701559.0,1180.0,4,5,1,7,1,4,4,7
7ZFC8RSJ2,かがみもち,7DWNRBTGA,なにもしない,0,1993,11707350,141614676874110.0,2464.0,178560100148043.0,2085.0,93248599455165.0,2367.0,5,2,5,5,3,4,4,6
50ZXERJWU,かるーあ,0R8BXPRC1,ポチっ！とクラブ,2,1994,11707250,134545264360188.0,2532.0,163861595010955.0,2202.0,115278119380400.0,2103.0,2,4,4,8,4,2,2,7
53V2U6TCB,きゃみー,9U8KNU6U9,対抗戦用,5,1995,11707150,210938990902287.0,1978.0,143396048441066.0,2385.0,108251853937533.0,2175.0,4,4,1,4,1,4,1,5
7PRDYM338,プリティ洗濯機,8JMW9G2XW,僕らのリンクラ！,2,1996,11706700,197238366716923.0,2054.0,187198474255274.0,2033.0,75019877063845.0,2628.0,5,5,5,8,5,5,5,8
GN2YLTY4W,hiroki,K25DPPGT9,圧倒的にまったり,12,1997,11706050,142236354538224.0,2459.0,213591578195611.0,1865.0,85225220669110.0,2478.0,6,6,3,8,4,6,6,8
9SWQR4QN1,なつかわ,PDMPF3VVV,r/LL,4,1998,11705800,137776353827059.0,2508.0,124269648412170.0,2570.0,154983793119431.0,1726.0,3,5,3,6,1,5,2,9
U8MTGFGI0,安芸,GMEF2K8DL,花咲く泥も好き²,8,1999,11705650,206066222630614.0,2002.0,99782270852216.0,2839.0,132189917934035.0,1927.0,5,6,8,7,5,5,7,9
3O33FUW42,クリムゾン孔雀,9GDHWXGVG,ルリと花咲く毎日,14,2000,11705600,295246455456844.0,1550.0,220396787659749.0,1825.0,172355054652238.0,1563.0,5,5,5,5,5,5,5,10
HUCH8JBO4,wraita,T0XP8PFYU,兼六園と私,12,2000,11705600,141873614629178.0,2463.0,202103344742386.0,1928.0,108986576171607.0,2166.0,5,5,5,7,5,5,5,7
JXRNETJ4C,とーる,W26TRPM1R,めぐ党藤島派,3,2000,11705600,174768618026272.0,2202.0,285304334779017.0,1463.0,162976682217333.0,1647.0,5,7,5,9,5,5,5,8
BL1K4CDEU,水藍みかん,YFADYJVW4,FPS好きクラブ,11,2003,11705350,169716196358544.0,2256.0,145277644032301.0,2374.0,96171007355398.0,2328.0,5,5,5,8,5,5,5,8
THBUY3K26,まるく,MDMTR1XKL,ホリデーホリディ,15,2004,11705300,246127937383661.0,1791.0,238895083168036.0,1705.0,242582261014396.0,1084.0,5,6,5,4,5,5,5,8
0SRIPZOMK,k46,CM5THHYHB,「」ノ空だけれど,4,2005,11705050,185195454234021.0,2143.0,92267830442750.0,2923.0,113038034261111.0,2126.0,4,7,4,5,4,4,4,10
E3V660HX0,なお,2AUM7L9BW,蓮初心者クラブ,0,2006,11705000,164875267060923.0,2291.0,173471201972929.0,2127.0,86745667217336.0,2453.0,6,5,6,8,5,6,5,8
FDKWL2J7G,キーカ,6045Y2RW7,ポチっと！蓮ノ空,9,2007,11704950,229091176813062.0,1875.0,263089045316888.0,1573.0,203967047362809.0,1333.0,6,4,5,4,5,6,5,5
5XM2YS0UU,KUNA,G9PGM5K68,CatUnion,7,2008,11704750,171010575347113.0,2242.0,144797903367705.0,2378.0,88941205314489.0,2422.0,6,8,6,7,6,5,6,10
71A2XUE9B,theta,BKUHCT7WF,蓮女お嬢様部,9,2009,11704350,162957009150517.0,2302.0,213565447650775.0,1866.0,92993492146502.0,2369.0,6,4,6,9,6,6,6,4
BMPLV47WR,オルト,PLBBEX019,待機室目指し隊,5,2010,11704250,277187122231672.0,1641.0,153968166464996.0,2286.0,130848995751837.0,1948.0,3,4,3,6,3,3,3,6
453CGNJA9,カリウム,EY8YN8J6X,インド蓮ノ空支部,8,2010,11704250,261875315860528.0,1719.0,150718642747342.0,2316.0,58385665776154.0,2948.0,5,5,4,5,4,4,4,7
111GQTNHR,しーぽん,J8HXTJ8TB,流し素麺同好会,12,2012,11704150,289896735427513.0,1574.0,224027736908289.0,1797.0,167470394092324.0,1606.0,4,5,5,7,4,4,4,7
0Q531ZJCT,黑キタ,A73H7ENN2,エロマンガ同好会,9,2013,11704000,187641111312720.0,2123.0,128018162457232.0,2539.0,115745722027766.0,2096.0,4,4,4,5,5,4,4,7
PFBHDAGN8,ハレ,48BTAPMBG,蓮ノ空魔術部,2,2014,11703650,262131696960053.0,1717.0,190113515121062.0,2013.0,200472107880742.0,1352.0,5,4,6,6,6,6,6,4
TVUZOOQZ0,t_f_r_c,5KK3DFY18,MUGEN∞,3,2015,11703450,172910611284759.0,2222.0,205020255614473.0,1911.0,153293300761073.0,1743.0,5,5,5,7,5,5,7,8
Q67XTYECL,ソウゴ,X33HHA9F8,アルストロメリア,7,2016,11703000,100916055781219.0,2859.0,230428543582043.0,1768.0,100075976719971.0,2277.0,1,4,6,6,6,2,2,7
721UVHN8X,いこあん,FG5VFFNRK,蓮ノ空おじさん,11,2016,11703000,208617925597782.0,1991.0,172854442826477.0,2129.0,69794323977579.0,2714.0,6,6,7,8,6,6,7,9
TJMDPKU7K,いこあん,48BTAPMBG,蓮ノ空魔術部,4,2018,11702100,259735426365454.0,1730.0,175923747408026.0,2111.0,79240830241334.0,2554.0,6,4,6,10,6,6,6,5
NWU61EJBY,りょりょ,5V9TDD4NF,みんはや蓮ノ空部,6,2019,11702000,229359424284543.0,1872.0,152856607636707.0,2293.0,68155266730995.0,2738.0,5,7,5,7,5,5,5,9
2TMBXYL4T,"Mirai,A",MTBP3B4GM,ふらわーすきすき,6,2020,11701800,237405688777895.0,1838.0,166740808645299.0,2178.0,79733537087166.0,2544.0,4,1,8,6,1,1,1,5
PWBVNDHT2,まつろわ,AH27N260E,ほら、目の前に♡,12,2021,11701150,151939882862292.0,2389.0,242229475130448.0,1684.0,96789441971691.0,2318.0,4,4,4,5,4,4,4,6
Q7H8NJHO6,本居宣長,TKVR3KU7L,ネギトロTKG,8,2022,11700900,156747224291085.0,2349.0,183269890260977.0,2051.0,103776990122525.0,2227.0,4,4,4,7,4,4,4,8
1R9Y77BVF,n.k,EPWMMAXNY,蓮ちゃん初心者,8,2023,11700700,222766630002657.0,1909.0,162439276005078.0,2214.0,79046919647830.0,2559.0,5,6,7,7,3,5,6,9
ZKZGE9HA1,510@may,58FD7UF8J,としとしサークル,15,2024,11700600,222829181659623.0,1907.0,133933754159154.0,2472.0,88003272975890.0,2438.0,5,7,5,7,5,5,7,10
HCH7L01VU,スノーアイス,RF5215M2U,スクステ同好会②,15,2024,11700600,153871587746832.0,2371.0,166209430561088.0,2181.0,120601124317277.0,2049.0,8,7,8,7,7,8,8,10
