player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
4YTEQDE04,ぎんかほ♡結婚式,EYN9H9N16,蓮すきすきクラブ,1728,17,1,3000000,10,10,10,10,10,10,10,10,80
9NMP2LJU2,くぼっち,EYN9H9N16,蓮すきすきクラブ,1735,18,1,3000000,10,10,10,10,10,10,10,10,80
K7QAEXJLJ,のりすけ,49AMYCXCD,ルドベキア,1779,17,3,2990000,10,10,10,10,10,10,10,10,80
M30MWLT24,ゆあゆあ,1BME38BCD,さすさやクラブ,1830,18,3,2990000,10,10,10,10,10,10,10,10,80
HVA8EZJWM,鍋,3F9P3U95T,ଳ天地鱏明の空ଳ,1750,17,5,2980000,10,10,10,10,10,10,10,10,80
ISRNX35D4,KYB,RWARTHA1M,乙宗梢大好き部,1772,16,5,2980000,10,10,10,10,10,10,10,10,80
64M70NFSR,新時代,YE7CX8RNP,蓮ノ大三十角ex,1766,17,7,2970000,10,10,10,10,10,10,10,10,80
NC6WJYFVX,でら,EYN9H9N16,蓮すきすきクラブ,1801,17,7,2970000,10,10,10,10,10,10,10,10,80
XTY4GG18V,こーりん,1BME38BCD,さすさやクラブ,1729,17,9,2960000,10,9,10,10,10,10,10,10,79
VGWT7LCX7,ZUC,3F9P3U95T,ଳ天地鱏明の空ଳ,1622,16,9,2960000,10,10,10,10,10,10,10,10,80
7L6LDY5MT,0924誕生日,YE7CX8RNP,蓮ノ大三十角ex,1793,19,11,2950000,10,10,10,10,10,10,10,10,80
NWUFRAHLN,じゅんじゅん,3F9P3U95T,ଳ天地鱏明の空ଳ,1538,14,11,2950000,10,10,10,10,10,10,10,10,80
IZUFEEX2U,アルメ,EYN9H9N16,蓮すきすきクラブ,1664,18,13,2940000,9,9,9,9,10,10,10,10,76
RKVK0YI1L,おらぴさん,1BME38BCD,さすさやクラブ,1801,17,13,2940000,10,10,10,10,10,10,10,10,80
7XT268BWG,ひめぎんはある,EYN9H9N16,蓮すきすきクラブ,1592,18,15,2930000,10,10,10,10,10,10,10,10,80
CZKJL4VOV,調布のりこ,M5LHG6R4T,乙宗動物園,1755,17,15,2930000,10,10,10,10,10,10,10,10,80
OZHGPXIGS,まるごとみなみ,WN5B7VKPU,きんぴられんこん,1786,18,17,2920000,10,10,10,10,10,10,10,10,80
L71LEGR49,かんなぎ,49AMYCXCD,ルドベキア,1562,18,17,2920000,10,10,10,10,10,10,10,10,80
QTHXHSE6U,総たい,EYN9H9N16,蓮すきすきクラブ,1790,18,19,2910000,10,10,10,10,10,10,10,10,80
KXMPLAX04,ろーぱす,3F9P3U95T,ଳ天地鱏明の空ଳ,1571,17,19,2910000,10,10,10,10,10,10,10,10,80
1Y0XFNNDJ,AF梢,EYN9H9N16,蓮すきすきクラブ,1717,17,21,2900000,10,10,10,10,10,10,10,10,80
42J4J5OSG,ハラシヨ,W26TRPM1R,めぐ党藤島派,1689,18,21,2900000,10,10,10,10,10,10,10,10,80
ZWGHFBK3S,DSsuzu,YCTM6RYDP,金沢おでん同好会,1763,18,23,2895000,10,10,10,10,10,10,10,10,80
6NJM4GUG6,Sea,3F9P3U95T,ଳ天地鱏明の空ଳ,1768,11,23,2895000,10,10,10,10,10,10,10,10,80
A172AA7DD,にしん,3F9P3U95T,ଳ天地鱏明の空ଳ,1765,9,25,2890000,10,10,10,10,10,10,10,10,80
0UXX86CCP,やん(KK),1BME38BCD,さすさやクラブ,1786,18,25,2890000,10,10,10,10,10,10,10,10,80
TKLRD66RN,ﾐﾝﾅﾉﾀﾒﾆ,3F9P3U95T,ଳ天地鱏明の空ଳ,1710,16,27,2885000,10,10,10,10,10,10,10,10,80
9L52YPRA1,ハミングバード,3F9P3U95T,ଳ天地鱏明の空ଳ,1705,9,27,2885000,10,10,10,10,10,10,10,10,80
3Q65ASSTC,ほうがく,YE7CX8RNP,蓮ノ大三十角ex,1640,18,29,2880000,10,10,10,10,10,10,10,10,80
R3YC2XYYZ,秋,3F9P3U95T,ଳ天地鱏明の空ଳ,1748,15,29,2880000,10,10,10,10,10,10,10,10,80
7RODEB74T,しよー,RWARTHA1M,乙宗梢大好き部,1654,18,31,2875000,9,10,10,10,10,10,9,10,78
EQOU1ZZS7,♡花帆♡,3F9P3U95T,ଳ天地鱏明の空ଳ,1715,19,31,2875000,10,10,10,10,8,8,10,10,76
U7NEBV4KH,こーど,49AMYCXCD,ルドベキア,1542,18,33,2870000,10,10,10,10,10,10,10,10,80
8XP3JM3HY,ハヤシモリ,CX967RTGY,おんゆあさーくる,1661,16,33,2870000,10,10,10,10,10,10,10,10,80
TWKTW5AVC,乙宗インストール,GXR6C85BT,花帆ちゃん親衛隊,1523,18,35,2865000,10,10,10,10,10,10,10,10,80
ZYAP6N76H,ぬわぁんでよぉ,3F9P3U95T,ଳ天地鱏明の空ଳ,1601,16,35,2865000,10,10,10,10,10,10,10,10,80
8JKPKHDHC,開け！シナモンよ,EYN9H9N16,蓮すきすきクラブ,1707,17,37,2860000,10,10,10,10,10,10,10,10,80
GUUN5GB0W,むうげ,CX967RTGY,おんゆあさーくる,1254,15,37,2860000,10,10,10,10,10,10,10,10,80
CAH984HAW,be proud,M5LHG6R4T,乙宗動物園,1811,16,39,2855000,10,10,10,10,10,10,10,10,80
JRXUOPXXN,ぐんま,49AMYCXCD,ルドベキア,1598,15,39,2855000,10,10,10,10,10,10,10,10,80
1A279T9WC,ねば,49AMYCXCD,ルドベキア,1466,16,41,2850000,10,10,10,10,10,10,10,10,80
HU55NKXPK,たっち,EYN9H9N16,蓮すきすきクラブ,1699,18,41,2850000,10,10,10,10,10,10,10,10,80
L8VJOGDKM,まる,3F9P3U95T,ଳ天地鱏明の空ଳ,1794,18,43,2845000,10,10,10,10,10,10,10,10,80
56DXP4XGM,osA_,3F9P3U95T,ଳ天地鱏明の空ଳ,1521,14,43,2845000,10,10,10,10,10,10,10,10,80
LVRF4GDVF,るびたぬ,2K5AM4RV0,とろぺりです,1496,18,45,2840000,10,10,10,10,10,10,10,10,80
W0WYHMBR4,リョータ,49AMYCXCD,ルドベキア,1384,15,45,2840000,10,9,10,10,9,9,10,10,77
I3Z8DKKMK,naru,YCTM6RYDP,金沢おでん同好会,1765,18,47,2835000,9,10,10,9,8,10,10,10,76
CL0CDYUYY,かなちゃん,PBRDPWEY1,村村会,1485,18,47,2835000,9,9,9,9,10,9,9,10,74
L6HBG7C3L,あまらく@,0TKFF5EG3,サークル名募集中,1692,17,49,2830000,9,9,10,9,9,10,10,10,76
NY9X4SWNC,くりマロン,11FB0EDDT,スクステ同好会,1690,19,49,2830000,10,9,8,9,10,10,9,10,75
ALF76WC94,あにょつき,11FB0EDDT,スクステ同好会,1532,16,51,2825000,10,10,10,10,10,10,10,10,80
TY8GAY6VP,れいしす,YE7CX8RNP,蓮ノ大三十角ex,1150,11,51,2825000,10,10,10,10,10,10,8,9,77
X0N1L475X,ぼた餅,PBRDPWEY1,村村会,1671,15,53,2820000,9,8,9,9,8,9,10,10,72
0USG3I0AK,K,11FB0EDDT,スクステ同好会,1627,17,53,2820000,10,10,10,10,10,10,8,9,77
4W6BIX284,りりにゃん♡,FK5MUK0ET,くる♡すきクラブ,1780,19,55,2815000,10,10,10,10,10,10,10,10,80
XB2VHAJYV,まさお,GMEF2K8DL,花咲く泥も好き²,1728,14,55,2815000,10,7,10,10,10,10,10,10,77
OWS2KA4SW,ごみょ,49AMYCXCD,ルドベキア,1687,15,57,2810000,10,10,9,9,9,9,9,10,75
W48K3OD0Q,ふっちー,998H940YN,お嬢様筋トレ部,1607,14,57,2810000,9,10,10,10,10,10,7,10,76
JC33CNHML,かすかす,PBRDPWEY1,村村会,1588,16,59,2805000,10,10,10,10,10,10,10,10,80
T09VDOIFQ,ぼぬ,998H940YN,お嬢様筋トレ部,1678,18,59,2805000,10,10,10,10,10,10,10,10,80
KBI8MUTYD,まけれれ,EYN9H9N16,蓮すきすきクラブ,1790,18,61,2800000,10,10,10,10,10,10,10,10,80
KN3FIHXL7,トミィ,RFYKY8DCD,LA.LA.LA,1767,17,61,2800000,10,10,10,10,10,10,10,10,80
RRW2O1DH8,ふかひれ,49AMYCXCD,ルドベキア,1733,15,63,2795000,10,9,10,10,10,9,10,10,78
FZMYZZPRK,彩花,FK5MUK0ET,くる♡すきクラブ,1487,16,63,2795000,9,8,10,8,8,10,8,8,69
969Y977WP,k1みかん,2K5AM4RV0,とろぺりです,1571,18,65,2790000,9,9,10,10,10,10,10,10,78
68S69TGO8,ｲﾉｳｴ,RFYKY8DCD,LA.LA.LA,1680,9,65,2790000,10,10,10,10,10,10,10,10,80
8DSWY1SNL,お茶とコーヒー,HBUK6F7CC,乙宗梢なりきり部,1768,19,67,2785000,9,9,10,10,10,10,10,10,78
X0REUC1B0,ジークハルト,GXR6C85BT,花帆ちゃん親衛隊,1607,18,67,2785000,8,10,9,8,10,8,10,10,73
ON66GC85Z,ミツボシ,JTX1G19BP,さやかほ癒し会,1858,18,69,2780000,10,10,10,10,10,10,10,10,80
WCN6J32TG,しみちゃん,0TKFF5EG3,サークル名募集中,1663,16,70,2775000,10,9,10,10,10,10,8,10,77
FCED0MOWI,つかべん,RWARTHA1M,乙宗梢大好き部,1725,19,70,2775000,10,10,10,10,10,10,10,10,80
7Q17H65NQ,mitsu,YE7CX8RNP,蓮ノ大三十角ex,1774,16,72,2770000,8,8,10,8,8,10,10,10,72
8Q0P3A5Y5,よしお,CM5THHYHB,「」ノ空だけれど,1741,18,72,2770000,10,10,10,10,10,10,10,10,80
WY7ASMM7N,ちゅん,11FB0EDDT,スクステ同好会,1426,17,74,2765000,10,10,10,9,8,8,10,10,75
CW1IJ4VQU,ALOMA,YE7CX8RNP,蓮ノ大三十角ex,1457,4,74,2765000,10,10,10,10,10,10,8,9,77
FSHR5FP4W,Kian,KT4C59NXG,めぐ島,1745,19,76,2760000,10,10,10,10,10,10,10,10,80
ZCN6JNO6H,Celica,11FB0EDDT,スクステ同好会,1732,13,76,2760000,10,10,8,9,10,10,10,10,77
U1IQYBNI5,通りすがりの人,3F9P3U95T,ଳ天地鱏明の空ଳ,1766,14,78,2755000,10,10,10,10,10,10,10,10,80
1P6AUGHX2,もじゃもじゃ,RWARTHA1M,乙宗梢大好き部,1627,17,78,2755000,10,10,10,10,10,10,10,10,80
ZAHTN08A4,まいにち,WTJV514G9,蓮ノ空のお弁当屋,1653,17,80,2750000,10,9,10,10,10,10,9,10,78
FVG9O3T6M,484,CX967RTGY,おんゆあさーくる,1763,18,80,2750000,10,10,9,9,8,9,9,9,73
AHTUCR3W8,ワタ,YFADYJVW4,FPS好きクラブ,1397,17,82,2745000,10,8,8,10,8,8,8,9,69
JLADG5GPX,うぇすとれ,PBRDPWEY1,村村会,1599,17,82,2745000,9,8,10,9,8,10,10,10,74
NWW7GA7JI,虎／からあげ亡霊,PBRDPWEY1,村村会,1560,18,84,2740000,8,7,7,10,10,10,5,10,67
W51RD80OU,赤飯のごま塩,49AMYCXCD,ルドベキア,1676,15,84,2740000,10,10,10,10,10,10,10,10,80
4KFUM6ADN,ねくすと,PBRDPWEY1,村村会,1622,17,86,2735000,10,9,10,8,10,9,10,10,76
DZ3B41G7E,お茶組織,CX967RTGY,おんゆあさーくる,1393,15,86,2735000,9,9,9,9,9,9,9,10,73
5LL48ARPU,シュウ,3F9P3U95T,ଳ天地鱏明の空ଳ,1573,18,88,2730000,10,10,10,10,10,10,10,10,80
JE5URLPU8,もご,11FB0EDDT,スクステ同好会,1159,6,89,2725000,10,10,10,10,10,10,10,10,80
4387Y57EA,あなたこなた,06DCWC1RE,とりあえず参戦用,1671,14,89,2725000,10,10,10,10,10,10,10,10,80
ARB6FHC6U,なべし,11FB0EDDT,スクステ同好会,1617,19,91,2720000,10,10,10,10,10,10,10,10,80
Y2LLTQ4MF,Lautrum,M5LHG6R4T,乙宗動物園,1758,19,91,2720000,10,10,10,10,10,10,10,10,80
KYXUCDX5P,米豆梨（みどり）,9YM3DBTB7,泥民館,1843,11,93,2715000,10,10,10,10,10,10,10,10,80
BTPB6DXYH,あ,CX967RTGY,おんゆあさーくる,1399,9,93,2715000,10,10,10,10,10,10,10,10,80
GRN5C49P3,.,EYN9H9N16,蓮すきすきクラブ,1587,16,95,2710000,10,10,10,10,10,10,10,10,80
RD2UKKFRU,ヒツジグマ,RWARTHA1M,乙宗梢大好き部,1453,18,95,2710000,10,10,9,9,9,9,10,10,76
NXLLUPEY0,ゆ〜いん,3F9P3U95T,ଳ天地鱏明の空ଳ,1501,16,97,2705000,10,9,10,10,10,10,10,10,79
VK5FCXKLC,ぐっちー,M5LHG6R4T,乙宗動物園,1329,14,98,2700000,8,8,9,8,8,8,9,10,68
NLNKEMVRB,ユッキー,H6JWBBGCG,蓮天・乙宗一心流,1569,13,98,2700000,10,9,9,10,9,9,9,10,75
NXVRLTLHM,たわし,,,1084,9,100,2695000,10,10,10,10,10,10,10,10,80
M6J593C9W,うらかつ,0TKFF5EG3,サークル名募集中,1714,19,100,2695000,10,9,10,10,9,10,10,10,78
AJMEJX0KG,こーか,EYN9H9N16,蓮すきすきクラブ,1643,17,102,2690000,10,10,10,10,10,10,10,10,80
C7IMXOP79,ナーガ,RWARTHA1M,乙宗梢大好き部,1688,8,102,2690000,10,9,10,9,9,8,10,10,75
9MA0T8B65,たな,11FB0EDDT,スクステ同好会,1404,12,104,2685000,10,10,10,10,10,10,10,10,80
49TUEFEKF,金時草(麸),RWARTHA1M,乙宗梢大好き部,1717,16,104,2685000,9,10,8,9,10,9,8,8,71
V578L0R6J,mion,PBRDPWEY1,村村会,1476,15,106,2680000,8,7,8,7,7,7,7,7,58
HF5CLQ1F8,すがぽん,M5LHG6R4T,乙宗動物園,1834,17,106,2680000,10,10,10,10,10,10,10,10,80
Z4TLWEM1D,ちびこま,YE7CX8RNP,蓮ノ大三十角ex,1715,12,108,2675000,10,10,10,10,10,10,10,10,80
U0L572GGD,ガリィ,F2CFWVMY9,藤島め組,1744,16,108,2675000,10,10,10,10,10,10,10,10,80
XP37Y6W68,るる,RF5215M2U,スクステ同好会②,1311,8,110,2670000,9,9,10,9,9,10,10,10,76
ME00V6X4B,オラトニス,3F9P3U95T,ଳ天地鱏明の空ଳ,1756,18,110,2670000,10,10,10,10,10,10,10,10,80
H4CWPEX7A,カイ,GXR6C85BT,花帆ちゃん親衛隊,1727,15,112,2665000,10,8,9,8,10,8,10,10,73
7604CH5KV,ㅤㅤㅤ,FK5MUK0ET,くる♡すきクラブ,1788,18,112,2665000,10,10,10,10,10,10,10,10,80
BJI9H7CC6,エイジ,PBRDPWEY1,村村会,1665,12,114,2660000,10,10,10,9,10,9,10,10,78
ZX04ZZ2IW,きく,YCTM6RYDP,金沢おでん同好会,1574,16,114,2660000,10,9,9,9,9,10,8,9,73
5GUR9X53N,すてぽ,2B97MH4YA,同じ話し何回も…,1661,16,116,2655000,10,10,10,10,10,10,10,10,80
KWNXKNY6X,こguなっ,49AMYCXCD,ルドベキア,1747,18,116,2655000,10,9,10,9,9,10,9,10,76
