player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,音游分数,音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
CZKJL4VOV,調布のりこ,M5LHG6R4T,乙宗動物園,1761,17,26,17300000,52284339902.0,17.0,10,10,10,10,10,10,10,10,80
TKLRD66RN,ふじー,3F9P3U95T,ଳ天地鱏明の空ଳ,1718,16,27,17295000,,,10,10,10,10,10,10,10,10,80
ZWGHFBK3S,DSsuzu,YCTM6RYDP,金沢おでん同好会,1772,18,28,17270000,54384233046.0,13.0,10,10,10,10,10,10,10,10,80
U1IQYBNI5,通りすがりの人,3F9P3U95T,ଳ天地鱏明の空ଳ,1790,14,29,17265000,54579061538.0,11.0,10,10,10,10,10,10,10,10,80
W48K3OD0Q,ふっちー,998H940YN,お嬢様筋トレ部,1617,14,30,17225000,53133737538.0,15.0,10,10,10,10,10,10,10,10,80
EQOU1ZZS7,葵,3F9P3U95T,ଳ天地鱏明の空ଳ,1720,19,31,17215000,,,10,10,10,10,10,10,10,10,80
8XP3JM3HY,ハヤシモリ,CX967RTGY,おんゆあさーくる,1665,16,32,17195000,52969834155.0,16.0,10,10,10,10,10,10,10,10,80
3Q65ASSTC,ほうがく,YE7CX8RNP,蓮ノ大三十角ex,1644,18,33,17170000,,,10,10,10,10,10,10,10,10,80
T09VDOIFQ,ぼぬ,998H940YN,お嬢様筋トレ部,1684,18,34,17140000,51392615528.0,18.0,10,10,10,10,10,10,10,10,80
L8VJOGDKM,羊,3F9P3U95T,ଳ天地鱏明の空ଳ,1801,18,35,17135000,51033712128.0,19.0,10,10,10,10,10,10,10,10,80
ALF76WC94,あにょつき,11FB0EDDT,スクステ同好会,1532,16,36,17115000,,,10,10,10,10,10,10,10,10,80
TY8GAY6VP,れいしす,YE7CX8RNP,蓮ノ大三十角ex,1178,11,37,17100000,50929795957.0,20.0,10,10,10,10,10,10,10,10,80
L71LEGR49,かんなぎ,49AMYCXCD,ルドベキア,1571,18,38,17095000,,,10,10,10,10,10,10,10,10,80
0UXX86CCP,やん(KK),1BME38BCD,さすさやクラブ,1796,19,39,17085000,50787134171.0,21.0,10,10,10,10,10,10,10,10,80
IZUFEEX2U,アルメ,EYN9H9N16,蓮すきすきクラブ,1678,18,40,17080000,,,10,10,10,10,10,10,10,10,80
68S69TGO8,ｲﾉｳｴ,RFYKY8DCD,LA.LA.LA,1680,9,41,17075000,,,10,10,10,10,10,10,10,10,80
9L52YPRA1,ハミングバード,3F9P3U95T,ଳ天地鱏明の空ଳ,1714,9,41,17075000,50075993538.0,25.0,10,10,10,10,10,10,10,10,80
R3YC2XYYZ,秋,3F9P3U95T,ଳ天地鱏明の空ଳ,1754,15,43,17040000,49896298627.0,26.0,10,10,10,10,10,10,10,10,80
7RODEB74T,しよー,RWARTHA1M,乙宗梢大好き部,1663,18,44,16995000,48891844234.0,28.0,10,10,10,10,10,10,10,10,80
CL0CDYUYY,かなちゃん,PBRDPWEY1,村村会,1496,18,45,16970000,,,10,10,10,10,10,10,10,10,80
WY7ASMM7N,ちゅん,11FB0EDDT,スクステ同好会,1431,17,46,16965000,50207490799.0,24.0,10,10,10,10,10,10,10,10,80
L6HBG7C3L,あまらく@,0TKFF5EG3,サークル名募集中,1700,17,47,16960000,,,10,10,10,10,10,10,10,10,80
NY9X4SWNC,くりマロン,11FB0EDDT,スクステ同好会,1696,19,48,16930000,50253798145.0,23.0,10,10,10,10,10,10,10,10,80
U7NEBV4KH,こーど,49AMYCXCD,ルドベキア,1546,18,48,16930000,,,10,10,10,10,10,10,10,10,80
4KFUM6ADN,ねくすと,PBRDPWEY1,村村会,1629,17,50,16920000,,,10,10,10,10,10,10,10,10,80
ZYAP6N76H,ぬわぁんでよぉ,3F9P3U95T,ଳ天地鱏明の空ଳ,1608,16,51,16895000,,,10,10,10,10,10,10,10,10,80
X0REUC1B0,ジークハルト,GXR6C85BT,花帆ちゃん親衛隊,1613,18,52,16835000,48370111660.0,30.0,10,10,10,10,10,10,10,10,80
I3Z8DKKMK,naru,YCTM6RYDP,金沢おでん同好会,1775,18,53,16820000,48036973664.0,31.0,10,10,10,10,10,10,10,10,80
4W6BIX284,りりにゃん♡,FK5MUK0ET,くる♡すきクラブ,1789,19,54,16790000,47789449271.0,33.0,10,10,10,10,10,10,10,10,80
5LL48ARPU,シュウ,3F9P3U95T,ଳ天地鱏明の空ଳ,1584,18,54,16790000,43695435715.0,46.0,10,10,10,10,10,10,10,10,80
AJMEJX0KG,こーか,EYN9H9N16,蓮すきすきクラブ,1651,17,56,16780000,44114484477.0,43.0,10,10,10,10,10,10,10,10,80
NXLLUPEY0,ゆ〜いん,3F9P3U95T,ଳ天地鱏明の空ଳ,1511,16,57,16705000,,,10,10,10,10,10,10,10,10,80
6NJM4GUG6,Sea,3F9P3U95T,ଳ天地鱏明の空ଳ,1777,11,58,16695500,,,10,10,10,10,10,10,10,10,80
XB2VHAJYV,まさお,GMEF2K8DL,花咲く泥も好き²,1736,14,59,16695000,,,10,10,10,10,10,10,10,10,80
FZMYZZPRK,彩花,FK5MUK0ET,くる♡すきクラブ,1500,16,60,16690000,46386107864.0,36.0,10,10,10,10,10,10,10,10,80
FCED0MOWI,つかべん,RWARTHA1M,乙宗梢大好き部,1733,19,60,16690000,46262979915.0,37.0,10,10,10,10,10,10,10,10,80
TWKTW5AVC,乙宗インストール,GXR6C85BT,花帆ちゃん親衛隊,1530,18,62,16687500,48769318108.0,29.0,10,10,10,10,10,10,10,10,80
LVRF4GDVF,るびたぬ,2K5AM4RV0,とろぺりです,1505,18,63,16680000,45149193412.0,40.0,10,10,10,10,10,10,10,10,80
KN3FIHXL7,トミィ,RFYKY8DCD,LA.LA.LA,1775,17,64,16655000,45757437572.0,39.0,10,10,10,10,10,10,10,10,80
HF5CLQ1F8,すがぽん,M5LHG6R4T,乙宗動物園,1843,18,65,16650000,50443949789.0,22.0,10,10,10,10,10,10,10,10,80
GUUN5GB0W,むうげ,CX967RTGY,おんゆあさーくる,1258,15,66,16640000,,,10,10,10,10,10,10,10,10,80
7Q17H65NQ,mitsu,YE7CX8RNP,蓮ノ大三十角ex,1783,16,66,16640000,45890799446.0,38.0,10,10,10,10,10,10,10,10,80
0USG3I0AK,K,11FB0EDDT,スクステ同好会,1635,17,68,16625000,44517062229.0,41.0,10,10,10,10,10,10,10,10,80
8DSWY1SNL,お茶とコーヒー,HBUK6F7CC,乙宗梢なりきり部,1778,19,68,16625000,,,10,10,10,10,10,10,10,10,80
1P6AUGHX2,もじゃもじゃ,,,1638,17,70,16620000,,,10,10,10,10,10,10,10,10,80
NLNKEMVRB,ユッキー,H6JWBBGCG,蓮天・乙宗一心流,1577,13,71,16610000,,,10,10,10,10,10,10,10,10,80
CO2UVBYHH,ㅤ,PBRDPWEY1,村村会,1704,9,72,16580000,,,10,10,10,10,10,10,10,10,80
6PNANEUV0,なの,WN5B7VKPU,きんぴられんこん,1775,18,73,16570000,49319877516.0,27.0,10,10,10,10,10,10,10,10,80
XP37Y6W68,るる,RF5215M2U,スクステ同好会②,1332,8,74,16550000,46672563561.0,35.0,10,10,10,10,10,10,10,10,80
56DXP4XGM,osA_,3F9P3U95T,ଳ天地鱏明の空ଳ,1531,14,75,16535000,,,10,10,10,10,10,10,10,10,80
JRXUOPXXN,ぐんま,49AMYCXCD,ルドベキア,1604,15,76,16485000,,,10,10,10,10,10,10,10,10,80
TUHKRV0IW,ポン,EYN9H9N16,蓮すきすきクラブ,1784,17,77,16465000,,,10,10,10,10,10,10,10,10,80
JLADG5GPX,うぇすとれ,PBRDPWEY1,村村会,1607,17,78,16462000,,,10,10,10,10,10,10,10,10,80
969Y977WP,k1みかん,2K5AM4RV0,とろぺりです,1585,18,79,16460000,43263715037.0,48.0,10,10,10,10,10,10,10,10,80
1A279T9WC,ねば,49AMYCXCD,ルドベキア,1477,16,80,16416000,,,10,10,10,10,10,10,10,10,80
DZ3B41G7E,お茶組織,CX967RTGY,おんゆあさーくる,1403,15,81,16405000,44044590999.0,45.0,10,10,10,10,10,10,10,10,80
WCN6J32TG,しみちゃん,0TKFF5EG3,サークル名募集中,1670,16,82,16390000,,,10,10,10,10,10,10,10,10,80
ON66GC85Z,ミツボシ,JTX1G19BP,さやかほ癒し会,1866,19,83,16380000,42602581676.0,50.0,10,10,10,10,10,10,10,10,80
EFW2PMAHB,スンスン,M5LHG6R4T,乙宗動物園,1635,16,83,16380000,,,10,10,10,10,10,10,10,10,80
JE5URLPU8,もご,11FB0EDDT,スクステ同好会,1166,6,85,16375000,,,10,10,10,10,10,10,10,10,80
GRN5C49P3,えーるん,EYN9H9N16,蓮すきすきクラブ,1591,16,86,16360000,47860670697.0,32.0,10,10,10,10,10,10,10,10,80
NWW7GA7JI,虎／からあげ亡霊,PBRDPWEY1,村村会,1570,18,87,16310000,44234551562.0,42.0,10,10,10,10,10,10,10,10,80
49TUEFEKF,金時草(麸),RWARTHA1M,乙宗梢大好き部,1728,16,88,16295000,,,10,10,10,10,10,10,10,10,80
70NE2637U,りふいっと,3F9P3U95T,ଳ天地鱏明の空ଳ,1736,13,89,16265000,44078942386.0,44.0,10,10,10,10,10,10,10,10,80
FVG9O3T6M,484,CX967RTGY,おんゆあさーくる,1772,18,90,16260000,41422285672.0,54.0,10,10,10,10,10,10,10,10,80
C7IMXOP79,ナーガ,RWARTHA1M,乙宗梢大好き部,1697,8,91,16240000,,,10,10,10,10,10,10,10,10,80
AHTUCR3W8,ワタ,YFADYJVW4,FPS好きクラブ,1409,17,91,16240000,42310414488.0,51.0,10,10,10,10,10,10,10,10,80
8Q0P3A5Y5,よしお,CM5THHYHB,「」ノ空だけれど,1750,18,93,16210000,,,10,10,10,10,10,10,10,10,80
CW1IJ4VQU,ALOMA,YE7CX8RNP,蓮ノ大三十角ex,1461,4,94,16205000,,,10,10,10,10,10,10,10,10,80
KY1DYH45V,あて,6XX7GBM0K,ぷちぐる同好会,1759,18,95,16194000,46866668637.0,34.0,10,10,10,10,10,10,10,10,80
KBI8MUTYD,まけれれ,EYN9H9N16,蓮すきすきクラブ,1797,18,96,16177000,,,10,10,10,10,10,10,10,10,80
BTPB6DXYH,あ,CX967RTGY,おんゆあさーくる,1412,9,97,16175000,40852957685.0,57.0,10,10,10,10,10,10,10,10,80
ZCN6JNO6H,Celica,11FB0EDDT,スクステ同好会,1741,14,98,16174000,43543433279.0,47.0,10,10,10,10,10,10,10,10,80
CHJFWLKCN,wag,,,1569,15,99,16105000,,,10,10,10,10,10,10,10,10,80
4387Y57EA,あなたこなた,06DCWC1RE,とりあえず参戦用,1679,14,100,16100000,40136326378.0,60.0,10,10,10,10,10,10,10,10,80
NXVRLTLHM,たわし,,,1094,9,101,16065000,,,10,10,10,10,10,10,10,10,80
VK5FCXKLC,ぐっちー,M5LHG6R4T,乙宗動物園,1337,14,102,16050000,40799330986.0,58.0,10,10,10,10,10,10,10,10,80
X0N1L475X,ぼた餅,PBRDPWEY1,村村会,1676,15,103,16035000,,,10,10,10,10,10,10,10,10,80
W6WFFMRAU,ほむまん,11FB0EDDT,スクステ同好会,1619,15,104,16030000,,,10,10,10,10,10,10,10,10,80
45NY6HUBX,かいこ,25PMPEMG7,星見プロ,1472,17,105,16025000,42157424989.0,52.0,10,10,10,10,10,10,10,10,80
FSHR5FP4W,Kian,KT4C59NXG,めぐ島,1754,19,105,16025000,,,10,10,10,10,10,10,10,10,80
ZAHTN08A4,まいにち,WTJV514G9,蓮ノ空のお弁当屋,1658,17,107,16005000,,,10,10,10,10,10,10,10,10,80
RRW2O1DH8,ふかひれ,49AMYCXCD,ルドベキア,1744,15,108,15981000,,,10,10,10,10,10,10,10,10,80
ZX04ZZ2IW,きく,YCTM6RYDP,金沢おでん同好会,1591,16,109,15965000,39755103715.0,62.0,10,10,10,10,10,10,10,10,80
E12RMFCE1,ひしょう,998H940YN,お嬢様筋トレ部,1554,10,110,15959000,42797968981.0,49.0,10,10,10,10,10,10,10,10,80
152BPF239,たると,YE7CX8RNP,蓮ノ大三十角ex,1577,13,111,15955000,,,10,10,10,10,10,10,10,10,80
Y2LLTQ4MF,Lautrum,M5LHG6R4T,乙宗動物園,1767,19,112,15950000,38282211547.0,64.0,10,10,10,10,10,10,10,10,80
BJI9H7CC6,エイジ,PBRDPWEY1,村村会,1673,12,113,15945000,,,10,10,10,10,10,10,10,10,80
4F1HIHA3J,きびだんごうどん,11FB0EDDT,スクステ同好会,1791,17,114,15915000,41084385022.0,56.0,10,10,10,10,10,10,10,10,80
WL6FFE9FY,もょもと,EYN9H9N16,蓮すきすきクラブ,1674,17,115,15885000,,,10,10,10,10,10,10,10,10,80
9MA0T8B65,たな,11FB0EDDT,スクステ同好会,1416,12,116,15845000,38113142120.0,66.0,10,10,10,10,10,10,10,10,80
DEVDG82YE,ジョーくん,11FB0EDDT,スクステ同好会,1512,10,117,15835000,39818949256.0,61.0,10,10,10,10,10,10,10,10,80
NK48LNWT8,Eri_Maki,1BME38BCD,さすさやクラブ,1541,18,117,15835000,38280092018.0,65.0,10,10,10,10,10,10,10,10,80
OWS2KA4SW,ごみょ,49AMYCXCD,ルドベキア,1697,15,119,15830000,,,10,10,10,10,10,10,10,10,80
TW9L2LKS7,スクステ反抗組織,YE7CX8RNP,蓮ノ大三十角ex,1835,15,120,15812000,,,10,10,10,10,10,10,10,10,80
FRTXRTHK1,コルド,49AMYCXCD,ルドベキア,1506,18,121,15805000,,,10,10,10,10,10,10,10,10,80
PAXUDJ0ZL,ゆねる,CX967RTGY,おんゆあさーくる,1471,16,122,15800000,41585782091.0,53.0,10,10,10,10,10,10,10,10,80
36TAUERL7,つきゆび,0TKFF5EG3,サークル名募集中,1315,18,123,15785000,40679087304.0,59.0,10,9,10,8,8,10,10,10,75
P4ZNDWHDA,どんき,GXR6C85BT,花帆ちゃん親衛隊,1715,18,124,15770000,25223274147.0,156.0,10,10,10,10,10,10,10,10,80
M6J593C9W,うらかつ,0TKFF5EG3,サークル名募集中,1721,19,125,15760000,36211009332.0,74.0,10,10,10,10,10,10,10,10,80
8E70ID58F,あるとす,WN5B7VKPU,きんぴられんこん,1752,17,126,15755000,37700085208.0,69.0,10,10,10,10,10,10,10,10,80
H4CWPEX7A,カイ,GXR6C85BT,花帆ちゃん親衛隊,1748,15,127,15720000,36511382202.0,73.0,10,10,10,10,10,10,10,10,80
LQEN0GFVZ,ごろーざ,WN5B7VKPU,きんぴられんこん,1775,18,128,15698000,,,10,10,10,10,10,10,10,10,80
ANDHY0LMT,こっしー,CX967RTGY,おんゆあさーくる,1259,15,129,15655000,36740116144.0,72.0,10,10,10,10,10,10,10,10,80
KYXUCDX5P,米豆梨（みどり）,9YM3DBTB7,泥民館,1852,11,130,15640000,,,10,10,10,10,10,10,10,10,80
ZUTDBP2C0,Qくん,J7N4W6Y1K,こずミックラブ♡,1748,17,130,15640000,37805869086.0,68.0,10,10,10,10,10,10,10,10,80
82AHP3EY8,じいなぴー,AH27N260E,百生信託銀行,1017,7,130,15640000,41411722693.0,55.0,10,10,10,10,10,10,10,10,80
OOC27PRN6,リリィ,11FB0EDDT,スクステ同好会,1773,7,133,15635000,,,10,10,10,10,10,10,10,10,80
KWNXKNY6X,ぐっどがーる,49AMYCXCD,ルドベキア,1756,18,134,15590000,34597693800.0,79.0,10,10,10,10,10,10,10,10,80
TXTPD6OZ9,stella,3F9P3U95T,ଳ天地鱏明の空ଳ,1752,16,135,15583000,,,10,10,10,10,10,10,10,10,80
OJ8LRLQKO,抹茶あいす,1DU9LCND7,蓮ノ空すこやか部,1737,18,136,15580000,35525595599.0,75.0,10,10,10,10,10,10,10,10,80
W6KGEJ697,まだまだお,GXR6C85BT,花帆ちゃん親衛隊,1690,11,137,15530000,,,10,10,10,10,10,10,10,10,80
RD2UKKFRU,ヒツジグマ,RWARTHA1M,乙宗梢大好き部,1478,18,138,15500000,8303770043.0,592.0,10,10,10,10,10,10,10,10,80
W51RD80OU,赤飯のごま塩,49AMYCXCD,ルドベキア,1683,15,139,15497000,,,10,10,10,10,10,10,10,10,80
ME00V6X4B,オラトニス,3F9P3U95T,ଳ天地鱏明の空ଳ,1764,18,140,15486000,,,10,10,10,10,10,10,10,10,80
WK70A6MEG,こへい,N7GLY2RUW,百生銀行,1729,18,141,15485000,38455796193.0,63.0,10,10,10,10,10,10,10,10,80
LDLTRQ88V,しらたま,YCTM6RYDP,金沢おでん同好会,1811,19,142,15460000,34612665049.0,78.0,10,10,10,10,10,10,10,10,80
U8OROTM2Y,なってしまった！,YCTM6RYDP,金沢おでん同好会,1721,18,143,15420000,36801024266.0,71.0,7,10,9,7,7,10,6,7,63
NTF5VNC3W,つーかい,3F9P3U95T,ଳ天地鱏明の空ଳ,1120,8,144,15387000,,,10,10,10,10,10,10,10,10,80
V8AFKEXP8,幻,R181MKNX1,みらくらは人生！,1470,17,145,15385000,,,10,10,10,10,10,10,10,10,80
P9G0536CW,みっつー,WTJV514G9,蓮ノ空のお弁当屋,1540,18,146,15377000,,,10,10,10,10,10,10,10,10,80
J9C1NN8VB,穀雨、麦の風,48BTAPMBG,蓮ノ空魔術部,1753,17,147,15334500,,,10,10,10,10,10,10,10,10,80
MC10A5K27,マヒナペ,0UT59MJ8U,かほすこ同好会,1479,13,148,15300000,35491122944.0,76.0,10,10,10,10,10,10,10,10,80
H4VR0D1DV,そー,WN5B7VKPU,きんぴられんこん,1675,13,149,15285000,33659005953.0,84.0,10,10,10,10,10,10,10,10,80
1BNGCP38U,kino,W26TRPM1R,めぐ党藤島派,1472,12,149,15285000,32944482341.0,88.0,10,10,10,10,10,10,10,10,80
VVRBWNSVQ,かんべえ,E7UBR0A2W,冬枯れの原っぱ,1735,17,151,15275000,34105428355.0,81.0,10,10,10,10,10,10,10,10,80
5GUR9X53N,すてぽ,2B97MH4YA,同じ話し何回も…,1670,16,152,15270000,,,10,10,10,10,10,10,10,10,80
84CN09DR5,むすび,0TKFF5EG3,サークル名募集中,1678,14,153,15260000,,,10,10,10,10,10,10,10,10,80
GXB5VKOJ8,ティス,CX967RTGY,おんゆあさーくる,1573,18,154,15246000,,,10,10,10,10,10,10,10,10,80
RV0TDDA7D,ブリてっか,EYN9H9N16,蓮すきすきクラブ,1731,17,155,15239000,,,10,10,10,10,10,10,10,10,80
M8KSSVGQS,ぎんこちゃ,PBRDPWEY1,村村会,1597,18,156,15230000,,,10,10,10,10,10,10,10,10,80
ND6DAW05J,パトリシア,M5LHG6R4T,乙宗動物園,1539,15,157,15229000,,,10,10,10,10,10,10,10,10,80
J6B943VP6,まぁ,UYCT3Y4JK,蓮っ子,1383,16,158,15225000,33115821190.0,85.0,10,10,10,10,10,10,10,10,80
EEODMO0PN,kazami,HE0GK3EPE,瑞蓮プロカ倶楽部,1798,14,159,15216000,34378247110.0,80.0,10,10,10,10,10,10,10,10,80
76L1SWWX0,カプ・デカホ,GXR6C85BT,花帆ちゃん親衛隊,1677,18,160,15210000,26144624174.0,147.0,10,10,10,10,10,10,10,10,80
DRSNNTTME,もや,YE7CX8RNP,蓮ノ大三十角ex,1682,7,161,15195000,32653897027.0,91.0,10,10,10,10,10,10,10,10,80
ROKS5RRX4,れんこん,EYN9H9N16,蓮すきすきクラブ,1726,18,162,15145000,33919926635.0,82.0,10,10,10,10,10,10,10,10,80
JRKLLY4D3,kazu,HBM31HMUY,YUKIZURI,1449,7,163,15130000,32741508667.0,90.0,10,10,10,10,10,10,10,10,80
ARB6FHC6U,なべし,11FB0EDDT,スクステ同好会,1623,19,164,15126000,,,10,10,10,10,10,10,10,10,80
Z55OCBCZ1,すこや,RFYKY8DCD,LA.LA.LA,1614,17,165,15095000,31639594347.0,99.0,10,10,10,10,10,10,10,10,80
CS46LXDBO,ひらひら,RFYKY8DCD,LA.LA.LA,1661,14,166,15094000,,,10,10,10,10,10,10,10,10,80
YVGO9EHKS,やたペン,HBM31HMUY,YUKIZURI,1578,16,167,15065000,,,10,10,10,10,10,10,10,10,80
U0L572GGD,ガリィ,F2CFWVMY9,藤島め組,1747,16,168,15064250,36987258307.0,70.0,10,10,10,10,10,10,10,10,80
W4E0R6NA9,そらをとぶ,0TKFF5EG3,サークル名募集中,1682,18,169,15062000,33766927258.0,83.0,10,10,10,10,10,10,10,10,80
HY934N56T,シャカパチの徒町,0TKFF5EG3,サークル名募集中,1648,18,170,15044000,,,10,10,10,10,10,10,10,10,80
LKY79HKFR,しらす,HE0GK3EPE,瑞蓮プロカ倶楽部,1737,19,171,15041000,,,10,10,10,10,10,10,10,10,80
ZVZS6JQ72,だてまき,0UT59MJ8U,かほすこ同好会,1440,12,172,15035000,,,10,10,10,10,10,10,10,10,80
7Y91YGHL0,taka,M5LHG6R4T,乙宗動物園,1204,12,172,15035000,32537847573.0,92.0,10,10,10,10,10,10,10,10,80
59VWBERDV,しゃっく,B5V2LNN43,WMW,885,1,174,15034000,,,10,10,10,10,10,10,10,10,80
Z4TLWEM1D,ちびこま,YE7CX8RNP,蓮ノ大三十角ex,1724,12,175,15023500,,,10,10,10,10,10,10,10,10,80
UTYSFLDSK,てんどう,V4A5MP41E,徒町チャレンジ！,1417,13,176,15023000,17575589952.0,281.0,10,10,10,10,10,10,10,10,80
NJ5M5IZWU,まき,3F9P3U95T,ଳ天地鱏明の空ଳ,1715,18,177,15022500,,,10,10,10,10,10,10,10,10,80
ZHVYQOXPW,たかやん,YE7CX8RNP,蓮ノ大三十角ex,1551,16,178,15020000,32976140309.0,87.0,10,10,10,10,10,10,10,10,80
B6XUHLVUZ,ればにら,RFYKY8DCD,LA.LA.LA,1717,18,179,15016000,,,10,10,10,10,10,10,10,10,80
PFLJMTJPB,カリウム,RXXUPMWB9,待機室跡地観測所,1509,9,180,15001000,,,10,10,10,10,10,10,10,10,80
9ENVXR95K,マオ,M5LHG6R4T,乙宗動物園,1641,16,181,14990000,31706745863.0,97.0,10,10,10,10,10,10,10,10,80
W0WYHMBR4,リョータ,49AMYCXCD,ルドベキア,1389,15,182,14988900,,,10,10,10,10,10,10,10,10,80
V578L0R6J,mion,PBRDPWEY1,村村会,1487,15,183,14988000,,,8,10,10,8,8,10,10,10,74
CPU567Q5P,あいざっく,8M6UDX260,ぽけもん好き,1617,7,184,14958000,,,10,10,10,10,10,10,10,10,80
L2DNOMKBV,レーン,0TKFF5EG3,サークル名募集中,1520,13,185,14946000,,,10,10,10,10,10,10,10,10,80
1FREY7CCF,ぱむぱむ,HE0GK3EPE,瑞蓮プロカ倶楽部,1760,16,186,14934500,,,10,10,10,10,10,10,10,10,80
71CYB5LAJ,梓弓,YE7CX8RNP,蓮ノ大三十角ex,1355,18,187,14933000,,,10,10,10,10,10,10,10,10,80
FPUMD8XCP,Atsushi,KULVP7FDR,アニマル分室,1364,18,188,14932000,,,10,10,10,10,10,10,10,10,80
7TAQGMS8W,果物ハンター,PBRDPWEY1,村村会,1637,17,189,14929000,,,10,10,10,10,10,10,10,10,80
KPW0D8CBK,F0X,GKR9TEBYC,毎日がホリデイ♪,912,6,190,14925000,38100246476.0,67.0,9,10,10,9,9,10,10,10,77
VLVZCU5K1,ひなつき,B5V2LNN43,WMW,1642,16,191,14915000,34702109797.0,77.0,10,10,10,10,10,10,10,10,80
JCTUKGY3G,あら…♡がみ,,,1549,18,192,14895000,31455650014.0,100.0,10,10,10,10,10,10,10,10,80
72OA5HUPW,どなた,M5LHG6R4T,乙宗動物園,1391,18,193,14885000,,,10,10,10,10,10,10,10,10,80
N6KDBV2A2,LR柳田,7R8NKPAB1,花帆推し倶楽部,1716,18,194,14881000,30402050999.0,102.0,10,10,10,10,10,10,10,10,80
AL804BYBX,はなぶさ,YE7CX8RNP,蓮ノ大三十角ex,1615,18,195,14877000,,,10,10,10,10,10,10,10,10,80
B1480XVVT,ハミィ,0UT59MJ8U,かほすこ同好会,1407,15,196,14875000,31645342922.0,98.0,10,10,10,10,10,10,9,9,78
