player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,音游分数,音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
YDG5E4CRJ,Asagi,578YG6EAT,桜桃花束愛聴会,1598,18,1101,11736000,12187942051.0,489.0,10,10,10,10,10,10,10,10,80
G9H0HMGHX,ヒマラヤン,8R49BTWW6,蓮女お嬢様クラブ,1392,17,1103,11727000,,,10,10,10,10,10,10,10,10,80
2KA7CXTUM,たま8段,K8C99H42D,ルリと喜ド！愛楽,1147,13,1104,11722000,14833348828.0,429.0,10,10,10,10,10,10,10,10,80
74NVPKIGI,"なめろうoNM,",73CBYJYB0,"oNM,",1693,15,1105,11718060,,,10,10,10,10,10,10,10,10,80
83T3PMCBE,ちみんてゃ,P2J37FNLG,乙宗先生指導会,618,4,1106,11714000,9945981485.0,568.0,10,10,10,10,10,10,10,10,80
WBCGWZCEN,NAS,KBJ2P8T0Y,人見知りの集い,1431,11,1107,11712400,6050762653.0,750.0,10,10,10,10,10,10,10,10,80
KUX508348,すくたれもの,79C17CHA2,蓮ノ空出張部,1179,15,1108,11705000,3806593890.0,936.0,10,10,10,10,10,9,9,10,78
8O1HMMGJ3,shimauo,95TAREFPT,ご自由にどうぞ,1359,18,1109,11699000,11320702891.0,515.0,10,10,10,10,10,10,10,10,80
2WAIQS7WK,AIMe2,TK9E1BB1P,無言で自由,1560,18,1110,11696000,,,10,10,10,10,10,10,10,10,80
PMFQ33W76,ティワワ,4RY75CKM4,LLすこ部　メ募,1527,10,1111,11695300,,,10,10,10,10,10,10,10,10,80
3DA8ELIEA,玉さん,A9MA307FX,楽しいが一番,1571,18,1112,11695000,,,10,10,10,10,10,10,10,10,80
0JCJQG554,イーサン,73N4AB3LR,かほ子のイオン,1377,14,1113,11694000,8813782672.0,611.0,10,10,10,10,10,10,10,10,80
HUR667CEB,ほうれんそう,AH27N260E,百生信託銀行,1120,16,1114,11690000,10466536755.0,550.0,10,10,10,10,10,10,10,10,80
T2KJ802W5,柚衣,J79LGCKKF,蓮ノ空コーラス部,1362,10,1115,11689000,9496131006.0,584.0,10,10,10,10,10,10,10,10,80
I60Q140YD,ゆきじょるの,J8HXTJ8TB,流し素麺同好会,1593,15,1116,11688700,17449118586.0,376.0,10,10,10,10,10,10,10,10,80
LTNMS1B5M,あるふ燈翠,PPAHU1TNY,蓮ノ空のんびり部,1350,7,1117,11683000,8500199663.0,625.0,10,10,10,8,10,10,8,9,75
0K0C0NB0A,mishiro,07WJ3V6EC,ハスノコ,1446,4,1118,11681000,,,10,10,10,10,10,10,10,10,80
HP7QWINVD,佳凛,0R8BXPRC1,ポチっ！とクラブ,1268,6,1119,11677000,,,10,10,10,10,10,10,10,10,80
C8JT0ZF4H,ミツキ,Y2R7E79U3,カワウソ同好会,1245,3,1120,11676000,8127721511.0,646.0,10,8,9,10,10,10,8,10,75
E3AQ0R2WD,リョチャノ,MTBP3B4GM,ふらわーすきすき,1389,15,1121,11675000,,,10,10,10,10,10,10,10,10,80
