player_id,player_name,search_guild_key,guild_name,DR数量,rank,point, 结算前A分数 , 结算前A rank , 结算前B分数 , 结算前B rank , 结算前C分数 , 结算前C rank ,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级,104季度等级
TXULLMP3J,ねこみや,8R49BTWW6,蓮女お嬢様クラブ,13,3410,7301875," 67,908,519,753,156 "," 3,400 "," 28,653,240,605,004 "," 3,459 ", - , - ,10,10,9,9,9,8,8,10,73,55
DT57UE7NP,たま,3BE2RELRC,見晴台,7,3411,7296600," 289,876,195,214,009 ", 651 ," 136,289,247,624,431 "," 1,143 "," 362,047,362,114,831 ", 432 ,6,10,9,9,9,8,6,10,67,51
PLE11SC0E,無軒,919XF8V2V,蓮之空大三腳,0,3412,7296000," 83,845,700,061,474 "," 3,027 "," 31,882,921,752,155 "," 3,304 "," 78,097,207,838,212 "," 3,614 ",4,4,7,4,1,2,1,7,30,22
KX55PUPWA,なお,JRAC1HYUD,SPHS-MMT,12,3413,7292700," 50,659,204,193,811 "," 3,865 "," 30,399,993,804,859 "," 3,379 "," 74,100,955,774,400 "," 3,700 ",1,8,8,9,9,5,6,8,54,40
UI4395BTN,からくさ,G0WK9025W,ああああああああ,9,3414,7291500," 48,305,191,550,985 "," 3,938 "," 48,357,818,113,968 "," 2,725 "," 79,112,182,921,690 "," 3,590 ",1,8,7,7,9,4,4,8,48,36
YNTOLZYO0,トレミス,B6KWXGHWH,蓮ノ空SIFC,11,3415,7284374, - , - , - , - , - , - ,2,10,1,6,8,2,5,7,41,29
PG06760H0,KiLlerMI,MTBP3B4GM,ふらわーすきすき,2,3416,7279800," 46,935,336,493,314 "," 3,972 "," 37,377,332,993,815 "," 3,092 "," 90,836,838,350,024 "," 3,339 ",5,10,6,8,10,5,1,10,55,44
CLG78YDBE,あるひの,948FLPMPN,まったりハス煮〜,1,3417,7273450," 90,500,318,847,420 "," 2,886 "," 5,508,759,152,655 "," 5,270 "," 110,327,390,907,722 "," 2,960 ",6,8,7,10,9,6,4,9,59,46
AVC9ZJTIR,ルイン,K8C99H42D,ルリと喜ド！愛楽,6,3418,7273200," 27,990,373,110,935 "," 4,647 "," 18,333,439,508,342 "," 4,061 "," 156,891,927,687,094 "," 2,222 ",1,7,7,9,7,4,5,9,49,35
XTLBAD21U,かわニャン,LUDNM40F8,ふくふく無言OK,2,3419,7266900," 75,609,264,238,660 "," 3,223 "," 33,494,119,237,820 "," 3,233 "," 79,456,605,783,711 "," 3,580 ",1,6,5,4,7,4,4,7,38,27
TLUVWNHM8,Jiebro,J800VVPTN,Aqours,4,3420,7256250," 89,823,580,005,720 "," 2,895 "," 6,902,845,421,981 "," 5,083 "," 74,349,571,257,691 "," 3,695 ",1,5,5,4,7,1,4,4,31,23
CMH357FRD,MIDEN,N8L41JAA7,無言 ノルマなし,12,3421,7255800," 54,453,198,656,111 "," 3,761 "," 38,411,029,545,614 "," 3,050 "," 101,579,876,072,852 "," 3,119 ",1,8,5,5,4,1,1,10,35,24
3FOUQ9FU4,海斗,L5L28YLA4,ひとり,2,3422,7254900," 55,159,689,840,619 "," 3,747 "," 44,327,017,664,880 "," 2,849 "," 55,722,250,265,509 "," 4,150 ",1,6,6,5,7,2,4,7,38,27
KB7GJ6R72,しろ,3YPGAUM04,ゆのくに天門,2,3423,7250400," 59,503,314,842,936 "," 3,616 "," 24,378,790,694,002 "," 3,693 "," 92,439,133,854,600 "," 3,305 ",1,7,5,6,5,1,4,7,36,25
8N7S57R4U,ぺけぽん,2ULM366U6,毎日がエブリデイ,4,3424,7248700," 79,982,432,439,769 "," 3,117 "," 7,464,204,955,074 "," 5,024 "," 106,809,340,771,396 "," 3,024 ",1,7,7,1,7,4,4,7,38,27
KCT0FD3B4,こえ,PH0YEPJD8,蓮ノ空北國金沢校,8,3425,7247400," 95,076,231,590,786 "," 2,791 "," 35,944,559,031,624 "," 3,145 "," 70,814,970,400,454 "," 3,801 ",2,8,7,4,4,4,4,8,41,29
BX8BLEFPT,みずいろ,D1YHB0B1A,BWO,7,3426,7243500," 129,885,948,785,970 "," 2,265 "," 62,600,072,378,477 "," 2,336 "," 190,620,215,248,807 "," 1,778 ",1,10,9,9,10,4,6,10,59,43
TDTYCNO9S,アルコバレーノ,EECF9C0N3,蓮ノ空　茨城分校,0,3427,7241700," 63,419,138,031,962 "," 3,505 "," 31,676,052,755,854 "," 3,314 "," 81,783,762,719,105 "," 3,522 ",1,6,5,4,8,1,4,8,37,25
T2ZMW9GYQ,さけ,CTW8DKV5P,まったり,2,3428,7241400," 61,556,987,009,006 "," 3,545 "," 27,091,891,359,860 "," 3,535 "," 85,066,038,242,328 "," 3,458 ",1,8,6,6,7,4,1,7,40,32
7FNCJDNRY,みゅね,NK05UMLWW,かけ込み寺クラブ,0,3429,7239075, - , - , - , - , - , - ,1,7,5,4,8,5,4,7,41,30
4PP6L2TC1,ソラ,0CBM28JP6,ほうき星,3,3430,7235950," 100,658,192,174,820 "," 2,704 "," 42,645,550,277,900 "," 2,909 "," 112,659,632,509,734 "," 2,924 ",1,7,7,7,7,4,4,8,45,33
6N0GKCHD2,ガースー,FG5VFFNRK,蓮ノ空おじさん,6,3431,7235850," 60,227,944,776,539 "," 3,587 "," 40,386,014,004,959 "," 2,975 "," 94,720,775,384,029 "," 3,242 ",4,6,1,1,1,1,4,7,25,14
4DPEMAB05,ココカメ2,AKF49TD3T,なんか,1,3432,7230300," 70,847,895,042,311 "," 3,331 "," 29,030,620,535,113 "," 3,442 "," 82,648,329,383,231 "," 3,505 ",1,7,7,7,7,4,6,8,47,33
JG8PKBFN3,ウメメメメ,N1DJVPGP8,いつでも咲けるよ,12,3433,7229400," 56,843,747,509,187 "," 3,699 "," 23,718,296,684,623 "," 3,721 "," 109,907,995,130,951 "," 2,970 ",5,9,7,5,7,5,4,10,52,38
B8G6H9HEV,あんてり,GN1798YEX,ド!ド!同好会,15,3434,7229100," 50,423,823,711,756 "," 3,876 "," 67,650,843,723,557 "," 2,216 "," 50,444,966,674,062 "," 4,297 ",5,9,9,9,10,4,7,10,63,46
O8R6M8UP4,たけうま,ABU58EVJ2,Quatuor,11,3435,7228125," 62,215,876,327,775 "," 3,529 "," 38,257,069,958,101 "," 3,056 "," 102,583,200,001,569 "," 3,096 ",5,10,5,6,10,5,5,10,56,41
99GK7VQNP,そのひぐらし,LUDNM40F8,ふくふく無言OK,9,3436,7223700," 72,066,064,178,249 "," 3,306 "," 18,264,576,449,800 "," 4,065 "," 76,681,758,017,761 "," 3,644 ",4,8,9,9,9,4,5,9,57,43
3LKER1ETS,rimel,N752V1LD6,思想の溜まり場,4,3437,7222500," 47,376,105,400,206 "," 3,957 "," 41,776,513,577,135 "," 2,933 "," 125,139,925,841,779 "," 2,705 ",1,5,7,5,7,4,4,8,41,29
E9C6MTNNV,みけねこ,48BTAPMBG,蓮ノ空魔術部,0,3438,7222200," 72,178,774,866,109 "," 3,301 "," 63,272,593,574,704 "," 2,311 "," 41,121,184,566,002 "," 4,587 ",2,7,6,6,7,4,6,9,47,32
7RBKF4QTD,fatzhi,PUJ0ERCMW,蓮ノ空倶楽部,3,3439,7221900," 62,019,628,170,859 "," 3,536 "," 31,620,080,403,416 "," 3,315 "," 70,400,897,417,018 "," 3,815 ",1,7,5,6,7,4,5,7,42,30
4DM124I0Q,るる,NG47YWRR1,繚乱！蓮ノ空,5,3440,7220400," 70,543,960,088,237 "," 3,338 "," 19,709,449,428,720 "," 3,956 "," 101,394,898,143,615 "," 3,125 ",1,2,5,1,2,1,1,5,18,12
WRP32PDR6,ジャンスン,KC1W74B9B,蓮六園,2,3441,7218150," 86,575,131,769,808 "," 2,963 "," 350,797,315,881 "," 7,265 "," 81,587,572,260,856 "," 3,524 ",2,9,8,8,7,7,1,7,49,41
E38GG76NH,とと丸,4XRHRYDW4,無言でエンジョイ,0,3442,7217700," 78,502,585,825,582 "," 3,161 "," 16,428,440,068,818 "," 4,202 "," 91,285,328,646,240 "," 3,328 ",3,6,5,5,7,4,4,7,41,30
C0H1DSB02,aoba,B2KV0EVPD,蓮ちゅきクラブ,1,3443,7213000," 176,875,942,091,975 "," 1,635 "," 32,708,911,413,423 "," 3,260 "," 127,053,131,800,523 "," 2,666 ",1,8,8,5,5,1,1,8,37,28
YMT9EOLDG,コスモ,FC8NBAJBT,ラー麺二郎金沢店,15,3444,7209950," 35,338,368,668,017 "," 4,366 "," 83,546,040,875,922 "," 1,901 "," 61,256,242,152,833 "," 4,006 ",6,10,9,9,10,9,4,6,63,53
DFZ2UBN71,瑞河の山賊,Y2R7E79U3,カワウソ同好会,5,3445,7206000," 73,506,035,867,757 "," 3,269 "," 33,171,480,301,872 "," 3,243 "," 95,922,429,552,741 "," 3,220 ",1,8,7,6,8,4,7,10,51,34
VUDJLX0U7,コウ,8M2MFU9U0,リンクライブ,7,3446,7205100," 38,446,675,711,394 "," 4,253 "," 41,068,827,426,663 "," 2,957 "," 74,744,234,152,514 "," 3,687 ",1,8,7,7,8,8,1,8,48,39
87U56P7UW,おるおる,T4WY63DB9,ういのま,3,3447,7204200," 52,355,051,134,746 "," 3,812 "," 36,041,159,583,538 "," 3,141 "," 95,704,051,429,429 "," 3,226 ",1,2,7,5,4,2,1,1,23,21
MJM7XBNN5,しほ,V8XX999F6,卍蓮村幼稚園卍,4,3448,7203500," 94,131,732,590,053 "," 2,812 "," 17,751,110,748,889 "," 4,109 "," 94,668,959,106,004 "," 3,246 ",1,9,1,10,7,4,5,8,45,32
P8X44HS43,ツンちゃん,75UJ5RB97,蓮ノ空雪野球部,5,3449,7202100," 94,302,702,221,836 "," 2,808 "," 25,119,242,871,517 "," 3,650 "," 93,683,552,742,011 "," 3,269 ",5,7,7,7,9,4,5,8,52,39
0RDPT287I,きよぴっちゃー,J8HXTJ8TB,流し素麺同好会,4,3450,7198700," 89,690,441,937,987 "," 2,898 "," 93,391,543,984,558 "," 1,713 "," 76,100,820,976,049 "," 3,654 ",4,7,7,8,7,4,5,8,50,37
A8UAN5PTG,123,YAD615PCK,蓮を咲かせる泥達,2,3451,7198500," 60,251,110,940,744 "," 3,586 "," 41,116,697,928,030 "," 2,956 "," 62,351,339,941,330 "," 3,978 ",1,6,5,6,5,1,1,6,31,24
FNTPXR1YB,坂木,DFXN9DB2H,どんぐり共和国,2,3452,7198100," 80,795,764,981,998 "," 3,093 "," 16,962,340,286,843 "," 4,157 "," 93,956,657,674,012 "," 3,262 ",7,7,1,8,9,4,4,8,48,36
0YBGVY4TT,ゴルシのにんじん,ANCNM0UPK,スクスタ適当部,3,3453,7188900," 33,710,531,490,739 "," 4,422 "," 28,232,506,106,866 "," 3,477 "," 106,397,537,962,553 "," 3,029 ",1,6,5,6,5,1,4,7,35,24
OW91V21OW,こなこな,N752V1LD6,思想の溜まり場,3,3454,7188300," 44,850,873,453,329 "," 4,038 "," 36,696,555,557,529 "," 3,116 "," 86,415,904,367,006 "," 3,422 ",4,9,8,8,8,1,3,10,51,38
MDD8KV54P,ββ,L28X4MDJN,アフター観たいぞ,1,3455,7185900," 98,083,868,797,831 "," 2,746 "," 23,074,824,821,067 "," 3,751 "," 75,114,904,151,214 "," 3,679 ",1,7,7,7,7,4,5,8,46,33
A0LGULATJ,あきらーた,573J1JVVK,かほかほ,0,3455,7185900," 72,725,952,997,528 "," 3,287 "," 24,390,125,170,735 "," 3,692 "," 102,307,499,082,177 "," 3,107 ",3,6,6,4,7,2,4,7,39,28
YQJ5WBDUB,にゃるろって,BKUHCT7WF,蓮女お嬢様部,4,3457,7177850," 30,907,832,783,219 "," 4,524 "," 13,095,640,554,392 "," 4,455 "," 122,541,540,901,505 "," 2,747 ",3,7,7,5,8,4,6,9,49,34
NBS5ZIBJL,無害声豚,NC2YT2V28,蓮之愛同予者何人,12,3458,7177400," 92,732,028,615,851 "," 2,844 "," 33,670,884,023,643 "," 3,226 "," 90,993,691,435,995 "," 3,331 ",3,6,7,7,7,4,1,7,42,34
0G5LN9DZ8,抹茶,7XH3K4GBT,LLP,15,3459,7176925, - , - , - , - , - , - ,5,10,9,5,5,6,6,10,56,40
IPZ09MIB9,みらは,YC3DCPM7M,福井大学ラ研,2,3460,7174300," 99,359,701,209,406 "," 2,728 "," 33,548,276,736,291 "," 3,231 "," 122,943,804,262,479 "," 2,738 ",1,2,7,8,8,1,5,9,41,27
KEPGV594M,める,EFYYG9TAY,ご隠居さーくる,2,3461,7173900," 56,605,361,455,331 "," 3,707 "," 52,186,731,526,548 "," 2,615 "," 60,582,251,633,548 "," 4,017 ",3,8,5,1,8,4,5,4,38,29
J2G5F9NAF,Sammy,3HDDYR4FU,旅人,1,3462,7173600," 60,732,510,950,924 "," 3,572 "," 46,382,639,462,988 "," 2,778 "," 70,094,187,106,723 "," 3,820 ",4,6,2,4,4,5,4,6,35,25
U9GT1MYFB,よし,NJBBTCY3A,かにかに！,0,3463,7171800," 56,307,767,356,501 "," 3,717 "," 19,594,960,480,792 "," 3,971 "," 128,007,892,886,637 "," 2,646 ",2,7,7,7,7,4,4,8,46,34
6SHZ8O7IE,ミム,11KVGWXAK,藤島幼稚園蓮組,3,3464,7168500," 71,489,403,903,281 "," 3,322 "," 25,912,629,102,752 "," 3,608 "," 80,259,531,274,348 "," 3,564 ",1,8,8,7,7,4,5,8,48,35
A4CYMFS63,黒澤金剛石,R181MKNX1,みらくらは人生！,9,3465,7166850," 67,672,361,752,642 "," 3,414 "," 59,802,130,932,926 "," 2,411 "," 23,803,644,217,152 "," 5,239 ",5,9,5,6,7,5,6,9,52,37
5LWEZ3CPP,せな,BWD9U1EJ2,蓮之空中国同好会,12,3466,7166400," 94,920,381,358,222 "," 2,794 "," 15,487,835,726,106 "," 4,275 "," 74,124,902,935,398 "," 3,699 ",1,8,4,1,8,4,5,8,39,26
R915WM491,またたび,N2KCENRKH,猫＆旅大好き部,12,3467,7164700," 28,792,785,814,099 "," 4,606 "," 39,813,404,164,544 "," 2,993 "," 145,097,506,412,229 "," 2,376 ",4,6,6,5,7,4,4,8,44,32
G684OCLSF,ささ子,W09WBG3HY,どろんちゅ,6,3468,7163700," 58,076,927,109,289 "," 3,663 "," 32,633,251,454,911 "," 3,262 "," 53,096,719,616,759 "," 4,226 ",5,6,9,4,7,3,5,7,46,34
XC8W4WDDG,ヨチオ,FN6HMA6KH,さやか激推し,1,3469,7162200," 66,345,159,137,129 "," 3,439 "," 29,411,185,562,045 "," 3,426 "," 80,029,515,168,907 "," 3,569 ",1,7,1,6,8,4,4,7,38,27
0JY49CDHJ,しびさん,BEMED3RY1,無言無課金ok,3,3470,7159500," 69,878,417,555,736 "," 3,350 "," 39,472,590,641,411 "," 3,006 "," 71,512,385,742,468 "," 3,776 ",4,8,8,6,8,4,4,8,50,38
JDBC73V2E,缀星拥月•音,919XF8V2V,蓮之空大三腳,0,3471,7158900," 51,620,516,600,550 "," 3,834 "," 74,678,660,402,746 "," 2,071 "," 37,505,233,780,008 "," 4,714 ",4,9,8,4,4,8,6,8,51,37
2423LNY1P,野依,BTVC9G95X,FES用,1,3472,7157050," 71,249,197,454,067 "," 3,325 "," 58,859,248,526,373 "," 2,438 "," 19,393,036,202,858 "," 5,417 ",8,10,10,7,10,10,6,10,71,55
DOEFYHPS5,青いバラ,RF5215M2U,スクステ同好会②,9,3473,7154400," 59,061,698,305,266 "," 3,630 "," 16,336,530,435,062 "," 4,211 "," 75,450,546,804,918 "," 3,671 ",1,7,7,4,5,4,4,8,40,28
IKGXEWZ7Z,saka,JDAG79TG7,百合ノ空観察部,6,3474,7152900," 165,876,738,285,071 "," 1,773 "," 67,042,836,177,213 "," 2,234 "," 165,618,108,919,753 "," 2,093 ",1,7,5,5,5,1,6,10,40,24
182PYVUKC,るーすい,WLFW6UCX5,無敵級ビリーバー,2,3475,7148900," 134,423,737,070,116 "," 2,206 "," 56,981,063,805,734 "," 2,475 "," 121,314,144,484,959 "," 2,771 ",5,7,8,4,10,4,4,10,52,38
ODB9TPVPK,Su☆Ga☆Ma,E7R11MYE8,ゆったり蓮ノ空,0,3476,7146600," 51,388,580,252,465 "," 3,842 "," 30,885,501,308,874 "," 3,357 "," 86,738,026,026,515 "," 3,412 ",1,7,5,5,5,4,4,7,38,27
BSG9GKEGX,タツルン,V1C2TB6KA,伊達ヶ丘,7,3477,7146300," 87,342,244,645,526 "," 2,951 "," 22,626,944,913,561 "," 3,776 "," 48,560,341,729,071 "," 4,347 ",3,8,8,6,9,4,5,10,53,38
PWE31G4N1,霜月,BKUHCT7WF,蓮女お嬢様部,12,3478,7145100," 65,204,610,877,044 "," 3,460 "," 35,438,265,527,242 "," 3,158 "," 77,670,830,073,831 "," 3,626 ",1,6,5,7,5,4,4,7,39,28
0E0MK1WCE,てんぱ,06DCWC1RE,とりあえず参戦用,3,3479,7141550," 124,392,410,425,314 "," 2,334 "," 47,945,615,903,079 "," 2,740 "," 89,597,878,217,440 "," 3,362 ",3,8,1,3,5,4,5,8,37,24
5AC20S1SB,CEiS,FH7G62PKW,月火水木金土日,7,3480,7138200," 87,675,137,151,424 "," 2,940 "," 27,757,926,852,787 "," 3,499 "," 158,752,360,232,095 "," 2,199 ",2,8,8,6,10,6,4,8,52,40
JRT9COU68,1192,VW65MCVF8,スリスリーズ,15,3481,7138000," 26,779,044,839,686 "," 4,693 "," 550,736,229,280 "," 6,943 "," 303,447,448,742,973 ", 777 ,4,9,9,10,1,1,6,5,45,34
ELURNGUDH,とーすい,L28X4MDJN,アフター観たいぞ,10,3482,7135200," 60,642,246,030,185 "," 3,575 "," 57,595,285,177,539 "," 2,465 "," 48,305,724,166,812 "," 4,355 ",5,8,8,8,8,6,4,8,55,43
8NW8OZ4EX,参多,K25DPPGT9,圧倒的にまったり,4,3483,7131950," 59,723,225,846,125 "," 3,607 "," 69,010,434,727,618 "," 2,183 "," 50,920,761,619,597 "," 4,282 ",7,10,10,8,10,7,10,10,72,52
T9AF9WX02,SR Inami,GVY1F8C9D,花咲くラブライ部,2,3484,7129500," 53,250,160,453,063 "," 3,786 "," 39,403,845,797,393 "," 3,010 "," 59,925,573,836,740 "," 4,039 ",4,9,5,7,8,2,4,8,47,35
MTEALG8VB,りんご,0CEA9XFKR,蓮ノ空の泥人会,7,3485,7124400," 75,772,243,039,946 "," 3,222 "," 35,263,762,252,920 "," 3,163 "," 59,672,368,496,737 "," 4,046 ",6,8,6,6,8,1,4,8,47,35
F2CXXUVHH,はすき,FG5VFFNRK,蓮ノ空おじさん,12,3486,7116500, - , - , - , - , - , - ,5,7,7,7,7,4,6,9,52,37
01CXA93FD,ゼロ,N7GLY2RUW,百生銀行,2,3487,7114200," 80,845,740,082,588 "," 3,092 "," 26,544,680,190,423 "," 3,568 "," 89,996,009,649,660 "," 3,356 ",1,6,5,7,7,4,5,10,45,30
9Z2DLEZD7,ひさを@にこ誕,573J1JVVK,かほかほ,3,3487,7114200," 59,163,737,173,161 "," 3,626 "," 24,451,635,488,949 "," 3,687 "," 86,136,963,901,565 "," 3,432 ",7,8,7,7,8,1,1,10,49,38
AH3M6YMJK,HANN,T7J89541B,日語漢語蓮愛団,2,3489,7106400," 53,657,882,818,097 "," 3,776 "," 60,540,112,681,583 "," 2,396 "," 49,886,694,147,419 "," 4,313 ",4,4,3,6,2,1,4,4,28,20
YXZEJMR8S,タイムタイラント,VP0K6KF0K,蓮ノ空大好き!!,12,3490,7104600," 73,588,322,907,906 "," 3,266 "," 33,026,444,316,158 "," 3,251 "," 61,302,018,795,108 "," 4,003 ",7,8,7,7,7,4,4,8,52,40
EM095F8J2,栗栖樽甲斐座,T2XRMGEAE,蓮根無言会,0,3490,7104600," 71,926,276,396,270 "," 3,309 "," 67,485,280,168,399 "," 2,221 "," 38,430,960,529,406 "," 4,686 ",3,8,7,7,7,3,6,7,48,35
FG44KGL6K,天狗（てんぐ）,9JTF508LB,スクスタ亡霊部,15,3492,7101900," 86,437,737,101,461 "," 2,965 "," 15,018,689,300,634 "," 4,308 "," 108,980,713,974,866 "," 2,987 ",4,10,6,6,8,5,5,8,52,39
QYCYJQ8OZ,スラ,3FF3NB77X,せーはす愛好会,4,3493,7101300," 86,316,010,828,828 "," 2,969 "," 31,184,403,985,078 "," 3,336 "," 94,470,828,485,804 "," 3,253 ",3,7,7,7,7,4,5,4,44,35
04REXQRZE,ユーロ,9X07VGM42,近江町食べ歩き隊,3,3494,7100100," 66,201,562,780,783 "," 3,441 "," 22,295,156,885,971 "," 3,788 "," 70,993,806,773,017 "," 3,791 ",1,8,2,8,8,4,5,9,45,31
U5LL8KJFM,百生ぶんぶんまる,DKPMRA0TA,蓮ノ空奉仕部,0,3495,7097675," 63,761,405,806,662 "," 3,495 "," 26,536,453,249,791 "," 3,569 "," 126,618,618,025,110 "," 2,673 ",1,6,6,5,7,4,4,7,40,29
LITMEQZOE,Renaria,279NUYU7C,れんこん,13,3496,7096500," 63,561,930,194,850 "," 3,497 "," 48,983,083,787,173 "," 2,706 "," 59,762,590,043,733 "," 4,043 ",1,7,7,1,7,4,4,9,40,27
F7Y46AMZ0,Scarlet,LUDNM40F8,ふくふく無言OK,9,3496,7096500," 78,665,930,880,904 "," 3,160 "," 30,781,173,936,528 "," 3,360 "," 87,334,297,293,150 "," 3,402 ",1,8,7,4,9,2,4,8,43,31
VPPQ0ITXX,あじな,HBK6KCRPP,無言でおけ,15,3498,7095600," 45,261,775,612,425 "," 4,025 "," 37,259,345,979,709 "," 3,100 "," 78,249,662,921,983 "," 3,610 ",6,8,4,7,7,4,6,10,52,36
ZQSNNQLAG,ぴぃ,2NY9H8BR9,乙宗紅茶館,3,3499,7093375," 104,472,933,316,636 "," 2,644 "," 42,067,020,941,985 "," 2,924 "," 171,065,428,965,768 "," 2,015 ",7,8,9,8,7,5,5,10,59,44
67NKLBLP3,ハル,CWPWP1266,さすさや,2,3500,7093300," 64,623,349,202,446 "," 3,473 "," 31,448,214,488,120 "," 3,324 "," 117,845,557,417,248 "," 2,847 ",2,10,8,6,9,4,4,7,50,39
C2NMDFKG4,金木犀,919XF8V2V,蓮之空大三腳,11,3501,7091100," 61,267,082,739,845 "," 3,554 "," 33,046,155,143,571 "," 3,249 "," 66,452,980,399,209 "," 3,898 ",4,8,5,2,5,2,4,8,38,26
KELAXQ9TF,みのゆ,CTW8DKV5P,まったり,12,3502,7087500," 57,679,605,503,629 "," 3,673 "," 8,092,662,094,205 "," 4,953 "," 125,757,411,592,649 "," 2,689 ",4,8,7,7,7,6,4,8,51,39
AYB73K1K5,kaho,6MWHCNJE8,蓮之空小賣部,0,3503,7084800," 27,799,830,492,958 "," 4,660 "," 61,320,479,225,225 "," 2,372 "," 74,767,787,482,086 "," 3,686 ",3,8,6,5,7,2,4,8,43,31
KEA9AE70L,Fesia,0XUV5025C,めぐめぐバブり隊,5,3504,7078850," 168,174,668,451,716 "," 1,741 "," 37,161,542,656,540 "," 3,102 "," 108,687,667,391,180 "," 2,992 ",3,8,7,9,7,5,5,8,52,39
ANN8U7K5N,しろい,N1DJVPGP8,いつでも咲けるよ,2,3505,7075900," 69,693,761,323,216 "," 3,355 "," 3,370,015,199,646 "," 5,634 "," 106,596,773,103,893 "," 3,028 ",1,8,7,5,7,4,4,9,45,32
8RDB2RWKT,ハヤサク,97BGFLKW9,◯◯◯,3,3506,7075500," 103,874,593,102,037 "," 2,656 "," 71,287,303,163,037 "," 2,141 "," 93,076,510,883,253 "," 3,286 ",1,10,8,8,8,1,5,9,50,36
DU3SEW43K,Makuno,BXHG2KXAD,idol.st,11,3507,7072500," 55,384,057,550,292 "," 3,741 "," 35,526,571,871,245 "," 3,157 "," 55,021,102,929,813 "," 4,169 ",3,8,7,6,8,4,6,8,50,36
4EEDGJ5MY,前ショー,JTX1G19BP,さやかほ癒し会,13,3507,7072500," 160,736,788,388,374 "," 1,854 "," 40,448,204,731,116 "," 2,973 "," 183,107,410,621,686 "," 1,858 ",4,9,1,8,8,7,5,7,49,37
DM8C6N22V,なり,V6VCA0C4N,ドル家の『D』,0,3509,7071600," 61,527,183,835,693 "," 3,546 "," 38,063,451,100,237 "," 3,067 "," 89,092,665,459,304 "," 3,369 ",6,7,5,5,7,4,4,8,46,34
713LJLM9P,シグナレン,XE8513HNP,喫茶カワウ空✨,6,3510,7065600," 69,454,597,183,522 "," 3,367 "," 47,830,421,856,691 "," 2,742 "," 63,494,293,396,390 "," 3,956 ",3,5,2,1,1,4,1,10,27,16
FLLY0T11C,ぺきんだっく,5W8RPRVUA,ド！ド！泥！,12,3511,7065475," 73,219,126,069,507 "," 3,275 "," 1,899,779,984,756 "," 6,024 "," 116,448,892,702,085 "," 2,866 ",2,10,1,8,5,4,5,10,45,30
V2AU5HAB1,三日月,NJBBTCY3A,かにかに！,13,3512,7064100," 104,866,244,746,349 "," 2,635 "," 30,917,712,388,570 "," 3,355 "," 97,126,945,604,074 "," 3,198 ",4,9,9,9,10,4,6,9,60,45
B37W5J7C4,コトコト,43HRXMXWA,無言OKクラブ,10,3513,7063500," 47,676,282,190,957 "," 3,945 "," 45,302,611,683,545 "," 2,817 "," 74,904,557,531,666 "," 3,684 ",3,10,7,5,8,4,4,9,50,37
JRPYTNK27,あきおらいざー,HXVYGL96H,初々しい対抗戦,0,3514,7062600," 92,447,573,775,120 "," 2,851 "," 58,652,916,875,753 "," 2,444 "," 109,134,322,324,653 "," 2,981 ",1,7,7,5,8,4,4,8,44,32
B8CX0Y8C9,kor,9RYR14H9L,ソロマターリ,2,3515,7061400," 68,830,985,161,370 "," 3,382 "," 41,302,081,917,000 "," 2,951 "," 75,765,442,343,378 "," 3,663 ",1,7,3,6,5,1,6,6,35,23
V2LHVVUHN,ペリドット,4FXPC55PY,PPIHクラブ,0,3516,7060800," 55,688,174,785,785 "," 3,731 "," 17,677,283,889,243 "," 4,115 "," 86,157,003,652,802 "," 3,431 ",5,9,8,7,9,5,5,8,56,43
6YOU657UG,宝生永夢,5KK3DFY18,MUGEN∞,3,3517,7060400," 74,891,554,946,997 "," 3,242 "," 24,658,821,827,073 "," 3,679 "," 117,437,190,269,007 "," 2,853 ",6,8,7,9,10,6,6,10,62,46
6UR6X71C2,コーネル,26CAPRWLJ,大倉庫救助隊,0,3518,7059600," 72,484,650,085,601 "," 3,292 "," 27,866,894,582,739 "," 3,491 "," 68,571,137,771,988 "," 3,850 ",3,4,4,4,4,2,4,6,31,21
1EPL8BWKY,ミズ輝,KXB93FVTR,フラワーガーデン,2,3519,7058700," 71,008,169,569,450 "," 3,330 "," 20,492,261,602,672 "," 3,902 "," 99,045,021,060,357 "," 3,165 ",4,7,9,6,5,5,3,5,44,36
8VV13U8E2,レイジ,7B8K574NX,GEAR,10,3520,7053600," 36,575,920,862,559 "," 4,319 "," 34,416,537,649,120 "," 3,194 "," 85,063,491,710,866 "," 3,459 ",1,9,7,8,8,5,5,9,52,38
JJW9NIOIO,クラトキノ,JU476V6K9,ポチッ！,6,3521,7053000," 108,013,171,408,641 "," 2,575 "," 39,601,055,707,208 "," 2,999 "," 24,372,325,684,314 "," 5,219 ",1,7,7,8,9,4,5,10,51,36
E04ABF4HH,じーえむ,YLJ2PP4X4,全日本謝罪同好会,5,3522,7052700," 52,490,838,310,662 "," 3,807 "," 36,661,135,228,234 "," 3,118 "," 71,491,269,999,884 "," 3,778 ",4,7,6,5,7,5,1,8,43,34
W413KCJ21,花宮ももこ,W3F0URUJC,梢先輩応援団,5,3523,7049700," 86,095,218,492,578 "," 2,974 "," 37,734,189,370,885 "," 3,079 "," 73,999,582,433,178 "," 3,704 ",2,9,6,3,2,2,2,6,32,24
