player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
U1IQYBNI5,通りすがりの人,3F9P3U95T,ଳ天地鱏明の空ଳ,1873,16,63,13955000,10,10,10,10,10,10,10,10,80
8E70ID58F,あるとす,WN5B7VKPU,きんぴられんこん,1860,20,67,13945000,10,10,10,10,10,10,10,10,80
1Y0XFNNDJ,かなたなか,EYN9H9N16,蓮すきすきクラブ,1817,19,67,13945000,10,10,10,10,10,9,9,10,78
R0UE3XEUP,だちょう,95TAREFPT,ご自由にどうぞ,1699,20,69,13900000,10,10,10,10,10,10,10,10,80
9L52YPRA1,ハミングバード,3F9P3U95T,ଳ天地鱏明の空ଳ,1833,13,70,13880000,10,10,10,10,10,10,10,10,80
WCN6J32TG,しみちゃん,0TKFF5EG3,サークル名募集中,1758,18,71,13870000,10,10,10,10,10,10,10,10,80
W6WFFMRAU,ほむまん,11FB0EDDT,スクステ同好会,1753,18,72,13845000,10,10,10,10,10,10,10,10,80
VGWT7LCX7,ZUC,3F9P3U95T,ଳ天地鱏明の空ଳ,1816,18,73,13810000,10,10,10,10,10,10,10,10,80
NXVRLTLHM,たわし,11FB0EDDT,スクステ同好会,1207,13,74,13805000,10,10,10,10,10,10,10,10,80
BJI9H7CC6,エイジ,PBRDPWEY1,村村会,1764,12,75,13800000,10,10,10,10,10,10,10,10,80
L8VJOGDKM,わ,3F9P3U95T,ଳ天地鱏明の空ଳ,1900,20,76,13755000,10,10,10,10,10,10,10,10,80
4TIMH0CPX,ソフール,KXB93FVTR,ブルームガーデン,1772,21,77,13740000,9,10,10,9,10,10,10,10,78
RV0TDDA7D,ブリてっか,EYN9H9N16,蓮すきすきクラブ,1814,19,78,13735000,10,10,10,9,8,10,10,10,77
62NPMRQF6,ふく,3F9P3U95T,ଳ天地鱏明の空ଳ,1796,17,79,13730000,10,10,10,10,10,10,10,10,80
4F1HIHA3J,きびだんごうどん,11FB0EDDT,スクステ同好会,1885,20,80,13725000,10,10,10,10,10,10,10,10,80
NC6WJYFVX,でら,EYN9H9N16,蓮すきすきクラブ,1905,19,81,13720000,6,7,10,6,10,9,10,9,67
ZAHTN08A4,まいにち,WTJV514G9,蓮ノ空のお弁当屋,1757,18,82,13715000,10,10,10,10,10,10,10,10,80
OJ8LRLQKO,抹茶あいす,1DU9LCND7,蓮ノ空すこやか部,1828,21,83,13705000,9,10,10,9,10,9,10,10,77
8Q0P3A5Y5,よしお,CM5THHYHB,「」ノ空だけれど,1839,21,84,13700000,10,10,10,10,10,10,10,10,80
KXMPLAX04,ろーぱす,3F9P3U95T,ଳ天地鱏明の空ଳ,1650,17,85,13688500,8,10,10,9,10,10,9,10,76
EQOU1ZZS7,葵,VW65MCVF8,スリスリーズ,1789,19,86,13682500,10,10,10,9,9,8,10,10,76
ROKS5RRX4,れんこん,EYN9H9N16,蓮すきすきクラブ,1823,21,87,13670000,9,10,10,8,10,10,10,10,77
4W6BIX284,リリィ♡,FK5MUK0ET,くる♡すきクラブ,1878,21,88,13650000,10,10,10,10,10,10,10,10,80
5GUR9X53N,すてぽ,2B97MH4YA,同じ話し何回も…,1762,19,89,13640000,10,10,10,10,10,10,10,10,80
TW9L2LKS7,暗視モード搭載型,YE7CX8RNP,蓮ノ大三十角,1915,15,90,13615000,10,10,10,10,10,10,10,10,80
82AHP3EY8,じいなぴー,AH27N260E,百生信託銀行,1230,10,91,13610000,10,10,10,10,10,10,10,10,80
LQEN0GFVZ,ごろーざ,WN5B7VKPU,きんぴられんこん,1865,21,92,13595000,10,10,10,10,10,10,10,10,80
56DXP4XGM,osA_,3F9P3U95T,ଳ天地鱏明の空ଳ,1615,15,93,13570000,10,10,10,10,10,10,10,10,80
L6HBG7C3L,あまらく@,0TKFF5EG3,サークル名募集中,1777,19,94,13565000,9,10,10,9,10,9,10,10,77
LVRF4GDVF,るびたぬ,2K5AM4RV0,とろぺりです,1600,19,95,13530000,8,10,10,10,10,10,7,10,75
ANDHY0LMT,こっしー,CX967RTGY,おんゆあさーくる,1395,21,96,13525000,10,10,10,9,10,10,10,10,79
7TAQGMS8W,平成,PBRDPWEY1,村村会,1715,17,97,13520000,8,10,10,9,10,9,10,8,74
45NY6HUBX,かいこ,3F9P3U95T,ଳ天地鱏明の空ଳ,1590,20,98,13495000,10,10,10,10,10,10,10,10,80
CO2UVBYHH,不信感,PBRDPWEY1,村村会,1765,10,98,13495000,9,10,10,8,9,8,9,10,73
0USG3I0AK,K,EYN9H9N16,蓮すきすきクラブ,1739,19,100,13460000,10,10,10,9,10,9,10,10,78
JCTUKGY3G,あら…♡がみ,RWARTHA1M,乙宗梢大好き部,1667,20,101,13400000,8,10,10,8,10,10,10,10,76
CHJFWLKCN,wag,11FB0EDDT,スクステ同好会,1649,20,101,13400000,10,10,10,9,9,10,10,10,78
KBI8MUTYD,まけれれ,EYN9H9N16,蓮すきすきクラブ,1888,20,103,13395000,10,10,10,10,10,10,10,10,80
P4ZNDWHDA,どんき,GXR6C85BT,花帆ちゃん親衛隊,1808,20,104,13380000,10,10,10,10,10,10,10,10,80
A172AA7DD,にしん,3F9P3U95T,ଳ天地鱏明の空ଳ,1833,9,105,13378500,10,10,10,10,10,10,10,10,80
FVG9O3T6M,484,CX967RTGY,おんゆあさーくる,1859,20,106,13365000,10,10,10,10,10,10,10,10,80
DEVDG82YE,ジョーくん,11FB0EDDT,スクステ同好会,1624,12,107,13360000,10,10,10,10,10,10,10,10,80
WKO5MRT84,NANA,7R8NKPAB1,花帆推し倶楽部,1629,21,108,13358000,10,10,10,10,10,10,10,10,80
X0N1L475X,トツナシトツアリ,PBRDPWEY1,村村会,1766,18,109,13350000,9,10,10,10,9,9,10,10,77
VK5FCXKLC,ぐっちー,M5LHG6R4T,乙宗動物園,1467,17,110,13345000,8,10,10,9,10,8,10,10,75
QUQRGUWJL,にしおり,49AMYCXCD,ルドベキア,1735,20,111,13330000,10,10,10,10,10,10,10,10,80
ZYAP6N76H,ぬわぁんでよぉ,3F9P3U95T,ଳ天地鱏明の空ଳ,1727,19,111,13330000,10,10,10,10,10,10,10,10,80
6PNANEUV0,なの,WN5B7VKPU,きんぴられんこん,1864,21,113,13310000,10,10,10,10,10,10,10,10,80
GGFPWA50K,ゆ〜仮,9YG7C0VM7,綴理と無言で昼寝,1799,21,114,13260000,10,10,10,10,10,10,10,10,80
NT480V79A,ゆざくら,PBRDPWEY1,村村会,1629,18,115,13255000,10,10,10,10,10,10,10,10,80
D0RVYCT5J,カチカチの徒町,V4A5MP41E,徒町チャレンジ！,1539,12,116,13220000,9,10,10,7,10,7,7,7,67
9ENVXR95K,マオ,M5LHG6R4T,乙宗動物園,1724,19,116,13220000,8,10,10,8,10,9,8,10,73
4YU95R6BA,ティー,11FB0EDDT,スクステ同好会,1191,17,118,13210000,10,10,10,9,10,10,10,10,79
7Y91YGHL0,taka,M5LHG6R4T,乙宗動物園,1310,15,119,13180000,10,10,10,10,10,10,10,10,80
Y2LLTQ4MF,Lautrum,M5LHG6R4T,乙宗動物園,1858,21,119,13180000,10,10,10,10,10,10,10,10,80
TY8GAY6VP,れいしす,YE7CX8RNP,蓮ノ大三十角,1347,13,121,13176000,10,10,10,10,10,10,10,10,80
64M70NFSR,いなば,YE7CX8RNP,蓮ノ大三十角,1840,20,122,13160000,6,9,10,6,10,8,10,10,69
WK70A6MEG,こへい,N7GLY2RUW,百生銀行,1821,20,122,13160000,9,10,10,8,10,9,10,10,76
OWS2KA4SW,ごみょ,49AMYCXCD,ルドベキア,1780,16,124,13144500,10,10,10,10,10,10,10,10,80
YJ59JYKBT,やぎとしき,N7GLY2RUW,百生銀行,1775,21,125,13135000,4,10,10,10,10,10,10,10,74
W0WYHMBR4,リョータ,49AMYCXCD,ルドベキア,1470,18,126,13125000,10,10,10,10,10,10,10,10,80
J2U81HBDL,Kaz@よしりこ,8P39YRA1L,慈と愉快な仲間達,1712,15,127,13097500,10,10,10,10,10,10,10,10,80
ARB6FHC6U,なべし,11FB0EDDT,スクステ同好会,1717,21,128,13095000,10,10,10,10,10,10,10,10,80
ND6DAW05J,パトリシア,,,1620,16,128,13095000,10,9,10,9,10,10,10,10,78
59VWBERDV,しゃっく,3F9P3U95T,ଳ天地鱏明の空ଳ,995,7,130,13090000,10,10,10,10,10,10,10,10,80
TD60MU94M,チロリン,RFYKY8DCD,LA.LA.LA,1482,9,131,13070000,10,10,10,10,10,10,9,10,79
GUUN5GB0W,むうげ,BKUHCT7WF,蓮女お嬢様部,1338,18,132,13065000,9,10,10,10,10,10,10,10,79
IN27C39RY,スス,48BTAPMBG,蓮ノ空魔術部,1846,21,133,13055000,10,10,10,10,10,10,10,10,80
KYXUCDX5P,米豆梨（みどり）,9YM3DBTB7,泥民館,1944,15,134,13044000,10,10,10,10,10,10,10,10,80
8DSWY1SNL,お茶とコーヒー,HBUK6F7CC,乙宗梢なりきり部,1862,21,135,13030000,10,10,10,10,10,9,10,9,78
PG3THEV4C,あお,EYN9H9N16,蓮すきすきクラブ,1663,18,136,13020000,8,10,10,9,10,9,10,10,76
LF6E9CG7H,マリジャ,VP0K6KF0K,蓮ノ空大好き!!,1610,20,136,13020000,9,10,10,8,10,8,7,10,72
36TAUERL7,つきゆび,0TKFF5EG3,サークル名募集中,1408,21,136,13020000,8,10,10,8,10,8,10,10,74
CPU567Q5P,あいざっく,8M6UDX260,ぽけもん好き,1709,12,136,13020000,9,10,10,10,9,10,10,10,78
76L1SWWX0,カプ・デカホ,GXR6C85BT,花帆ちゃん親衛隊,1765,21,140,12990000,10,10,10,10,10,10,10,10,80
U587LWLVX,やきたこ,YE7CX8RNP,蓮ノ大三十角,1385,12,141,12930000,9,10,10,9,9,10,10,9,76
AHTUCR3W8,ワタ,YFADYJVW4,FPS好きクラブ,1530,20,142,12920000,10,10,10,10,10,10,9,10,79
KPW0D8CBK,F0X,GKR9TEBYC,毎日がホリデイ♪,1160,15,143,12916000,10,10,10,10,10,10,10,10,80
FZMYZZPRK,彩花,FK5MUK0ET,くる♡すきクラブ,1598,17,144,12915000,8,10,10,8,10,10,7,8,71
5Z53SYIYH,Shio,11FB0EDDT,スクステ同好会,1557,20,145,12900000,8,10,10,8,10,8,8,10,72
W9865YUF6,コクマロ,V4A5MP41E,徒町チャレンジ！,1018,15,146,12890000,10,10,10,10,10,10,10,10,80
FN9BYATDE,EVO,11FB0EDDT,スクステ同好会,1672,16,147,12880000,8,10,10,8,10,10,10,10,76
C0BE0UEXT,あ,3F9P3U95T,ଳ天地鱏明の空ଳ,1025,3,148,12877000,10,10,10,10,10,10,10,10,80
ZLU168QJU,かつ,FG5VFFNRK,蓮ノ空おじさん,1820,21,149,12855000,10,10,10,10,10,10,10,10,80
152BPF239,たると,YE7CX8RNP,蓮ノ大三十角,1662,13,150,12852000,9,10,10,9,10,9,9,10,76
H4VR0D1DV,そー,WN5B7VKPU,きんぴられんこん,1763,14,151,12840000,9,10,10,9,10,10,9,10,77
8WYMG9D4G,らり,R181MKNX1,みらくらは人生！,1523,17,152,12827000,10,10,10,10,10,10,10,10,80
W51RD80OU,赤飯のごま塩,49AMYCXCD,ルドベキア,1761,17,153,12824000,10,10,10,10,10,10,10,10,80
OOC27PRN6,リリィ,11FB0EDDT,スクステ同好会,1825,7,154,12815000,7,10,10,7,10,7,7,8,66
3LEXE0E48,わかめ,49AMYCXCD,ルドベキア,1518,20,155,12810000,10,10,10,10,10,10,10,10,80
22F9H0NK0,かじみん,JTX1G19BP,さやかほ癒し会,1721,21,156,12800000,10,10,10,10,10,10,10,10,80
4FGPNYMSS,てんよし,HE0GK3EPE,瑞蓮プロカ倶楽部,1798,16,156,12800000,10,10,10,10,10,10,10,10,80
KGMNM4FBR,ラスカル,RWARTHA1M,乙宗梢大好き部,1148,11,158,12785000,10,10,10,10,10,10,10,10,80
ZBUDOU3B0,凸,N1JM7M3YC,丘側,1806,19,159,12778000,10,10,10,10,10,10,10,10,80
CS46LXDBO,ひらひら,RFYKY8DCD,LA.LA.LA,1742,19,160,12775000,10,10,10,10,10,10,10,10,80
C7IMXOP79,ナーガ,RWARTHA1M,乙宗梢大好き部,1786,8,161,12766000,9,10,10,9,10,10,10,9,77
YXT22ACK2,honokaho,M8FM7P139,蓮ノ空ひとり旅部,1765,21,162,12765000,10,10,10,10,10,10,10,10,80
0STI22GS3,マウスル,RWARTHA1M,乙宗梢大好き部,1858,21,163,12730000,10,10,10,10,10,10,10,10,80
02DY8MLAP,蓮き,YFADYJVW4,FPS好きクラブ,1591,21,164,12725000,10,10,10,10,10,10,10,10,80
FSHR5FP4W,Kian,KT4C59NXG,めぐ島,1840,21,165,12715000,10,10,10,10,10,10,10,10,80
49TUEFEKF,もふもふまじん,RWARTHA1M,乙宗梢大好き部,1815,20,166,12707000,10,10,10,10,10,10,10,9,79
3X404K304,いけ,GR65FP8VN,蓮好き,1005,12,167,12705000,10,10,10,10,10,10,10,10,80
7L6LDY5MT,HanDaEun,YE7CX8RNP,蓮ノ大三十角,1889,21,168,12695000,7,10,10,7,10,7,10,10,71
ZUTDBP2C0,Qくん,J7N4W6Y1K,こずミックラブ♡,1832,18,169,12665000,10,10,10,10,10,10,10,10,80
ZYR6MKI25,Larkspur,2K5AM4RV0,とろぺりです,1632,17,170,12657000,10,10,10,10,10,10,10,10,80
K44BPYK0F,まーほむ,1H5P6KV81,さやかの水着,1564,20,171,12640000,10,10,10,10,10,9,9,10,78
KWNXKNY6X,8884844,49AMYCXCD,ルドベキア,1851,20,172,12573000,10,10,10,9,10,10,10,10,79
84CN09DR5,むすび,0TKFF5EG3,サークル名募集中,1767,14,173,12559000,8,10,10,9,10,8,8,9,72
NK48LNWT8,Eri_Maki,1BME38BCD,さすさやクラブ,1642,20,174,12558000,10,10,10,10,10,10,10,10,80
XBQ9DY9FG,店長,WN5B7VKPU,きんぴられんこん,1734,17,175,12550000,10,10,10,9,10,10,10,10,79
T8W3G9VWA,とれいん,GKR9TEBYC,毎日がホリデイ♪,1725,13,176,12541500,10,10,10,10,10,10,10,10,80
3U8FCLD8W,すけ,HBM31HMUY,YUKIZURI,1619,20,177,12540000,10,10,10,10,10,10,9,10,79
4387Y57EA,あなたこなた,9GDHWXGVG,ルリと花咲く毎日,1782,16,178,12537000,10,10,10,10,10,10,10,10,80
BCUBTG3Y4,ノノ,B5V2LNN43,WMW,1618,20,179,12526000,10,10,10,10,10,10,10,10,80
46H34H9CY,琴,0TKFF5EG3,サークル名募集中,1594,16,180,12514000,10,10,10,10,10,10,10,10,80
TUHKRV0IW,ポン,EYN9H9N16,蓮すきすきクラブ,1867,18,181,12511000,8,8,10,9,10,9,9,10,73
QTHXHSE6U,とんかす２号,EYN9H9N16,蓮すきすきクラブ,1905,19,182,12486000,7,10,10,7,10,8,9,8,69
WIFVTF0SF,りゅう,6WJW7R1TD,さやこずノ休日,1466,16,183,12461000,10,10,10,10,10,10,10,10,80
J5GI3NA6M,林檎林檎アップル,GXR6C85BT,花帆ちゃん親衛隊,1805,21,184,12456000,10,10,10,10,10,10,10,10,80
ME00V6X4B,オラトニス,3F9P3U95T,ଳ天地鱏明の空ଳ,1865,20,185,12435000,8,10,10,8,8,9,9,10,72
J9C1NN8VB,穀雨、麦の風,48BTAPMBG,蓮ノ空魔術部,1836,20,186,12424000,9,10,10,9,9,10,10,9,76
FM1GCQSEE,Goona,M5LHG6R4T,乙宗動物園,1719,17,187,12419000,10,10,10,10,10,10,10,10,80
THT84VUB7,オム,8M6UDX260,ぽけもん好き,1595,14,188,12412000,10,10,10,10,10,10,10,10,80
JAG81QH05,たらみ子,GXR6C85BT,花帆ちゃん親衛隊,1721,15,189,12407000,8,9,10,10,9,8,9,10,73
EEODMO0PN,kazami,HE0GK3EPE,瑞蓮プロカ倶楽部,1894,17,190,12387000,10,10,10,10,10,10,10,10,80
LWPHMPLJH,日向 みのり,05KN1RR3U,さやかほ花卉園,1771,21,191,12382000,10,10,10,10,10,10,10,10,80
0UXX86CCP,やん(KK),1BME38BCD,さすさやクラブ,1886,21,192,12381000,10,10,10,10,10,10,10,10,80
PFLJMTJPB,カリウム,RXXUPMWB9,待機室跡地観測所,1582,12,193,12372000,10,10,10,10,10,10,10,10,80
0Y3QCF38L,月よみくらげ,M5LHG6R4T,乙宗動物園,1841,12,194,12371000,6,9,10,8,9,9,9,8,68
ODE064I6J,ちあき,PBRDPWEY1,村村会,1738,19,195,12365000,8,10,10,9,10,9,10,10,76
V3J51SJ8F,ゆっきー,1BME38BCD,さすさやクラブ,1840,18,196,12352000,10,10,10,10,10,10,10,10,80
G35B741AK,矢澤,YE7CX8RNP,蓮ノ大三十角,1573,0,196,12352000,10,10,10,10,10,10,10,10,80
N48B8N6QZ,こうて〜,CM5THHYHB,「」ノ空だけれど,1814,21,198,12343000,10,10,10,10,10,10,10,10,80
PLE67URFB,DasserAN,M5LHG6R4T,乙宗動物園,1621,17,199,12325000,7,10,10,7,9,7,10,10,70
JRKLLY4D3,kazu,HBM31HMUY,YUKIZURI,1545,9,200,12322000,10,10,10,10,10,10,10,10,80
DPX63EYA8,きんぎょ,GPKTRBCTT,騎空団蓮ノ空支部,1675,13,201,12309000,8,10,10,8,10,9,10,10,75
1FREY7CCF,乙骨憂太,HE0GK3EPE,瑞蓮プロカ倶楽部,1849,17,202,12298000,10,10,10,10,10,10,10,10,80
URT1M3CIM,おハル,1BME38BCD,さすさやクラブ,1788,20,203,12295000,10,10,10,10,10,10,10,10,80
P2ENLR3NN,ﾉﾚcｲ´=ω=,V6DV6KETG,梢好き好きクラブ,1659,17,204,12285000,10,10,10,10,10,9,9,9,77
1NOMUK0WK,凛さおり,PDMPF3VVV,r/LL,1593,21,205,12283000,10,10,10,9,9,10,9,9,76
5K59F4UVE,ガチャ至上主義,11FB0EDDT,スクステ同好会,1497,21,206,12272000,10,10,10,9,10,9,10,10,78
FPUMD8XCP,Atsushi,KULVP7FDR,アニマル分室,1439,20,207,12269000,9,10,10,9,9,9,9,9,74
8GYTX89XA,ｺナｺｺナﾆｲナ,PBRDPWEY1,村村会,1706,20,208,12266000,10,10,10,10,10,10,10,10,80
G9KZQ5RPT,あずまき,11FB0EDDT,スクステ同好会,1447,12,209,12260000,8,10,10,8,10,8,10,10,74
F2KGTW1YD,片岡,V4A5MP41E,徒町チャレンジ！,1436,14,209,12260000,9,10,10,8,10,9,9,10,75
0HPLRU7YX,すみたく,KT4C59NXG,めぐ島,1633,21,211,12259000,9,10,10,9,10,9,10,10,77
M8KSSVGQS,ぎんこちゃ,PBRDPWEY1,村村会,1667,20,212,12252000,10,10,10,9,10,10,10,10,79
EFW2PMAHB,くら,YCTM6RYDP,金沢おでん同好会,1741,20,213,12251000,10,10,10,10,10,10,10,10,80
V578L0R6J,mion,PBRDPWEY1,村村会,1569,15,214,12236000,8,10,10,7,8,9,7,10,69
FYG0EH5AJ,R’s八重歯,W26TRPM1R,めぐ党藤島派,1741,19,215,12234000,10,10,10,10,10,10,10,10,80
NU071DC0B,青酸柊(シアン),RWARTHA1M,乙宗梢大好き部,1593,20,216,12233000,10,10,10,10,10,10,10,10,80
J4NN3D06A,斯波,3F9P3U95T,ଳ天地鱏明の空ଳ,1753,21,217,12226000,10,10,10,9,10,10,9,10,78
