player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
8VW9FYRYT,ジュネ,0CBM28JP6,ほうき星,0,17829,190804,2,1,1,1,1,1,1,1,9
B44KUPJMY,マグロ,6KUYCDLGR,かよちんは宇宙,2,17830,190750,2,2,1,4,1,1,1,1,13
T553TCET7,小泉進次郎,2B97MH4YA,同じ話し何回も…,0,17831,190630,2,2,1,1,2,4,1,1,14
MRAUT87V1,のどぐろ,,,0,17832,190611,4,2,4,1,1,4,1,1,18
N2H6P30AH,クオ,,,12,17833,189995,1,1,4,4,4,1,1,1,17
VSLLU8JNC,ddengku,5JJKPNN2W,めぐ党韓国支部,2,17834,189960,3,1,1,1,1,1,1,1,10
UGJHA7UDR,ちょゆめ,00FXJB9B2,手賀沼蓮再生祈念,0,17835,189890,1,1,1,1,2,1,1,1,9
1Z5JFU50D,キンクボ,H5UXKCM5F,鼓風　金沢支部,0,17836,189846,1,1,1,1,1,1,1,1,8
D21FD7HHR,ＡＲＲＯＷ,13GY0NAD4,にこたまぱーく,0,17837,189820,9,8,7,6,6,5,2,2,45
TMZQJGJR1,げんてん,K3LMN5JHH,金沢カレーの皿,1,17838,189682,2,1,1,1,1,1,1,1,9
G22TPKYPD,とみ,XYRA2MND0,蓮ノ空ゆっくり,0,17839,189656,4,2,4,2,2,1,1,1,17
5PT0T053A,りお,PULJ8VCHJ,蓮ノ空を推す会,0,17840,189409,4,1,1,2,1,2,1,4,16
EA1BV4WHB,九銘,KXEME076E,つづさや親衛隊,0,17841,189300,2,1,2,1,1,1,1,1,10
LVDGU4FGA,軽芽　壹与,,,0,17842,189250,2,2,2,2,1,3,1,1,14
ADQB6OEDW,ふな,74HPWML1R,VALORANT,2,17843,189162,2,1,1,1,4,1,1,4,15
LUB9WK5NR,トロル,,,0,17844,188807,4,4,3,4,1,2,1,1,20
PX4EXVHGP,コバ,WG393HCB5,月夜見海月よすぎ,0,17845,188781,1,4,3,1,1,1,2,1,14
BAT3FNYD1,マミオ,,,0,17846,188520,1,1,1,1,1,1,1,1,8
6EXN8AFPE,やみろう,,,0,17847,188380,1,1,2,1,1,1,1,1,9
W0M6F598C,あるるん,,,0,17848,188343,6,5,6,2,2,2,1,1,25
T6C70FWYY,みらぱ大好き,,,0,17849,188315,5,5,5,5,2,4,1,1,28
NNGL84G9X,Tyco,,,0,17850,188287,2,1,1,1,1,1,1,1,9
6BV4G99HK,トマト,UX96YX4T1,『位置について』,2,17851,188110,8,4,2,4,1,2,1,1,23
612KMVY8W,りぶーん,JVUNVCT8P,梢先輩のASMR,0,17852,187850,2,1,1,1,1,1,1,1,9
N0G0HTMA0,なぎ,,,2,17853,187843,2,1,2,1,1,1,1,2,11
B4NFNM5TA,るーふぇ,WAT20PN3Y,こな党,0,17854,187560,4,1,1,1,3,1,1,1,13
MGAB8JWLQ,ちりて,KA652DGYV,ゆるリンクラ,1,17855,187494,2,1,1,1,1,1,5,4,16
TCBELDW05,藤本,RM7N1JDB5,無言推奨不干渉会,0,17856,187358,2,4,2,2,4,1,1,4,20
DDPVH3976,rain,,,0,17857,186886,4,4,4,10,3,1,1,4,31
R5F7C871D,あわきしん,3F0M4HXJE,蓮ノ空まったり部,0,17858,186838,2,1,1,1,1,1,1,1,9
WDVD8M0UU,あまなっとう,2J5W1LGR6,私の自由ダァー！,0,17859,186780,1,1,1,7,2,3,1,1,17
BO3J8VTBP,ラブライブ侍,,,0,17860,186756,1,1,1,1,1,1,1,1,8
9Y7B5G3FX,yariza,L6MF2MPBN,みらくらぱーく党,0,17861,186540,9,2,1,1,1,1,1,7,23
PC4JUHTPF,袂呷壽司嘸,,,0,17862,186510,1,1,1,1,4,1,1,4,14
GB2W8AU7G,うー,,,0,17863,186350,8,7,6,4,5,2,2,4,38
4CX35PGLH,dulgi,,,0,17864,186210,1,2,1,3,1,1,1,1,11
K3MQN2K3Y,嘉陽,T7J89541B,日語漢語蓮愛団,0,17865,186010,2,1,1,1,5,1,1,9,21
LVKAFEXL8,familiar,BW79WAK8Y,片道450㌔,0,17866,185980,4,4,3,3,1,1,1,1,18
9HR7G7DE7,もやし,57UT319NN,蓮ノ空同好会,0,17867,185963,2,1,1,1,1,1,1,1,9
HB065PHR3,スワンプマン2A,HE0GK3EPE,瑞蓮プロカ倶楽部,0,17868,185947,7,4,4,6,8,7,7,9,52
1LBJ7V3FN,かぶと,,,0,17869,185570,1,2,2,2,2,1,1,1,12
BZR1V1YZF,あなかゆ,T6J7G9KTK,五十音,0,17870,185560,1,1,2,1,1,1,1,1,9
KKPRIC5E0,あかおこ,GMEF2K8DL,花咲く泥も好き²,1,17871,185335,2,1,1,1,1,2,1,1,10
2L9DXD2RH,早川仙げ,,,0,17872,185250,2,2,5,2,1,2,3,1,18
XLTR21M7C,セントエルモ,,,0,17873,185225,1,1,1,2,1,3,1,2,12
4J27RTJB6,あず,X0TFG829Y,ボクのおうち,0,17874,185130,2,1,4,2,1,4,1,3,18
FAP41P8WG,ant,,,0,17875,185006,1,3,2,2,2,1,1,1,13
HHNCPS5M0,ナム,V5WNV1A43,異次元ビリーバー,0,17876,184620,2,2,1,1,1,1,1,1,10
J5U417YXG,azumi.,AXGGJ4EJ1,所属だけしたい部,0,17877,184580,2,3,1,1,1,1,1,1,11
9WTPCG72H,Felho,RXXUPMWB9,待機室跡地観測所,1,17878,184445,6,2,1,1,1,4,4,6,25
